index,User,Merchant Name,Amount,Is Fraud?,Datetime_As_Float
216375,1020,5927,5.18,1,7314.290972222222
216376,1020,8560,44.7,1,7314.35
216377,1020,6150,7.67,1,7314.352083333333
216378,1020,19761,111.17,1,7314.54375
216379,1020,12261,352.0,1,7314.5881944444445
216380,1020,19798,160.81,1,7315.069444444444
216381,1020,19798,-406.0,1,7315.078472222222
216382,1020,12261,121.06,1,7315.277083333333
216383,1020,12261,-352.0,1,7315.280555555555
216558,1020,16211,188.59,1,8183.471527777778
216821,1020,19554,125.34,1,9196.339583333332
216822,1020,14636,160.78,1,9197.483333333334
216823,1020,5917,35.68,1,9197.521527777775
216824,1020,14255,15.55,1,9197.523611111112
216825,1020,1509,96.76,1,9198.631944444443
216826,1020,11953,177.42,1,9198.632638888888
224503,1020,12563,323.65,1,8232.4375
224504,1020,16211,386.53,1,8232.445138888888
224505,1020,12274,51.67,1,8232.576388888889
224914,1020,6869,321.0,1,5030.707638888889
224915,1020,11111,4.41,1,5030.577083333334
224917,1020,4296,92.34,1,5032.60625
224918,1020,358,32.99,1,5033.622222222222
224922,1020,6869,386.61,1,5036.4
224923,1020,6869,-321.0,1,5036.40625
224924,1020,2514,258.12,1,5036.589583333333
224925,1020,358,35.42,1,5036.591666666666
224927,1020,22118,154.32,1,5037.632638888889
225468,1020,17405,5.48,1,6235.271527777778
225469,1020,12274,81.07,1,6235.416666666667
225470,1020,9250,565.25,1,6236.635416666667
225471,1020,12274,174.85,1,6236.64375
225472,1020,17522,410.05,1,6237.209027777778
225473,1020,1495,182.96,1,6237.235416666666
225474,1020,4446,920.75,1,6237.297222222222
225475,1020,1164,143.0,1,6237.308333333333
225476,1020,18787,66.8,1,6237.327777777778
225477,1020,8560,27.08,1,6237.411805555556
225478,1020,16211,86.2,1,6237.5263888888885
225481,1020,5917,74.12,1,6238.36875
225482,1020,6498,1.62,1,6238.394444444444
225485,1020,1164,-143.0,1,6241.275
225486,1020,1164,416.7,1,6241.284722222223
243325,1021,8565,2529.39,1,5997.50625
243326,1021,14255,62.6,1,5997.540277777778
243332,1021,12274,189.88,1,5999.252777777778
243333,1021,12274,52.97,1,5999.274305555556
243336,1021,12274,174.59,1,5999.420833333334
243337,1021,5252,60.13,1,5999.427083333333
243338,1021,18282,13.49,1,5999.467361111111
243339,1021,16310,165.56,1,5999.478472222222
243341,1021,17393,30.54,1,5999.524305555556
243342,1021,4369,113.86,1,5999.5256944444445
246622,1021,17836,3.33,1,6852.460416666667
246625,1021,12563,128.73,1,6853.795138888889
246626,1021,5225,110.82,1,6853.800694444444
246629,1021,1886,94.96,1,6853.419444444445
246632,1021,5927,0.05,1,6854.696527777778
246633,1021,8185,5.67,1,6854.772916666667
246634,1021,21770,3.27,1,6854.830555555555
246641,1021,17754,170.82,1,6855.595138888889
246644,1021,19154,26.86,1,6856.484722222222
246646,1021,8185,2.01,1,6857.405555555555
273220,1024,485,64.5,1,7274.295138888889
273221,1024,4296,64.71,1,7274.297222222222
273222,1024,12795,92.61,1,7274.324305555556
273223,1024,17522,7.47,1,7275.633333333333
273224,1024,4959,41.41,1,7275.64375
273227,1024,4296,50.87,1,7278.275
273228,1024,19206,210.02,1,7278.288194444444
273229,1024,15480,41.46,1,7278.382638888889
273230,1024,6150,69.69,1,7278.410416666667
273231,1024,19562,4.04,1,7279.417361111111
273232,1024,19206,147.6,1,7279.427083333333
273233,1024,14307,46.74,1,7279.518055555555
273234,1024,14,447.0,1,7280.669444444445
273236,1024,17609,30.22,1,7280.351388888889
273237,1024,17393,361.78,1,7280.388888888889
273238,1024,152,321.0,1,7280.460416666667
273239,1024,2914,119.77,1,7280.478472222222
273240,1024,5591,50.54,1,7280.480555555556
273241,1024,12274,132.93,1,7281.640277777778
273242,1024,18428,30.75,1,7281.646527777778
273243,1024,7668,152.45,1,7281.660416666667
273244,1024,4296,78.33,1,7281.319444444444
273245,1024,16211,30.44,1,7281.372222222222
273246,1024,10737,245.62,1,7281.536111111111
273247,1024,864,76.02,1,7282.639583333334
273249,1024,14,2.2,1,7282.511111111111
273250,1024,14,-447.0,1,7282.519444444444
273255,1024,152,20.5,1,7285.170833333334
273256,1024,152,-321.0,1,7285.176388888889
283571,1025,16101,146.64,1,8112.453472222222
283572,1025,4216,55.99,1,8112.46875
283777,1025,8560,71.18,1,8283.422222222222
283778,1025,6419,100.97,1,8283.428472222222
283780,1025,4296,157.64,1,8284.661805555555
305991,1026,12274,292.38,1,8112.554861111111
305992,1026,18350,38.06,1,8112.554861111111
313952,1029,4296,146.59,1,5416.29375
313953,1029,4347,7.83,1,5416.30625
313954,1029,9136,202.72,1,5416.386805555556
313955,1029,20702,123.61,1,5416.391666666666
313956,1029,18787,4.47,1,5416.428472222222
313957,1029,15770,184.0,1,5417.65
313958,1029,16717,279.0,1,5417.665277777778
313959,1029,16717,161.0,1,5417.410416666667
313960,1029,2914,0.33,1,5417.430555555556
313961,1029,15770,179.83,1,5417.531944444445
313962,1029,15770,-184.0,1,5417.532638888889
313965,1029,16717,662.68,1,5421.566666666667
313966,1029,16717,-279.0,1,5421.579861111111
313967,1029,16717,-161.0,1,5422.313194444445
313968,1029,16717,216.69,1,5422.332638888889
315073,1029,12795,53.0,1,7334.261111111111
315074,1029,14255,194.78,1,7334.272916666667
315075,1029,6077,63.33,1,7334.277777777777
315076,1029,12274,80.4,1,7334.414583333333
315077,1029,12274,29.26,1,7334.5
315078,1029,6419,53.68,1,7334.520138888889
315079,1029,6231,157.58,1,7334.520833333333
315080,1029,18696,2.41,1,7334.524305555556
315081,1029,6419,76.41,1,7335.273611111111
315082,1029,18610,1.69,1,7335.276388888888
315083,1029,14309,102.98,1,7335.394444444444
315084,1029,14591,20.41,1,7335.485416666666
315085,1029,20058,1177.45,1,7335.600694444444
315086,1029,3645,165.19,1,7336.620138888888
315087,1029,16076,44.9,1,7336.63125
316045,1029,17087,27.14,1,9070.589583333332
316048,1029,6869,50.42,1,9074.705555555556
316049,1029,10459,400.19,1,9076.684722222222
316050,1029,18641,19.39,1,9077.445833333331
316055,1029,17767,32.06,1,9081.663888888888
319047,1029,11462,120.0,1,5458.313194444445
319048,1029,2658,69.27,1,5458.3381944444445
319049,1029,17249,1.38,1,5458.347916666667
319058,1029,11462,302.51,1,5466.239583333333
319059,1029,11462,-120.0,1,5466.2451388888885
319124,1029,20958,393.57,1,5535.415277777778
319125,1029,12274,172.92,1,5535.5125
319126,1029,18350,2.1,1,5536.638888888889
319127,1029,17718,92.55,1,5536.685416666666
319128,1029,15410,64.05,1,5536.381944444444
319161,1029,17393,64.07,1,5601.297222222222
319162,1029,4296,245.49,1,5601.388888888889
319163,1029,4296,81.71,1,5601.416666666667
319164,1029,8560,72.07,1,5601.527083333333
320670,1029,2514,97.23,1,8456.454861111111
321652,1029,22116,253.96,1,6115.295138888889
321653,1029,7668,244.8,1,6115.334027777778
321654,1029,13965,52.63,1,6115.336111111111
321655,1029,19761,23.21,1,6115.402083333333
321656,1029,2914,101.92,1,6115.45
321657,1029,2914,4.65,1,6115.571527777778
321660,1029,17405,221.75,1,6116.296527777778
321661,1029,12563,6.48,1,6116.334027777778
321662,1029,12274,43.7,1,6116.34375
335296,1030,3135,8.12,1,9512.788888888888
337593,1031,3568,62.32,1,5317.509722222222
337594,1031,18723,177.13,1,5317.534027777778
337595,1031,4296,0.08,1,5317.535416666667
337596,1031,6077,35.68,1,5317.602083333333
337893,1031,6498,75.78,1,5467.343055555555
337895,1031,6419,139.78,1,5467.373611111111
337896,1031,16707,12.26,1,5467.4326388888885
337897,1031,14548,380.04,1,5467.560416666666
337899,1031,18723,196.56,1,5468.653472222222
346723,1032,2995,9.32,1,4534.654861111111
346724,1032,5003,55.62,1,4534.672222222222
346725,1032,7668,20.16,1,4534.727083333333
346726,1032,19318,87.4,1,4534.749305555555
346730,1032,17393,67.82,1,4538.550694444444
346731,1032,12274,222.59,1,4538.595138888889
346852,1032,14924,371.14,1,4678.447222222222
346855,1032,2602,377.0,1,4679.4125
346856,1032,8292,96.21,1,4679.419444444445
346857,1032,14924,140.94,1,4680.481944444445
355191,1032,9136,15.76,1,5606.468055555555
355192,1032,6133,38.74,1,5606.473611111112
355194,1032,13573,48.37,1,5606.558333333333
355195,1032,12274,73.54,1,5606.579861111111
355196,1032,10915,35.79,1,5607.686111111111
357374,1032,15192,258.11,1,8465.4625
358548,1032,12274,94.2,1,7253.329166666666
358550,1032,18350,79.55,1,7257.270833333333
358551,1032,5876,75.68,1,7257.296527777778
358552,1032,19562,8.71,1,7257.355555555556
358553,1032,16456,61.77,1,7257.442361111111
358554,1032,4296,174.95,1,7257.465277777777
358555,1032,6868,74.2,1,7257.570833333333
358556,1032,16211,5.58,1,7257.577777777778
358557,1032,12274,19.66,1,7258.236805555555
358558,1032,1886,65.88,1,7258.360416666666
358559,1032,152,305.0,1,7258.364583333333
358560,1032,152,-305.0,1,7259.268055555555
358561,1032,152,3.39,1,7259.26875
358784,1032,12274,57.18,1,8121.423611111111
358785,1032,16592,46.9,1,8121.464583333333
358786,1032,15392,81.36,1,8121.527777777777
359807,1032,17888,3.47,1,8225.51875
359808,1032,8560,109.01,1,8225.579861111111
361548,1032,20791,7.88,1,8199.470833333333
361549,1032,17888,0.62,1,8199.586111111112
361550,1032,2514,77.91,1,8199.59513888889
361552,1032,11079,89.78,1,8199.6125
372905,1033,9648,75.44,1,5240.320833333333
372907,1033,21830,64.79,1,5240.386805555556
376649,1033,16211,52.27,1,8002.515277777778
376650,1033,20767,125.98,1,8002.522916666667
376653,1033,551,585.0,1,8003.422222222222
376655,1033,21830,36.46,1,8003.493055555556
376656,1033,13965,57.83,1,8003.55
376657,1033,18787,3.31,1,8003.597916666667
376658,1033,12274,205.95,1,8003.601388888889
376660,1033,2514,98.01,1,8004.378472222223
377029,1033,14255,253.32,1,8260.488888888889
379141,1033,19318,77.88,1,5085.291666666667
379142,1033,5917,12.35,1,5085.297222222222
379143,1033,4296,237.27,1,5085.372916666666
379145,1033,16101,161.22,1,5085.460416666667
379146,1033,2914,220.79,1,5085.527777777777
379351,1033,6077,111.97,1,5631.309722222222
379352,1033,6077,22.67,1,5631.404166666666
379353,1033,11953,35.71,1,5631.425694444444
379354,1033,4296,126.75,1,5631.435416666666
379355,1033,6231,2.35,1,5631.595138888889
379356,1033,16158,192.0,1,5634.474305555556
379357,1033,18586,34.34,1,5634.518055555555
379362,1033,16158,-192.0,1,5642.272916666667
379363,1033,16158,14.95,1,5642.277777777777
380230,1033,9239,2.71,1,8239.565277777778
380231,1033,21830,49.77,1,8240.625694444445
380232,1033,4296,30.49,1,8240.628472222223
380233,1033,2658,165.34,1,8240.7125
380234,1033,16101,4.46,1,8240.740972222222
380235,1033,18350,50.72,1,8240.745833333332
388573,1034,12274,118.52,1,7313.426388888889
388574,1034,8147,101.72,1,7313.432638888888
388575,1034,19206,111.14,1,7313.515972222222
388577,1034,19562,76.59,1,7313.565972222223
388580,1034,10882,61.96,1,7314.336111111111
388581,1034,10882,143.34,1,7314.389583333334
388582,1034,5876,153.57,1,7314.391666666666
388583,1034,17754,37.36,1,7314.418055555556
388584,1034,6498,49.25,1,7314.447222222222
388586,1034,4296,58.9,1,7314.503472222223
388587,1034,3645,40.09,1,7314.510416666667
388588,1034,14151,378.0,1,7314.520833333333
388589,1034,13573,100.74,1,7314.60625
388590,1034,4347,2.21,1,7315.672916666666
388591,1034,18610,184.02,1,7315.675
388592,1034,19562,69.14,1,7315.370138888888
388593,1034,5591,36.59,1,7315.522222222222
388599,1034,14151,249.95,1,7318.281944444445
388600,1034,14151,-378.0,1,7318.288888888889
391300,1034,16211,222.37,1,7278.381944444444
391301,1034,12563,117.56,1,7278.5680555555555
411524,1036,12563,139.26,1,5461.40625
411528,1036,152,386.0,1,5462.647222222222
411529,1036,149,190.88,1,5462.659027777778
411530,1036,12274,438.92,1,5462.668055555556
411531,1036,152,360.77,1,5462.438194444445
411532,1036,152,-386.0,1,5462.441666666667
411533,1036,1509,46.7,1,5464.316666666667
411534,1036,1509,60.2,1,5464.325
411535,1036,14192,61.1,1,5464.546527777778
415796,1036,11993,121.02,1,7376.229861111111
415797,1036,4296,142.91,1,7376.298611111111
415798,1036,17821,12.87,1,7376.301388888889
415799,1036,5927,148.35,1,7376.3381944444445
415800,1036,10737,181.66,1,7376.345138888889
415802,1036,4296,65.02,1,7376.393055555555
415803,1036,3645,0.15,1,7376.39375
415804,1036,10737,9.88,1,7376.408333333334
415805,1036,12274,130.21,1,7376.410416666667
415806,1036,5981,285.77,1,7376.463888888888
415807,1036,12026,345.0,1,7376.473611111111
415808,1036,18350,14.9,1,7376.61875
415809,1036,19206,166.36,1,7377.361805555555
415812,1036,15358,19.19,1,7377.515972222222
415814,1036,6150,168.27,1,7378.623611111111
415816,1036,9136,355.69,1,7378.295833333334
415817,1036,6868,36.65,1,7378.301388888889
415818,1036,12026,277.8,1,7378.399305555556
415819,1036,12026,-345.0,1,7378.413888888889
417752,1036,15890,36.98,1,6900.554166666667
417754,1036,4296,8.16,1,6901.498611111111
417755,1036,7668,217.06,1,6901.506944444444
417756,1036,13965,24.82,1,6903.665972222222
417757,1036,358,1.66,1,6903.780555555555
417758,1036,6869,172.0,1,6903.789583333333
417760,1036,15836,1.42,1,6905.826388888889
417762,1036,20594,24.67,1,6905.413888888889
417763,1036,16358,22.37,1,6906.775
417764,1036,10154,415.77,1,6906.778472222222
417766,1036,6869,-172.0,1,6906.563194444445
417767,1036,6869,107.9,1,6906.577777777778
421090,1036,4296,112.44,1,5254.374305555555
424601,1037,12274,225.55,1,6162.219444444445
424602,1037,13965,33.23,1,6162.360416666666
424605,1037,6498,127.48,1,6162.571527777778
424606,1037,9128,159.0,1,6162.580555555555
424611,1037,12274,172.74,1,6164.386805555556
424612,1037,17609,34.55,1,6164.39375
424614,1037,9128,-159.0,1,6164.4013888888885
424615,1037,9128,455.25,1,6164.402777777777
424616,1037,19318,189.38,1,6164.411805555556
424617,1037,6498,101.19,1,6164.478472222222
424618,1037,2727,6.44,1,6164.489583333333
424619,1037,12274,161.26,1,6164.524305555556
424620,1037,1368,472.01,1,6165.231944444445
424621,1037,9544,71.58,1,6165.238888888889
428064,1037,17249,311.93,1,8201.446527777778
428065,1037,16216,415.42,1,8201.453472222222
428066,1037,12274,612.12,1,8201.459027777777
435983,1038,1886,2.45,1,8837.677777777777
435984,1038,6647,2.95,1,8837.768055555556
435990,1038,814,2.2,1,8841.527083333332
435991,1038,3095,9.27,1,8842.7375
435992,1038,1886,70.92,1,8842.78125
435995,1038,19103,23.92,1,8843.497222222222
435997,1038,21830,70.19,1,8844.69236111111
435999,1038,13741,40.55,1,8844.802777777777
436007,1038,17767,69.01,1,8849.656944444445
436013,1038,17767,1.24,1,8850.486111111111
436015,1038,6869,409.0,1,8851.475
436018,1038,18641,4.2,1,8852.670833333334
443026,1038,16221,280.93,1,4484.380555555556
443027,1038,5935,173.04,1,4484.435416666666
443056,1038,16221,233.76,1,4490.621527777777
443067,1038,13138,103.43,1,4492.425694444444
464411,1038,4296,144.77,1,6813.552777777778
464412,1038,20993,142.59,1,6814.726388888889
464415,1038,13573,15.88,1,6814.558333333333
464417,1038,20767,16.0,1,6816.659027777778
464418,1038,12129,0.06,1,6816.442361111112
464421,1038,19554,2.05,1,6817.5625
464422,1038,15192,3.21,1,6818.715277777777
464424,1038,1363,0.02,1,6818.570833333333
464428,1038,18350,29.0,1,6820.396527777778
477873,1039,19154,28.37,1,5555.311111111111
477874,1039,1431,230.66,1,5555.559722222222
477875,1039,19554,135.4,1,5556.645138888889
477878,1039,15358,132.52,1,5556.318055555556
477879,1039,7668,157.43,1,5556.323611111111
477881,1039,19761,12.06,1,5556.5
