index,Merchant Name,Merchant City,Merchant State,MCC
315079,6231,4954,142,4112
315080,18696,4954,142,4814
315081,6419,4954,142,4121
315082,18610,4954,142,5732
315083,14309,4954,142,3174
315084,14591,4954,142,7801
315085,20058,4954,142,5533
315086,3645,6689,88,5912
315087,16076,7081,88,7996
316045,17087,5925,53,4121
316048,6869,5925,53,3389
316049,10459,5925,53,5712
316050,18641,5925,53,5211
316055,17767,5925,53,5310
319047,11462,4954,142,3730
319048,2658,4954,142,5251
319049,17249,4954,142,7922
319058,11462,4954,142,3730
319059,11462,4954,142,3730
319124,20958,4954,142,3144
319125,12274,4954,142,5300
319126,18350,4954,142,5815
319127,17718,5646,118,5921
319128,15410,267,118,5921
319161,17393,4954,142,5311
319162,4296,4954,142,4829
319163,4296,4954,142,4829
319164,8560,4954,142,5311
320670,2514,4954,142,5719
321652,22116,4954,142,5712
321653,7668,4954,142,5310
321654,13965,4954,142,5311
321655,19761,4954,142,5311
321656,2914,4954,142,5311
321657,2914,4954,142,5311
321660,17405,4954,142,5310
321661,12563,4954,142,5094
321662,12274,4954,142,5300
335296,3135,5925,53,5311
337593,3568,4954,142,7832
337594,18723,1363,137,5310
337595,4296,4954,142,4829
337596,6077,4954,142,5311
337893,6498,4954,142,5719
337895,6419,4954,142,4121
337896,16707,4954,142,5814
337897,14548,4954,142,5310
337899,18723,1363,137,5310
346723,2995,1985,89,7832
346724,5003,7756,89,7922
346725,7668,4863,89,5310
346726,19318,5330,89,5251
346730,17393,4144,89,5311
346731,12274,6725,89,5300
346852,14924,70,4,5094
346855,2602,70,4,7011
346856,8292,70,4,5310
346857,14924,70,4,5094
355191,9136,4954,142,3009
355192,6133,4954,142,7832
355194,13573,4954,142,5311
355195,12274,4954,142,5300
355196,10915,536,89,5300
357374,15192,4954,142,5814
358548,12274,4954,142,5300
358550,18350,4954,142,5815
358551,5876,4954,142,5977
358552,19562,6689,88,5411
358553,16456,4954,142,5941
358554,4296,4954,142,4829
358555,6868,4954,142,4121
358556,16211,4954,142,5732
358557,12274,4954,142,5300
358558,1886,4954,142,5311
358559,152,4954,142,3509
358560,152,4954,142,3509
358561,152,4954,142,3509
358784,12274,4954,142,5300
358785,16592,536,89,5651
358786,15392,536,89,5310
359807,17888,4954,142,9402
359808,8560,4954,142,5311
361548,20791,4954,142,5661
361549,17888,4954,142,9402
361550,2514,4954,142,5719
361552,11079,4954,142,4131
372905,9648,4954,142,3001
372907,21830,4954,142,5311
376649,16211,4954,142,5732
376650,20767,4954,142,5311
376653,551,1856,132,5712
376655,21830,4954,142,5311
376656,13965,4954,142,5311
376657,18787,4954,142,5311
376658,12274,4954,142,5300
376660,2514,4954,142,5719
377029,14255,4954,142,5651
379141,19318,4954,142,5251
379142,5917,4954,142,5912
379143,4296,4954,142,4829
379145,16101,4954,142,5732
379146,2914,4954,142,5311
379351,6077,4954,142,5311
379352,6077,4954,142,5311
379353,11953,4954,142,5814
379354,4296,4954,142,4829
379355,6231,4954,142,4112
379356,16158,4954,142,3504
379357,18586,4954,142,5814
379362,16158,4954,142,3504
379363,16158,4954,142,3504
380230,9239,4954,142,3260
380231,21830,4954,142,5311
380232,4296,4954,142,4829
380233,2658,4954,142,5251
380234,16101,4954,142,5732
380235,18350,4954,142,5815
388573,12274,4954,142,5300
388574,8147,7691,88,5733
388575,19206,6689,88,5193
388577,19562,6689,88,5411
388580,10882,6689,88,5300
388581,10882,6689,88,5300
388582,5876,4954,142,5977
388583,17754,4954,142,5912
388584,6498,4954,142,5719
388586,4296,4954,142,4829
388587,3645,6689,88,5912
388588,14151,4954,142,4722
388589,13573,4954,142,5311
388590,4347,4954,142,5211
388591,18610,4954,142,5732
388592,19562,6689,88,5411
388593,5591,4954,142,5815
388599,14151,4954,142,4722
388600,14151,4954,142,4722
391300,16211,4954,142,5732
391301,12563,4954,142,5094
411524,12563,4954,142,5094
411528,152,4954,142,3509
411529,149,4954,142,5045
411530,12274,4954,142,5300
411531,152,4954,142,3509
411532,152,4954,142,3509
411533,1509,4954,142,5311
411534,1509,4954,142,5311
411535,14192,5946,83,5300
415796,11993,4954,142,7922
415797,4296,4954,142,4829
415798,17821,6689,88,5211
415799,5927,4954,142,5942
415800,10737,6689,88,7922
415802,4296,4954,142,4829
415803,3645,6689,88,5912
415804,10737,6689,88,7922
415805,12274,4954,142,5300
415806,5981,4954,142,4411
415807,12026,4954,142,3722
415808,18350,4954,142,5815
415809,19206,6689,88,5193
415812,15358,4954,142,4814
415814,6150,6689,88,5310
415816,9136,4954,142,3009
415817,6868,4954,142,4121
415818,12026,4954,142,3722
415819,12026,4954,142,3722
417752,15890,4954,142,7996
417754,4296,4954,142,4829
417755,7668,4954,142,5310
417756,13965,4954,142,5311
417757,358,2223,83,5499
417758,6869,4954,142,3389
417760,15836,792,83,5411
417762,20594,4954,142,7996
417763,16358,3320,83,5300
417764,10154,3007,83,3640
417766,6869,4954,142,3389
417767,6869,4954,142,3389
421090,4296,4954,142,4829
424601,12274,4954,142,5300
424602,13965,4954,142,5311
424605,6498,4954,142,5719
424606,9128,4954,142,3684
424611,12274,4954,142,5300
424612,17609,4954,142,5045
424614,9128,4954,142,3684
424615,9128,4954,142,3684
424616,19318,4954,142,5251
424617,6498,4954,142,5719
424618,2727,4954,142,5814
424619,12274,4954,142,5300
424620,1368,5548,41,7011
424621,9544,4954,142,4511
428064,17249,4954,142,7922
428065,16216,4082,138,8043
428066,12274,4954,142,5300
435983,1886,5925,53,5311
435984,6647,5925,53,5947
435990,814,5925,53,5912
435991,3095,5925,53,7011
435992,1886,5925,53,5311
435995,19103,5925,53,5411
435997,21830,5925,53,5311
435999,13741,5925,53,5921
436007,17767,5925,53,5310
436013,17767,5925,53,5310
436015,6869,5925,53,3389
436018,18641,5925,53,5211
443026,16221,70,4,5651
443027,5935,70,4,5411
443056,16221,70,4,5651
443067,13138,70,4,5193
464411,4296,4954,142,4829
464412,20993,4954,142,3006
464415,13573,4954,142,5311
464417,20767,4954,142,5311
464418,12129,2089,1,5499
464421,19554,4954,142,7996
464422,15192,4954,142,5814
464424,1363,4954,142,5815
464428,18350,4954,142,5815
477873,19154,4954,142,5311
477874,1431,4954,142,7801
477875,19554,4954,142,7996
477878,15358,4954,142,4814
477879,7668,4954,142,5310
477881,19761,4954,142,5311
477883,20972,4954,142,4814
484296,12274,4954,142,5300
484297,12274,4954,142,5300
484298,19761,4954,142,5311
484299,17249,4954,142,7922
484300,12602,6705,69,5813
484302,9544,4954,142,4511
484303,1400,4954,142,4411
491063,2658,4954,142,5251
491064,17249,4954,142,7922
491065,4296,4954,142,4829
500087,4347,4954,142,5211
500088,12274,4954,142,5300
500089,20702,4954,142,5661
500090,18350,4954,142,5815
500091,14309,4954,142,3174
500092,18350,4954,142,5815
500095,3732,6689,88,5812
500096,2514,4954,142,5719
500097,14636,4954,142,4722
500098,13573,4954,142,5311
500099,8185,4954,142,5970
500100,4296,4954,142,4829
500101,485,4954,142,5816
500102,152,4954,142,3509
500103,12274,4954,142,5300
500104,6419,4954,142,4121
500105,152,4954,142,3509
500106,152,4954,142,3509
502215,2914,4954,142,5311
502216,18787,4954,142,5311
502217,2514,4954,142,5719
502218,17186,5448,118,5651
502219,18610,4954,142,5732
503082,18787,4954,142,5311
503083,21830,4954,142,5311
503084,12005,4954,142,5193
503085,16101,4954,142,5732
503086,17836,4954,142,4214
503087,864,4954,142,5310
503088,21830,4954,142,5311
503089,12274,4954,142,5300
503091,8185,4954,142,5970
504381,1509,4954,142,5311
504382,14661,6356,118,5912
504383,18586,4954,142,5814
504384,5252,4954,142,5193
519887,17393,4954,142,5311
519888,2914,4954,142,5311
519889,16456,4954,142,5941
519890,17609,4954,142,5045
556529,4288,6128,15,5300
556530,2974,4954,142,7832
556531,1363,4954,142,5815
557485,13607,5925,53,5932
557489,1886,5925,53,5311
557492,21830,5925,53,5311
561521,17249,4954,142,7922
561522,12563,4954,142,5094
567089,19761,4954,142,5311
567090,11961,4954,142,5733
567091,8411,2704,132,5310
567092,3135,4954,142,5311
567093,13573,4954,142,5311
567094,17888,4954,142,9402
567096,18511,6722,64,5813
567097,15192,4954,142,5814
567100,4296,4954,142,4829
567101,12274,4954,142,5300
568499,19103,5925,53,5411
568501,1886,5925,53,5311
568502,16158,5925,53,3504
568504,9128,5925,53,3684
568505,9128,5925,53,3684
568506,1886,5925,53,5311
568507,21830,5925,53,5311
568508,12435,5925,53,5541
568518,814,5925,53,5912
568523,10491,5925,53,5211
568525,12129,5925,53,5499
568533,3135,5925,53,5311
568534,1886,5925,53,5311
568542,8351,5925,53,5411
569565,12274,4954,142,5300
576540,4296,4954,142,4829
576541,5591,4954,142,5815
577338,358,5925,53,5499
577345,17087,5925,53,4121
577362,13965,5925,53,5311
577370,21830,5925,53,5311
577375,18641,5925,53,5211
577379,3844,5925,53,5712
577380,13607,5925,53,5932
577393,17767,5925,53,5310
577394,17767,5925,53,5310
583573,9239,4954,142,3260
583574,12274,4954,142,5300
583575,2461,4954,142,5310
583576,6077,4954,142,5311
584600,5591,4954,142,5815
584601,1886,4954,142,5311
584602,8560,4954,142,5311
584603,5917,4954,142,5912
584604,12274,4954,142,5300
584605,17393,4954,142,5311
584606,16211,4954,142,5732
584607,1886,4954,142,5311
584608,12274,4954,142,5300
584609,770,4954,142,3387
584611,770,4954,142,3387
584612,770,4954,142,3387
584865,16211,4954,142,5732
584866,2461,4954,142,5310
584867,5591,4954,142,5815
584868,17249,4954,142,7922
584869,18586,4954,142,5814
584870,3646,4954,142,3256
585410,6868,4954,142,4121
586961,15358,4954,142,4814
586962,8560,4954,142,5311
586964,21385,2213,15,7922
586965,2658,4954,142,5251
594412,2461,4954,142,5310
594414,4296,4954,142,4829
594415,16310,4954,142,5816
604322,5591,4954,142,5815
604323,3646,4954,142,3256
604324,20572,4954,142,5310
604325,2914,4954,142,5311
606384,1363,4954,142,5815
606385,5927,4954,142,5942
606386,16211,4954,142,5732
606387,2914,4954,142,5311
606478,6599,1509,76,5411
630248,12563,4954,142,5094
630249,4296,4954,142,4829
641390,15798,4327,73,5045
641391,12435,4327,73,5541
641398,1604,4327,73,5932
641402,7033,4327,73,5912
641403,1886,4327,73,5311
650421,1363,4954,142,5815
650422,4663,3302,123,7011
650423,1886,3302,123,5311
650427,14,4954,142,3780
650428,5065,3302,123,4121
650429,4663,3302,123,7011
650430,4663,3302,123,7011
650432,12664,3302,123,5411
650433,17266,4954,142,3075
650435,9648,3302,123,3001
650436,14,4954,142,3780
650437,14,4954,142,3780
650442,21830,4954,142,5311
651673,11411,5757,103,5921
651674,11462,4954,142,3730
651675,16310,4954,142,5816
651676,5829,4954,142,5651
651677,12274,4954,142,5300
651678,11462,4954,142,3730
651679,2914,4954,142,5311
651680,13965,4954,142,5311
651681,11462,4954,142,3730
651682,11462,4954,142,3730
651685,11462,4954,142,3730
651686,11462,4954,142,3730
658054,12951,6689,88,7549
658055,13573,4954,142,5311
658057,6498,4954,142,5719
658058,11926,6689,88,5094
658059,8560,4954,142,5311
658060,6231,4954,142,4112
658061,10737,6689,88,7922
658062,2914,4954,142,5311
658063,2514,4954,142,5719
660745,7222,5848,15,5300
660746,7619,4444,15,5912
660747,17629,4444,15,7011
660748,6080,4954,142,4899
660749,18696,4954,142,4814
660750,13304,4444,15,5300
660751,18738,4444,15,5411
660752,14591,4954,142,7801
662298,12261,4954,142,3359
662299,16211,4954,142,5732
662300,2461,4954,142,5310
662305,12261,4954,142,3359
662306,12261,4954,142,3359
662307,17457,4954,142,7349
662308,19479,4444,15,5621
662309,5591,4954,142,5815
662310,13573,4954,142,5311
662311,8560,4954,142,5311
662363,19761,4954,142,5311
662364,9128,4954,142,3684
662365,15770,4954,142,3596
662370,15770,4954,142,3596
662371,15770,4954,142,3596
662372,9128,4954,142,3684
662373,9128,4954,142,3684
665212,14,144,0,3780
670055,3568,515,15,7832
671435,485,4954,142,5816
671436,6419,4954,142,4121
671437,18787,4954,142,5311
671438,4980,4954,142,4214
671439,20572,4954,142,5310
671440,2461,4954,142,5310
671442,1363,4954,142,5815
671443,6498,4954,142,5719
671449,18586,4954,142,5814
671450,18610,4954,142,5732
671451,6077,4954,142,5311
671453,19154,4954,142,5311
671454,18586,4954,142,5814
671455,10785,5548,41,5651
671457,9934,4954,142,5651
671458,20767,4954,142,5311
671459,19761,4954,142,5311
671460,2914,4954,142,5311
671846,5591,4954,142,5815
671847,9049,4954,142,5651
671848,12274,4954,142,5300
673030,8565,4954,142,4411
673031,6498,4954,142,5719
673240,21830,5925,53,5311
673242,9934,5925,53,5651
673245,15798,5925,53,5045
673246,18641,5925,53,5211
677968,485,4954,142,5816
677969,1886,4954,142,5311
677970,13965,4954,142,5311
679841,14,4954,142,3780
679842,20572,4954,142,5310
679844,2461,4954,142,5310
679846,9544,4954,142,4511
679859,14,4954,142,3780
679860,14,4954,142,3780
687736,2514,4954,142,5719
687737,16717,4954,142,3775
687738,14853,4388,140,5921
687741,2514,4954,142,5719
687744,16717,4954,142,3775
687745,16717,4954,142,3775
694498,20958,2586,3,3144
694514,3563,2159,140,5921
694515,2914,5031,44,5311
694517,6030,1999,15,3008
694518,1539,7684,125,3058
694526,12274,2600,140,5300
694529,21963,4388,140,5211
694533,12840,2550,140,7996
694534,9128,6251,3,3684
697329,6770,4954,142,5733
697330,4296,4954,142,4829
697331,6498,4954,142,5719
697332,12563,4954,142,5094
697333,752,2600,140,5300
697334,20972,4954,142,4814
697335,5252,4954,142,5193
699815,3135,5925,53,5311
699819,15798,5925,53,5045
699820,152,5925,53,3509
699823,1886,5925,53,5311
699825,152,5925,53,3509
699827,8351,5925,53,5411
699828,15798,5925,53,5045
699829,1886,5925,53,5311
699833,19776,5925,53,5651
699835,1886,5925,53,5311
699836,17087,5925,53,4121
699837,3135,5925,53,5311
699839,9934,5925,53,5651
699840,3095,5925,53,7011
699842,1886,5925,53,5311
700353,2399,994,66,4121
700354,11993,4954,142,7922
700355,14591,4954,142,7801
700356,17393,4954,142,5311
700357,12729,7359,66,5912
700358,10810,971,66,7996
700359,19318,4954,142,5251
701018,9104,5928,66,5651
701019,18350,4954,142,5815
701020,5262,5473,66,5310
701021,21847,7359,66,5722
704272,9544,4954,142,4511
704273,18787,4954,142,5311
704274,2461,4954,142,5310
704275,11527,4954,142,3132
704276,14548,4954,142,5310
704277,2514,4954,142,5719
704279,21830,4954,142,5311
704280,12274,4954,142,5300
704281,21830,4954,142,5311
704282,12274,4954,142,5300
704283,2914,4954,142,5311
704284,6868,4954,142,4121
704285,2514,4954,142,5719
704286,12274,4954,142,5300
704287,17249,4954,142,7922
704288,2914,4954,142,5311
704289,2914,4954,142,5311
704290,1495,4954,142,5816
706784,13573,4954,142,5311
706785,4296,4954,142,4829
706786,6498,4954,142,5719
706787,7485,7359,66,5310
709278,4296,4954,142,4829
716921,17874,515,15,7549
716922,14255,5796,15,5651
718135,17405,4954,142,5310
718136,15798,4954,142,5045
718138,19154,4954,142,5311
718139,12274,4954,142,5300
718147,2914,4954,142,5311
718148,18183,6945,55,7210
718149,21682,6945,55,5812
718150,18787,4954,142,5311
718151,3135,4954,142,5311
719074,17045,4954,142,5912
719075,1509,4954,142,5311
719077,1886,4954,142,5311
719078,2212,3302,123,5912
719079,12664,3302,123,5411
719085,57,3302,123,5813
719086,4663,3302,123,7011
719092,18842,3302,123,5651
719093,4684,3302,123,5712
719097,16310,4954,142,5816
719098,6498,4954,142,5719
719100,11937,3302,123,5310
719101,11937,3302,123,5310
719102,16158,3302,123,3504
719105,16981,3302,123,5814
719106,2212,3302,123,5912
719107,4663,3302,123,7011
719108,4663,3302,123,7011
719109,16158,3302,123,3504
719110,16158,3302,123,3504
719111,5532,3302,123,5541
719112,5532,3302,123,5541
719113,5532,3302,123,5541
719115,1886,3302,123,5311
719540,14924,70,4,5094
719541,16221,70,4,5651
720075,21574,2944,45,5310
724095,4296,4954,142,4829
724096,5981,4954,142,4411
724097,4296,4954,142,4829
724098,16211,4954,142,5732
724099,6869,4954,142,3389
724100,16211,4954,142,5732
724102,1813,4954,142,4899
724104,9049,4954,142,5651
724105,19562,6689,88,5411
724106,12274,4954,142,5300
724110,6869,4954,142,3389
724111,6869,4954,142,3389
725351,6868,4954,142,4121
725352,4296,4954,142,4829
725353,17393,4954,142,5311
725354,17888,4954,142,9402
725459,8427,6932,45,5655
725462,1509,4954,142,5311
725463,15358,4954,142,4814
725464,12274,4954,142,5300
725465,6231,4954,142,4112
729423,8292,70,4,5310
729427,13138,70,4,5193
736692,17891,4954,142,5045
736693,5591,4954,142,5815
736694,14548,4954,142,5310
739128,8292,70,4,5310
741725,6077,515,15,5311
744272,2914,4954,142,5311
744273,6030,4954,142,3008
744274,4296,4954,142,4829
744275,8560,4954,142,5311
744597,17891,4954,142,5045
744598,1164,4954,142,3771
744599,18282,5548,41,5310
744600,2914,4954,142,5311
744601,12026,4954,142,3722
744602,1164,4954,142,3771
744603,1164,4954,142,3771
744607,864,4954,142,5310
744608,14309,4954,142,3174
744609,17836,4954,142,4214
744610,14255,4954,142,5651
744612,774,5548,41,5912
