index,User,Card,Use Chip
237804,842,1,1
237805,842,1,1
237806,842,1,1
237807,842,1,1
237808,842,1,1
238229,842,1,1
238230,842,1,1
238231,842,1,1
238232,842,1,1
238233,842,1,0
238234,842,1,0
238235,842,1,1
238236,842,1,1
238243,842,1,1
238244,842,1,1
238291,842,1,1
238292,842,1,1
238294,842,1,1
240395,842,2,1
240396,842,2,1
240397,842,2,1
243317,842,4,1
243318,842,4,1
243319,842,4,0
243320,842,4,1
243534,842,4,0
243535,842,4,0
243540,842,4,0
243543,842,4,0
243544,842,4,0
243545,842,4,0
243546,842,4,0
243548,842,4,0
244468,845,0,2
244469,845,0,1
244470,845,0,1
244471,845,0,1
244472,845,0,2
244473,845,0,1
244478,845,0,1
244479,845,0,1
262816,846,0,1
262817,846,0,1
262818,846,0,1
262908,846,0,1
262909,846,0,1
262910,846,0,1
282277,848,0,1
283543,848,0,2
283544,848,0,1
283545,848,0,1
283547,848,0,1
283549,848,0,2
283550,848,0,1
283551,848,0,1
283552,848,0,2
283553,848,0,1
283554,848,0,1
283555,848,0,1
283556,848,0,1
285690,848,1,2
285691,848,1,2
285693,848,1,2
285694,848,1,2
285700,848,1,2
285701,848,1,2
285724,848,1,2
285730,848,1,2
286906,848,1,1
286907,848,1,1
286908,848,1,1
286909,848,1,1
286911,848,1,1
297028,848,2,2
297029,848,2,1
297628,848,2,1
297629,848,2,1
297631,848,2,1
297632,848,2,1
297633,848,2,1
297634,848,2,1
297635,848,2,1
297636,848,2,1
304477,848,4,1
304478,848,4,1
304481,848,4,1
304483,848,4,2
317044,849,0,1
317045,849,0,1
330136,849,2,2
330143,849,2,2
330144,849,2,2
330145,849,2,2
330152,849,2,2
330166,849,2,2
330172,849,2,2
339497,849,3,2
339499,849,3,2
339536,849,3,2
339543,849,3,2
339588,849,3,2
343060,849,3,1
343061,849,3,1
343062,849,3,1
343067,849,3,1
343069,849,3,1
343070,849,3,1
347379,849,3,1
347380,849,3,1
347382,849,3,1
347384,849,3,1
347386,849,3,1
347387,849,3,1
347388,849,3,1
347393,849,3,1
347394,849,3,1
349570,849,3,1
353730,850,1,1
375300,851,0,2
411905,853,4,1
411906,853,4,1
413358,853,5,1
413359,853,5,1
413360,853,5,1
413361,853,5,1
413567,853,5,1
413568,853,5,1
413569,853,5,1
413570,853,5,1
413571,853,5,1
413572,853,5,2
413573,853,5,1
413574,853,5,1
413630,853,5,1
413631,853,5,1
413632,853,5,1
413634,853,5,1
413635,853,5,1
413636,853,5,1
413637,853,5,1
413638,853,5,1
413639,853,5,1
420936,854,0,1
420937,854,0,1
420942,854,0,1
429043,854,2,2
429045,854,2,2
429046,854,2,2
429047,854,2,2
429048,854,2,2
429049,854,2,2
429051,854,2,2
429053,854,2,2
429054,854,2,2
431189,854,2,1
431190,854,2,1
431191,854,2,1
431192,854,2,0
432909,854,3,1
432911,854,3,1
432913,854,3,1
432914,854,3,1
432916,854,3,1
432917,854,3,2
432918,854,3,1
432919,854,3,1
432920,854,3,1
432923,854,3,1
432924,854,3,1
435304,854,3,0
435305,854,3,0
435306,854,3,0
435311,854,3,0
435312,854,3,0
435316,854,3,0
435318,854,3,0
435319,854,3,0
435321,854,3,0
435323,854,3,0
435326,854,3,0
435330,854,3,0
436509,854,4,2
436510,854,4,2
436511,854,4,2
436512,854,4,2
436513,854,4,2
436514,854,4,2
436515,854,4,2
437071,854,4,1
437072,854,4,2
438843,854,4,1
438844,854,4,2
438893,854,4,1
438894,854,4,2
438895,854,4,2
438897,854,4,2
438898,854,4,2
438899,854,4,2
448625,855,1,1
448817,855,1,0
448818,855,1,0
448820,855,1,0
448821,855,1,0
448822,855,1,0
448827,855,1,0
448830,855,1,0
448834,855,1,0
448835,855,1,0
448837,855,1,0
450937,855,2,1
450939,855,2,1
450940,855,2,1
459393,856,1,1
459394,856,1,0
459395,856,1,0
459398,856,1,1
459399,856,1,1
459400,856,1,1
459401,856,1,0
459402,856,1,1
459403,856,1,1
459404,856,1,1
468936,856,3,1
468937,856,3,1
468938,856,3,1
468939,856,3,1
468940,856,3,1
468941,856,3,1
468942,856,3,1
468945,856,3,1
468946,856,3,1
471800,857,0,1
471812,857,0,1
471813,857,0,1
471814,857,0,1
471815,857,0,2
471816,857,0,1
471817,857,0,1
472733,857,0,1
472734,857,0,1
472735,857,0,1
472736,857,0,2
472737,857,0,1
472738,857,0,1
473256,857,0,0
473257,857,0,0
473259,857,0,0
473262,857,0,0
473263,857,0,0
473265,857,0,0
473272,857,0,0
473274,857,0,0
475223,857,1,1
475225,857,1,1
475226,857,1,1
475230,857,1,2
475231,857,1,1
475232,857,1,1
475233,857,1,2
477069,857,1,2
477070,857,1,2
477071,857,1,1
477072,857,1,1
479442,858,1,1
479443,858,1,0
479444,858,1,1
497284,860,1,1
497285,860,1,1
500348,860,1,1
500350,860,1,1
515365,861,0,1
515366,861,0,1
515373,861,0,2
515374,861,0,2
515375,861,0,2
515376,861,0,1
515382,861,0,2
515383,861,0,1
515389,861,0,1
515390,861,0,1
515391,861,0,1
515392,861,0,1
518280,861,0,2
518282,861,0,2
518284,861,0,2
518293,861,0,2
518295,861,0,2
518303,861,0,2
518304,861,0,2
519319,861,0,1
519321,861,0,1
519322,861,0,2
520649,861,0,1
520650,861,0,1
520651,861,0,2
520652,861,0,1
520653,861,0,1
522441,861,0,1
522442,861,0,1
522443,861,0,1
522446,861,0,1
522447,861,0,1
522448,861,0,2
522455,861,0,1
522456,861,0,1
523567,861,0,1
523576,861,0,1
523577,861,0,1
523578,861,0,1
523579,861,0,2
523583,861,0,1
523584,861,0,2
523586,861,0,2
523587,861,0,1
523588,861,0,1
523589,861,0,1
548716,863,2,0
548717,863,2,0
548725,863,2,0
548729,863,2,0
553382,864,1,1
553383,864,1,1
553384,864,1,1
553385,864,1,1
553386,864,1,1
553387,864,1,1
553706,864,1,1
553708,864,1,1
553709,864,1,1
554939,864,2,1
554940,864,2,1
554941,864,2,1
554980,864,2,1
555385,864,3,1
555386,864,3,1
555387,864,3,1
555388,864,3,1
555389,864,3,2
558900,864,4,1
558901,864,4,1
558902,864,4,1
558903,864,4,1
558904,864,4,1
558905,864,4,1
571788,865,0,1
571789,865,0,1
571790,865,0,1
571791,865,0,0
579167,866,0,0
579168,866,0,0
579169,866,0,0
579170,866,0,0
579175,866,0,0
579176,866,0,0
579180,866,0,0
579183,866,0,0
579185,866,0,0
579187,866,0,0
579188,866,0,0
584496,866,1,0
584498,866,1,0
584506,866,1,0
584514,866,1,0
584515,866,1,0
584734,866,1,0
584735,866,1,0
584738,866,1,0
584739,866,1,0
584742,866,1,0
584743,866,1,0
584746,866,1,0
584750,866,1,0
584751,866,1,0
584756,866,1,0
584847,866,1,0
584848,866,1,0
584854,866,1,0
584857,866,1,0
584859,866,1,0
584860,866,1,0
584861,866,1,0
584868,866,1,0
587380,866,4,1
587382,866,4,1
587383,866,4,1
587385,866,4,1
587386,866,4,1
587387,866,4,1
587389,866,4,1
587391,866,4,1
587392,866,4,1
587393,866,4,1
589691,866,5,1
589692,866,5,2
589693,866,5,2
589694,866,5,2
589696,866,5,1
600126,867,2,1
600127,867,2,2
600128,867,2,2
600129,867,2,2
600130,867,2,1
600131,867,2,1
600132,867,2,1
600136,867,2,1
600137,867,2,1
603605,867,2,1
603606,867,2,2
606330,868,0,1
606331,868,0,2
606332,868,0,1
606333,868,0,2
618089,869,0,1
618090,869,0,1
618091,869,0,1
620440,869,2,2
620442,869,2,1
620443,869,2,1
620444,869,2,1
620445,869,2,1
630290,870,2,1
630291,870,2,1
633376,873,0,1
633377,873,0,2
633378,873,0,1
633379,873,0,1
633380,873,0,1
633381,873,0,2
649930,874,1,1
649931,874,1,1
649932,874,1,1
649933,874,1,1
649934,874,1,1
649935,874,1,1
649936,874,1,1
649937,874,1,1
649938,874,1,1
649939,874,1,1
649942,874,1,1
649943,874,1,1
649944,874,1,1
649945,874,1,1
649946,874,1,1
649947,874,1,1
650332,874,1,1
650333,874,1,1
650334,874,1,0
650335,874,1,0
650336,874,1,0
650337,874,1,1
650339,874,1,1
650340,874,1,1
650406,874,1,1
650407,874,1,1
650408,874,1,1
650409,874,1,1
650412,874,1,1
650413,874,1,1
655223,874,3,1
655224,874,3,1
655225,874,3,1
655226,874,3,2
655230,874,3,1
655231,874,3,2
655348,874,3,2
655356,874,3,2
655362,874,3,2
655364,874,3,2
657071,874,3,1
661564,875,0,1
684175,876,0,1
684176,876,0,1
684177,876,0,1
684183,876,0,2
684188,876,0,1
684189,876,0,1
684191,876,0,1
684195,876,0,1
684196,876,0,1
689555,876,0,0
689556,876,0,1
689557,876,0,1
689559,876,0,1
690872,876,0,0
690875,876,0,0
690876,876,0,0
690877,876,0,0
690878,876,0,0
690890,876,0,0
690905,876,0,0
690906,876,0,0
690907,876,0,0
690908,876,0,0
690917,876,0,0
717720,877,0,0
717721,877,0,1
717722,877,0,1
717723,877,0,1
717733,877,0,1
717734,877,0,1
739417,880,0,1
739418,880,0,1
749071,880,2,1
749072,880,2,2
753523,880,3,2
753524,880,3,1
753525,880,3,1
753526,880,3,1
753527,880,3,1
753534,880,3,1
754718,880,3,2
754719,880,3,2
754720,880,3,1
754940,880,3,1
757689,880,4,1
757690,880,4,1
757691,880,4,1
757692,880,4,1
757693,880,4,2
757694,880,4,1
757695,880,4,1
757696,880,4,1
757697,880,4,1
757698,880,4,2
757699,880,4,1
757700,880,4,1
757701,880,4,1
757702,880,4,1
757703,880,4,1
757704,880,4,1
757706,880,4,1
757707,880,4,1
762403,881,0,1
762404,881,0,1
762405,881,0,1
762406,881,0,1
762407,881,0,1
762408,881,0,1
762409,881,0,1
762410,881,0,1
762414,881,0,1
764219,881,0,1
764220,881,0,1
764221,881,0,1
768361,881,1,1
768362,881,1,1
768363,881,1,2
768364,881,1,1
768366,881,1,2
768374,881,1,1
768375,881,1,1
770509,881,3,1
770510,881,3,1
771478,881,3,1
771479,881,3,1
771490,881,3,1
771491,881,3,1
771492,881,3,1
777622,882,0,0
777623,882,0,0
777627,882,0,0
777628,882,0,0
777629,882,0,0
777630,882,0,0
777631,882,0,0
777633,882,0,0
777640,882,0,0
777654,882,0,0
782750,883,1,1
782751,883,1,1
782760,883,1,1
782761,883,1,1
782763,883,1,1
783460,883,1,1
783461,883,1,1
783463,883,1,1
783464,883,1,2
783465,883,1,2
783946,883,1,1
783951,883,1,1
783952,883,1,1
783953,883,1,1
783955,883,1,1
783956,883,1,1
783963,883,1,1
783964,883,1,1
783967,883,1,1
783979,883,1,1
790670,883,2,2
790671,883,2,1
790672,883,2,1
794316,884,0,1
794317,884,0,1
794318,884,0,1
794319,884,0,1
794320,884,0,1
794321,884,0,1
794322,884,0,1
794323,884,0,2
794324,884,0,1
794325,884,0,1
794326,884,0,1
796200,884,0,1
796201,884,0,1
796203,884,0,1
796206,884,0,1
808682,884,1,1
808684,884,1,1
808685,884,1,2
808686,884,1,1
808688,884,1,2
808689,884,1,1
808690,884,1,1
808691,884,1,1
810490,884,1,2
810491,884,1,1
810492,884,1,2
810493,884,1,1
818170,884,1,1
824387,885,0,2
824388,885,0,2
824392,885,0,2
824393,885,0,2
824396,885,0,2
824402,885,0,2
824417,885,0,2
824418,885,0,2
824419,885,0,2
824426,885,0,2
824428,885,0,2
824429,885,0,2
824435,885,0,2
824436,885,0,2
824441,885,0,2
828275,885,1,1
828276,885,1,1
828277,885,1,1
828278,885,1,1
828279,885,1,1
828280,885,1,1
830192,885,1,1
830193,885,1,1
830195,885,1,1
830196,885,1,1
830201,885,1,1
830202,885,1,1
854869,888,0,0
854870,888,0,0
854872,888,0,0
854874,888,0,0
854877,888,0,0
857566,888,1,1
857567,888,1,0
857568,888,1,2
857569,888,1,2
857570,888,1,0
857597,888,1,1
857598,888,1,1
857601,888,1,1
857602,888,1,1
857607,888,1,1
857608,888,1,1
867516,889,2,1
867517,889,2,1
867518,889,2,1
867519,889,2,2
867520,889,2,2
867521,889,2,2
867522,889,2,2
867523,889,2,1
867524,889,2,2
867525,889,2,2
867526,889,2,2
871632,889,2,1
871633,889,2,1
871634,889,2,2
871636,889,2,2
871637,889,2,1
880587,892,0,1
880588,892,0,1
880589,892,0,1
880590,892,0,1
880597,892,0,1
880598,892,0,1
891797,893,0,1
891798,893,0,1
891799,893,0,1
891802,893,0,1
891805,893,0,1
891806,893,0,2
891810,893,0,1
891811,893,0,1
891812,893,0,1
891814,893,0,1
891815,893,0,1
891816,893,0,1
891817,893,0,1
904955,894,0,1
904956,894,0,1
904958,894,0,1
904960,894,0,1
904972,894,0,1
904973,894,0,1
904991,894,0,1
904992,894,0,1
922471,896,0,1
922473,896,0,1
922474,896,0,2
922476,896,0,1
922477,896,0,1
924709,896,0,1
924749,896,0,0
924750,896,0,0
924751,896,0,1
924752,896,0,1
924756,896,0,1
924757,896,0,1
930448,896,2,1
930449,896,2,1
930450,896,2,2
930452,896,2,1
930453,896,2,1
930454,896,2,2
940749,896,3,2
940777,896,3,2
940779,896,3,2
940831,896,3,2
940866,896,3,2
940878,896,3,2
940886,896,3,2
959513,897,0,1
959514,897,0,1
959515,897,0,1
959516,897,0,1
959517,897,0,1
959519,897,0,1
959520,897,0,1
959522,897,0,1
959523,897,0,1
959524,897,0,1
959525,897,0,2
959526,897,0,1
959527,897,0,2
959528,897,0,1
962508,897,0,1
962509,897,0,1
962510,897,0,1
964660,897,1,2
964661,897,1,2
965269,897,1,1
965271,897,1,1
965272,897,1,1
965273,897,1,1
965275,897,1,1
965673,897,1,1
965674,897,1,1
965675,897,1,1
965676,897,1,1
965677,897,1,1
965678,897,1,1
965679,897,1,1
965680,897,1,1
965681,897,1,1
965688,897,1,1
965689,897,1,1
968953,897,2,1
968955,897,2,2
968956,897,2,1
968962,897,2,1
968963,897,2,1
968964,897,2,1
968968,897,2,1
970192,897,2,1
970193,897,2,2
970195,897,2,1
970199,897,2,1
970200,897,2,1
970201,897,2,1
970203,897,2,1
970204,897,2,1
971245,897,2,1
971247,897,2,1
971248,897,2,2
971925,897,2,0
971930,897,2,0
971931,897,2,0
971932,897,2,0
971934,897,2,0
971936,897,2,0
971939,897,2,0
971940,897,2,0
972764,897,3,1
972765,897,3,1
972767,897,3,1
972768,897,3,1
972769,897,3,1
972770,897,3,1
972771,897,3,1
972772,897,3,2
972773,897,3,1
972775,897,3,1
972776,897,3,1
972777,897,3,1
972780,897,3,1
972783,897,3,1
972785,897,3,1
972786,897,3,1
973736,897,3,2
973737,897,3,1
973738,897,3,2
973739,897,3,1
973740,897,3,1
973741,897,3,1
973742,897,3,1
973743,897,3,1
1011103,899,1,2
1011105,899,1,2
1011118,899,1,2
1015953,899,1,1
1015954,899,1,1
1015955,899,1,1
1015956,899,1,1
1015959,899,1,2
1015960,899,1,1
1015961,899,1,1
1015963,899,1,1
1015964,899,1,1
1015965,899,1,1
1015967,899,1,1
1015968,899,1,1
1015972,899,1,1
1015973,899,1,1
1015993,899,1,1
1015994,899,1,1
1021853,899,1,1
1021854,899,1,1
1021857,899,1,1
1022421,899,1,1
1033767,901,0,2
1033768,901,0,2
1033769,901,0,2
1033777,901,0,2
1033779,901,0,2
1033780,901,0,2
1033781,901,0,2
1041672,901,1,1
1041673,901,1,1
1041675,901,1,1
1041677,901,1,1
1041681,901,1,1
1042090,901,1,1
1042091,901,1,1
1059563,901,1,0
1059573,901,1,0
1059577,901,1,0
1059586,901,1,0
1059593,901,1,0
1059597,901,1,0
1059598,901,1,0
1059604,901,1,0
1059606,901,1,0
1062543,901,2,1
1065343,903,1,1
1065344,903,1,1
1065345,903,1,1
1065347,903,1,2
1077167,903,2,2
1077168,903,2,1
1077169,903,2,1
1077171,903,2,2
1077172,903,2,1
1077175,903,2,1
1077176,903,2,1
1077177,903,2,1
1109686,906,0,2
1109688,906,0,2
1109695,906,0,2
1109716,906,0,2
1109717,906,0,2
1109724,906,0,2
1109726,906,0,2
1109728,906,0,2
1109729,906,0,2
1109760,906,0,2
1109763,906,0,2
1109764,906,0,2
1109773,906,0,2
1154131,907,1,2
1154137,907,1,2
1154150,907,1,2
1154153,907,1,2
1154154,907,1,2
1154160,907,1,2
1154161,907,1,2
1154174,907,1,2
1155153,907,1,2
1156570,907,2,1
1156574,907,2,2
1156578,907,2,1
1156580,907,2,1
1156588,907,2,2
1156590,907,2,1
1156591,907,2,1
1158560,907,2,2
1158563,907,2,2
1158565,907,2,2
1158591,907,2,2
1159881,907,2,2
1159882,907,2,2
1159883,907,2,2
1168287,907,2,1
1168289,907,2,1
1179319,908,0,2
1179321,908,0,2
1179322,908,0,2
1179323,908,0,2
1179324,908,0,2
1179325,908,0,2
1179326,908,0,2
1179327,908,0,2
1179329,908,0,2
1179330,908,0,2
1179604,908,0,1
1179605,908,0,1
1179607,908,0,2
1179608,908,0,1
1179868,908,0,2
1179869,908,0,1
1179870,908,0,1
1179871,908,0,1
1179872,908,0,1
1179873,908,0,2
1179874,908,0,1
1179875,908,0,2
1179876,908,0,2
1179877,908,0,1
1179878,908,0,2
1179879,908,0,2
1182657,908,1,0
1182658,908,1,0
1182659,908,1,0
1182660,908,1,0
1182663,908,1,0
1182664,908,1,0
1182665,908,1,0
1182666,908,1,0
1182667,908,1,0
1182668,908,1,0
1182669,908,1,0
1183448,908,2,1
1183449,908,2,1
1183450,908,2,1
1183451,908,2,1
1183454,908,2,1
1183455,908,2,1
1183456,908,2,1
1183458,908,2,1
1183459,908,2,1
1184316,908,2,1
1184317,908,2,1
1184318,908,2,1
1185154,909,0,1
1185155,909,0,1
1185156,909,0,1
1185157,909,0,1
1185158,909,0,1
1185159,909,0,1
1185160,909,0,1
1185161,909,0,1
1185162,909,0,1
1185163,909,0,1
1185164,909,0,1
1185165,909,0,1
1185166,909,0,1
1185167,909,0,1
1185168,909,0,1
1185170,909,0,1
1185171,909,0,1
1185172,909,0,1
1185173,909,0,1
1186833,909,1,2
1186836,909,1,2
1186839,909,1,2
1186840,909,1,2
1186842,909,1,2
1186845,909,1,2
1186849,909,1,2
1189440,909,2,1
1189441,909,2,1
1189442,909,2,0
1190671,909,3,1
1190672,909,3,2
1190673,909,3,1
1190674,909,3,1
1205802,910,1,1
1205804,910,1,2
1205806,910,1,1
1205816,910,1,1
1205818,910,1,2
1205820,910,1,1
1212755,910,1,2
1212756,910,1,2
1212758,910,1,1
1212759,910,1,2
1212760,910,1,1
1212764,910,1,1
1212766,910,1,2
1212767,910,1,2
1212769,910,1,1
1212770,910,1,2
1224884,911,0,0
1224891,911,0,0
1224893,911,0,0
1224895,911,0,0
1224897,911,0,0
1225855,911,1,2
1225856,911,1,1
1225857,911,1,1
1225858,911,1,1
1225859,911,1,1
1225861,911,1,1
1225862,911,1,1
1225864,911,1,1
1225865,911,1,1
1262509,913,0,0
1262514,913,0,0
1262515,913,0,0
1262516,913,0,0
1262517,913,0,0
1262519,913,0,0
1262527,913,0,0
1262528,913,0,0
1262532,913,0,0
1262533,913,0,0
1263048,913,1,1
1263049,913,1,1
1263050,913,1,2
1263051,913,1,1
1263052,913,1,2
1264339,913,1,1
1269781,913,1,2
1269782,913,1,2
1269787,913,1,2
1269789,913,1,2
1269793,913,1,2
1269794,913,1,2
1269798,913,1,2
1269803,913,1,2
1269804,913,1,2
1269805,913,1,2
1269807,913,1,2
1269808,913,1,2
1269810,913,1,2
1269813,913,1,2
1272068,913,2,1
1272069,913,2,1
1272072,913,2,1
1272073,913,2,1
1272074,913,2,1
1272075,913,2,1
1272076,913,2,1
1272083,913,2,1
1272084,913,2,1
1272715,913,2,1
1272716,913,2,1
1272717,913,2,2
1272718,913,2,1
1272719,913,2,1
1272722,913,2,1
1272723,913,2,1
1272724,913,2,1
1272725,913,2,1
1272726,913,2,1
1272727,913,2,1
1273677,913,2,1
1273678,913,2,1
1273679,913,2,1
1273680,913,2,1
1273681,913,2,1
1273682,913,2,0
1273683,913,2,0
1273684,913,2,1
1273685,913,2,1
1273688,913,2,1
1273689,913,2,1
1273786,913,2,1
1273787,913,2,1
1273788,913,2,1
1273789,913,2,1
1273835,913,2,1
1275130,914,0,2
1278199,914,0,2
1278200,914,0,1
1278201,914,0,1
1278202,914,0,1
1279715,914,0,1
1279716,914,0,1
1279718,914,0,1
1279719,914,0,1
1279720,914,0,1
1279811,914,0,1
1279812,914,0,1
1279813,914,0,1
1279814,914,0,1
1279816,914,0,1
1279817,914,0,1
1284862,914,2,2
1284863,914,2,1
1284864,914,2,1
1284866,914,2,2
1284867,914,2,1
1284868,914,2,1
1284869,914,2,1
1284872,914,2,1
1284873,914,2,1
1284874,914,2,1
1284875,914,2,1
1285498,914,2,1
1285499,914,2,1
1285500,914,2,1
1285503,914,2,1
1285504,914,2,1
1286875,914,3,2
1286876,914,3,2
1286877,914,3,2
1286882,914,3,2
1287546,914,3,2
1287549,914,3,1
1287550,914,3,2
1287551,914,3,2
1287552,914,3,1
1287553,914,3,1
1287554,914,3,1
1287792,914,3,2
1287793,914,3,1
1287794,914,3,1
1287795,914,3,1
1287796,914,3,1
1287797,914,3,1
1287798,914,3,1
1287799,914,3,1
1287800,914,3,1
1287801,914,3,1
1287802,914,3,1
1287803,914,3,1
1289493,914,4,1
1289494,914,4,1
1289495,914,4,1
1289496,914,4,1
1289497,914,4,1
1291297,914,4,0
1291298,914,4,0
1291300,914,4,0
1291302,914,4,0
1291303,914,4,0
1291304,914,4,0
1291305,914,4,0
1291306,914,4,0
1291307,914,4,0
1291312,914,4,0
1291313,914,4,0
1292500,914,7,1
1292501,914,7,1
1292656,914,7,0
1292657,914,7,0
1292658,914,7,0
1292660,914,7,0
1292662,914,7,0
1292663,914,7,0
1292667,914,7,0
1292668,914,7,0
1292669,914,7,0
1292670,914,7,0
1313915,916,3,2
1313916,916,3,1
1313917,916,3,1
1321461,918,1,0
1321462,918,1,0
1321463,918,1,0
1321465,918,1,0
1321466,918,1,0
1321467,918,1,0
1321540,918,1,0
1321543,918,1,0
1321546,918,1,0
1321547,918,1,0
1321548,918,1,0
1321551,918,1,0
1325630,920,0,2
1325633,920,0,2
