index,Merchant Name,Merchant City,Merchant State,MCC
475233,19459,2374,121,5912
477069,15198,3555,91,8099
477070,15356,5467,91,5812
477071,4161,4874,134,4829
477072,12895,4874,134,5311
479442,4797,4874,134,4131
479443,17776,2379,1,5912
479444,16965,4874,134,4214
497284,13843,4874,134,5310
497285,12895,4874,134,5311
500348,15019,4874,134,5045
500350,17794,4874,134,5311
515365,11860,4874,134,5651
515366,18710,4874,134,5311
515373,20355,6852,52,5310
515374,20551,6852,52,5812
515375,7789,6852,52,5912
515376,13843,4874,134,5310
515382,20355,6852,52,5310
515383,19486,4874,134,5310
515389,11637,4874,134,5300
515390,15019,4874,134,5045
515391,15376,4874,134,5732
515392,15376,4874,134,5732
518280,930,1154,44,5300
518282,6339,3854,44,5300
518284,508,5225,44,5816
518293,5987,2474,44,4112
518295,2828,5194,44,5300
518303,7309,5796,44,5310
518304,11637,74,44,5300
519319,8137,4874,134,5311
519321,11637,4874,134,5300
519322,14736,3854,44,7542
520649,11637,4874,134,5300
520650,18161,4874,134,5311
520651,11314,5803,44,5300
520652,7309,4874,134,5310
520653,1467,4874,134,5311
522441,10565,4874,134,4131
522442,1467,4874,134,5311
522443,13843,4874,134,5310
522446,1467,4874,134,5311
522447,8142,4874,134,4411
522448,15949,5459,38,5411
522455,753,4874,134,3005
522456,11916,4874,134,5094
523567,12895,4874,134,5311
523576,13626,4874,134,3174
523577,19683,4874,134,5311
523578,5006,4874,134,7801
523579,3223,3854,44,5411
523583,16528,4874,134,5310
523584,2837,4359,44,5311
523586,10735,1154,44,5813
523587,11373,4874,134,5193
523588,11637,4874,134,5300
523589,16583,4874,134,7349
548716,15019,5833,50,5045
548717,3014,5833,50,7011
548725,16897,5833,50,5310
548729,18119,5833,50,5411
553382,1503,4874,134,3058
553383,11637,4874,134,5300
553384,5816,4874,134,3008
553385,18161,4874,134,5311
553386,5864,4874,134,5311
553387,855,4874,134,5310
553706,4161,4874,134,4829
553708,5365,4874,134,5815
553709,2837,4874,134,5311
554939,855,4874,134,5310
554940,11860,4874,134,5651
554941,6232,4874,134,5719
554980,15376,4874,134,5732
555385,16516,4874,134,5311
555386,13843,4874,134,5310
555387,6550,4874,134,4121
555388,19683,4874,134,5311
555389,16521,5691,13,7542
558900,19683,4874,134,5311
558901,16,4874,134,3780
558902,1310,4874,134,5815
558903,11637,4874,134,5300
558904,16,4874,134,3780
558905,16,4874,134,3780
571788,6232,4874,134,5719
571789,4161,4874,134,4829
571790,13843,4874,134,5310
571791,15819,3813,66,5193
579167,8268,5833,50,5813
579168,8679,5833,50,3684
579169,814,5833,50,5912
579170,18119,5833,50,5411
579175,18721,5833,50,5651
579176,355,5833,50,5499
579180,355,5833,50,5499
579183,9956,5833,50,5712
579185,8268,5833,50,5813
579187,11398,5833,50,3722
579188,1841,5833,50,5311
584496,16897,5833,50,5310
584498,19617,5833,50,5661
584506,16190,5833,50,4121
584514,18119,5833,50,5411
584515,18119,5833,50,5411
584734,11785,5833,50,5541
584735,20729,5833,50,5311
584738,7943,5833,50,5411
584739,9989,5833,50,5211
584742,9439,5833,50,5651
584743,9439,5833,50,5651
584746,9956,5833,50,5712
584750,7943,5833,50,5411
584751,16897,5833,50,5310
584756,16897,5833,50,5310
584847,13266,5833,50,5311
584848,11398,5833,50,3722
584854,16897,5833,50,5310
584857,16897,5833,50,5310
584859,1841,5833,50,5311
584860,16897,5833,50,5310
584861,150,5833,50,3509
584868,13266,5833,50,5311
587380,14440,4874,134,5814
587382,4161,4874,134,4829
587383,15376,4874,134,5732
587385,4161,4874,134,4829
587386,2458,4874,134,5712
587387,13569,4874,134,5651
587389,3055,4874,134,5311
587391,4161,4874,134,4829
587392,16153,4874,134,5912
587393,5864,4874,134,5311
589691,13266,4874,134,5311
589692,3928,6602,89,5651
589693,3538,6602,89,5912
589694,3538,6602,89,5912
589696,13569,4874,134,5651
600126,14992,4874,134,3596
600127,783,5459,38,5912
600128,15949,5459,38,5411
600129,783,5459,38,5912
600130,15332,4874,134,3504
600131,14992,4874,134,3596
600132,14992,4874,134,3596
600136,15332,4874,134,3504
600137,15332,4874,134,3504
603605,1467,4874,134,5311
603606,13326,5926,13,5310
606330,2837,4874,134,5311
606331,11314,3192,120,5310
606332,13450,4874,134,4722
606333,12018,3192,120,5411
618089,2463,4874,134,5719
618090,5657,4874,134,5977
618091,4161,4874,134,4829
620440,14330,5447,29,8062
620442,2463,4874,134,5719
620443,18161,4874,134,5311
620444,17794,4874,134,5311
620445,2423,4874,134,5310
630290,16153,4874,134,5912
630291,855,4874,134,5310
633376,11363,4874,134,7922
633377,5546,3616,29,5300
633378,15841,4874,134,5814
633379,2837,4874,134,5311
633380,16599,4874,134,5912
633381,19642,6744,29,5912
649930,5410,4874,134,5712
649931,6232,4874,134,5719
649932,6232,4874,134,5719
649933,18497,4874,134,7996
649934,2837,4874,134,5311
649935,8137,4874,134,5311
649936,7771,4874,134,5970
649937,20729,4874,134,5311
649938,7309,4874,134,5310
649939,17411,4874,134,5815
649942,4161,4874,134,4829
649943,5864,4874,134,5311
649944,5657,4874,134,5977
649945,15019,4874,134,5045
649946,11637,4874,134,5300
649947,5365,4874,134,5815
650332,16965,4874,134,4214
650333,4161,4874,134,4829
650334,1240,5311,77,5193
650335,4300,2,77,5094
650336,7220,6443,77,5094
650337,4161,4874,134,4829
650339,8142,4874,134,4411
650340,15376,4874,134,5732
650406,15852,4874,134,3775
650407,20729,4874,134,5311
650408,17794,4874,134,5311
650409,4161,4874,134,4829
650412,15852,4874,134,3775
650413,15852,4874,134,3775
655223,19853,4874,134,4814
655224,5864,4874,134,5311
655225,16153,4874,134,5912
655226,3702,6443,77,5812
655230,15019,4874,134,5045
655231,924,6443,77,5310
655348,16516,3682,77,5311
655356,11155,2,77,5300
655362,15852,3621,83,3775
655364,526,2712,29,7802
657071,17794,4874,134,5311
661564,6232,4874,134,5719
684175,6550,4874,134,4121
684176,6232,4874,134,5719
684177,11327,4874,134,5814
684183,12858,5459,38,5812
684188,4783,4874,134,4214
684189,9439,4874,134,5651
684191,508,4874,134,5816
684195,16516,4874,134,5311
684196,4231,4874,134,5045
689555,14650,2197,54,5712
689556,19486,4874,134,5310
689557,855,4874,134,5310
689559,17640,4874,134,5732
690872,3055,5833,50,5311
690875,5305,5833,50,5541
690876,5305,5833,50,5541
690877,1841,5833,50,5311
690878,1841,5833,50,5311
690890,18212,5833,50,5812
690905,3014,5833,50,7011
690906,3014,5833,50,7011
690907,16897,5833,50,5310
690908,9956,5833,50,5712
690917,3014,5833,50,7011
717720,17865,4927,65,7922
717721,1449,4874,134,5816
717722,13450,4874,134,4722
717723,2680,4874,134,5814
717733,13450,4874,134,4722
717734,13450,4874,134,4722
739417,11637,4874,134,5300
739418,2463,4874,134,5719
749071,2423,4874,134,5310
749072,19554,1787,77,5310
753523,4695,304,77,5211
753524,11637,4874,134,5300
753525,17411,4874,134,5815
753526,2897,4874,134,7832
753527,4161,4874,134,4829
753534,20311,4874,134,7801
754718,6405,172,77,5094
754719,8736,304,77,5411
754720,5365,4874,134,5815
754940,18161,4874,134,5311
757689,11637,4874,134,5300
757690,18433,4874,134,5193
757691,2463,4874,134,5719
757692,8607,4874,134,5651
757693,11264,6632,89,5722
757694,4161,4874,134,4829
757695,2837,4874,134,5311
757696,18710,4874,134,5311
757697,4161,4874,134,4829
757698,10365,6602,89,5300
757699,6232,4874,134,5719
757700,2837,4874,134,5311
757701,20311,4874,134,7801
757702,11637,4874,134,5300
757703,5614,4874,134,5651
757704,11637,4874,134,5300
757706,11637,4874,134,5300
757707,6163,4874,134,4121
762403,5006,4874,134,7801
762404,16338,4874,134,7922
762405,4161,4874,134,4829
762406,16516,4874,134,5311
762407,15098,4874,134,7996
762408,11637,4874,134,5300
762409,11637,4874,134,5300
762410,1449,4874,134,5816
762414,4161,4874,134,4829
764219,4161,4874,134,4829
764220,11916,4874,134,5094
764221,13843,4874,134,5310
768361,11637,4874,134,5300
768362,10904,4874,134,3730
768363,17095,7163,13,5921
768364,19486,4874,134,5310
768366,3328,3511,13,5932
768374,10904,4874,134,3730
768375,10904,4874,134,3730
770509,15473,4874,134,5816
770510,4161,4874,134,4829
771478,15376,4874,134,5732
771479,1449,4874,134,5816
771490,17655,4874,134,4899
771491,1185,4874,134,5045
771492,19845,4874,134,3144
777622,9989,5833,50,5211
777623,1841,5833,50,5311
777627,3055,5833,50,5311
777628,9314,5833,50,5193
777629,3055,5833,50,5311
777630,20729,5833,50,5311
777631,9439,5833,50,5651
777633,4783,5833,50,4214
777640,1841,5833,50,5311
777654,7943,5833,50,5411
782750,11637,4874,134,5300
782751,3055,4874,134,5311
782760,11637,4874,134,5300
782761,19683,4874,134,5311
782763,18710,4874,134,5311
783460,5365,4874,134,5815
783461,14605,4874,134,4814
783463,19683,4874,134,5311
783464,7371,5646,130,8021
783465,15713,447,130,5300
783946,11637,4874,134,5300
783951,2837,4874,134,5311
783952,1142,4874,134,3771
783953,21011,4874,134,5712
783955,1142,4874,134,3771
783956,1142,4874,134,3771
783963,18710,4874,134,5311
783964,16730,4874,134,5045
783967,11536,4874,134,3000
783979,5365,4874,134,5815
790670,8681,3422,130,5300
790671,16886,4874,134,5912
790672,11363,4874,134,7922
794316,1352,4874,134,4411
794317,1310,4874,134,5815
794318,4161,4874,134,4829
794319,4231,4874,134,5045
794320,4161,4874,134,4829
794321,17411,4874,134,5815
794322,17411,4874,134,5815
794323,10207,6602,89,7922
794324,18161,4874,134,5311
794325,11916,4874,134,5094
794326,11637,4874,134,5300
796200,19486,4874,134,5310
796201,17008,4874,134,9402
796203,5987,4874,134,4112
796206,4161,4874,134,4829
808682,3055,4874,134,5311
808684,16516,4874,134,5311
808685,6867,5780,44,5651
808686,1310,4874,134,5815
808688,20145,6571,44,5411
808689,19853,4874,134,4814
808690,4161,4874,134,4829
808691,6232,4874,134,5719
810490,366,1485,44,5300
810491,11637,4874,134,5300
810492,6779,1609,44,5411
810493,4161,4874,134,4829
818170,9184,4874,134,3001
824387,8276,2094,93,7922
824388,16516,4685,93,5311
824392,5711,3176,93,5912
824393,7014,1238,93,5300
824396,20474,4486,93,5411
824402,8043,2638,93,5932
824417,11637,3261,93,5300
824418,20188,3307,93,5211
824419,14494,7377,93,5921
824426,16516,4685,93,5311
824428,2614,1654,93,5251
824429,11331,4685,93,7995
824435,6144,1627,93,8043
824436,1841,3134,93,5311
824441,11637,3261,93,5300
828275,19683,4874,134,5311
828276,11637,4874,134,5300
828277,11916,4874,134,5094
828278,7309,4874,134,5310
828279,4161,4874,134,4829
828280,5365,4874,134,5815
830192,17662,4874,134,5211
830193,2897,4874,134,7832
830195,11363,4874,134,7922
830196,16,4874,134,3780
830201,16,4874,134,3780
830202,16,4874,134,3780
854869,13569,5833,50,5651
854870,19617,5833,50,5661
854872,3055,5833,50,5311
854874,814,5833,50,5912
854877,18119,5833,50,5411
857566,17009,4874,134,5045
857567,12773,1255,81,5921
857568,952,6277,81,7922
857569,2918,7458,81,5300
857570,15896,6277,81,7995
857597,11398,4874,134,3722
857598,1841,4874,134,5311
857601,13220,4874,134,5814
857602,18161,4874,134,5311
857607,11398,4874,134,3722
857608,11398,4874,134,3722
867516,5987,4874,134,4112
867517,8137,4874,134,5311
867518,1310,4874,134,5815
867519,9103,5459,38,5813
867520,10267,5459,38,5651
867521,4382,5459,38,5211
867522,8237,5459,38,4121
867523,19486,4874,134,5310
867524,12858,5459,38,5812
867525,17349,5459,38,5310
867526,7607,5459,38,5921
871632,13569,4874,134,5651
871633,5365,4874,134,5815
871634,13212,211,115,5921
871636,16653,2581,115,5941
871637,11637,4874,134,5300
880587,4161,4874,134,4829
880588,13843,4874,134,5310
880589,5365,4874,134,5815
880590,10904,4874,134,3730
