index,Merchant Name,Merchant City,Merchant State,MCC
586129,14180,5052,145,5310
586130,482,5052,145,5816
589765,21267,6057,57,5311
589766,20388,6057,57,3006
589767,11737,6057,57,3722
589768,8027,6057,57,5970
589773,1829,6057,57,5311
589774,10258,6057,57,5211
589777,17144,6057,57,5094
589784,153,6057,57,3509
589786,153,6057,57,3509
589787,18612,6057,57,5411
589788,8027,6057,57,5970
589789,18612,6057,57,5411
589790,15366,6057,57,5045
589791,18612,6057,57,5411
589792,5954,6057,57,3008
589796,13405,6057,57,5921
589798,1829,6057,57,5311
589799,18612,6057,57,5411
589800,6115,6057,57,5733
589801,21267,6057,57,5311
589802,7314,6057,57,5499
596862,8923,5052,145,3684
596863,14260,5052,145,4722
596864,16601,5052,145,5912
596865,482,5052,145,5816
596868,17313,5052,145,5912
596869,5836,5052,145,5912
596871,8408,5052,145,5311
596872,10530,5675,46,5651
596873,13236,5052,145,5311
596874,6747,5052,145,4121
596875,11976,5052,145,5300
596876,8408,5052,145,5311
596877,10,5052,145,3780
596878,11195,5052,145,3730
596881,3051,5052,145,5311
596882,18803,5052,145,5251
596883,19227,5052,145,5311
596889,8923,5052,145,3684
596890,8923,5052,145,3684
596894,10,5052,145,3780
596895,10,5052,145,3780
596897,11195,5052,145,3730
596898,11195,5052,145,3730
602621,6053,5052,145,7832
605366,4272,5052,145,5211
605373,5301,3611,126,8062
605376,13216,5678,74,7011
605378,2815,5052,145,5311
605380,2396,5052,145,5310
605383,11542,5354,74,5300
605384,13139,3001,74,5812
605385,20667,1767,74,5921
605388,9933,4107,74,5812
605389,3626,2606,74,8021
605394,13216,5678,74,7011
605395,13216,5678,74,7011
607000,1104,5678,74,5300
607001,4224,5052,145,4829
607002,17175,3506,74,5310
608341,3051,6057,57,5311
608345,2735,6057,57,5812
608346,3774,6057,57,5712
608347,15366,6057,57,5045
608348,13280,6057,57,5932
608350,780,6057,57,5912
608351,15722,6057,57,3504
608353,21267,6057,57,5311
613402,2815,5052,145,5311
613403,11976,5052,145,5300
613404,8408,5052,145,5311
613405,2815,5052,145,5311
618572,5998,5052,145,5311
618574,20695,6291,20,5300
618575,4224,5052,145,4829
618576,13896,5052,145,5651
621669,8408,5052,145,5311
632551,4875,5052,145,4214
632552,8923,5052,145,3684
632553,18288,5052,145,5311
632554,11976,5052,145,5300
632555,7865,5675,46,5921
632556,8027,5052,145,5970
632557,8923,5052,145,3684
632559,16971,5052,145,5310
632560,8923,5052,145,3684
632561,8923,5052,145,3684
632563,8923,5052,145,3684
632564,8923,5052,145,3684
634588,1171,5052,145,5045
634589,11677,5052,145,5814
634590,2815,5052,145,5311
639201,4224,5052,145,4829
639202,4224,5052,145,4829
639203,11976,5052,145,5300
677143,5682,5118,98,5300
677144,20360,5052,145,4814
677145,12267,7376,98,7996
677146,4224,5052,145,4829
677147,21358,5118,98,5921
677148,4224,5052,145,4829
682644,5954,5052,145,3008
682646,5682,5118,98,5300
682650,18193,5052,145,4814
682651,19976,5052,145,5310
682652,2439,5052,145,5719
682653,1297,5052,145,5815
683140,17693,5052,145,7801
683142,8027,5052,145,5970
683143,11976,5052,145,5300
683144,11709,5052,145,7922
692822,1336,5052,145,4411
692823,18288,5052,145,5311
692824,21267,5052,145,5311
692825,20345,5052,145,3144
692826,18099,5052,145,5732
692829,21394,7083,59,5651
692830,6747,5052,145,4121
692831,13606,5052,145,5311
702562,11677,5052,145,5814
702566,5509,5052,145,5815
702567,18288,5052,145,5311
702568,4224,5052,145,4829
702570,4224,5052,145,4829
702571,10,5052,145,3780
702572,4224,5052,145,4829
702573,17845,5052,145,5815
702574,9057,5052,145,4411
702575,1470,5052,145,3058
702576,15465,5052,145,7996
702577,4224,5052,145,4829
702582,13838,5052,145,7801
702599,10,5052,145,3780
702600,10,5052,145,3780
703005,15782,5052,145,5732
703006,18288,5052,145,5311
703007,482,5052,145,5816
703008,6404,5052,145,5719
707858,482,5052,145,5816
707859,6404,5052,145,5719
707860,5682,5118,98,5300
715311,18971,1979,51,5300
715313,4224,5052,145,4829
715314,11811,5444,51,5411
717420,17951,3362,130,5094
717421,1211,3362,130,5211
717422,1829,3362,130,5311
717423,1211,3362,130,5211
717424,1829,3362,130,5311
718722,17445,4384,51,9402
718723,5871,1979,51,7922
718726,7186,1579,51,5300
718727,4224,1326,51,4829
723196,20345,5052,145,3144
723197,16779,5052,145,7922
727380,19995,5052,145,7996
731189,8408,5052,145,5311
731191,4272,5052,145,5211
731192,1829,5052,145,5311
731193,152,5052,145,5045
733213,4224,5052,145,4829
733214,13896,5052,145,5651
737032,11976,5052,145,5300
737035,2815,5052,145,5311
737036,5836,5052,145,5912
737037,5906,5052,145,4411
737038,1829,5052,145,5311
737039,11976,5052,145,5300
737040,11976,5052,145,5300
737041,18803,5052,145,5251
737042,18929,5052,145,5733
737044,2815,5052,145,5311
737045,2815,5052,145,5311
737046,16026,5052,145,5941
737047,13196,5675,46,5812
737048,17845,5052,145,5815
738136,6747,5052,145,4121
738137,17445,5052,145,9402
738138,5434,1321,137,5411
738250,17845,5052,145,5815
742099,10613,6838,97,5300
742100,1370,5052,145,7801
742101,16779,5052,145,7922
742103,11650,6838,97,5094
744898,10225,6057,57,5712
744899,17327,6057,57,5310
744900,10225,6057,57,5712
744901,13896,6057,57,5651
744902,15366,6057,57,5045
744907,6115,6057,57,5733
744908,6750,6057,57,3389
744909,21267,6057,57,5311
744911,10225,6057,57,5712
744912,8209,6057,57,5411
744914,6750,6057,57,3389
744915,6750,6057,57,3389
761588,5509,5052,145,5815
761589,13295,7914,72,5651
768435,16646,6057,57,4121
768437,12135,6057,57,5541
768440,10258,6057,57,5211
768441,3005,6057,57,7011
768442,8209,6057,57,5411
768443,3051,6057,57,5311
768444,3005,6057,57,7011
768450,17327,6057,57,5310
768451,17327,6057,57,5310
768452,5439,6057,57,5541
768453,21267,6057,57,5311
768454,16646,6057,57,4121
768455,19239,6057,57,5651
768456,16646,6057,57,4121
768457,11737,6057,57,3722
768458,9693,6057,57,5651
772601,16601,5052,145,5912
775646,7548,5052,145,5310
775647,4224,5052,145,4829
782949,18653,5052,145,5311
782950,14180,5052,145,5310
782951,1297,5052,145,5815
782952,17313,5052,145,5912
782953,17396,5052,145,4214
782954,16392,5675,46,5411
782956,1437,5052,145,5816
782957,17782,5675,46,5310
784313,18653,5052,145,5311
784314,3774,5052,145,5712
795261,2815,5052,145,5311
795262,15341,5052,145,3596
795263,3051,5052,145,5311
795265,7493,2284,91,5300
795266,7548,5052,145,5310
795267,5998,5052,145,5311
795268,152,5052,145,5045
795273,15341,5052,145,3596
795274,15341,5052,145,3596
823159,14096,1223,51,7922
823161,11709,5052,145,7922
823162,5906,5052,145,4411
823166,20170,5052,145,5311
823167,13798,1279,51,5912
823168,4224,5052,145,4829
825614,1515,1223,51,5661
825615,2396,5052,145,5310
825616,11976,5052,145,5300
825617,15465,5052,145,7996
829965,13606,5052,145,5311
829966,11976,5052,145,5300
829967,18803,5052,145,5251
829968,11976,5052,145,5300
832489,6747,5052,145,4121
832490,2414,3946,51,5411
832492,16601,5052,145,5912
835378,11976,5052,145,5300
845684,749,5675,46,5912
845685,13771,5675,46,5621
845688,2815,5052,145,5311
845689,15876,5052,145,5816
845690,11976,5052,145,5300
845691,18288,5052,145,5311
845692,6404,5052,145,5719
866161,16971,5052,145,5310
866162,11976,5052,145,5300
866163,13797,5052,145,4722
866164,9693,5052,145,5651
866165,11976,5052,145,5300
871528,18288,6941,141,5311
