index,User,Card,Use Chip
250697,1810,0,1
250698,1810,0,1
250700,1810,0,1
250701,1810,0,1
250702,1810,0,1
250703,1810,0,1
250704,1810,0,0
250709,1810,0,0
252008,1810,2,2
252010,1810,2,2
252012,1810,2,2
252015,1810,2,2
253940,1810,2,0
253941,1810,2,1
253942,1810,2,1
253943,1810,2,1
253944,1810,2,1
253945,1810,2,0
253946,1810,2,1
253947,1810,2,1
253948,1810,2,1
253949,1810,2,1
256787,1813,0,2
256788,1813,0,1
256789,1813,0,2
256790,1813,0,1
256791,1813,0,1
256792,1813,0,1
256793,1813,0,1
256794,1813,0,1
256795,1813,0,1
256796,1813,0,2
256797,1813,0,1
256798,1813,0,2
256799,1813,0,2
256800,1813,0,1
256801,1813,0,1
256802,1813,0,1
256803,1813,0,2
257833,1813,0,1
257834,1813,0,1
257835,1813,0,1
258023,1813,0,1
262115,1813,1,1
262116,1813,1,1
262118,1813,1,1
262120,1813,1,1
262121,1813,1,1
262122,1813,1,1
262124,1813,1,1
265814,1813,1,1
265815,1813,1,1
271752,1814,1,1
271753,1814,1,1
271755,1814,1,0
271756,1814,1,0
271757,1814,1,1
271758,1814,1,1
271759,1814,1,0
271761,1814,1,1
271762,1814,1,0
271763,1814,1,1
279468,1815,0,1
279469,1815,0,1
279470,1815,0,1
291154,1816,1,1
291155,1816,1,1
291156,1816,1,1
291157,1816,1,0
291158,1816,1,1
291159,1816,1,1
291161,1816,1,0
291327,1816,1,1
296153,1816,3,1
296154,1816,3,2
296157,1816,3,2
296158,1816,3,1
296159,1816,3,1
296160,1816,3,2
296161,1816,3,2
296162,1816,3,1
296163,1816,3,1
296168,1816,3,1
296174,1816,3,1
296175,1816,3,1
296176,1816,3,1
296177,1816,3,2
296178,1816,3,2
296179,1816,3,2
296180,1816,3,1
296181,1816,3,2
296187,1816,3,1
296188,1816,3,1
296192,1816,3,1
296193,1816,3,1
308858,1820,0,1
308859,1820,0,1
308861,1820,0,1
308862,1820,0,1
308863,1820,0,1
308864,1820,0,1
308865,1820,0,1
309225,1820,0,1
309226,1820,0,1
309227,1820,0,1
311437,1820,0,0
311438,1820,0,0
311441,1820,0,0
311442,1820,0,0
311443,1820,0,0
311455,1820,0,0
311459,1820,0,0
311464,1820,0,0
311483,1820,0,0
311489,1820,0,0
311490,1820,0,0
311495,1820,0,0
311496,1820,0,0
311502,1820,0,0
311503,1820,0,0
311505,1820,0,0
311511,1820,0,0
328105,1821,3,1
328106,1821,3,1
328107,1821,3,1
340573,1822,4,2
340575,1822,4,2
340576,1822,4,2
342529,1822,4,1
342530,1822,4,1
342534,1822,4,1
342535,1822,4,1
344974,1823,0,2
344975,1823,0,2
344982,1823,0,2
344983,1823,0,2
344984,1823,0,2
344985,1823,0,2
344990,1823,0,2
344991,1823,0,2
359193,1823,1,2
359244,1823,1,2
359282,1823,1,2
383185,1823,1,0
383186,1823,1,0
383194,1823,1,0
383198,1823,1,0
383214,1823,1,0
383215,1823,1,0
383219,1823,1,0
383220,1823,1,0
383223,1823,1,0
383228,1823,1,0
383229,1823,1,0
383239,1823,1,0
390643,1824,0,2
390644,1824,0,1
390645,1824,0,1
390646,1824,0,1
390647,1824,0,1
395865,1824,0,0
395867,1824,0,0
395868,1824,0,1
395869,1824,0,1
395871,1824,0,1
399583,1825,0,1
399584,1825,0,1
399585,1825,0,1
399586,1825,0,1
399587,1825,0,1
399588,1825,0,1
399589,1825,0,1
399590,1825,0,1
399591,1825,0,1
399592,1825,0,1
399594,1825,0,1
399595,1825,0,1
399599,1825,0,1
399600,1825,0,1
399601,1825,0,1
399602,1825,0,1
399604,1825,0,1
405717,1825,1,2
405718,1825,1,2
405719,1825,1,1
405720,1825,1,1
405722,1825,1,1
405724,1825,1,1
405725,1825,1,1
405729,1825,1,1
405731,1825,1,2
405732,1825,1,1
405733,1825,1,1
419571,1825,3,1
419572,1825,3,1
422532,1825,4,2
422537,1825,4,2
423537,1827,0,1
423538,1827,0,1
423541,1827,0,1
423542,1827,0,1
423544,1827,0,2
423545,1827,0,2
425387,1827,0,1
425388,1827,0,1
427750,1827,1,1
427751,1827,1,1
427752,1827,1,2
427753,1827,1,1
427754,1827,1,1
427755,1827,1,2
427756,1827,1,1
427757,1827,1,1
427758,1827,1,1
427759,1827,1,2
427760,1827,1,2
428088,1827,1,1
428089,1827,1,1
428090,1827,1,2
428091,1827,1,2
428093,1827,1,2
428094,1827,1,2
428096,1827,1,1
428097,1827,1,1
443538,1831,1,1
443539,1831,1,2
443540,1831,1,1
443542,1831,1,1
443543,1831,1,1
443545,1831,1,1
443546,1831,1,1
443547,1831,1,1
443549,1831,1,2
443550,1831,1,1
451471,1832,0,2
451473,1832,0,2
451487,1832,0,2
451488,1832,0,2
451492,1832,0,2
451494,1832,0,2
452134,1832,0,2
452135,1832,0,2
463878,1832,3,0
463880,1832,3,1
463881,1832,3,1
463891,1832,3,1
463892,1832,3,1
496711,1835,1,2
496712,1835,1,1
496713,1835,1,1
496714,1835,1,1
496715,1835,1,1
496716,1835,1,1
496717,1835,1,1
496718,1835,1,1
496731,1835,1,1
496732,1835,1,1
503180,1837,0,2
503181,1837,0,2
504715,1837,0,1
504716,1837,0,1
504717,1837,0,1
504718,1837,0,1
504719,1837,0,1
504720,1837,0,1
504721,1837,0,0
504722,1837,0,1
504723,1837,0,2
504724,1837,0,1
504725,1837,0,1
504726,1837,0,1
504727,1837,0,1
504804,1837,0,1
504805,1837,0,1
504809,1837,0,1
504841,1837,0,1
504842,1837,0,1
504843,1837,0,1
505497,1837,2,1
505498,1837,2,2
505500,1837,2,1
505501,1837,2,1
509809,1837,4,1
509810,1837,4,1
509811,1837,4,1
509812,1837,4,1
509813,1837,4,1
509814,1837,4,1
510112,1837,4,2
510113,1837,4,1
510114,1837,4,1
513342,1838,0,1
513343,1838,0,0
513344,1838,0,1
513345,1838,0,1
513350,1838,0,1
513354,1838,0,1
513355,1838,0,0
513356,1838,0,1
513363,1838,0,1
537072,1838,1,1
537073,1838,1,1
537074,1838,1,1
537793,1838,1,1
537794,1838,1,1
537795,1838,1,0
560854,1840,1,2
560855,1840,1,1
560856,1840,1,1
560857,1840,1,1
560859,1840,1,1
561271,1840,1,1
580753,1840,4,1
580754,1840,4,1
580755,1840,4,1
580756,1840,4,1
580758,1840,4,1
580759,1840,4,1
580762,1840,4,1
580763,1840,4,1
586124,1841,2,2
586128,1841,2,2
586129,1841,2,1
586130,1841,2,1
589765,1841,2,0
589766,1841,2,0
589767,1841,2,0
589768,1841,2,0
589773,1841,2,0
589774,1841,2,0
589777,1841,2,0
589784,1841,2,0
589786,1841,2,0
589787,1841,2,0
589788,1841,2,0
589789,1841,2,0
589790,1841,2,0
589791,1841,2,0
589792,1841,2,0
589796,1841,2,0
589798,1841,2,0
589799,1841,2,0
589800,1841,2,0
589801,1841,2,0
589802,1841,2,0
596862,1844,0,1
596863,1844,0,1
596864,1844,0,1
596865,1844,0,1
596868,1844,0,1
596869,1844,0,1
596871,1844,0,1
596872,1844,0,2
596873,1844,0,1
596874,1844,0,1
596875,1844,0,1
596876,1844,0,1
596877,1844,0,1
596878,1844,0,1
596881,1844,0,1
596882,1844,0,1
596883,1844,0,1
596889,1844,0,1
596890,1844,0,1
596894,1844,0,1
596895,1844,0,1
596897,1844,0,1
596898,1844,0,1
602621,1844,2,1
605366,1844,2,1
605373,1844,2,2
605376,1844,2,2
605378,1844,2,1
605380,1844,2,1
605383,1844,2,2
605384,1844,2,2
605385,1844,2,2
605388,1844,2,2
605389,1844,2,2
605394,1844,2,2
605395,1844,2,2
607000,1844,2,2
607001,1844,2,1
607002,1844,2,0
608341,1844,2,0
608345,1844,2,0
608346,1844,2,0
608347,1844,2,0
608348,1844,2,0
608350,1844,2,0
608351,1844,2,0
608353,1844,2,0
613402,1844,4,1
613403,1844,4,1
613404,1844,4,1
613405,1844,4,1
618572,1846,0,1
618574,1846,0,0
618575,1846,0,1
618576,1846,0,1
621669,1847,0,1
632551,1847,1,1
632552,1847,1,1
632553,1847,1,1
632554,1847,1,1
632555,1847,1,2
632556,1847,1,1
632557,1847,1,1
632559,1847,1,1
632560,1847,1,1
632561,1847,1,1
632563,1847,1,1
632564,1847,1,1
634588,1847,1,1
634589,1847,1,1
634590,1847,1,1
639201,1848,0,1
639202,1848,0,1
639203,1848,0,1
677143,1852,0,2
677144,1852,0,1
677145,1852,0,2
677146,1852,0,1
677147,1852,0,2
677148,1852,0,1
682644,1852,1,1
682646,1852,1,0
682650,1852,1,1
682651,1852,1,1
682652,1852,1,1
682653,1852,1,1
683140,1852,1,1
683142,1852,1,1
683143,1852,1,1
683144,1852,1,1
692822,1852,3,1
692823,1852,3,1
692824,1852,3,1
692825,1852,3,1
692826,1852,3,1
692829,1852,3,2
692830,1852,3,1
692831,1852,3,1
702562,1852,3,1
702566,1852,3,1
702567,1852,3,1
702568,1852,3,1
702570,1852,3,1
702571,1852,3,1
702572,1852,3,1
702573,1852,3,1
702574,1852,3,1
702575,1852,3,1
702576,1852,3,1
702577,1852,3,1
702582,1852,3,1
702599,1852,3,1
702600,1852,3,1
703005,1852,3,1
703006,1852,3,1
703007,1852,3,1
703008,1852,3,1
707858,1852,4,1
707859,1852,4,1
707860,1852,4,2
715311,1853,0,0
715313,1853,0,1
715314,1853,0,2
717420,1853,2,2
717421,1853,2,2
717422,1853,2,2
717423,1853,2,2
717424,1853,2,2
718722,1853,2,2
718723,1853,2,2
718726,1853,2,2
718727,1853,2,2
723196,1853,2,1
723197,1853,2,1
727380,1854,0,1
731189,1854,1,1
731191,1854,1,1
731192,1854,1,1
731193,1854,1,1
733213,1854,1,1
733214,1854,1,1
737032,1855,0,1
737035,1855,0,1
737036,1855,0,1
737037,1855,0,1
737038,1855,0,1
737039,1855,0,1
737040,1855,0,1
737041,1855,0,1
737042,1855,0,1
737044,1855,0,1
737045,1855,0,1
737046,1855,0,1
737047,1855,0,2
737048,1855,0,1
738136,1855,1,1
738137,1855,1,1
738138,1855,1,2
738250,1855,1,1
742099,1855,3,2
742100,1855,3,1
742101,1855,3,1
742103,1855,3,2
744898,1855,3,2
744899,1855,3,2
744900,1855,3,2
744901,1855,3,2
744902,1855,3,2
744907,1855,3,2
744908,1855,3,2
744909,1855,3,2
744911,1855,3,2
744912,1855,3,2
744914,1855,3,2
744915,1855,3,2
761588,1858,1,1
761589,1858,1,0
768435,1859,2,0
768437,1859,2,0
768440,1859,2,0
768441,1859,2,0
768442,1859,2,0
768443,1859,2,0
768444,1859,2,0
768450,1859,2,0
768451,1859,2,0
768452,1859,2,0
768453,1859,2,0
768454,1859,2,0
768455,1859,2,0
768456,1859,2,0
768457,1859,2,0
768458,1859,2,0
772601,1859,5,1
775646,1859,5,1
775647,1859,5,1
782949,1860,2,1
782950,1860,2,1
782951,1860,2,1
782952,1860,2,1
782953,1860,2,1
782954,1860,2,2
782956,1860,2,1
782957,1860,2,2
784313,1860,2,1
784314,1860,2,1
795261,1861,2,1
795262,1861,2,1
795263,1861,2,1
795265,1861,2,2
795266,1861,2,1
795267,1861,2,1
795268,1861,2,1
795273,1861,2,1
795274,1861,2,1
823159,1865,1,2
823161,1865,1,1
823162,1865,1,1
823166,1865,1,1
823167,1865,1,2
823168,1865,1,1
825614,1865,2,2
825615,1865,2,1
825616,1865,2,1
825617,1865,2,1
829965,1865,3,1
829966,1865,3,1
829967,1865,3,1
829968,1865,3,1
832489,1865,3,1
832490,1865,3,2
832492,1865,3,1
835378,1865,4,1
845684,1866,1,2
845685,1866,1,2
845688,1866,1,1
845689,1866,1,1
845690,1866,1,1
845691,1866,1,1
845692,1866,1,1
866161,1868,1,1
866162,1868,1,1
866163,1868,1,1
866164,1868,1,1
866165,1868,1,1
871528,1869,0,2
871530,1869,0,2
878840,1869,0,0
878845,1869,0,1
878847,1869,0,1
878848,1869,0,1
878850,1869,0,1
878851,1869,0,1
878853,1869,0,1
878854,1869,0,1
878857,1869,0,0
878861,1869,0,1
878862,1869,0,1
878867,1869,0,1
878868,1869,0,1
888307,1869,1,1
888308,1869,1,1
888309,1869,1,0
888310,1869,1,1
888311,1869,1,1
890569,1870,0,2
899527,1870,0,1
899528,1870,0,1
899530,1870,0,2
899531,1870,0,1
899532,1870,0,1
899535,1870,0,1
899536,1870,0,1
921306,1874,1,1
921307,1874,1,1
921308,1874,1,2
921309,1874,1,1
927283,1876,0,2
927284,1876,0,2
927285,1876,0,2
927293,1876,0,2
927294,1876,0,2
927296,1876,0,2
927297,1876,0,2
927298,1876,0,2
935918,1876,2,2
935999,1876,2,1
936000,1876,2,2
936001,1876,2,1
939016,1876,4,2
939017,1876,4,2
939018,1876,4,2
939023,1876,4,2
939024,1876,4,2
939025,1876,4,2
939027,1876,4,2
939028,1876,4,2
939037,1876,4,2
939038,1876,4,2
939039,1876,4,2
939040,1876,4,2
939041,1876,4,2
939042,1876,4,2
939788,1876,4,2
939901,1876,4,2
939903,1876,4,2
939904,1876,4,2
939905,1876,4,2
939906,1876,4,2
939907,1876,4,2
939913,1876,4,2
939914,1876,4,2
939915,1876,4,2
939916,1876,4,2
939919,1876,4,2
939920,1876,4,2
939922,1876,4,2
939923,1876,4,2
939924,1876,4,2
939939,1876,4,1
939940,1876,4,2
939941,1876,4,1
947410,1877,1,1
947411,1877,1,0
947413,1877,1,1
947414,1877,1,1
947417,1877,1,1
947418,1877,1,1
947419,1877,1,1
947421,1877,1,1
947423,1877,1,0
947424,1877,1,1
947425,1877,1,1
947426,1877,1,1
947427,1877,1,1
947428,1877,1,1
947429,1877,1,1
947430,1877,1,1
947431,1877,1,1
948489,1877,1,0
948491,1877,1,0
948492,1877,1,0
948493,1877,1,0
948496,1877,1,0
948498,1877,1,0
948499,1877,1,0
948501,1877,1,0
948505,1877,1,0
949228,1880,0,1
949229,1880,0,1
949230,1880,0,1
949231,1880,0,1
949232,1880,0,1
949233,1880,0,1
949234,1880,0,1
949235,1880,0,1
950909,1880,0,1
950910,1880,0,1
950911,1880,0,1
950912,1880,0,1
950913,1880,0,1
950914,1880,0,1
950915,1880,0,1
950916,1880,0,1
950917,1880,0,1
951108,1880,0,1
956795,1880,3,1
956796,1880,3,1
956797,1880,3,1
956798,1880,3,1
956799,1880,3,1
956800,1880,3,1
956801,1880,3,2
956803,1880,3,2
956804,1880,3,1
957010,1880,3,1
957011,1880,3,1
957012,1880,3,1
957013,1880,3,1
957014,1880,3,1
957312,1880,3,1
957313,1880,3,0
957314,1880,3,1
960668,1880,5,2
960669,1880,5,2
960670,1880,5,2
960678,1880,5,2
960680,1880,5,2
960681,1880,5,2
960682,1880,5,2
960683,1880,5,2
960685,1880,5,2
962356,1880,5,2
962358,1880,5,1
962359,1880,5,1
962360,1880,5,1
962361,1880,5,1
962362,1880,5,1
962365,1880,5,1
962366,1880,5,1
963202,1880,5,1
963203,1880,5,1
963204,1880,5,1
963323,1880,5,1
963324,1880,5,1
963325,1880,5,1
967413,1880,7,1
967414,1880,7,1
967415,1880,7,1
967416,1880,7,1
967417,1880,7,1
967419,1880,7,1
967422,1880,7,1
967423,1880,7,1
967424,1880,7,1
967425,1880,7,1
967426,1880,7,1
967427,1880,7,1
967428,1880,7,1
967429,1880,7,1
967430,1880,7,1
970676,1881,0,0
970679,1881,0,0
970680,1881,0,0
970686,1881,0,0
970688,1881,0,0
970690,1881,0,0
970691,1881,0,0
970692,1881,0,0
970693,1881,0,0
970697,1881,0,0
970698,1881,0,0
970699,1881,0,0
970700,1881,0,0
974291,1881,1,0
974292,1881,1,1
974293,1881,1,1
974294,1881,1,1
974295,1881,1,1
974296,1881,1,0
974297,1881,1,1
974298,1881,1,1
974299,1881,1,1
974302,1881,1,1
974303,1881,1,0
974725,1881,1,1
974726,1881,1,1
974727,1881,1,1
974737,1881,1,1
974738,1881,1,1
978982,1882,0,2
978985,1882,0,2
978987,1882,0,2
978993,1882,0,2
978994,1882,0,2
979011,1882,0,2
979012,1882,0,2
979023,1882,0,2
981252,1882,0,1
981253,1882,0,1
981254,1882,0,1
982090,1882,1,2
982093,1882,1,2
982094,1882,1,2
982101,1882,1,2
982110,1882,1,2
982113,1882,1,2
982115,1882,1,2
982116,1882,1,2
982126,1882,1,2
982139,1882,1,2
982140,1882,1,2
982144,1882,1,2
982151,1882,1,2
993831,1883,0,2
993832,1883,0,2
993833,1883,0,2
993834,1883,0,2
993835,1883,0,2
993836,1883,0,2
993837,1883,0,2
993838,1883,0,2
993839,1883,0,2
993840,1883,0,2
993841,1883,0,2
993842,1883,0,2
993844,1883,0,2
993845,1883,0,2
993846,1883,0,2
993847,1883,0,2
995446,1883,2,1
995447,1883,2,2
1005171,1884,1,2
1005172,1884,1,2
1005173,1884,1,2
1005176,1884,1,2
1005188,1884,1,2
1005189,1884,1,2
1005190,1884,1,2
1005191,1884,1,2
1005192,1884,1,2
1006114,1884,1,2
1006115,1884,1,1
1006116,1884,1,1
1006123,1884,1,1
1006124,1884,1,1
1006125,1884,1,1
1006126,1884,1,1
1006127,1884,1,2
1009440,1884,1,1
1009441,1884,1,1
1009442,1884,1,1
1009443,1884,1,1
1013327,1884,3,2
1013328,1884,3,1
1013329,1884,3,0
1013330,1884,3,1
1013331,1884,3,1
1013332,1884,3,1
1013333,1884,3,1
1013334,1884,3,1
1013338,1884,3,1
1013339,1884,3,1
1015804,1885,0,1
1015806,1885,0,2
1015807,1885,0,1
1015808,1885,0,1
1015810,1885,0,2
1015811,1885,0,1
1015813,1885,0,2
1015816,1885,0,2
1015818,1885,0,2
1015827,1885,0,1
1015828,1885,0,1
1015829,1885,0,2
1015832,1885,0,2
1018412,1885,0,1
1018413,1885,0,2
1018414,1885,0,1
1018426,1885,0,1
1018427,1885,0,1
1025535,1885,1,2
1025536,1885,1,2
1025537,1885,1,2
1025540,1885,1,2
1025541,1885,1,2
1025542,1885,1,2
1025543,1885,1,2
1025544,1885,1,2
1025545,1885,1,2
1025546,1885,1,2
1025553,1885,1,2
1025557,1885,1,2
1025661,1885,1,2
1025663,1885,1,1
1025664,1885,1,1
1025665,1885,1,1
1025666,1885,1,1
1025668,1885,1,1
1025669,1885,1,1
1028761,1885,1,0
1028766,1885,1,0
1028773,1885,1,0
1028774,1885,1,0
1028775,1885,1,0
1028776,1885,1,0
1028777,1885,1,0
1028778,1885,1,0
1029610,1885,1,0
1029612,1885,1,0
1029620,1885,1,0
1029638,1885,1,0
1029639,1885,1,0
1029640,1885,1,0
1029641,1885,1,0
1029645,1885,1,0
1029646,1885,1,0
1029649,1885,1,0
1029663,1885,1,0
1029664,1885,1,0
1029673,1885,1,0
1029680,1885,1,0
1029682,1885,1,0
1029688,1885,1,0
1030422,1885,2,2
1030460,1885,2,2
1030461,1885,2,2
1030462,1885,2,2
1030463,1885,2,2
1030464,1885,2,2
1030465,1885,2,2
1030466,1885,2,2
1030467,1885,2,2
1030468,1885,2,2
1033710,1885,2,1
1033711,1885,2,1
1036750,1885,3,1
1036751,1885,3,1
1036752,1885,3,1
1036754,1885,3,2
1052517,1886,4,2
1052519,1886,4,2
1052521,1886,4,2
1052526,1886,4,2
1052548,1886,4,2
1052566,1886,4,2
1057683,1887,1,2
1062056,1887,1,2
1062062,1887,1,2
1062064,1887,1,2
1062067,1887,1,2
1062068,1887,1,2
1062073,1887,1,2
1062076,1887,1,2
1062077,1887,1,2
1062078,1887,1,2
1062236,1887,1,2
1062237,1887,1,2
1062238,1887,1,2
1062239,1887,1,2
1062529,1887,1,2
1062535,1887,1,1
1062536,1887,1,1
1062538,1887,1,1
1062539,1887,1,1
1062543,1887,1,1
