index,User,Merchant Name,Amount,Is Fraud?,Datetime_As_Float
37184,1790,6063,128.23,1,6553.392361111111
37185,1790,1449,211.09,1,6553.508333333333
52225,1791,19976,51.03,1,7572.46875
57428,1791,1336,268.9,1,7184.388888888889
57429,1791,1829,18.59,1,7184.648611111111
57430,1791,444,0.21,1,7184.65
57431,1791,15782,248.83,1,7184.695833333333
57432,1791,18382,48.93,1,7184.699305555556
57433,1791,11976,9.65,1,7185.414583333333
57434,1791,444,25.21,1,7185.617361111111
57435,1791,6053,52.85,1,7185.675
57437,1791,16955,15.34,1,7186.536111111112
57438,1791,11976,140.75,1,7186.538888888889
61042,1791,8944,60.92,1,2037.3909722222224
61043,1791,2177,318.45,1,2037.392361111111
61047,1791,3774,444.35,1,2037.73125
61062,1791,8944,91.62,1,2041.4944444444443
61067,1791,2177,4.26,1,2041.618055555556
61077,1791,8944,16.41,1,2043.6520833333332
61511,1791,7055,433.0,1,2125.3145833333333
61513,1791,7055,4.28,1,2125.3284722222224
61540,1791,7055,-433.0,1,2130.0354166666666
68425,1791,7548,128.52,1,4142.610416666666
68426,1791,11255,1.6,1,4142.6125
68427,1791,11976,56.02,1,4142.698611111111
68428,1791,4272,6.57,1,4142.736111111111
68429,1791,20253,10.32,1,4142.8701388888885
68434,1791,1297,15.68,1,4144.65625
68452,1791,17445,1.4,1,4149.507638888889
68453,1791,2435,140.45,1,4149.5125
68454,1791,18803,141.39,1,4149.655555555555
68455,1791,18653,0.06,1,4149.663888888889
78373,1792,8555,177.99,1,7203.4638888888885
78486,1792,8408,30.56,1,7299.572222222222
78487,1792,7670,120.01,1,7299.682638888888
78488,1792,15782,13.85,1,7299.747916666666
80319,1792,20360,201.69,1,4488.320138888889
80320,1792,5547,22.55,1,4488.359027777778
80322,1792,11976,645.89,1,4488.486111111111
80355,1792,1483,61.55,1,4507.502083333334
80356,1792,13606,2.48,1,4507.510416666667
81575,1792,1829,135.72,1,5270.329861111111
81576,1792,15782,44.61,1,5270.360416666666
81577,1792,20170,58.38,1,5270.410416666667
81578,1792,20388,872.07,1,5270.454166666666
81579,1792,17040,37.72,1,5270.479861111111
81581,1792,3051,418.19,1,5272.265972222222
81582,1792,9693,113.76,1,5272.281944444445
81583,1792,17313,62.28,1,5272.495833333333
81584,1792,15341,198.0,1,5273.183333333333
81585,1792,7865,105.55,1,5273.186111111111
81590,1792,15341,-198.0,1,5276.065972222223
81591,1792,15341,20.98,1,5276.075694444445
90326,1792,20295,0.73,1,3685.552777777778
90335,1792,8146,47.09,1,3687.444444444444
90344,1792,14530,2.84,1,3689.4715277777777
90345,1792,8146,40.37,1,3689.525
92786,1792,1297,61.33,1,4465.409722222223
93104,1792,18653,5.4,1,4585.374305555555
93105,1792,2651,19.63,1,4585.399305555556
93107,1792,15328,95.84,1,4585.415972222222
93109,1792,12991,47.27,1,4585.502777777778
93110,1792,4224,205.77,1,4585.528472222222
93111,1792,4224,118.54,1,4585.534027777778
93112,1792,16601,106.93,1,4585.552083333333
93352,1792,16523,488.23,1,4669.488888888889
93357,1792,11959,99.32,1,4670.504166666667
93358,1792,4224,54.33,1,4670.559027777777
93368,1792,14180,152.85,1,4675.394444444444
93369,1792,6404,18.28,1,4675.447222222222
93370,1792,19976,125.61,1,4675.454166666666
93371,1792,10,404.0,1,4675.64375
93387,1792,2815,8.49,1,4679.540277777778
93388,1792,10,350.6,1,4679.628472222223
93389,1792,11976,53.81,1,4679.636805555556
96148,1792,2585,0.95,1,5975.505555555556
96149,1792,15782,165.08,1,5975.763194444445
96150,1792,12008,0.33,1,5976.794444444445
96151,1792,4224,86.45,1,5976.802083333333
96153,1792,13896,116.05,1,5977.505555555556
96154,1792,6747,4.52,1,5977.513888888889
96155,1792,7101,201.0,1,5977.548611111111
96158,1792,7101,-201.0,1,5979.242361111111
96159,1792,7101,88.1,1,5979.247222222222
97385,1792,17396,1.65,1,7207.520833333333
97387,1792,14793,2.45,1,7209.398611111111
97388,1792,2651,80.34,1,7209.401388888888
97389,1792,20360,128.32,1,7209.435416666666
97390,1792,11976,6.04,1,7209.490277777778
97391,1792,17313,36.29,1,7209.617361111111
105610,1794,19021,67.36,1,4226.385416666667
105611,1794,4224,105.2,1,4226.520138888889
105612,1794,15782,34.23,1,4226.544444444445
105613,1794,11737,304.0,1,4226.609722222222
105614,1794,20144,541.32,1,4226.616666666667
105618,1794,11737,-304.0,1,4229.417361111111
105619,1794,11737,324.93,1,4229.428472222222
105663,1794,18653,67.84,1,4253.420138888889
105664,1794,20360,775.25,1,4253.591666666666
105665,1794,5998,138.94,1,4253.602777777778
105666,1794,9693,237.09,1,4253.628472222223
105667,1794,2815,108.13,1,4253.648611111111
105669,1794,14180,93.15,1,4254.450694444445
105670,1794,21267,54.62,1,4254.453472222222
113344,1794,2815,151.44,1,1799.4048611111111
113740,1794,4224,45.8,1,1995.3131944444444
113742,1794,20345,36.71,1,1995.4881944444444
120790,1794,1829,31.82,1,7151.382638888889
123572,1794,17445,15.12,1,7144.474305555556
123573,1794,14896,217.04,1,7144.5
123574,1794,8408,62.8,1,7144.527777777777
123575,1794,2850,34.89,1,7144.532638888889
123576,1794,13797,150.0,1,7144.545138888889
123577,1794,10815,51.6,1,7144.717361111111
123578,1794,9422,167.65,1,7144.722222222223
123580,1794,13797,261.52,1,7145.339583333333
123581,1794,13797,-150.0,1,7145.346527777778
123582,1794,17845,146.16,1,7146.395833333333
123583,1794,13332,120.52,1,7146.404166666666
123584,1794,4677,112.65,1,7146.447916666667
123585,1794,15256,47.54,1,7146.456944444444
130485,1795,4224,13.84,1,7430.442361111111
130486,1795,16281,315.0,1,7430.445833333333
130494,1795,16281,-315.0,1,7436.363194444444
130495,1795,16281,305.22,1,7436.363194444444
132038,1795,8027,53.31,1,5137.330555555555
132039,1795,8628,23.58,1,5137.352777777778
132040,1795,17845,39.94,1,5137.606944444445
132041,1795,7587,298.0,1,5137.6201388888885
132042,1795,18803,100.78,1,5137.634027777778
132043,1795,2439,48.3,1,5137.638888888889
132044,1795,5780,56.28,1,5137.676388888889
132049,1795,152,16.67,1,5139.325694444445
132050,1795,7587,-298.0,1,5139.363888888889
132051,1795,7587,15.39,1,5139.36875
132053,1795,17929,132.21,1,5139.522222222222
134962,1795,15341,313.0,1,1862.3333333333333
134968,1795,15341,-313.0,1,1866.1895833333333
134969,1795,15341,95.2,1,1866.1951388888888
149983,1798,18612,2.47,1,8396.66875
149984,1798,1829,8.49,1,8396.729861111111
149988,1798,17327,117.29,1,8398.540972222223
149989,1798,21267,72.56,1,8398.590277777777
149990,1798,16646,15.31,1,8398.818055555555
149995,1798,13606,24.73,1,8400.545138888889
150004,1798,12135,82.0,1,8403.774305555555
150008,1798,16646,17.57,1,8405.582638888889
150009,1798,17327,37.81,1,8405.7375
150014,1798,18612,273.32,1,8406.814583333333
150029,1798,17144,37.19,1,8410.719444444445
152971,1799,6750,228.0,1,5852.409722222223
152974,1799,15782,1.63,1,5853.525
152975,1799,5954,358.33,1,5853.5375
152976,1799,17040,12.87,1,5853.629861111112
152982,1799,12131,1.71,1,5855.478472222222
152984,1799,13606,573.11,1,5855.55625
152986,1799,19963,2.89,1,5855.818055555556
152988,1799,5509,35.82,1,5857.523611111111
152989,1799,11976,660.38,1,5857.535416666667
152990,1799,15876,3.8,1,5857.672222222222
152993,1799,5509,52.46,1,5858.563888888889
156228,1799,14793,11.35,1,7302.579166666666
156231,1799,101,126.57,1,7302.746527777777
156232,1799,1336,806.33,1,7302.802083333333
167074,1799,1829,83.65,1,6531.331944444444
167076,1799,4224,61.87,1,6531.490277777778
167077,1799,11976,90.94,1,6531.497222222222
167079,1799,17313,0.3,1,6531.608333333334
167080,1799,18099,56.75,1,6532.363888888889
167081,1799,19036,85.77,1,6532.363888888889
167082,1799,13606,36.91,1,6532.421527777778
167083,1799,12269,64.54,1,6532.424305555555
167084,1799,19668,82.24,1,6532.538194444444
167085,1799,18653,32.25,1,6532.539583333333
167086,1799,13951,47.93,1,6532.55
168161,1799,2439,198.46,1,7004.4013888888885
168162,1799,5145,122.72,1,7004.404861111111
168163,1799,11976,117.86,1,7004.482638888889
168164,1799,4224,95.83,1,7004.484027777778
168165,1799,17313,1.75,1,7004.55
168166,1799,21142,167.85,1,7004.5569444444445
168167,1799,2439,0.86,1,7004.604861111111
168168,1799,101,151.09,1,7004.611111111111
168172,1799,4224,22.06,1,7006.348611111112
168173,1799,5975,56.01,1,7006.361805555555
168174,1799,6329,39.25,1,7006.391666666666
169058,1799,21142,97.79,1,7374.429861111111
179370,1800,16684,21.95,1,5946.5576388888885
179371,1800,5509,62.62,1,5946.684027777777
179372,1800,8027,5.41,1,5947.636111111111
179373,1800,4047,41.25,1,5948.450694444445
179375,1800,5780,17.68,1,5948.718055555555
179376,1800,11976,29.13,1,5948.722916666667
179378,1800,725,89.82,1,5950.742361111111
179379,1800,11513,377.62,1,5950.74375
179382,1800,19976,14.51,1,5954.472916666667
179383,1800,7548,1.38,1,5954.566666666667
179384,1800,2815,208.7,1,5954.708333333333
179387,1800,5508,0.38,1,5955.504166666667
179388,1800,18653,13.87,1,5955.511111111111
179760,1800,6329,11.3,1,6488.279861111111
179762,1800,4224,202.72,1,6488.395833333333
179763,1800,8408,35.41,1,6488.452083333334
179764,1800,13606,96.33,1,6488.48125
179765,1800,4850,24.86,1,6488.561111111111
179766,1800,15782,182.61,1,6488.570833333333
179767,1800,18099,253.61,1,6489.349305555556
179768,1800,17377,69.34,1,6489.459722222222
179769,1800,11874,482.16,1,6489.470138888889
179770,1800,4224,39.03,1,6489.484027777778
179771,1800,3561,16.13,1,6489.492361111111
179772,1800,15782,110.87,1,6489.606944444445
180471,1800,11255,227.42,1,7402.468055555555
180472,1800,11709,138.11,1,7402.655555555555
180473,1800,8027,2.2,1,7402.741666666667
190687,1802,482,343.35,1,7203.420833333334
190688,1802,11976,35.05,1,7203.434722222222
192015,1802,3051,3.84,1,8368.488888888889
192016,1802,21267,34.29,1,8368.504166666668
192018,1802,8931,240.84,1,8368.51875
192019,1802,17327,198.76,1,8368.538888888888
192630,1802,16646,18.08,1,8055.784027777778
192633,1802,6115,60.34,1,8059.530555555555
192636,1802,17327,68.45,1,8061.665972222222
192637,1802,13606,98.84,1,8061.769444444444
192640,1802,11818,14.64,1,8062.647222222222
192641,1802,153,395.0,1,8062.747222222222
192642,1802,3051,638.23,1,8063.60625
192646,1802,153,356.69,1,8067.620833333333
192648,1802,8209,0.14,1,8068.688194444445
192649,1802,21267,77.97,1,8068.705555555555
192651,1802,8539,0.31,1,8070.779166666666
192652,1802,780,52.63,1,8070.7875
192658,1802,17144,3.93,1,8073.545833333334
192660,1802,153,19.71,1,8073.686111111111
192661,1802,17327,91.48,1,8075.526388888888
192663,1802,9693,4.8,1,8075.822916666667
193571,1802,11976,342.95,1,7212.575
193572,1802,2439,37.36,1,7212.575
193573,1802,5509,14.7,1,7212.622916666666
209930,1805,1829,0.12,1,4735.386805555556
209940,1805,21217,249.54,1,4739.315277777778
209953,1805,14800,1.31,1,4745.378472222223
209956,1805,9685,107.74,1,4745.558333333333
209960,1805,1829,10.57,1,4746.575694444445
209961,1805,18803,109.13,1,4747.352777777778
209968,1805,5704,5.99,1,4749.448611111111
209970,1805,6404,112.5,1,4749.634722222222
209971,1805,15782,77.71,1,4750.359722222222
209972,1805,3869,245.01,1,4750.53125
209975,1805,746,177.0,1,4750.569444444444
209976,1805,20588,186.97,1,4750.624305555555
209978,1805,9131,36.38,1,4753.320833333333
209980,1805,2439,59.06,1,4753.65625
220397,1807,16601,121.67,1,7458.513888888889
220398,1807,5836,104.48,1,7458.596527777778
220399,1807,5509,52.48,1,7458.597916666667
225123,1807,11976,134.15,1,7188.376388888889
225125,1807,16971,30.0,1,7188.434722222222
225126,1807,14223,99.55,1,7188.502777777778
225127,1807,11976,215.31,1,7188.522222222222
225128,1807,10,416.0,1,7188.540277777778
225129,1807,1297,52.15,1,7188.576388888889
225130,1807,11976,201.68,1,7188.577777777778
225131,1807,2514,49.22,1,7188.584027777778
225132,1807,17845,148.18,1,7188.601388888889
225133,1807,15465,1.05,1,7188.726388888889
225135,1807,19021,67.21,1,7190.586111111111
225136,1807,12219,100.03,1,7190.640972222222
225137,1807,17769,117.37,1,7190.705555555555
225140,1807,10,-416.0,1,7196.523611111111
225141,1807,10,240.2,1,7196.538194444444
225196,1807,19976,16.9,1,7274.422916666666
225197,1807,15669,338.73,1,7274.484027777778
228706,1808,153,8.03,1,8540.624305555555
228712,1808,9578,55.11,1,8543.763194444444
235366,1809,3005,345.0,1,7965.683333333333
235377,1809,17327,27.38,1,7971.540972222222
235378,1809,3005,-345.0,1,7972.686111111111
235379,1809,5439,26.13,1,7972.701388888889
235384,1809,18612,35.79,1,7975.597222222223
235391,1809,780,9.33,1,7977.585416666667
238216,1809,19036,156.52,1,6348.25625
238217,1809,11976,16.36,1,6348.333333333333
238218,1809,11677,84.02,1,6348.467361111111
238219,1809,1449,98.42,1,6348.469444444445
238220,1809,4272,190.9,1,6348.486805555555
238221,1809,15876,131.97,1,6348.59375
238222,1809,4224,2.1,1,6348.629861111112
238223,1809,7055,279.0,1,6348.634027777778
238225,1809,19227,131.15,1,6349.238888888889
238227,1809,21267,74.88,1,6349.290277777778
238228,1809,13896,8.94,1,6349.290277777778
238229,1809,16779,104.02,1,6349.316666666667
238230,1809,4224,101.37,1,6349.33125
238231,1809,2815,43.72,1,6349.3381944444445
238233,1809,19976,90.6,1,6349.570833333333
238234,1809,5509,31.13,1,6349.632638888889
238235,1809,9676,807.07,1,6350.420833333334
238248,1809,7055,104.75,1,6354.361805555555
238249,1809,7055,-279.0,1,6354.363888888889
243174,1810,16982,21.56,1,1795.5993055555557
243175,1810,1171,99.67,1,1795.6006944444443
245533,1810,4224,140.33,1,3601.496527777778
245534,1810,14180,27.12,1,3603.46875
245535,1810,11818,7.34,1,3603.6409722222224
245553,1810,4224,63.33,1,3610.4152777777776
245554,1810,16430,99.82,1,3610.424305555556
245556,1810,6404,174.66,1,3610.7854166666666
245560,1810,12135,4.99,1,3615.5159722222224
245561,1810,153,300.0,1,3615.593055555556
245562,1810,2815,16.06,1,3615.633333333333
245568,1810,153,326.45,1,3620.5222222222224
245569,1810,153,-300.0,1,3620.540972222222
246582,1810,4224,110.39,1,4529.335416666667
246583,1810,11976,17.22,1,4529.350694444444
246585,1810,17396,0.76,1,4529.5569444444445
246586,1810,13797,317.0,1,4529.561111111111
246592,1810,13797,-317.0,1,4533.51875
246593,1810,13797,234.69,1,4533.51875
249630,1810,20345,515.58,1,7325.416666666667
249631,1810,18653,281.16,1,7325.43125
249632,1810,2815,151.33,1,7325.486111111111
250692,1810,16272,10.86,1,8287.29375
250693,1810,11976,16.84,1,8287.302777777777
250695,1810,18653,29.84,1,8287.547916666666
250696,1810,14223,156.01,1,8287.607638888889
250697,1810,16601,13.98,1,8288.368055555555
250698,1810,11976,2.29,1,8288.371527777777
250700,1810,8628,682.03,1,8288.551388888889
250701,1810,2815,34.12,1,8288.568055555555
250702,1810,9693,15.47,1,8288.630555555555
250703,1810,3051,190.2,1,8288.678472222222
250704,1810,14393,47.67,1,8288.684027777777
250709,1810,20297,5.66,1,8290.663194444445
252008,1810,14530,189.33,1,3693.399305555556
252010,1810,20646,275.97,1,3694.436805555556
252012,1810,10936,69.65,1,3695.406944444445
252015,1810,15790,249.16,1,3699.688194444445
253940,1810,20746,134.8,1,6946.4125
253941,1810,4224,8.65,1,6946.425694444444
253942,1810,14223,2.84,1,6946.7
253943,1810,2585,43.96,1,6947.479166666667
253944,1810,9693,172.53,1,6947.5263888888885
253945,1810,12454,180.19,1,6948.491666666667
253946,1810,20350,39.58,1,6948.536111111112
253947,1810,15782,18.15,1,6948.538194444444
253948,1810,15782,140.34,1,6948.597222222223
253949,1810,17088,11.73,1,6948.634722222222
256787,1813,13100,9.96,1,6411.234027777778
256788,1813,4224,104.22,1,6411.313888888889
256789,1813,10825,408.55,1,6411.3388888888885
256790,1813,4224,35.7,1,6411.340277777777
256791,1813,4224,204.15,1,6411.358333333334
256792,1813,1370,175.45,1,6411.388888888889
256793,1813,5145,65.52,1,6412.247222222222
256794,1813,20170,72.69,1,6412.346527777778
256795,1813,5509,89.68,1,6412.36875
256796,1813,3561,75.92,1,6412.373611111111
256797,1813,5780,4.33,1,6412.410416666667
256798,1813,17561,117.84,1,6412.440277777778
256799,1813,19036,2.5,1,6412.449305555556
256800,1813,17845,46.95,1,6412.515972222222
256801,1813,152,150.61,1,6412.559027777777
256802,1813,482,236.7,1,6413.189583333334
256803,1813,10613,119.56,1,6413.238888888889
257833,1813,3562,290.42,1,7358.545138888889
257834,1813,830,9.62,1,7358.55
257835,1813,15782,226.43,1,7358.640972222222
258023,1813,728,832.34,1,7544.526388888888
262115,1813,17769,176.94,1,5332.379861111112
262116,1813,11976,6.65,1,5332.455555555555
262118,1813,11976,73.33,1,5332.604861111111
262120,1813,17845,11.76,1,5333.35625
262121,1813,15782,1.45,1,5333.484027777778
262122,1813,17313,56.07,1,5333.525
262124,1813,14180,62.06,1,5333.609722222222
265814,1813,15669,410.82,1,7516.695833333333
265815,1813,4224,156.21,1,7516.700694444445
271752,1814,9422,183.56,1,7058.416666666667
271753,1814,2815,1.7,1,7058.565277777778
271755,1814,7549,106.16,1,7058.672916666666
271756,1814,5788,66.35,1,7059.3875
271757,1814,18653,173.02,1,7059.444444444444
271758,1814,20360,4.35,1,7059.45
271759,1814,3084,71.33,1,7059.534722222223
271761,1814,4181,196.08,1,7060.509722222222
271762,1814,16135,120.01,1,7060.510416666667
271763,1814,17040,114.61,1,7060.586111111111
279468,1815,830,185.98,1,7493.500694444445
279469,1815,18803,106.64,1,7493.546527777778
279470,1815,5998,409.36,1,7493.559722222222
291154,1816,15782,3.48,1,7212.381944444444
291155,1816,14180,127.32,1,7212.392361111111
291156,1816,4224,106.34,1,7212.473611111111
291157,1816,1524,179.22,1,7212.629861111111
291158,1816,18288,275.08,1,7212.629861111111
291159,1816,11715,77.98,1,7212.720138888889
291161,1816,4930,49.97,1,7213.454166666666
291327,1816,6404,112.74,1,7344.475694444444
296153,1816,5846,79.28,1,7221.649305555556
296154,1816,10461,6.93,1,7221.674305555555
296157,1816,11292,6.11,1,7224.417361111111
296158,1816,6404,117.82,1,7224.565972222223
296159,1816,4224,97.88,1,7224.638194444445
296160,1816,12308,26.58,1,7224.669444444445
296161,1816,14162,148.89,1,7224.669444444445
296162,1816,11976,76.31,1,7224.690972222223
296163,1816,7548,25.3,1,7224.701388888889
296168,1816,11709,294.63,1,7226.516666666666
296174,1816,4224,52.08,1,7228.524305555556
296175,1816,11195,261.0,1,7228.534722222223
296176,1816,1449,77.33,1,7228.591666666666
296177,1816,14162,22.21,1,7228.592361111111
296178,1816,7699,68.46,1,7228.614583333333
296179,1816,20932,193.89,1,7228.621527777777
296180,1816,11737,182.0,1,7229.470138888889
296181,1816,12136,30.66,1,7229.478472222222
296187,1816,11737,-182.0,1,7233.320138888889
296188,1816,11737,92.31,1,7233.330555555555
296192,1816,11195,-261.0,1,7234.433333333333
296193,1816,11195,197.6,1,7234.436111111111
308858,1820,6747,53.11,1,7123.379166666667
308859,1820,18099,252.83,1,7123.426388888889
308861,1820,13896,50.17,1,7123.489583333333
308862,1820,17693,76.51,1,7123.497222222222
308863,1820,9057,331.76,1,7123.679861111111
308864,1820,15782,171.74,1,7123.680555555556
308865,1820,4224,110.47,1,7123.688888888889
309225,1820,15782,152.36,1,7262.448611111111
309226,1820,17845,40.98,1,7262.458333333333
309227,1820,2815,122.48,1,7262.461111111111
311437,1820,9543,11.55,1,8087.608333333334
311438,1820,17144,25.45,1,8087.616666666667
311441,1820,3366,526.7,1,8089.571527777778
311442,1820,17327,7.28,1,8089.574305555556
311443,1820,780,33.72,1,8089.5875
311455,1820,17327,0.82,1,8091.526388888888
311459,1820,3051,0.28,1,8094.522916666667
311464,1820,17327,116.68,1,8094.777777777777
311483,1820,6750,460.0,1,8101.673611111111
311489,1820,13405,19.12,1,8103.672916666666
311490,1820,728,395.94,1,8103.684027777777
311495,1820,21267,3.0,1,8105.781944444445
311496,1820,18612,0.46,1,8105.790277777778
311502,1820,780,5.28,1,8108.546527777778
311503,1820,21267,4.67,1,8108.701388888889
311505,1820,6750,-460.0,1,8109.640277777778
311511,1820,780,40.65,1,8110.626388888889
328105,1821,15782,77.6,1,7409.427083333333
328106,1821,15465,105.77,1,7409.453472222222
328107,1821,11976,15.59,1,7409.484027777778
340573,1822,8146,155.84,1,3626.698611111111
340575,1822,8146,104.12,1,3630.455555555556
340576,1822,8146,8.53,1,3631.3729166666662
342529,1822,11976,158.32,1,7540.459027777778
342530,1822,7055,275.0,1,7540.484027777778
342534,1822,7055,176.19,1,7546.448611111111
342535,1822,7055,-275.0,1,7546.452083333334
344974,1823,8146,12.37,1,3619.388194444444
344975,1823,20646,274.81,1,3619.402083333333
344982,1823,2522,408.0,1,3623.7034722222224
344983,1823,2522,169.0,1,3624.3972222222224
344984,1823,21583,25.53,1,3624.4041666666662
344985,1823,2522,-169.0,1,3626.3868055555554
344990,1823,2522,44.74,1,3631.430555555556
344991,1823,4858,178.82,1,3631.430555555556
359193,1823,8146,148.15,1,3588.5916666666667
359244,1823,4858,9.77,1,3597.5152777777776
359282,1823,20646,191.49,1,3603.386111111111
383185,1823,1829,48.51,1,8304.602777777778
383186,1823,19239,4.96,1,8304.685416666667
383194,1823,18137,264.26,1,8306.826388888889
383198,1823,5439,8.26,1,8307.534722222223
383214,1823,21267,13.14,1,8311.538194444445
383215,1823,10225,613.36,1,8311.691666666668
383219,1823,8209,6.63,1,8313.65763888889
383220,1823,15366,168.0,1,8313.72361111111
383223,1823,11737,421.91,1,8314.53125
383228,1823,18137,413.26,1,8315.561805555555
383229,1823,780,24.95,1,8315.58888888889
383239,1823,1829,48.69,1,8318.538194444445
390643,1824,8781,75.11,1,4429.370833333333
390644,1824,15669,1.11,1,4429.371527777777
390645,1824,18125,137.3,1,4429.477083333333
390646,1824,1297,70.69,1,4429.551388888889
390647,1824,14260,82.17,1,4429.640277777778
395865,1824,16705,240.42,1,7372.544444444445
395867,1824,14205,45.85,1,7372.7
395868,1824,11976,372.39,1,7372.713888888888
395869,1824,3418,164.03,1,7372.722222222223
395871,1824,2815,52.55,1,7372.760416666667
399583,1825,6404,74.37,1,6562.416666666667
399584,1825,6329,43.87,1,6562.502777777778
399585,1825,15782,78.01,1,6562.515972222222
399586,1825,5998,30.37,1,6562.535416666667
399587,1825,4224,10.84,1,6562.539583333333
399588,1825,15782,58.92,1,6562.551388888889
399589,1825,4224,163.86,1,6562.559722222222
399590,1825,11976,310.67,1,6562.616666666667
399591,1825,12269,72.06,1,6562.6375
399592,1825,6750,333.0,1,6562.661805555556
399594,1825,6750,54.6,1,6563.542361111111
399595,1825,6750,-333.0,1,6563.544444444445
399599,1825,11976,65.15,1,6566.329166666666
399600,1825,2815,111.07,1,6566.356944444445
399601,1825,15782,241.47,1,6566.422222222222
399602,1825,5846,4.14,1,6566.424305555555
399604,1825,20098,105.79,1,6566.570833333333
405717,1825,19192,37.36,1,5816.470833333334
405718,1825,2439,0.49,1,5816.6875
405719,1825,14632,176.0,1,5816.698611111111
405720,1825,13952,122.24,1,5817.509722222222
405722,1825,19021,14.55,1,5817.765277777778
405724,1825,14632,-176.0,1,5818.482638888889
405725,1825,14632,54.07,1,5818.482638888889
405729,1825,5998,106.85,1,5820.792361111111
405731,1825,3567,120.24,1,5822.44375
405732,1825,5836,31.81,1,5822.454861111111
405733,1825,9693,71.63,1,5822.688194444445
419571,1825,12269,182.59,1,7316.526388888888
419572,1825,18099,159.06,1,7316.63125
422532,1825,15790,50.12,1,3709.529861111111
