index,Merchant Name,Merchant City,Merchant State,MCC
41043,155,5982,61,3509
41045,5662,5982,61,5541
41051,6331,5982,61,5733
41054,16075,5982,61,5045
41055,20080,5982,61,5651
41056,5662,5982,61,5541
41057,5662,5982,61,5541
41058,5662,5982,61,5541
42401,3737,1414,90,7922
42407,15350,1059,90,5541
42409,521,2809,38,7802
42419,14178,4054,90,5311
42421,3175,266,94,7995
42429,2936,2964,90,5311
42431,17155,6908,90,5921
44572,15233,6680,90,3405
44573,6200,1557,90,5311
44574,3175,266,94,7995
44575,7804,876,90,5310
44579,5662,4861,90,5541
44581,14600,1414,90,5712
44584,20173,6407,90,5655
44597,12445,2135,90,5300
44599,8969,7128,90,7996
44600,12445,1557,90,5300
49094,12445,5007,154,5300
49098,15233,5007,154,3405
49099,17527,5007,154,7922
49100,12445,5007,154,5300
49101,12445,5007,154,5300
49102,14860,5007,154,4722
49105,8484,6680,90,7531
49106,12448,1254,90,5300
49110,15233,5007,154,3405
49111,15233,5007,154,3405
65456,6007,5007,154,5977
65457,12445,5007,154,5300
65458,1852,5007,154,5311
65459,9661,5007,154,4511
65467,8720,5007,154,5311
65468,16464,5007,154,5732
65469,5383,5007,154,5193
65470,16464,5007,154,5732
65736,21280,5007,154,3144
65737,4416,5007,154,4829
65738,21295,5007,154,4814
65739,1852,5007,154,5311
65896,18206,5007,154,9402
79848,1398,1003,19,5655
79852,14777,5007,154,5310
79853,6200,5007,154,5311
79854,2936,5007,154,5311
82956,16470,72,5,5651
82957,22501,72,5,5812
82962,5060,72,5,5912
85153,18888,5007,154,5732
85156,20901,5007,154,5310
85157,5099,5007,154,4131
85158,12445,5007,154,5300
91473,4416,5007,154,4829
91474,4416,5007,154,4829
91475,6061,5007,154,5912
97170,12359,6175,19,5411
97171,2676,5007,154,5251
97172,17934,5007,154,5045
97173,17798,5007,154,5912
97178,1852,5007,154,5311
97909,6156,5007,154,3008
97910,1329,5007,154,5815
97913,18160,5007,154,4214
97914,11229,5007,154,4131
97915,17101,5606,48,5411
97916,16347,5007,154,5732
97917,5352,5606,48,5094
97920,9782,5007,154,3001
97921,18888,5007,154,5732
97922,8949,5007,154,4411
97923,18160,5007,154,4214
97925,9690,5606,48,5813
99731,12159,5007,154,7922
99732,2936,5007,154,5311
99740,7862,5007,154,4722
99741,5771,6175,19,5300
99742,4416,5007,154,4829
99748,7862,5007,154,4722
99749,7862,5007,154,4722
100751,16075,5982,61,5045
100752,20080,5982,61,5651
100754,20080,5982,61,5651
100755,10054,5982,61,5651
100756,1852,5982,61,5311
100762,8494,5982,61,5411
100769,12296,5982,61,5499
100770,12296,5982,61,5499
100771,12296,5982,61,5499
100774,3173,5982,61,5311
100776,18087,5982,61,5310
100780,2504,5982,61,5712
101647,14135,5007,154,5814
101648,8720,5007,154,5311
101649,19065,5007,154,5311
101650,2059,192,19,5310
101651,3953,5007,154,5712
104247,16148,5007,154,7996
104248,12445,5007,154,5300
104249,12445,5007,154,5300
106510,6337,6214,19,5912
106511,12445,5007,154,5300
106512,3659,5007,154,7832
106513,16347,5007,154,5732
109339,6978,5007,154,3389
109340,22475,5805,19,7832
109351,6978,5007,154,3389
109352,6978,5007,154,3389
109889,4416,5007,154,4829
109890,19065,5007,154,5311
109891,3953,5007,154,5712
110007,14777,5007,154,5310
110008,12445,5007,154,5300
110010,2676,5007,154,5251
110012,878,5007,154,5310
110013,1481,5007,154,5311
119605,13736,5606,48,5812
119606,3173,5007,154,5311
119607,17715,5007,154,5310
119608,2936,5007,154,5311
119609,3173,5007,154,5311
119610,3173,5007,154,5311
119611,16464,5007,154,5732
119612,12445,5007,154,5300
119613,17322,5007,154,5912
119678,13780,5007,154,5311
119680,12445,5007,154,5300
119681,16464,5007,154,5732
119682,2676,5007,154,5251
119683,1374,5007,154,4411
119684,12445,5007,154,5300
119685,1374,5007,154,4411
119686,18160,5007,154,4214
119687,18921,5007,154,5211
119688,1852,5007,154,5311
119689,878,5007,154,5310
122934,21280,5007,154,3144
122935,18888,5007,154,5732
122936,3896,1622,55,7832
122937,5722,5007,154,5815
122938,12445,5007,154,5300
122939,14777,5007,154,5310
127278,12429,4367,85,3359
127279,1202,4367,85,5045
127290,12429,4367,85,3359
127291,12429,4367,85,3359
131580,8434,72,5,5310
131582,16470,72,5,5651
131584,16470,72,5,5651
131587,2600,72,5,7011
131607,22501,72,5,5812
132997,8494,808,55,5411
132998,17706,933,55,5311
133001,17706,933,55,5311
133002,15233,808,55,3405
133003,2936,4811,55,5311
133008,18970,3223,55,4814
133011,9,6834,54,3780
133012,17706,933,55,5311
133013,8494,808,55,5411
133017,1852,297,55,5311
133021,9,6834,54,3780
133022,9,6834,54,3780
133048,1852,297,55,5311
133049,16560,808,55,7922
133052,6732,428,55,5310
133053,12445,1553,55,5300
133055,16464,2721,55,5732
133060,5080,2731,55,4214
133061,16464,2721,55,5732
133062,12445,4186,55,5300
133065,5080,2731,55,4214
133066,10800,3223,55,5310
136292,19450,5007,154,5311
136294,17706,5007,154,5311
136295,3587,5007,154,4814
149969,19450,5007,154,5311
149970,21913,2201,145,5300
149971,6358,5007,154,4112
151834,18921,5982,61,5211
151835,18921,5982,61,5211
151843,19399,5982,61,5411
151845,18087,5982,61,5310
151852,17370,5982,61,4121
151853,14178,5982,61,5311
151858,16075,5982,61,5045
151861,8494,5982,61,5411
151863,6331,5982,61,5733
151866,19399,5982,61,5411
160898,3518,5007,154,3007
160899,3173,5007,154,5311
160900,1984,166,145,7542
160901,13780,5007,154,5311
168090,16464,5007,154,5732
168091,8830,5606,48,4121
168092,18600,5007,154,5815
168093,10274,5007,154,3640
168095,1329,5007,154,5815
168096,17322,5007,154,5912
168097,8167,5606,48,5921
168098,14135,5007,154,5814
168099,1374,5007,154,4411
168100,16987,5007,154,5814
168102,8720,5007,154,5311
168103,17706,5007,154,5311
168104,22177,5007,154,5311
168105,10274,5007,154,3640
168106,10274,5007,154,3640
168955,4416,5007,154,4829
168956,5722,5007,154,5815
170330,4416,5007,154,4829
170331,12769,5007,154,5094
170981,6617,5007,154,5719
170982,16464,5007,154,5732
170983,17322,5007,154,5912
173603,3819,6736,104,5812
173604,12445,5007,154,5300
173605,5722,5007,154,5815
173606,3819,6736,104,5812
173607,16464,5007,154,5732
173609,21318,5007,154,3006
173610,14178,5007,154,5311
173611,21285,5007,154,4131
173612,20901,5007,154,5310
173613,2504,5007,154,5719
174917,4416,5007,154,4829
174920,18600,5007,154,5815
174921,4416,5007,154,4829
174922,2936,5007,154,5311
186659,3953,5982,61,5712
186660,9899,5982,61,5193
186662,1852,5982,61,5311
186663,22177,5982,61,5311
186666,18087,5982,61,5310
186667,22177,5982,61,5311
186668,14487,5982,61,5651
189846,8494,5982,61,5411
189847,14487,5982,61,5651
189848,18087,5982,61,5310
189849,836,5982,61,5912
189851,17370,5982,61,4121
189852,16075,5982,61,5045
189854,22177,5982,61,5311
189855,20080,5982,61,5651
192046,12445,5007,154,5300
192047,12445,5007,154,5300
192048,4416,5007,154,4829
192049,21280,5007,154,3144
192875,14178,5982,61,5311
192876,16075,5982,61,5045
192880,13945,5982,61,5921
192884,14178,5982,61,5311
192885,2504,5982,61,5712
192886,18087,5982,61,5310
192887,1852,5982,61,5311
192888,22177,5982,61,5311
196247,19450,5007,154,5311
196251,16075,5007,154,5045
196254,17715,7808,77,5310
201277,17715,5007,154,5310
201278,18921,5007,154,5211
201279,18534,5606,48,5310
201280,13780,5007,154,5311
201281,9661,5007,154,4511
201284,21285,5007,154,4131
201287,22177,5007,154,5311
201288,19601,5007,154,5251
201289,17706,5007,154,5311
201290,19065,5007,154,5311
201291,18698,5007,154,3066
201292,18075,5007,154,5912
207070,18206,5007,154,9402
210178,4463,5007,154,5211
210179,18075,5007,154,5912
211421,18888,5007,154,5732
211423,3743,5007,154,3256
211424,2936,5007,154,5311
211429,17558,5007,154,3075
211437,5764,5007,154,5712
211439,21097,5007,154,5311
211445,21097,5007,154,5311
211447,17938,2450,140,4121
213595,4416,5007,154,4829
213596,16464,5007,154,5732
214122,22177,5982,61,5311
214123,16407,5982,61,3504
214124,16407,5982,61,3504
214129,19497,5982,61,5812
214132,19399,5982,61,5411
214133,2850,5982,61,5812
214134,1852,5982,61,5311
214135,12621,5982,61,5541
214137,9258,5982,61,3684
214139,22177,5982,61,5311
214140,9258,5982,61,3684
214142,1852,5982,61,5311
214143,18087,5982,61,5310
214145,10585,5982,61,5712
214334,18160,5982,61,4214
214335,18160,5982,61,4214
214339,21028,5982,61,5661
214340,1852,5982,61,5311
214345,17907,5982,61,5094
214347,8494,5982,61,5411
214349,12296,5982,61,5499
214532,16075,4367,85,5045
214545,2504,4367,85,5719
214551,21280,4367,85,3144
214552,14178,4367,85,5311
214553,7134,4367,85,5912
220363,17706,5007,154,5311
220364,4416,5007,154,4829
220365,12159,5007,154,7922
220366,14777,5007,154,5310
220367,4416,5007,154,4829
230404,21123,5007,154,5661
230406,9574,5055,55,5300
230407,2676,5007,154,5251
233535,6978,5007,154,3389
233538,6978,5007,154,3389
233539,6978,5007,154,3389
237443,13780,5007,154,5311
237444,9196,5007,154,5651
237445,17448,3494,66,7995
237446,6061,5007,154,5912
241302,8720,5007,154,5311
244309,19601,5007,154,5251
244310,6007,5007,154,5977
244311,2999,5007,154,7832
244312,4416,5007,154,4829
245943,6156,5007,154,3008
245944,19065,5007,154,5311
245945,18206,5007,154,9402
245946,509,5007,154,5816
245947,4416,5007,154,4829
245949,5976,5007,154,5651
245950,12445,5007,154,5300
246048,5722,5007,154,5815
246049,8720,5007,154,5311
246050,2936,5007,154,5311
247919,12159,5007,154,7922
247920,20045,6736,20,5310
247921,12353,5007,154,3000
247922,14135,5007,154,5814
252742,357,5982,61,5499
252743,12184,5982,61,3722
252747,2850,5982,61,5812
252749,18087,5982,61,5310
252750,3129,5982,61,7011
252752,836,5982,61,5912
252753,12621,5982,61,5541
252754,12621,5982,61,5541
252756,19399,5982,61,5411
252757,20080,5982,61,5651
252758,18087,5982,61,5310
252759,357,5982,61,5499
252762,836,5982,61,5912
252764,14178,5982,61,5311
253056,20045,6736,20,5310
253241,19065,5007,154,5311
253242,4416,5007,154,4829
253243,17829,5285,20,7832
253244,4416,5007,154,4829
253245,9258,5007,154,3684
253248,9258,5007,154,3684
253249,9258,5007,154,3684
254366,5080,5007,154,4214
254367,18600,5007,154,5815
254368,17934,5007,154,5045
259182,21028,5007,154,5661
259183,16347,5007,154,5732
259184,4416,5007,154,4829
259264,4416,5007,154,4829
259265,20062,5007,154,5311
259266,4416,5007,154,4829
260125,3173,5982,61,5311
260128,8855,5982,61,5813
260129,18087,5982,61,5310
260130,19399,5982,61,5411
260132,19399,5982,61,5411
260135,14487,5982,61,5651
260138,18160,5982,61,4214
263836,6007,5007,154,5977
263837,12353,5007,154,3000
263838,20901,5007,154,5310
263839,16464,5007,154,5732
263840,878,5007,154,5310
263841,878,5007,154,5310
268849,18600,5007,154,5815
268850,16068,7370,108,7995
268856,4416,5007,154,4829
268857,4416,2109,108,4829
268861,1329,5007,154,5815
268863,21273,7370,108,5094
273548,12159,5007,154,7922
273549,9,5007,154,3780
273562,13780,5007,154,5311
273563,14178,5007,154,5311
273573,9,5007,154,3780
273574,9,5007,154,3780
276850,17370,5982,61,4121
276865,10621,5982,61,5211
276869,14178,5982,61,5311
276871,19399,5982,61,5411
276887,19497,5982,61,5812
276892,14178,5982,61,5311
276914,18087,5982,61,5310
276918,1852,5982,61,5311
276922,1852,5982,61,5311
276923,1852,5982,61,5311
288031,11371,4177,74,4121
288032,6617,5007,154,5719
288033,1329,5007,154,5815
299817,22177,5982,61,5311
299818,17370,5982,61,4121
299820,22177,5982,61,5311
299823,3173,5982,61,5311
299824,17370,5982,61,4121
299825,17370,5982,61,4121
299890,4416,5007,154,4829
299891,9580,1463,19,5300
299892,18865,5007,154,5814
300543,12445,5007,154,5300
300544,878,5007,154,5310
300545,6156,5007,154,3008
300546,3173,5007,154,5311
300547,21097,5007,154,5311
300548,2676,5007,154,5251
300549,6061,5007,154,5912
300550,19751,5007,154,5193
300551,8302,1229,19,5651
302398,13780,5007,154,5311
302399,15233,5007,154,3405
302400,4416,5007,154,4829
302402,15233,5007,154,3405
302403,15233,5007,154,3405
309306,6200,5007,154,5311
309426,18970,5007,154,4814
309427,20928,5007,154,7996
309428,4416,5007,154,4829
310051,12445,5007,154,5300
310052,19450,5007,154,5311
310053,12445,5007,154,5300
310054,5377,1141,152,5310
350213,8434,72,5,5310
350247,8434,72,5,5310
350263,8434,72,5,5310
360636,1852,5007,154,5311
360637,154,5007,154,5045
360638,4463,5007,154,5211
364330,12445,5007,154,5300
364744,19601,5007,154,5251
364745,2324,6091,54,5300
364746,5080,5007,154,4214
364747,17706,5007,154,5311
400473,2936,5007,154,5311
400474,9690,5606,48,5813
400483,12713,5007,154,5651
400484,6541,5007,154,4121
400485,19065,5007,154,5311
400486,19065,5007,154,5311
400487,154,5007,154,5045
400488,17322,5007,154,5912
420813,16464,5007,154,5732
420814,14824,5007,154,7801
420815,20901,5007,154,5310
420821,2451,5007,154,5310
432430,16347,5007,154,5732
432431,6007,5007,154,5977
432432,17322,5007,154,5912
432434,7862,5007,154,4722
432435,12445,5007,154,5300
432436,9690,5606,48,5813
432437,878,5007,154,5310
432441,18600,5007,154,5815
432442,2504,5007,154,5719
432450,7862,5007,154,4722
432451,7862,5007,154,4722
443760,21318,5007,154,3006
443761,12445,5007,154,5300
443762,18534,5606,48,5310
443763,12445,5007,154,5300
443764,1852,5007,154,5311
443766,12445,5007,154,5300
443767,16075,5007,154,5045
443768,2676,5007,154,5251
444416,6200,5007,154,5311
444417,19865,6899,94,7832
444418,3659,5007,154,7832
444419,4416,5007,154,4829
444420,12445,5007,154,5300
444424,4416,5007,154,4829
444425,19065,5007,154,5311
444822,6975,5007,154,4121
444823,6073,5007,154,5942
445763,16075,5982,61,5045
445764,8329,5982,61,5970
445766,14178,5982,61,5311
445768,836,5982,61,5912
445769,19399,5982,61,5411
445772,10054,5982,61,5651
445773,16407,5982,61,3504
445774,16407,5982,61,3504
445775,9258,5982,61,3684
468469,226,7170,97,5411
468472,4416,5007,154,4829
468473,3150,784,97,5300
468474,3587,5007,154,4814
468475,2504,5007,154,5719
468476,18600,5007,154,5815
469337,18144,1359,97,5912
469340,10722,6758,97,7922
469347,4416,5576,97,4829
469351,18316,4432,97,5411
469355,15287,4432,97,5300
475222,4416,5007,154,4829
475223,2451,5007,154,5310
475224,5722,5007,154,5815
475225,3742,6736,104,5912
475226,5976,5007,154,5651
475227,12445,5007,154,5300
475228,12445,5007,154,5300
475229,2936,5007,154,5311
475231,16464,5007,154,5732
475232,17322,5007,154,5912
476029,12445,5007,154,5300
476165,18600,5007,154,5815
476166,383,425,97,7542
476167,2936,5007,154,5311
476169,1481,5007,154,5311
477544,1852,5007,154,5311
477545,5976,5007,154,5651
477547,2936,5007,154,5311
477548,16464,5007,154,5732
477549,19065,5007,154,5311
477550,12445,5007,154,5300
477553,8830,5606,48,4121
477554,20062,5007,154,5311
477555,12445,5007,154,5300
477556,20062,5007,154,5311
479634,5383,5007,154,5193
479635,4416,5007,154,4829
479639,9777,4375,55,5813
479640,19601,5007,154,5251
479641,14785,6380,55,7995
479644,4416,5007,154,4829
479645,5722,5007,154,5815
479646,2676,5007,154,5251
479647,12445,5007,154,5300
479648,15401,5007,154,5814
479650,9268,5007,154,3009
487287,2999,5007,154,7832
487290,12445,5007,154,5300
487291,6007,5007,154,5977
487292,4416,5007,154,4829
487294,4416,5007,154,4829
487295,3743,5007,154,3256
487296,10155,4375,55,5300
488766,4416,5007,154,4829
488767,3743,5007,154,3256
488768,18499,999,19,7996
488769,17558,5007,154,3075
488770,21097,5007,154,5311
488776,12121,5007,154,5814
488777,3173,5007,154,5311
488778,14716,1671,19,5310
489205,1329,5007,154,5815
489206,18075,5007,154,5912
489207,6200,5007,154,5311
489208,14386,5007,154,4722
489209,10673,1671,19,5813
489210,6193,6167,19,5310
489211,4416,5007,154,4829
489212,8596,3568,19,5300
489213,12769,5007,154,5094
489491,20790,999,19,4121
489492,6541,5007,154,4121
489493,18865,5007,154,5814
489494,878,5007,154,5310
489963,1852,6167,19,5311
489964,8494,5244,19,5411
489969,1714,6167,19,7995
489970,14690,6167,19,7922
489971,1852,6192,19,5311
494719,14059,6730,74,5932
494721,13780,5007,154,5311
497661,4416,5007,154,4829
549160,4416,5007,154,4829
554319,10967,497,19,5300
560112,9320,2661,135,5812
560113,16987,5007,154,5814
560115,16464,5007,154,5732
560116,8720,5007,154,5311
560117,9956,2374,135,5411
560118,19065,5007,154,5311
560122,19350,2374,135,5094
560123,2936,5007,154,5311
569738,9661,5007,154,4511
579471,7506,4216,118,5812
579472,19450,5007,154,5311
579473,18600,5007,154,5815
581425,2999,5007,154,7832
581426,4416,5007,154,4829
581427,154,5007,154,5045
581428,12445,5007,154,5300
581983,6267,5007,154,7832
581984,12713,5007,154,5651
581985,4416,5007,154,4829
581986,3173,5007,154,5311
581987,12445,5007,154,5300
581988,6007,5007,154,5977
581989,2451,5007,154,5310
581990,8489,464,104,7832
581991,4416,5007,154,4829
583100,8434,72,5,5310
583101,15110,72,5,5094
583102,22501,72,5,5812
583378,6617,5007,154,5719
583379,12445,5007,154,5300
583380,6541,5007,154,4121
583381,4416,5007,154,4829
583382,13500,2728,118,5921
588503,12445,5007,154,5300
588504,4463,5007,154,5211
588505,2936,5007,154,5311
588506,5722,5007,154,5815
589565,18160,5007,154,4214
589566,17101,5606,48,5411
589567,3173,5007,154,5311
589568,803,5606,48,5912
589569,18075,5007,154,5912
589570,12184,5007,154,3722
589572,18600,5007,154,5815
589573,13736,5606,48,5812
589574,18160,5007,154,4214
589588,12184,5007,154,3722
589589,12184,5007,154,3722
601613,18970,5007,154,4814
605743,18088,3438,150,5300
605744,4416,5007,154,4829
616397,2504,5007,154,5719
616398,12445,5007,154,5300
638160,6200,5007,154,5311
638161,12445,5007,154,5300
638162,16464,5007,154,5732
638163,9,5007,154,3780
638164,18534,5606,48,5310
638165,2759,5007,154,5814
638166,6541,5007,154,4121
638167,3518,5007,154,3007
638168,14792,5007,154,5533
638169,2504,5007,154,5719
638170,2676,5007,154,5251
638171,16347,5007,154,5732
638175,9,5007,154,3780
638176,9,5007,154,3780
639723,836,5982,61,5912
639725,10054,5982,61,5651
639726,18087,5982,61,5310
639730,18087,5982,61,5310
639732,3173,5982,61,5311
639733,18087,5982,61,5310
639734,12296,5982,61,5499
639735,12296,5982,61,5499
639739,155,5982,61,3509
639848,10585,5982,61,5712
639849,13945,5982,61,5921
639851,19399,5982,61,5411
639854,19399,5982,61,5411
639855,17370,5982,61,4121
650719,12445,5007,154,5300
650720,19065,5007,154,5311
650721,1883,895,19,5300
663295,16347,5007,154,5732
670006,3587,5007,154,4814
670007,18600,5007,154,5815
670530,10621,5982,61,5211
670531,22177,5982,61,5311
670532,20080,5982,61,5651
670533,10054,5982,61,5651
670534,18087,5982,61,5310
670588,12445,5007,154,5300
670589,3959,4153,104,5310
670590,6541,5007,154,4121
670591,16606,4153,104,5813
670592,10525,4153,104,5411
670593,16407,5007,154,3504
670594,12445,5007,154,5300
670595,8997,4153,104,5651
670601,16407,5007,154,3504
670602,16407,5007,154,3504
675747,6200,4370,38,5311
675748,12445,4370,38,5300
675756,14178,4370,38,5311
675757,16559,4370,38,5932
675767,2676,2995,38,5251
675768,17513,4370,38,5094
675769,13780,4370,38,5311
675772,18417,4370,38,5932
675773,509,7502,38,5816
677215,4481,5007,154,5045
677216,8329,5007,154,5970
677217,17558,5007,154,3075
677221,22177,5007,154,5311
677223,15582,5007,154,4814
677224,13780,5007,154,5311
680015,19601,5007,154,5251
680016,12445,5007,154,5300
681142,22177,5982,61,5311
681148,5662,5982,61,5541
681149,5662,5982,61,5541
681156,16407,5982,61,3504
681159,21280,5982,61,3144
681160,8494,5982,61,5411
681161,19399,5982,61,5411
681162,18087,5982,61,5310
681164,16407,5982,61,3504
681165,16407,5982,61,3504
681174,19399,5982,61,5411
681176,22177,5982,61,5311
681181,13945,5982,61,5921
682293,16052,5023,19,3596
682309,16052,5023,19,3596
682310,16052,5023,19,3596
684531,12445,5007,154,5300
684532,19065,5007,154,5311
684533,12769,5007,154,5094
684534,16464,3265,139,5732
684535,20062,5007,154,5311
684536,9,5007,154,3780
684537,5722,5007,154,5815
684539,12184,3265,139,3722
684542,1329,5007,154,5815
684545,9,5007,154,3780
684546,9,5007,154,3780
684547,12184,3265,139,3722
686086,16464,5007,154,5732
686087,12445,5007,154,5300
687086,21097,5007,154,5311
687094,6007,5007,154,5977
687095,20062,5007,154,5311
687097,22177,5007,154,5311
687098,16464,5007,154,5732
687099,18160,5007,154,4214
687100,12445,5007,154,5300
687102,10274,5007,154,3640
687109,154,5007,154,5045
687113,10274,5007,154,3640
687114,10274,5007,154,3640
702929,6358,5007,154,4112
702930,6061,5007,154,5912
718219,6061,5007,154,5912
718220,2936,5007,154,5311
718221,16570,5007,154,5816
718222,17527,5007,154,7922
718734,10204,5007,154,4131
718735,12445,5007,154,5300
718736,12467,7320,19,5300
718737,8720,5007,154,5311
718738,6617,5007,154,5719
718739,15582,5007,154,4814
718740,18206,5007,154,9402
724429,20562,5007,154,3395
724430,4416,5007,154,4829
724431,1852,5007,154,5311
724433,16464,5007,154,5732
724434,6200,5007,154,5311
724435,12445,5007,154,5300
724436,18520,5007,154,5733
724437,8720,5007,154,5311
724441,20562,5007,154,3395
724442,20562,5007,154,3395
725791,4416,5007,154,4829
725792,22177,5007,154,5311
725793,16464,5007,154,5732
725794,4897,175,19,7832
725795,7804,5007,154,5310
725796,1766,5007,154,4899
725797,4416,5007,154,4829
725798,12445,5007,154,5300
725799,3070,7320,19,5310
725882,12445,5007,154,5300
725884,19751,5007,154,5193
725886,12445,5007,154,5300
725890,1481,5007,154,5311
725892,19065,5007,154,5311
725893,17798,5007,154,5912
725896,19065,5007,154,5311
725897,16464,5007,154,5732
726834,13662,5861,19,5193
726835,4416,5007,154,4829
726836,12713,5007,154,5651
729197,9394,5007,154,4411
729198,19065,5007,154,5311
729199,13736,5606,48,5812
729200,12445,5007,154,5300
729202,6200,5007,154,5311
729203,8720,5007,154,5311
729204,21097,5007,154,5311
729205,1481,5007,154,5311
729208,9196,5007,154,5651
729212,18534,5606,48,5310
731797,9394,5007,154,4411
731798,6358,5007,154,4112
731799,1684,7320,19,5651
731800,20928,5007,154,7996
731805,2936,5007,154,5311
731806,18160,5007,154,4214
731807,2936,5007,154,5311
731808,14777,5007,154,5310
731809,19450,5007,154,5311
731811,162,7320,19,5912
731812,4416,5007,154,4829
731813,2504,5007,154,5719
731817,21869,3606,19,5411
731818,4463,5007,154,5211
737146,13815,5982,61,5932
737147,18087,5982,61,5310
737148,8494,5982,61,5411
737150,836,5982,61,5912
737151,12184,5982,61,3722
737152,12184,5982,61,3722
737153,8494,5982,61,5411
737154,8494,5982,61,5411
737155,15401,5982,61,5814
737156,12184,5982,61,3722
738739,22177,5007,154,5311
738740,19065,5007,154,5311
738742,509,5007,154,5816
738845,18117,793,97,5300
738846,16148,5007,154,7996
738847,19951,5817,97,4121
741019,18921,5007,154,5211
741020,4416,5007,154,4829
741021,4416,5007,154,4829
741969,20080,5982,61,5651
741971,17907,5982,61,5094
741973,18921,5982,61,5211
741974,16075,5982,61,5045
741976,357,5982,61,5499
741977,357,5982,61,5499
741978,357,5982,61,5499
741981,22177,5982,61,5311
741984,8494,5982,61,5411
768192,18087,5982,61,5310
768193,1852,5982,61,5311
768195,9258,5982,61,3684
768199,1852,5982,61,5311
768200,1852,5982,61,5311
768204,18087,5982,61,5310
768242,836,5982,61,5912
768247,836,5982,61,5912
771351,3173,5982,61,5311
771353,14178,5982,61,5311
771354,12296,5982,61,5499
771356,22177,5982,61,5311
771357,836,5982,61,5912
771358,18087,5982,61,5310
771359,10585,5982,61,5712
771360,1852,5982,61,5311
771363,14178,5982,61,5311
771364,10733,5982,61,5621
771366,14178,5982,61,5311
775487,12353,5007,154,3000
775488,3173,5007,154,5311
775489,5722,5007,154,5815
775490,8351,5007,154,5733
775491,9661,5007,154,4511
775492,1329,5007,154,5815
775493,14178,5007,154,5311
775494,803,5606,48,5912
775495,3173,5007,154,5311
775496,20062,5007,154,5311
775497,5722,5007,154,5815
776812,4416,5007,154,4829
776813,12445,5007,154,5300
776814,10863,6736,104,7922
776816,12445,5007,154,5300
776817,12445,5007,154,5300
776818,878,5007,154,5310
776819,3173,5007,154,5311
776820,12984,6764,104,7995
776821,4416,5007,154,4829
776825,6272,6736,104,5310
776826,6200,5007,154,5311
777753,2934,3374,47,5300
778089,21086,3361,47,5411
778090,4416,5007,154,4829
782621,8329,5007,154,5970
788865,4416,5007,154,4829
788866,14777,5007,154,5310
788867,1935,1449,41,5094
788868,110,195,41,5300
