index,Merchant Name,Merchant City,Merchant State,MCC
89116,9740,6046,57,5193
89118,6712,6046,57,5947
89119,11981,6046,57,3722
89130,18480,6046,57,5211
89131,4643,6046,57,5814
89132,18936,6046,57,5411
89135,6922,6046,57,3389
89136,8329,6046,57,5411
89137,1905,6046,57,5311
89138,9069,6046,57,3684
95324,17120,5059,142,7922
95326,1268,5059,142,5045
95330,5649,5059,142,5815
95331,8534,5059,142,5311
95393,12239,6868,93,5300
95398,12079,7283,3,5499
95401,16837,4692,93,5921
95415,21665,3236,93,5311
95416,17279,2438,3,5300
95417,8976,2813,3,5300
95418,2923,1381,93,5311
95419,6291,2438,3,4112
95420,5341,2438,3,5300
95423,2537,2042,93,5712
100881,2923,5059,142,5311
100882,15130,5059,142,5814
100883,4355,5059,142,4829
100885,6123,5059,142,5311
100888,12239,5059,142,5300
100889,10249,2438,3,5651
100890,11388,5059,142,3730
100892,12239,5059,142,5300
100893,18414,2438,3,5912
100894,12478,5059,142,5651
100895,604,2438,3,5932
100899,11388,5059,142,3730
100900,11388,5059,142,3730
104526,8329,6046,57,5411
104529,6922,6046,57,3389
104530,8329,6046,57,5411
104531,5583,6046,57,5541
104533,8329,6046,57,5411
104534,3105,6046,57,7011
104543,21665,6046,57,5311
106043,13949,6046,57,5311
106061,859,6046,57,5912
106062,8149,6046,57,5970
106063,13742,6046,57,5921
106075,17638,6046,57,5310
106076,8329,6046,57,5411
106087,16953,6046,57,4121
106090,3910,6046,57,5712
106091,16953,6046,57,4121
106093,13949,6046,57,5311
106100,17638,6046,57,5310
106102,2838,6046,57,5812
120770,6123,5059,142,5311
120772,4355,5059,142,4829
120774,4355,5059,142,4829
120776,4355,5059,142,4829
120778,17332,5059,142,5912
133327,3147,5059,142,5311
133328,4355,5059,142,4829
133332,1458,5814,84,5912
133334,9293,7701,84,5300
133335,3858,2351,84,5300
133337,9197,5059,142,4411
133338,19629,4778,84,5211
133339,13490,6625,84,5912
133761,17475,5059,142,5045
146758,17638,6046,57,5310
146760,15750,6046,57,5045
146761,12079,6046,57,5499
146762,12079,6046,57,5499
146763,12079,6046,57,5499
146765,19046,6046,57,5812
146788,18936,6046,57,5411
146801,1905,6046,57,5311
146803,9878,6046,57,5651
146806,21665,6046,57,5311
152053,3774,6827,92,5812
171880,11899,5059,142,5814
171881,17631,5059,142,5912
171882,12239,5059,142,5300
171883,11281,7603,80,7922
173868,4355,5059,142,4829
173869,14273,6827,92,4121
173870,9186,5059,142,3260
173872,12239,5059,142,5300
173873,6291,5059,142,4112
173874,4975,6861,92,5813
173875,18624,5059,142,5311
173876,21665,5059,142,5311
173877,14969,5059,142,3405
173878,14969,5059,142,3405
173879,14969,5059,142,3405
174435,20565,5059,142,5311
174436,546,5059,142,5816
174437,14679,2789,80,5300
182010,6090,5059,142,3008
182011,1390,5059,142,5815
182012,12536,5059,142,5094
182013,798,5059,142,3005
182014,2923,5059,142,5311
182015,18206,3860,51,5310
182017,20752,5059,142,3144
182018,18219,3788,51,5300
182019,18480,5059,142,5211
182020,9490,5059,142,4511
182021,16105,5059,142,5732
182022,4355,5059,142,4829
182023,6559,5059,142,5719
182024,20765,5059,142,4814
182261,15750,5059,142,5045
182262,6484,5059,142,4121
182263,12536,5059,142,5094
182264,7241,5059,142,3390
182267,7241,5059,142,3390
182268,7241,5059,142,3390
184024,12536,5059,142,5094
184025,4355,5059,142,4829
184026,20365,5059,142,5310
184027,11388,5059,142,3730
184028,3555,5059,142,4814
184029,6922,5059,142,3389
184030,4927,6827,92,8021
184031,6922,5059,142,3389
184032,6922,5059,142,3389
184035,11388,5059,142,3730
184036,11388,5059,142,3730
184640,5649,5059,142,5815
192947,4355,5059,142,4829
192948,11231,3788,51,5094
192949,16105,5059,142,5732
195012,18994,5059,142,5311
195013,15726,5059,142,3596
195014,12239,5059,142,5300
195015,9197,5059,142,4411
195019,12239,5059,142,5300
195020,16000,5059,142,5732
195021,1217,5059,142,3771
195022,16000,5059,142,5732
195023,14119,5059,142,4722
195027,2676,5059,142,5251
195028,14513,5059,142,5310
195029,18994,5059,142,5311
195030,910,5059,142,5310
195038,15726,5059,142,3596
195039,15726,5059,142,3596
195041,1217,5059,142,3771
195042,1217,5059,142,3771
195043,14119,5059,142,4722
195044,14119,5059,142,4722
198242,18219,3788,51,5300
198243,1569,5059,142,3058
198244,18219,3788,51,5300
198247,3147,5059,142,5311
198248,7004,6674,51,5300
198249,7241,5059,142,3390
198250,1268,5059,142,5045
198251,18994,5059,142,5311
198252,11945,5059,142,7922
198253,18153,1412,51,7922
198254,16633,3860,51,5813
198260,7241,5059,142,3390
198261,7241,5059,142,3390
215260,17475,5059,142,5045
220470,6559,5059,142,5719
220471,12239,5059,142,5300
220472,14223,5059,142,5651
220473,18193,5059,142,5815
220474,16105,5059,142,5732
220475,16055,5059,142,3504
220477,8149,5059,142,5970
220478,4355,5059,142,4829
220479,6010,5059,142,5942
220481,1390,5059,142,5815
220483,16055,5059,142,3504
220484,16055,5059,142,3504
221714,21565,1365,96,7995
221715,5907,5059,142,5651
221717,7691,3906,96,5813
221718,4355,5059,142,4829
226766,14960,78,5,5921
226772,8263,78,5,5310
226781,14861,78,5,5094
238885,3199,7592,96,5813
238886,1905,5059,142,5311
238887,11981,5059,142,3722
238888,2923,5059,142,5311
238889,12239,5059,142,5300
238890,16105,5059,142,5732
238891,18278,3906,96,5300
238892,17475,5059,142,5045
238893,17967,6138,96,5300
238902,11981,5059,142,3722
238903,11981,5059,142,3722
245117,18456,6569,92,7538
245118,6559,5059,142,5719
245120,4644,7854,92,5921
245121,12239,5059,142,5300
245123,11407,194,92,5300
245124,18566,6569,92,5921
245126,6559,5059,142,5719
245127,19374,5059,142,7996
245129,12478,5059,142,5651
245130,2537,5059,142,5719
249562,12239,5059,142,5300
249563,20565,5059,142,5311
254957,20565,5059,142,5311
254958,6051,5059,142,4411
254959,17631,5059,142,5912
254963,7425,3087,87,5912
254964,4355,5059,142,4829
265896,12387,6046,57,5541
265897,8025,6046,57,5814
265898,12387,6046,57,5541
265905,4999,6046,57,4214
265913,17638,6046,57,5310
265914,12387,6046,57,5541
265916,1905,6046,57,5311
265917,18936,6046,57,5411
265918,3505,6046,57,3007
265929,5583,6046,57,5541
265930,21665,6046,57,5311
265931,13949,6046,57,5311
279753,6051,5059,142,4411
279765,7687,5059,142,5310
279767,14,5059,142,3780
279768,169,5059,142,5045
279773,19600,5059,142,5311
279774,2537,5059,142,5719
279775,9490,5059,142,4511
279785,14,5059,142,3780
279786,14,5059,142,3780
286054,4999,5059,142,4214
286055,6920,5059,142,4121
286056,12239,5059,142,5300
300978,19611,6046,57,5651
300980,8678,6046,57,5813
300982,17449,6046,57,5094
300983,13949,6046,57,5311
300991,21665,6046,57,5311
300996,171,6046,57,3509
300998,21665,6046,57,5311
301001,1905,6046,57,5311
301002,8678,6046,57,5813
301003,12223,6046,57,3359
301005,171,6046,57,3509
301006,16953,6046,57,4121
301011,1905,6046,57,5311
322267,10098,3419,50,3640
322268,13275,900,50,5300
322270,397,3419,50,5499
322271,19411,6615,50,4121
322272,16105,6729,50,5732
322281,12079,1519,50,5499
322282,12079,1519,50,5499
322283,11058,900,50,4121
322284,6123,3419,50,5311
322285,11058,900,50,4121
322286,6010,2966,50,5942
325208,12239,5059,142,5300
325209,16616,5059,142,3775
325210,16616,5059,142,3775
325211,16616,5059,142,3775
325212,2486,5059,142,5310
325213,12239,5059,142,5300
325214,8149,5059,142,5970
325215,18480,5059,142,5211
325216,21665,5059,142,5311
325217,2923,5059,142,5311
325218,18193,5059,142,5815
362415,12146,3154,93,5310
362416,2923,5059,142,5311
364260,2923,5059,142,5311
367992,2486,5059,142,5310
367994,12239,5059,142,5300
367995,4355,5059,142,4829
371158,12146,3154,93,5310
371159,21018,3154,93,5651
371160,9600,5059,142,3001
371161,3063,3154,93,5094
379187,3555,5059,142,4814
379188,12239,5059,142,5300
379189,6010,5059,142,5942
379190,9878,5059,142,5651
379192,4355,5059,142,4829
379193,2923,5059,142,5311
379194,6195,6827,92,5310
379195,6195,6827,92,5310
379196,21882,6827,92,5921
379197,2923,5059,142,5311
379198,4355,5059,142,4829
379202,19391,6827,92,5411
387098,12239,5059,142,5300
387099,12239,5059,142,5300
387102,12239,5059,142,5300
387103,13127,6827,92,5661
387104,18193,5059,142,5815
391920,1390,5059,142,5815
391921,16105,5059,142,5732
391922,9878,5059,142,5651
392888,9832,448,51,5411
392889,8149,5059,142,5970
392891,6559,5059,142,5719
392892,4355,5059,142,4829
393038,12239,818,51,5300
393039,16616,3790,86,3775
393040,12239,818,51,5300
393041,12239,818,51,5300
393042,2486,2472,51,5310
393044,910,2813,51,5310
393046,546,2472,51,5816
393049,13354,448,51,5932
393050,6123,3321,51,5311
393723,6090,5059,142,3008
393724,1529,5059,142,5816
393725,12239,5059,142,5300
393727,16215,5059,142,5816
393728,9013,5059,142,5651
393729,18531,5059,142,4814
393730,10581,448,51,5912
393731,13225,3321,51,5300
406860,1905,5059,142,5311
406861,4144,6827,92,5651
406862,13551,5059,142,5311
406863,4355,5059,142,4829
406864,10815,6827,92,5300
406865,6123,5059,142,5311
406866,3693,6827,92,5912
406867,19391,6827,92,5411
406868,14273,6827,92,4121
406869,3774,6827,92,5812
406870,6195,6827,92,5310
406871,4355,5059,142,4829
423907,6484,5059,142,4121
423909,18624,5059,142,5311
423910,5649,5059,142,5815
424560,10404,6046,57,5712
424561,5583,6046,57,5541
424585,1905,6046,57,5311
424586,17638,6046,57,5310
424592,17702,6046,57,4214
424597,1905,6046,57,5311
424598,15750,6046,57,5045
426898,6123,5059,142,5311
426899,2923,5059,142,5311
426900,16105,5059,142,5732
426901,10255,5059,142,5733
426902,8174,5059,142,5733
426904,15696,5672,44,5712
426911,7995,5672,44,5921
426912,12239,5059,142,5300
426915,19600,5059,142,5311
426916,1390,5059,142,5815
426919,2923,5059,142,5311
426920,2537,5059,142,5719
426921,12239,5059,142,5300
434706,17638,6046,57,5310
434712,859,6046,57,5912
434714,10309,6046,57,5814
434723,13742,6046,57,5921
434736,10437,6046,57,5211
434737,21665,6046,57,5311
434754,19611,6046,57,5651
434756,12387,6046,57,5541
439569,16410,2130,2,5300
439571,4355,5059,142,4829
439572,17631,5059,142,5912
439574,12239,5059,142,5300
443359,11957,5059,142,5193
443360,18480,5059,142,5211
443361,20694,1425,120,5310
443363,15399,7513,120,5300
443365,6559,5059,142,5719
443367,18480,5059,142,5211
443368,17693,2811,120,5712
456949,19600,5059,142,5311
456950,21881,1428,120,7922
456951,18770,1764,120,5813
456952,2537,5059,142,5719
456953,19144,1425,120,5912
456954,4355,5059,142,4829
456955,12191,3251,93,5211
460912,12239,5059,142,5300
460913,18193,5059,142,5815
460915,3147,5059,142,5311
465124,1551,5059,142,5311
465125,1905,5059,142,5311
465136,17838,7088,59,5094
465137,9013,5059,142,5651
465138,19600,5059,142,5311
465139,13949,5059,142,5311
465140,910,5059,142,5310
465141,14513,5059,142,5310
465142,1429,5059,142,4411
465143,18445,5059,142,5732
472949,2756,5059,142,5814
472950,18333,1780,120,8043
472962,18994,5059,142,5311
472963,2537,5059,142,5719
472967,4355,5059,142,4829
472968,11945,5059,142,7922
473411,6123,5059,142,5311
473412,20765,5059,142,4814
473413,11945,5059,142,7922
473415,12239,5059,142,5300
473417,12865,962,120,5651
484521,4406,5059,142,5211
484522,6484,5059,142,4121
484523,12418,5441,34,5912
484534,15292,5059,142,4814
484535,18624,5059,142,5311
484536,12239,5059,142,5300
485034,18936,6046,57,5411
485039,16953,6046,57,4121
485040,171,6046,57,3509
485042,21665,6046,57,5311
485045,1905,6046,57,5311
485051,17638,6046,57,5310
485052,6261,6046,57,5733
485056,21665,6046,57,5311
485062,1905,6046,57,5311
485785,20216,2853,34,5813
485786,12079,4758,34,5499
485787,12079,4758,34,5499
485788,12079,4758,34,5499
485789,17754,2853,34,9402
485790,12239,5441,34,5300
485791,6123,4481,34,5311
485792,6922,4525,2,3389
485793,2676,4481,34,5251
485794,7241,2853,34,3390
485795,15750,4238,34,5045
485796,10098,5204,34,3640
485803,10098,5204,34,3640
485804,10098,5204,34,3640
488711,4355,5059,142,4829
488712,13379,992,34,7210
488713,15622,2853,34,5655
488714,16901,5059,142,5912
488716,12239,5059,142,5300
488717,12747,2853,34,8011
510074,12239,2256,92,5300
510076,4355,849,92,4829
510081,7687,4025,92,5310
510082,16105,849,92,5732
510085,4435,479,92,5541
510086,13197,278,92,7538
510099,17260,849,92,5311
510100,5235,278,92,5300
510103,17924,479,92,5310
510104,21924,4025,92,5411
510108,5235,278,92,5300
510118,13493,278,92,5921
511411,9071,5126,93,5300
511412,14,5059,142,3780
511413,6291,5059,142,4112
511414,18994,5059,142,5311
511419,10439,543,93,5411
511455,14,5059,142,3780
511456,14,5059,142,3780
536665,7516,6921,35,5712
536669,18806,6921,35,5310
536670,7516,6921,35,5712
538714,18193,5059,142,5815
538716,5997,5059,142,5912
538717,2486,5059,142,5310
538718,16105,5059,142,5732
538719,6559,5059,142,5719
538720,17332,5059,142,5912
538721,14,5059,142,3780
538722,1390,5059,142,5815
538723,6123,5059,142,5311
538724,17269,5059,142,5310
538725,6559,5059,142,5719
538726,1390,5059,142,5815
538727,13949,5059,142,5311
538728,2537,5059,142,5719
538729,14,5059,142,3780
538730,14,5059,142,3780
546684,13905,5059,142,5814
546727,12239,5059,142,5300
546728,1905,5059,142,5311
546736,3774,6994,106,5812
546737,17269,5059,142,5310
549086,18994,5059,142,5311
549093,8534,5059,142,5311
549102,17260,5059,142,5311
549115,17631,5059,142,5912
549124,20334,2526,125,5912
549125,12239,5059,142,5300
549135,1551,5059,142,5311
549150,1037,2526,125,5712
549151,8149,5059,142,5970
549152,20365,5059,142,5310
557359,12239,1941,106,5300
557360,11004,5059,142,4131
557366,8760,5059,142,4411
557367,14223,5059,142,5651
557372,18994,5059,142,5311
557373,1390,5059,142,5815
557374,4355,5059,142,4829
557375,15826,5059,142,7996
559773,18710,6032,106,5813
559774,5948,5059,142,5977
559775,12239,5059,142,5300
559776,14513,5059,142,5310
559781,13949,5059,142,5311
559782,12239,5059,142,5300
559783,16398,6994,106,5411
559784,12239,5059,142,5300
559785,7404,4263,106,5812
568730,7989,6404,120,5813
568731,15137,6347,120,5912
568732,16105,5059,142,5732
568733,1217,5059,142,3771
568735,18010,5059,142,7801
568736,11945,5059,142,7922
568740,1217,5059,142,3771
568741,1217,5059,142,3771
568887,12536,5059,142,5094
568888,4355,5059,142,4829
568889,9878,5059,142,5651
568890,3174,1273,120,5651
568891,10800,6404,120,5411
577705,15726,5059,142,3596
577706,7052,6404,120,5300
577708,8473,7236,120,7210
577717,15726,5059,142,3596
577718,15726,5059,142,3596
577965,10585,7236,120,5651
577966,2537,5059,142,5719
577968,14513,5059,142,5310
577969,4355,5059,142,4829
583115,4355,5059,142,4829
583116,2486,5059,142,5310
583118,16105,5059,142,5732
583121,546,5059,142,5816
583122,12753,6861,92,7995
583123,11880,6827,92,5094
583124,14513,5059,142,5310
586661,19374,5059,142,7996
586662,5649,5059,142,5815
586663,16000,5059,142,5732
596252,10289,1690,48,7549
596253,1905,5059,142,5311
596254,1268,5059,142,5045
596255,910,5059,142,5310
596256,11981,5059,142,3722
596257,12239,5059,142,5300
596258,11981,5059,142,3722
596259,11981,5059,142,3722
600855,16901,5059,142,5912
600856,2923,5059,142,5311
600857,12536,5059,142,5094
600858,4355,5059,142,4829
600859,12239,5059,142,5300
600860,14223,5059,142,5651
600861,2537,5059,142,5719
600862,4355,5059,142,4829
600863,16000,5059,142,5732
600864,8534,5059,142,5311
600865,4355,5059,142,4829
600866,4355,5059,142,4829
600867,12513,1648,48,5094
600868,4355,5059,142,4829
601727,19151,3840,48,5251
601729,17269,2411,48,5310
601730,15750,2666,48,5045
601731,13045,3256,48,5300
601734,2537,1929,48,5719
601735,21031,6024,48,7995
601738,171,1109,48,3509
601740,1217,3905,71,3771
606728,17638,6046,57,5310
606731,859,6046,57,5912
606732,21665,6046,57,5311
606733,3105,6046,57,7011
606734,11981,6046,57,3722
606737,5583,6046,57,5541
606738,5583,6046,57,5541
606740,14223,6046,57,5651
606743,15750,6046,57,5045
606745,5583,6046,57,5541
606746,21665,6046,57,5311
606753,1905,6046,57,5311
606756,17638,6046,57,5310
607462,14129,7345,50,5932
607468,20365,5059,142,5310
607473,10098,5059,142,3640
607474,5948,5059,142,5977
607490,4355,5059,142,4829
607498,10098,5059,142,3640
607499,10098,5059,142,3640
611645,19374,5059,142,7996
611646,2756,5059,142,5814
618058,6123,5059,142,5311
618059,13949,5059,142,5311
618060,4355,5059,142,4829
618062,9197,5059,142,4411
618063,6123,5059,142,5311
618064,12239,5059,142,5300
618065,9069,5059,142,3684
618068,5126,6282,14,5411
618069,17590,6282,14,5411
618070,17269,5059,142,5310
618071,9069,5059,142,3684
618072,9069,5059,142,3684
618073,8534,5059,142,5311
623905,5948,5059,142,5977
623906,4355,5059,142,4829
623907,1529,5059,142,5816
625160,18480,5059,142,5211
625161,12239,5059,142,5300
625162,3555,5059,142,4814
625163,5948,5059,142,5977
625164,16901,5059,142,5912
625165,19160,6282,14,5812
625257,9868,5119,14,5921
626036,9878,5059,142,5651
626037,4999,5059,142,4214
626038,12239,5059,142,5300
626041,4999,5059,142,4214
626042,4406,5059,142,5211
626044,4576,5672,44,5211
626045,3505,5059,142,3007
626046,1905,5059,142,5311
626047,2923,5059,142,5311
626048,2537,5059,142,5719
630165,12239,5059,142,5300
630166,15292,5059,142,4814
630167,16000,5059,142,5732
630168,7154,5254,14,5912
630171,6559,5059,142,5719
630172,16105,5059,142,5732
630173,16215,5059,142,5816
630174,1268,5059,142,5045
630517,4355,5059,142,4829
630518,16362,5059,142,5941
630520,4355,5059,142,4829
630521,3241,6282,14,8011
630522,18531,5059,142,4814
630524,4355,5059,142,4829
630525,16315,6282,14,7995
630526,4355,5059,142,4829
630755,4355,5059,142,4829
630756,14119,5059,142,4722
630757,12239,5059,142,5300
630758,4355,5059,142,4829
630759,12239,5059,142,5300
630760,14119,5059,142,4722
630761,14119,5059,142,4722
649359,1905,6046,57,5311
649361,13594,6046,57,5932
649362,17638,6046,57,5310
652299,3555,5059,142,4814
652300,20392,5059,142,7996
663571,10391,3884,80,7832
663572,4355,5059,142,4829
663573,4355,5059,142,4829
663574,6183,5059,142,7832
663576,17332,5059,142,5912
663577,2486,5059,142,5310
663578,2923,5059,142,5311
663579,12536,5059,142,5094
663580,5997,5059,142,5912
663581,13551,5059,142,5311
676688,16036,2714,72,7538
676689,12239,5059,142,5300
676690,13905,5059,142,5814
676691,6559,5059,142,5719
676692,16000,5059,142,5732
679793,2756,5059,142,5814
679794,4355,5059,142,4829
679795,4355,5059,142,4829
679796,11463,5059,142,3132
681942,12239,5059,142,5300
681943,1569,5059,142,3058
681944,4355,5059,142,4829
681945,4432,5059,142,5045
688746,1551,5059,142,5311
688747,4355,5059,142,4829
688748,14847,7502,136,5921
688749,4355,5059,142,4829
688750,6559,5059,142,5719
688751,7757,2611,136,7995
688752,18994,5059,142,5311
688753,18624,5059,142,5311
688754,4355,5059,142,4829
688755,12239,749,136,5300
688756,12239,5059,142,5300
689585,6559,5059,142,5719
689586,3147,5059,142,5311
689587,1905,5059,142,5311
690170,2838,6046,57,5812
690171,17449,6046,57,5094
690172,3147,6046,57,5311
690173,12223,6046,57,3359
690174,12223,6046,57,3359
690175,17638,6046,57,5310
690176,18936,6046,57,5411
690177,3147,6046,57,5311
690181,12223,6046,57,3359
690183,8678,6046,57,5813
701209,11026,278,92,5814
701239,16004,278,92,4121
701240,21692,278,92,5712
701289,17924,479,92,5310
701292,16623,849,92,8049
701305,17924,479,92,5310
701320,12139,4168,92,3000
701339,7687,4025,92,5310
701354,12239,2256,92,5300
701387,7875,479,92,7538
701463,4355,849,92,4829
713001,2923,5059,142,5311
713002,1390,5059,142,5815
713003,21882,6827,92,5921
713007,18193,5059,142,5815
713008,2923,5059,142,5311
713009,13949,5059,142,5311
713010,2923,5059,142,5311
713011,6195,6827,92,5310
713012,17260,5059,142,5311
713013,12239,5059,142,5300
713014,3147,5059,142,5311
713015,19374,5059,142,7996
713016,2486,5059,142,5310
713017,2923,5059,142,5311
713018,6559,5059,142,5719
713019,18193,5059,142,5815
733576,17120,5059,142,7922
733577,4355,5059,142,4829
733578,5997,5157,136,5912
733579,20765,5059,142,4814
733580,2923,5059,142,5311
733587,11981,6951,136,3722
733588,17269,5059,142,5310
733597,11981,6951,136,3722
733601,4999,5059,142,4214
733605,15625,158,136,5921
761691,12536,5059,142,5094
761692,5997,5059,142,5912
761693,12536,5059,142,5094
761694,12239,5059,142,5300
761695,2923,5059,142,5311
761696,9516,5672,44,5813
761697,11388,5059,142,3730
761698,7210,5059,142,3393
761699,12239,5059,142,5300
761700,7210,5059,142,3393
761701,7210,5059,142,3393
761702,11388,5059,142,3730
761703,11388,5059,142,3730
762286,6051,5059,142,4411
762287,12139,5059,142,3000
762288,21665,5059,142,5311
762289,14513,5059,142,5310
762290,171,5059,142,3509
762291,2676,5059,142,5251
762292,4355,5059,142,4829
762293,6183,5059,142,7832
762295,16679,4210,92,7995
762296,171,5059,142,3509
762297,171,5059,142,3509
762298,21665,5059,142,5311
762299,9197,5059,142,4411
763426,14,5059,142,3780
763427,5649,5059,142,5815
763428,7995,5672,44,5921
763429,20565,5059,142,5311
763430,2537,5059,142,5712
763431,17702,5059,142,4214
763432,14,5059,142,3780
763433,14,5059,142,3780
763434,11388,5059,142,3730
763435,12239,5059,142,5300
763436,12239,5059,142,5300
763437,20565,5059,142,5311
763438,11957,5059,142,5193
763439,6559,5059,142,5719
763442,11388,5059,142,3730
763443,11388,5059,142,3730
764129,21665,5059,142,5311
764130,910,5059,142,5310
764131,5261,5059,142,7801
764132,4355,5059,142,4829
764133,3555,5059,142,4814
764134,6195,6827,92,5310
764135,3612,5059,142,7832
764136,18624,5059,142,5311
764137,17269,5059,142,5310
764667,4355,5059,142,4829
770902,6018,78,5,5411
770903,8263,78,5,5310
770913,13107,78,5,5193
771894,6922,349,69,3389
771895,1551,2533,69,5311
771898,6090,4028,2,3008
771899,12047,2927,69,5651
771908,7687,4668,69,5310
771910,246,2659,69,7996
771911,19754,2927,69,7995
771912,1444,6329,69,5651
771913,21821,2927,69,5411
771914,3147,2659,69,5311
779868,16836,3421,69,5300
779869,4355,7241,69,4829
784655,21665,5059,142,5311
784656,17332,5059,142,5912
785851,859,6046,57,5912
785868,13949,6046,57,5311
785874,21665,6046,57,5311
785879,18936,6046,57,5411
785887,21665,6046,57,5311
785893,21665,6046,57,5311
785894,3147,6046,57,5311
785898,6922,6046,57,3389
790141,859,6046,57,5912
790144,16953,6046,57,4121
790146,10437,6046,57,5211
790149,5583,6046,57,5541
790156,5583,6046,57,5541
790157,5583,6046,57,5541
790158,18480,6046,57,5211
790159,13949,6046,57,5311
790163,859,6046,57,5912
807489,4355,5059,142,4829
807490,5647,4210,48,7542
807491,19651,2142,48,5651
807492,9197,5059,142,4411
807495,16105,5059,142,5732
807496,11968,5297,48,5655
812441,8149,5059,142,5970
812443,18624,5059,142,5311
812444,6484,5059,142,4121
812450,20765,5059,142,4814
812451,4355,5059,142,4829
812452,6559,5059,142,5719
812453,3555,5059,142,4814
814418,19627,5059,142,4722
814424,19627,5059,142,4722
814425,19627,5059,142,4722
819977,4231,5989,48,5300
819978,21665,5059,142,5311
