index,User,Card,Use Chip
72468,209,1,0
72469,209,1,0
72470,209,1,0
72472,209,1,0
72474,209,1,0
72475,209,1,0
72480,209,1,0
78214,210,1,1
78215,210,1,1
78216,210,1,1
78217,210,1,1
78218,210,1,1
81522,210,2,2
81523,210,2,2
81533,210,2,2
81534,210,2,2
81535,210,2,2
81537,210,2,2
81538,210,2,2
81539,210,2,2
81544,210,2,2
81545,210,2,2
81550,210,2,2
81551,210,2,2
89116,212,0,0
89118,212,0,0
89119,212,0,0
89130,212,0,0
89131,212,0,0
89132,212,0,0
89135,212,0,0
89136,212,0,0
89137,212,0,0
89138,212,0,0
95324,212,2,1
95326,212,2,1
95330,212,2,1
95331,212,2,1
95393,212,2,2
95398,212,2,2
95401,212,2,2
95415,212,2,2
95416,212,2,2
95417,212,2,2
95418,212,2,2
95419,212,2,2
95420,212,2,2
95423,212,2,2
100881,212,4,1
100882,212,4,1
100883,212,4,1
100885,212,4,1
100888,212,4,1
100889,212,4,2
100890,212,4,1
100892,212,4,1
100893,212,4,2
100894,212,4,1
100895,212,4,2
100899,212,4,1
100900,212,4,1
104526,212,4,0
104529,212,4,0
104530,212,4,0
104531,212,4,0
104533,212,4,0
104534,212,4,0
104543,212,4,0
106043,214,0,2
106061,214,0,2
106062,214,0,2
106063,214,0,2
106075,214,0,2
106076,214,0,2
106087,214,0,2
106090,214,0,2
106091,214,0,2
106093,214,0,2
106100,214,0,2
106102,214,0,2
120770,215,0,1
120772,215,0,1
120774,215,0,1
120776,215,0,1
120778,215,0,1
133327,215,0,1
133328,215,0,1
133332,215,0,2
133334,215,0,2
133335,215,0,2
133337,215,0,1
133338,215,0,2
133339,215,0,2
133761,215,0,1
146758,215,1,0
146760,215,1,0
146761,215,1,0
146762,215,1,0
146763,215,1,0
146765,215,1,0
146788,215,1,0
146801,215,1,0
146803,215,1,0
146806,215,1,0
152053,217,1,2
171880,219,0,1
171881,219,0,1
171882,219,0,1
171883,219,0,0
173868,219,1,1
173869,219,1,2
173870,219,1,1
173872,219,1,1
173873,219,1,1
173874,219,1,2
173875,219,1,1
173876,219,1,1
173877,219,1,1
173878,219,1,1
173879,219,1,1
174435,219,1,1
174436,219,1,1
174437,219,1,0
182010,220,0,1
182011,220,0,1
182012,220,0,1
182013,220,0,1
182014,220,0,1
182015,220,0,0
182017,220,0,1
182018,220,0,2
182019,220,0,1
182020,220,0,1
182021,220,0,1
182022,220,0,1
182023,220,0,1
182024,220,0,1
182261,220,0,1
182262,220,0,1
182263,220,0,1
182264,220,0,1
182267,220,0,1
182268,220,0,1
184024,220,1,1
184025,220,1,1
184026,220,1,1
184027,220,1,1
184028,220,1,1
184029,220,1,1
184030,220,1,2
184031,220,1,1
184032,220,1,1
184035,220,1,1
184036,220,1,1
184640,220,1,1
192947,220,3,1
192948,220,3,2
192949,220,3,1
195012,220,3,1
195013,220,3,1
195014,220,3,1
195015,220,3,1
195019,220,3,1
195020,220,3,1
195021,220,3,1
195022,220,3,1
195023,220,3,1
195027,220,3,1
195028,220,3,1
195029,220,3,1
195030,220,3,1
195038,220,3,1
195039,220,3,1
195041,220,3,1
195042,220,3,1
195043,220,3,1
195044,220,3,1
198242,220,3,2
198243,220,3,1
198244,220,3,2
198247,220,3,1
198248,220,3,0
198249,220,3,1
198250,220,3,1
198251,220,3,1
198252,220,3,1
198253,220,3,2
198254,220,3,0
198260,220,3,1
198261,220,3,1
215260,222,3,1
220470,223,0,1
220471,223,0,1
220472,223,0,1
220473,223,0,1
220474,223,0,1
220475,223,0,1
220477,223,0,1
220478,223,0,1
220479,223,0,1
220481,223,0,1
220483,223,0,1
220484,223,0,1
221714,223,0,0
221715,223,0,1
221717,223,0,2
221718,223,0,1
226766,223,2,2
226772,223,2,2
226781,223,2,2
238885,223,5,2
238886,223,5,1
238887,223,5,1
238888,223,5,1
238889,223,5,1
238890,223,5,1
238891,223,5,2
238892,223,5,1
238893,223,5,2
238902,223,5,1
238903,223,5,1
245117,225,0,0
245118,225,0,1
245120,225,0,0
245121,225,0,1
245123,225,0,2
245124,225,0,0
245126,225,0,1
245127,225,0,1
245129,225,0,1
245130,225,0,1
249562,226,2,1
249563,226,2,1
254957,228,1,1
254958,228,1,1
254959,228,1,1
254963,228,1,2
254964,228,1,1
265896,228,3,0
265897,228,3,0
265898,228,3,0
265905,228,3,0
265913,228,3,0
265914,228,3,0
265916,228,3,0
265917,228,3,0
265918,228,3,0
265929,228,3,0
265930,228,3,0
265931,228,3,0
279753,229,1,1
279765,229,1,1
279767,229,1,1
279768,229,1,1
279773,229,1,1
279774,229,1,1
279775,229,1,1
279785,229,1,1
279786,229,1,1
286054,229,1,1
286055,229,1,1
286056,229,1,1
300978,230,1,0
300980,230,1,0
300982,230,1,0
300983,230,1,0
300991,230,1,0
300996,230,1,0
300998,230,1,0
301001,230,1,0
301002,230,1,0
301003,230,1,0
301005,230,1,0
301006,230,1,0
301011,230,1,0
322267,234,1,2
322268,234,1,2
322270,234,1,2
322271,234,1,2
322272,234,1,2
322281,234,1,2
322282,234,1,2
322283,234,1,2
322284,234,1,2
322285,234,1,2
322286,234,1,2
325208,234,1,1
325209,234,1,1
325210,234,1,1
325211,234,1,1
325212,234,1,1
325213,234,1,1
325214,234,1,1
325215,234,1,1
325216,234,1,1
325217,234,1,1
325218,234,1,1
362415,236,0,2
362416,236,0,1
364260,236,0,1
367992,236,1,1
367994,236,1,1
367995,236,1,1
371158,236,2,2
371159,236,2,2
371160,236,2,1
371161,236,2,2
379187,238,1,1
379188,238,1,1
379189,238,1,1
379190,238,1,1
379192,238,1,1
379193,238,1,1
379194,238,1,2
379195,238,1,2
379196,238,1,2
379197,238,1,1
379198,238,1,1
379202,238,1,2
387098,238,4,1
387099,238,4,1
387102,238,4,1
387103,238,4,2
387104,238,4,1
391920,239,0,1
391921,239,0,1
391922,239,0,1
392888,239,2,2
392889,239,2,1
392891,239,2,1
392892,239,2,1
393038,239,2,2
393039,239,2,2
393040,239,2,2
393041,239,2,2
393042,239,2,2
393044,239,2,2
393046,239,2,2
393049,239,2,2
393050,239,2,2
393723,239,3,1
393724,239,3,1
393725,239,3,1
393727,239,3,1
393728,239,3,1
393729,239,3,1
393730,239,3,2
393731,239,3,2
406860,239,6,1
406861,239,6,2
406862,239,6,1
406863,239,6,1
406864,239,6,2
406865,239,6,1
406866,239,6,2
406867,239,6,2
406868,239,6,2
406869,239,6,2
406870,239,6,2
406871,239,6,1
423907,240,1,1
423909,240,1,1
423910,240,1,1
424560,240,2,0
424561,240,2,0
424585,240,2,0
424586,240,2,0
424592,240,2,0
424597,240,2,0
424598,240,2,0
426898,240,3,1
426899,240,3,1
426900,240,3,1
426901,240,3,1
426902,240,3,1
426904,240,3,2
426911,240,3,2
426912,240,3,1
426915,240,3,1
426916,240,3,1
426919,240,3,1
426920,240,3,1
426921,240,3,1
434706,240,3,0
434712,240,3,0
434714,240,3,0
434723,240,3,0
434736,240,3,0
434737,240,3,0
434754,240,3,0
434756,240,3,0
439569,241,3,0
439571,241,3,1
439572,241,3,1
439574,241,3,1
443359,242,0,1
443360,242,0,1
443361,242,0,2
443363,242,0,2
443365,242,0,1
443367,242,0,1
443368,242,0,2
456949,242,1,1
456950,242,1,2
456951,242,1,2
456952,242,1,1
456953,242,1,2
456954,242,1,1
456955,242,1,2
460912,242,1,1
460913,242,1,1
460915,242,1,1
465124,242,2,1
465125,242,2,1
465136,242,2,2
465137,242,2,1
465138,242,2,1
465139,242,2,1
465140,242,2,1
465141,242,2,1
465142,242,2,1
465143,242,2,1
472949,242,2,1
472950,242,2,2
472962,242,2,1
472963,242,2,1
472967,242,2,1
472968,242,2,1
473411,242,2,1
473412,242,2,1
473413,242,2,1
473415,242,2,1
473417,242,2,2
484521,243,1,1
484522,243,1,1
484523,243,1,2
484534,243,1,1
484535,243,1,1
484536,243,1,1
485034,243,1,0
485039,243,1,0
485040,243,1,0
485042,243,1,0
485045,243,1,0
485051,243,1,0
485052,243,1,0
485056,243,1,0
485062,243,1,0
485785,243,2,2
485786,243,2,2
485787,243,2,2
485788,243,2,2
485789,243,2,2
485790,243,2,2
485791,243,2,2
485792,243,2,2
485793,243,2,2
485794,243,2,2
485795,243,2,2
485796,243,2,2
485803,243,2,2
485804,243,2,2
488711,243,2,1
488712,243,2,2
488713,243,2,2
488714,243,2,1
488716,243,2,1
488717,243,2,2
510074,249,0,2
510076,249,0,2
510081,249,0,2
510082,249,0,2
510085,249,0,2
510086,249,0,2
510099,249,0,2
510100,249,0,2
510103,249,0,2
510104,249,0,2
510108,249,0,2
510118,249,0,2
511411,249,0,2
511412,249,0,1
511413,249,0,1
511414,249,0,1
511419,249,0,2
511455,249,0,1
511456,249,0,1
536665,252,0,2
536669,252,0,2
536670,252,0,2
538714,252,0,1
538716,252,0,1
538717,252,0,1
538718,252,0,1
538719,252,0,1
538720,252,0,1
538721,252,0,1
538722,252,0,1
538723,252,0,1
538724,252,0,1
538725,252,0,1
538726,252,0,1
538727,252,0,1
538728,252,0,1
538729,252,0,1
538730,252,0,1
546684,252,1,1
546727,252,1,1
546728,252,1,1
546736,252,1,2
546737,252,1,1
549086,252,1,1
549093,252,1,1
549102,252,1,1
549115,252,1,1
549124,252,1,2
549125,252,1,1
549135,252,1,1
549150,252,1,2
549151,252,1,1
549152,252,1,1
557359,252,2,2
557360,252,2,1
557366,252,2,1
557367,252,2,1
557372,252,2,1
557373,252,2,1
557374,252,2,1
557375,252,2,1
559773,252,2,2
559774,252,2,1
559775,252,2,1
559776,252,2,1
559781,252,2,1
559782,252,2,1
559783,252,2,0
559784,252,2,1
559785,252,2,2
568730,254,0,2
568731,254,0,2
568732,254,0,1
568733,254,0,1
568735,254,0,1
568736,254,0,1
568740,254,0,1
568741,254,0,1
568887,254,0,1
568888,254,0,1
568889,254,0,1
568890,254,0,2
568891,254,0,2
577705,254,3,1
577706,254,3,2
577708,254,3,2
577717,254,3,1
577718,254,3,1
577965,254,3,2
577966,254,3,1
577968,254,3,1
577969,254,3,1
583115,254,3,1
583116,254,3,1
583118,254,3,1
583121,254,3,1
583122,254,3,2
583123,254,3,2
583124,254,3,1
586661,254,3,1
586662,254,3,1
586663,254,3,1
596252,255,2,2
596253,255,2,1
596254,255,2,1
596255,255,2,1
596256,255,2,1
596257,255,2,1
596258,255,2,1
596259,255,2,1
600855,255,4,1
600856,255,4,1
600857,255,4,1
600858,255,4,1
600859,255,4,1
600860,255,4,1
600861,255,4,1
600862,255,4,1
600863,255,4,1
600864,255,4,1
600865,255,4,1
600866,255,4,1
600867,255,4,0
600868,255,4,1
601727,255,5,2
601729,255,5,2
601730,255,5,2
601731,255,5,2
601734,255,5,2
601735,255,5,2
601738,255,5,2
601740,255,5,2
606728,256,0,0
606731,256,0,0
606732,256,0,0
606733,256,0,0
606734,256,0,0
606737,256,0,0
606738,256,0,0
606740,256,0,0
606743,256,0,0
606745,256,0,0
606746,256,0,0
606753,256,0,0
606756,256,0,0
607462,256,2,2
607468,256,2,1
607473,256,2,1
607474,256,2,1
607490,256,2,1
607498,256,2,1
607499,256,2,1
611645,256,2,1
611646,256,2,1
618058,257,0,1
618059,257,0,1
618060,257,0,1
618062,257,0,1
618063,257,0,1
618064,257,0,1
618065,257,0,1
618068,257,0,2
618069,257,0,2
618070,257,0,1
618071,257,0,1
618072,257,0,1
618073,257,0,1
623905,257,1,1
623906,257,1,1
623907,257,1,1
625160,257,2,1
625161,257,2,1
625162,257,2,1
625163,257,2,1
625164,257,2,1
625165,257,2,0
625257,257,2,0
626036,257,3,1
626037,257,3,1
626038,257,3,1
626041,257,3,1
626042,257,3,1
626044,257,3,2
626045,257,3,1
626046,257,3,1
626047,257,3,1
626048,257,3,1
630165,257,5,1
630166,257,5,1
630167,257,5,1
630168,257,5,2
630171,257,5,1
630172,257,5,1
630173,257,5,1
630174,257,5,1
630517,257,5,1
630518,257,5,1
630520,257,5,1
630521,257,5,2
630522,257,5,1
630524,257,5,1
630525,257,5,2
630526,257,5,1
630755,257,5,1
630756,257,5,1
630757,257,5,1
630758,257,5,1
630759,257,5,1
630760,257,5,1
630761,257,5,1
649359,259,1,0
649361,259,1,0
649362,259,1,0
652299,259,2,1
652300,259,2,1
663571,260,0,0
663572,260,0,1
663573,260,0,1
663574,260,0,1
663576,260,0,1
663577,260,0,1
663578,260,0,1
663579,260,0,1
663580,260,0,1
663581,260,0,1
676688,261,0,0
676689,261,0,1
676690,261,0,1
676691,261,0,1
676692,261,0,1
679793,261,1,1
679794,261,1,1
679795,261,1,1
679796,261,1,1
681942,261,1,1
681943,261,1,1
681944,261,1,1
681945,261,1,1
688746,262,0,1
688747,262,0,1
688748,262,0,2
688749,262,0,1
688750,262,0,1
688751,262,0,2
688752,262,0,1
688753,262,0,1
688754,262,0,1
688755,262,0,2
688756,262,0,1
689585,262,0,1
689586,262,0,1
689587,262,0,1
690170,262,0,0
690171,262,0,0
690172,262,0,0
690173,262,0,0
690174,262,0,0
690175,262,0,0
690176,262,0,0
690177,262,0,0
690181,262,0,0
690183,262,0,0
701209,262,1,2
701239,262,1,2
701240,262,1,2
701289,262,1,2
701292,262,1,2
701305,262,1,2
701320,262,1,2
701339,262,1,2
701354,262,1,2
701387,262,1,2
701463,262,1,2
713001,262,1,1
713002,262,1,1
713003,262,1,2
713007,262,1,1
713008,262,1,1
713009,262,1,1
713010,262,1,1
713011,262,1,2
713012,262,1,1
713013,262,1,1
713014,262,1,1
713015,262,1,1
713016,262,1,1
713017,262,1,1
713018,262,1,1
713019,262,1,1
733576,262,3,1
733577,262,3,1
733578,262,3,2
733579,262,3,1
733580,262,3,1
733587,262,3,2
733588,262,3,1
733597,262,3,2
733601,262,3,1
733605,262,3,2
761691,266,1,1
761692,266,1,1
761693,266,1,1
761694,266,1,1
761695,266,1,1
761696,266,1,2
761697,266,1,1
761698,266,1,1
761699,266,1,1
761700,266,1,1
761701,266,1,1
761702,266,1,1
761703,266,1,1
762286,266,1,1
762287,266,1,1
762288,266,1,1
762289,266,1,1
762290,266,1,1
762291,266,1,1
762292,266,1,1
762293,266,1,1
762295,266,1,0
762296,266,1,1
762297,266,1,1
762298,266,1,1
762299,266,1,1
763426,266,3,1
763427,266,3,1
763428,266,3,2
763429,266,3,1
763430,266,3,1
763431,266,3,1
763432,266,3,1
763433,266,3,1
763434,266,3,1
763435,266,3,1
763436,266,3,1
763437,266,3,1
763438,266,3,1
763439,266,3,1
763442,266,3,1
763443,266,3,1
764129,266,3,1
764130,266,3,1
764131,266,3,1
764132,266,3,1
764133,266,3,1
764134,266,3,2
764135,266,3,1
764136,266,3,1
764137,266,3,1
764667,266,3,1
770902,268,1,2
770903,268,1,2
770913,268,1,2
771894,268,1,2
771895,268,1,2
771898,268,1,2
771899,268,1,2
771908,268,1,2
771910,268,1,2
771911,268,1,2
771912,268,1,2
771913,268,1,2
771914,268,1,2
779868,268,2,2
779869,268,2,2
784655,268,2,1
784656,268,2,1
785851,268,2,0
785868,268,2,0
785874,268,2,0
785879,268,2,0
785887,268,2,0
785893,268,2,0
785894,268,2,0
785898,268,2,0
790141,269,1,0
790144,269,1,0
790146,269,1,0
790149,269,1,0
790156,269,1,0
790157,269,1,0
790158,269,1,0
790159,269,1,0
790163,269,1,0
807489,271,2,1
807490,271,2,0
807491,271,2,0
807492,271,2,1
807495,271,2,1
807496,271,2,2
812441,271,4,1
812443,271,4,1
812444,271,4,1
812450,271,4,1
812451,271,4,1
812452,271,4,1
812453,271,4,1
814418,271,4,1
814424,271,4,1
814425,271,4,1
819977,271,5,2
819978,271,5,1
819979,271,5,1
820558,271,5,1
820560,271,5,1
820561,271,5,1
820566,271,5,1
820567,271,5,1
848376,275,0,1
848377,275,0,1
848378,275,0,1
848379,275,0,1
848380,275,0,1
850953,275,1,1
850954,275,1,1
850955,275,1,1
850956,275,1,1
850957,275,1,1
850958,275,1,1
850959,275,1,1
850960,275,1,2
850961,275,1,1
853036,275,3,1
853038,275,3,1
853039,275,3,1
853040,275,3,1
853041,275,3,1
853050,275,3,1
853051,275,3,1
860589,275,5,0
860591,275,5,0
860592,275,5,0
860593,275,5,0
860594,275,5,0
860595,275,5,0
860596,275,5,0
860597,275,5,0
860598,275,5,0
860600,275,5,0
860601,275,5,0
860602,275,5,0
860603,275,5,0
860605,275,5,0
860607,275,5,0
873731,278,1,0
873733,278,1,0
873734,278,1,0
873738,278,1,0
873739,278,1,0
873745,278,1,0
873748,278,1,0
873752,278,1,0
885562,280,3,1
885563,280,3,0
885565,280,3,1
885566,280,3,1
885568,280,3,1
885570,280,3,1
885571,280,3,2
885778,280,3,1
885780,280,3,1
885782,280,3,1
885783,280,3,1
885784,280,3,1
885786,280,3,0
895134,281,1,1
895135,281,1,1
895872,281,1,1
896005,281,1,1
896006,281,1,1
913051,283,0,1
913052,283,0,1
913053,283,0,1
915420,283,0,0
915427,283,0,0
915438,283,0,0
915449,283,0,0
915462,283,0,0
915468,283,0,0
915469,283,0,0
915477,283,0,0
926263,283,2,2
926277,283,2,2
926285,283,2,2
937463,285,1,2
943042,285,1,1
943043,285,1,2
943044,285,1,1
943045,285,1,2
943046,285,1,1
943047,285,1,1
943048,285,1,1
943049,285,1,1
943051,285,1,1
943052,285,1,1
950828,285,2,1
950829,285,2,1
950830,285,2,0
950831,285,2,1
950832,285,2,1
950833,285,2,1
950834,285,2,1
950835,285,2,1
956684,285,3,0
956858,285,3,1
956859,285,3,1
956860,285,3,1
957771,285,3,0
957777,285,3,0
957780,285,3,0
957782,285,3,0
957783,285,3,0
957785,285,3,0
957786,285,3,0
957787,285,3,0
957802,285,3,0
959302,286,0,1
959305,286,0,1
959314,286,0,1
959317,286,0,1
959318,286,0,1
959333,286,0,1
959341,286,0,1
959342,286,0,1
959345,286,0,1
959346,286,0,1
964508,286,0,0
964513,286,0,0
964519,286,0,0
964520,286,0,0
964523,286,0,0
964525,286,0,0
964526,286,0,0
964527,286,0,0
964544,286,0,0
964545,286,0,0
964546,286,0,0
964549,286,0,0
964559,286,0,0
964561,286,0,0
967737,286,1,1
967738,286,1,1
967739,286,1,1
967741,286,1,1
967742,286,1,1
967743,286,1,1
995281,288,1,0
995282,288,1,1
995283,288,1,1
995284,288,1,1
995285,288,1,1
995286,288,1,1
995287,288,1,1
995288,288,1,0
995290,288,1,0
995549,288,1,1
995550,288,1,1
1004185,288,5,2
1004187,288,5,1
1004188,288,5,1
1004189,288,5,1
1004190,288,5,1
1004191,288,5,1
1004192,288,5,1
1012223,288,7,1
1012224,288,7,1
1013791,289,0,2
1013793,289,0,2
1013797,289,0,2
1013798,289,0,2
1013799,289,0,2
1013800,289,0,2
1013807,289,0,2
1013808,289,0,2
1017745,289,0,2
1017746,289,0,2
1017747,289,0,2
1029259,290,0,1
1029264,290,0,2
1029266,290,0,2
1029267,290,0,1
1029270,290,0,1
1029272,290,0,1
1029273,290,0,2
1029274,290,0,2
1029277,290,0,1
1029278,290,0,1
1029279,290,0,2
1029294,290,0,1
1029295,290,0,1
1054023,291,7,2
1054037,291,7,2
1054038,291,7,2
1054041,291,7,2
1054630,291,7,2
1054631,291,7,2
1054634,291,7,2
1054642,291,7,2
1054644,291,7,2
1054652,291,7,2
1054654,291,7,2
1054655,291,7,2
1054656,291,7,2
1054658,291,7,2
1054660,291,7,2
1054662,291,7,2
1054664,291,7,2
1054665,291,7,2
1058188,291,7,1
1058189,291,7,1
1058190,291,7,1
1059152,292,0,1
1059153,292,0,2
1059154,292,0,1
1059155,292,0,1
1059156,292,0,1
1059157,292,0,2
1059158,292,0,1
1059159,292,0,1
1059779,292,0,1
1059780,292,0,2
1059781,292,0,1
1059782,292,0,1
1059783,292,0,0
1059784,292,0,1
1059785,292,0,1
1059786,292,0,1
1059787,292,0,1
1059788,292,0,0
1059789,292,0,1
1059790,292,0,1
1059791,292,0,1
1060960,292,1,1
1060961,292,1,2
1060962,292,1,2
1060963,292,1,2
1060964,292,1,2
1060966,292,1,2
1060967,292,1,1
1060968,292,1,1
1060970,292,1,2
1060976,292,1,1
1060977,292,1,1
1060978,292,1,1
1060979,292,1,2
1060980,292,1,1
1064254,292,1,2
1064255,292,1,2
1064256,292,1,2
1064257,292,1,2
1064258,292,1,2
1075894,294,0,1
1075895,294,0,1
1075896,294,0,1
1075901,294,0,1
1075903,294,0,2
1075904,294,0,1
1078363,294,0,1
1078364,294,0,2
1078369,294,0,1
1078370,294,0,1
1078371,294,0,1
1078372,294,0,2
1078373,294,0,2
1078374,294,0,1
1078375,294,0,1
1078380,294,0,1
1078381,294,0,1
1078385,294,0,1
1078386,294,0,1
1084812,294,0,0
1084813,294,0,0
1084818,294,0,0
1084819,294,0,0
1084820,294,0,0
1084821,294,0,0
1084825,294,0,0
1084826,294,0,0
1084838,294,0,0
1088292,294,1,1
1088293,294,1,1
1088294,294,1,2
1088296,294,1,1
1088297,294,1,1
1088298,294,1,1
1088299,294,1,1
1088301,294,1,1
1088302,294,1,1
1088303,294,1,1
1088304,294,1,1
1091190,294,1,1
1091191,294,1,1
1091192,294,1,0
1091193,294,1,1
1091195,294,1,1
1091196,294,1,1
1091197,294,1,1
1091198,294,1,1
1091199,294,1,1
1102451,297,0,1
1102452,297,0,1
1102453,297,0,2
1102454,297,0,1
1102464,297,0,1
1107137,297,0,1
1107138,297,0,1
1107139,297,0,1
1107140,297,0,1
1114968,298,1,1
1114970,298,1,1
1114971,298,1,1
1114981,298,1,1
1114982,298,1,1
1116270,298,2,0
1116273,298,2,0
1116280,298,2,0
1116281,298,2,0
1116282,298,2,0
1116284,298,2,0
1116285,298,2,0
1116288,298,2,0
1116289,298,2,0
1118338,299,0,1
1118339,299,0,1
1118340,299,0,1
1118341,299,0,1
1118342,299,0,1
1118345,299,0,1
1118346,299,0,1
1125112,299,0,0
1125116,299,0,0
1125119,299,0,0
1125131,299,0,0
1125136,299,0,0
1125140,299,0,0
1125141,299,0,0
1125155,299,0,0
1125156,299,0,0
1125161,299,0,0
1125162,299,0,0
1125163,299,0,0
1125167,299,0,0
1125168,299,0,0
1126357,299,2,2
1126358,299,2,1
1126359,299,2,1
1126360,299,2,1
1139972,300,1,1
1146376,300,3,1
1146377,300,3,1
1146386,300,3,1
1146387,300,3,1
1146388,300,3,1
1146395,300,3,1
1146396,300,3,1
1146397,300,3,1
1146402,300,3,2
1146403,300,3,1
1146404,300,3,1
1149389,301,1,1
1149390,301,1,1
1158660,302,3,1
1158661,302,3,2
1158662,302,3,1
1158663,302,3,2
1158664,302,3,1
1158665,302,3,2
1158666,302,3,1
1158667,302,3,1
1158668,302,3,2
1158669,302,3,1
1159260,302,3,1
1159261,302,3,1
1159262,302,3,2
1164106,304,2,1
1164107,304,2,1
1164108,304,2,1
1164109,304,2,1
1167742,304,2,1
1167743,304,2,1
1167744,304,2,1
1167748,304,2,1
1167749,304,2,1
1185348,304,3,1
1185349,304,3,1
1185350,304,3,1
1185351,304,3,1
1185352,304,3,1
1185353,304,3,0
1185354,304,3,0
1185356,304,3,0
1185357,304,3,1
1185358,304,3,1
1185680,304,3,1
1185681,304,3,0
1185682,304,3,0
1185683,304,3,1
1185684,304,3,1
1185685,304,3,1
1185686,304,3,1
1185687,304,3,1
1185688,304,3,1
1185690,304,3,1
1185691,304,3,1
1185692,304,3,1
1185699,304,3,1
1185700,304,3,1
1185706,304,3,1
1185707,304,3,1
1193075,307,0,1
1193077,307,0,1
1193078,307,0,1
1193080,307,0,1
1193081,307,0,1
1193082,307,0,1
1193083,307,0,0
1193084,307,0,1
1193088,307,0,1
1193089,307,0,1
1193094,307,0,1
1193095,307,0,1
1193736,307,0,1
1193737,307,0,1
1193739,307,0,1
1196322,307,1,0
1196325,307,1,0
1196326,307,1,0
1196327,307,1,0
1196328,307,1,0
1196329,307,1,0
1196334,307,1,0
1196335,307,1,0
1196336,307,1,0
1196337,307,1,0
1196338,307,1,0
1196339,307,1,0
1196340,307,1,0
1196341,307,1,0
1196344,307,1,0
1196345,307,1,0
1196347,307,1,0
1196349,307,1,0
1196350,307,1,0
1196352,307,1,0
1198085,307,2,1
1198086,307,2,1
1198087,307,2,1
1198088,307,2,1
1206877,309,0,1
1206878,309,0,2
1206879,309,0,2
1206880,309,0,2
1206881,309,0,1
1206883,309,0,1
1206931,309,0,2
1206932,309,0,1
1206939,309,0,2
1210510,309,1,1
1210511,309,1,1
1210512,309,1,1
1210513,309,1,1
1210515,309,1,1
1210516,309,1,1
1210769,309,1,1
1210771,309,1,1
1210772,309,1,2
1210773,309,1,1
1210774,309,1,1
1210775,309,1,1
1210776,309,1,1
1210777,309,1,1
1210778,309,1,2
1210779,309,1,1
1210780,309,1,1
1210781,309,1,1
1210782,309,1,1
1210783,309,1,1
1210784,309,1,1
1210785,309,1,1
1210786,309,1,1
1210787,309,1,1
1210788,309,1,1
1222208,309,4,2
1222209,309,4,2
1223427,309,4,2
1223428,309,4,2
1227102,309,4,2
1227103,309,4,1
1227104,309,4,1
1227105,309,4,1
1227106,309,4,1
1230025,310,0,1
1230026,310,0,1
1230028,310,0,1
1230029,310,0,1
1230030,310,0,1
1230031,310,0,1
1230032,310,0,1
1230033,310,0,1
1230034,310,0,2
1230035,310,0,1
1230036,310,0,1
1230037,310,0,1
1230038,310,0,2
1230039,310,0,2
1233341,310,1,1
1233342,310,1,1
1240031,311,0,2
1240032,311,0,2
1240034,311,0,2
1240945,311,0,1
1240946,311,0,2
