index,User,Card,Use Chip
224974,16,0,1
224975,16,0,1
224976,16,0,1
224977,16,0,1
225038,16,0,2
225039,16,0,1
225040,16,0,1
226961,16,1,1
226962,16,1,1
226963,16,1,1
226964,16,1,1
226966,16,1,1
226967,16,1,1
226968,16,1,1
226969,16,1,1
237123,16,4,1
237124,16,4,1
237125,16,4,1
241907,17,1,0
241908,17,1,1
243281,17,2,2
243285,17,2,2
243286,17,2,2
243288,17,2,2
243608,17,2,1
243609,17,2,1
243610,17,2,2
243611,17,2,1
243866,17,2,1
243867,17,2,1
243868,17,2,1
243869,17,2,1
243870,17,2,1
243871,17,2,1
243872,17,2,1
243873,17,2,1
243874,17,2,1
243875,17,2,1
243876,17,2,1
243877,17,2,1
244958,17,2,1
244960,17,2,1
244961,17,2,1
244962,17,2,2
244965,17,2,1
244966,17,2,2
244967,17,2,2
244968,17,2,1
244969,17,2,1
244970,17,2,1
247087,19,0,2
247088,19,0,2
247092,19,0,2
247093,19,0,2
247096,19,0,2
247100,19,0,2
247110,19,0,2
247111,19,0,2
247112,19,0,2
247115,19,0,2
250281,19,0,2
250283,19,0,2
250381,19,0,2
250404,19,0,2
250406,19,0,2
267754,19,2,2
267757,19,2,2
267758,19,2,2
267760,19,2,2
267774,19,2,2
267784,19,2,2
269070,19,2,2
269157,19,2,2
288201,19,4,1
288202,19,4,1
288203,19,4,1
288205,19,4,1
288206,19,4,1
288219,19,4,1
288220,19,4,1
302001,22,0,1
302005,22,0,1
302018,22,0,1
302028,22,0,2
302031,22,0,1
302044,22,0,1
302045,22,0,1
302046,22,0,1
307573,22,0,1
307574,22,0,1
307576,22,0,1
307601,22,0,1
307602,22,0,0
307603,22,0,1
307604,22,0,1
307886,22,0,1
307887,22,0,1
307888,22,0,1
310785,22,1,2
310786,22,1,1
310787,22,1,1
321035,23,1,0
321041,23,1,0
321045,23,1,0
321046,23,1,0
321049,23,1,0
321052,23,1,0
321053,23,1,0
321054,23,1,0
321058,23,1,0
321059,23,1,0
321060,23,1,0
323816,25,1,1
323817,25,1,1
323818,25,1,2
323825,25,1,1
323827,25,1,1
323828,25,1,2
333907,26,0,1
333908,26,0,1
333911,26,0,1
333914,26,0,1
333915,26,0,1
333917,26,0,1
333918,26,0,1
333921,26,0,1
333922,26,0,1
333923,26,0,1
333924,26,0,1
333925,26,0,2
333926,26,0,1
333927,26,0,1
362398,29,0,1
362399,29,0,1
362400,29,0,1
362401,29,0,1
362402,29,0,0
362403,29,0,1
362405,29,0,1
362406,29,0,1
367201,29,2,1
367202,29,2,1
367203,29,2,2
367204,29,2,1
367205,29,2,1
373615,29,3,2
373616,29,3,1
373617,29,3,1
373618,29,3,2
375788,29,3,0
375789,29,3,0
375791,29,3,0
375792,29,3,0
375793,29,3,0
375794,29,3,0
375795,29,3,0
375799,29,3,0
375800,29,3,0
375801,29,3,0
375802,29,3,0
375803,29,3,0
386814,31,3,2
386815,31,3,2
386816,31,3,2
386817,31,3,2
386818,31,3,2
386819,31,3,2
386825,31,3,2
386829,31,3,2
386830,31,3,2
389460,31,3,1
389461,31,3,1
409737,34,1,2
409744,34,1,2
409784,34,1,2
409809,34,1,2
414167,34,1,1
414168,34,1,1
414174,34,1,1
414192,34,1,1
414194,34,1,1
414203,34,1,2
414204,34,1,1
414212,34,1,1
414213,34,1,1
438037,35,0,2
438038,35,0,1
438039,35,0,1
438041,35,0,1
438042,35,0,1
438043,35,0,1
438044,35,0,1
438045,35,0,1
438047,35,0,1
452900,36,0,1
452901,36,0,1
453671,36,1,2
453673,36,1,2
453674,36,1,2
454472,36,1,2
454473,36,1,2
454474,36,1,1
454476,36,1,1
454477,36,1,1
454478,36,1,1
454480,36,1,1
457190,36,2,2
457191,36,2,1
457192,36,2,1
457193,36,2,2
457194,36,2,1
458339,36,2,2
458340,36,2,2
458341,36,2,1
458342,36,2,1
458343,36,2,1
458344,36,2,1
458346,36,2,1
458347,36,2,2
458348,36,2,1
458349,36,2,1
458350,36,2,1
458351,36,2,1
458352,36,2,1
458353,36,2,1
458354,36,2,1
466131,37,0,0
466133,37,0,0
466134,37,0,0
466136,37,0,0
466143,37,0,0
466148,37,0,0
466152,37,0,0
466157,37,0,0
466158,37,0,0
472456,39,0,1
472457,39,0,1
472458,39,0,2
472460,39,0,1
472461,39,0,1
472463,39,0,1
474881,39,0,2
474905,39,0,2
474926,39,0,2
511676,40,1,2
511677,40,1,2
511678,40,1,2
511680,40,1,1
525947,40,6,0
525948,40,6,0
525951,40,6,0
525956,40,6,0
525957,40,6,0
525962,40,6,0
525964,40,6,0
527584,41,0,1
527585,41,0,1
527586,41,0,0
529506,41,1,0
529507,41,1,0
529508,41,1,0
529511,41,1,0
529512,41,1,0
529515,41,1,0
529516,41,1,0
529518,41,1,0
529520,41,1,0
529521,41,1,0
529522,41,1,0
529523,41,1,0
529530,41,1,0
529531,41,1,0
529533,41,1,0
531360,41,2,2
531363,41,2,2
535880,41,3,1
535881,41,3,1
535883,41,3,2
535884,41,3,1
535885,41,3,2
535887,41,3,1
535888,41,3,1
536175,41,3,1
536176,41,3,2
536177,41,3,2
536178,41,3,2
538554,41,3,1
538555,41,3,1
538557,41,3,0
538558,41,3,1
538559,41,3,1
538560,41,3,0
538561,41,3,0
538562,41,3,0
538563,41,3,1
538564,41,3,1
538565,41,3,1
538566,41,3,2
538567,41,3,1
538569,41,3,1
538570,41,3,1
538571,41,3,1
542506,41,4,1
542507,41,4,1
542508,41,4,1
542509,41,4,1
542603,41,4,1
542604,41,4,1
542606,41,4,1
560095,42,0,1
560096,42,0,1
560097,42,0,1
560098,42,0,1
565979,42,2,1
565985,42,2,1
565986,42,2,1
565987,42,2,2
565988,42,2,1
565989,42,2,1
565995,42,2,2
566552,42,2,2
566553,42,2,1
566554,42,2,1
566555,42,2,1
566556,42,2,2
566557,42,2,1
572581,42,3,1
572582,42,3,1
572583,42,3,1
579810,44,0,2
579811,44,0,2
579818,44,0,2
579819,44,0,2
579820,44,0,2
579821,44,0,2
579822,44,0,2
579823,44,0,2
579825,44,0,2
579826,44,0,2
579827,44,0,2
579832,44,0,2
579833,44,0,2
579834,44,0,2
579835,44,0,2
579836,44,0,2
579837,44,0,2
579838,44,0,2
586696,44,1,1
586697,44,1,1
586698,44,1,1
586702,44,1,1
587680,44,1,1
588009,44,1,1
588985,44,1,1
589006,44,1,1
589019,44,1,1
589027,44,1,1
589036,44,1,2
589048,44,1,1
589049,44,1,1
589050,44,1,1
589058,44,1,1
589059,44,1,1
589079,44,1,1
589084,44,1,1
589085,44,1,1
589108,44,1,1
601762,47,0,2
601765,47,0,2
601767,47,0,2
601770,47,0,1
601773,47,0,2
601774,47,0,1
601775,47,0,1
601777,47,0,2
604830,47,0,0
604831,47,0,1
608805,47,1,1
608806,47,1,1
608807,47,1,0
609961,47,1,0
609962,47,1,0
609966,47,1,0
609972,47,1,0
609975,47,1,0
609976,47,1,0
617673,47,2,0
617674,47,2,0
617675,47,2,0
617680,47,2,0
617684,47,2,0
618347,47,3,2
618349,47,3,2
618350,47,3,2
618351,47,3,2
618377,47,3,2
618381,47,3,2
618709,47,3,1
618710,47,3,1
618712,47,3,1
618713,47,3,1
618714,47,3,1
620799,47,4,2
627228,47,4,1
635360,48,0,2
635361,48,0,2
635362,48,0,2
635363,48,0,2
635364,48,0,2
636741,48,0,2
655578,48,2,0
655581,48,2,0
655586,48,2,0
655589,48,2,0
655594,48,2,0
655598,48,2,0
655599,48,2,0
655600,48,2,0
655608,48,2,0
655609,48,2,0
655611,48,2,0
657311,49,0,2
657312,49,0,2
657314,49,0,2
657315,49,0,2
657318,49,0,2
657319,49,0,2
657321,49,0,2
657323,49,0,2
657324,49,0,2
657326,49,0,2
659342,49,0,1
659343,49,0,1
659344,49,0,0
659345,49,0,1
659346,49,0,0
659348,49,0,1
659349,49,0,1
660705,49,1,2
660706,49,1,1
661965,49,2,2
662518,49,2,2
664927,49,2,1
664928,49,2,1
664929,49,2,1
664930,49,2,1
664935,49,2,1
664936,49,2,1
670113,50,0,1
670114,50,0,1
670115,50,0,2
670116,50,0,1
670117,50,0,1
670118,50,0,1
670119,50,0,1
670128,50,0,1
670129,50,0,1
673787,50,0,1
673788,50,0,1
673789,50,0,2
673790,50,0,1
673792,50,0,1
673803,50,0,1
673804,50,0,1
673805,50,0,1
673806,50,0,1
673807,50,0,1
673812,50,0,1
673813,50,0,1
673814,50,0,1
673816,50,0,1
673819,50,0,1
673822,50,0,2
673829,50,0,2
673831,50,0,1
673840,50,0,1
673841,50,0,1
692384,50,2,0
692385,50,2,0
692386,50,2,0
692387,50,2,0
692388,50,2,0
692390,50,2,0
692400,50,2,0
692406,50,2,0
705113,52,0,1
705114,52,0,1
705116,52,0,2
707850,52,0,1
707851,52,0,1
737764,53,0,0
737767,53,0,0
737778,53,0,0
737779,53,0,0
737780,53,0,0
737785,53,0,0
737786,53,0,0
737787,53,0,0
737789,53,0,0
743888,53,1,1
743889,53,1,2
743890,53,1,2
743891,53,1,1
743892,53,1,2
743893,53,1,2
743894,53,1,1
743895,53,1,1
743896,53,1,1
743897,53,1,1
743900,53,1,2
743904,53,1,1
743906,53,1,1
743907,53,1,1
753004,54,1,2
773137,55,1,0
773236,55,1,1
782905,55,2,1
782906,55,2,1
782907,55,2,1
782908,55,2,1
782909,55,2,1
782910,55,2,1
782916,55,2,1
782917,55,2,1
782918,55,2,1
782919,55,2,1
782931,55,2,1
782932,55,2,1
786824,55,2,1
786825,55,2,1
786827,55,2,1
786829,55,2,1
787372,55,2,1
787373,55,2,1
787378,55,2,1
792926,55,3,2
792929,55,3,2
792936,55,3,2
792941,55,3,2
792946,55,3,2
792962,55,3,2
819671,58,0,1
819672,58,0,1
819673,58,0,0
819674,58,0,1
819675,58,0,1
819676,58,0,1
819678,58,0,1
819679,58,0,1
819680,58,0,1
819681,58,0,1
832867,59,0,1
832868,59,0,1
832869,59,0,1
838941,61,1,1
838942,61,1,1
838943,61,1,1
839100,61,1,1
839101,61,1,1
839102,61,1,1
847540,61,6,1
847544,61,6,1
847546,61,6,1
847547,61,6,1
847548,61,6,1
847549,61,6,0
847550,61,6,1
847552,61,6,2
847559,61,6,1
847560,61,6,1
849958,61,7,2
849959,61,7,1
849960,61,7,1
849961,61,7,2
849962,61,7,2
849963,61,7,1
849964,61,7,1
849965,61,7,1
849966,61,7,1
849967,61,7,2
857646,62,1,2
857647,62,1,1
857648,62,1,1
857649,62,1,1
857650,62,1,1
857651,62,1,2
857652,62,1,1
857654,62,1,2
858071,62,1,1
858072,62,1,2
858073,62,1,1
858074,62,1,1
863808,62,3,2
863811,62,3,2
863812,62,3,2
863813,62,3,2
863814,62,3,2
863815,62,3,2
863821,62,3,2
863822,62,3,2
863827,62,3,2
863828,62,3,2
871097,64,1,1
871098,64,1,1
871099,64,1,1
871100,64,1,0
871102,64,1,1
871103,64,1,1
871412,64,1,1
871413,64,1,1
871414,64,1,1
871415,64,1,1
871416,64,1,1
882976,65,2,2
882977,65,2,1
882978,65,2,1
882980,65,2,1
882981,65,2,1
882982,65,2,1
882983,65,2,1
882985,65,2,1
884378,65,2,1
884379,65,2,0
884380,65,2,1
887939,66,0,2
887940,66,0,2
887941,66,0,2
887943,66,0,2
887944,66,0,2
889046,66,0,2
893805,66,0,2
893806,66,0,2
893820,66,0,2
893821,66,0,2
893822,66,0,2
893831,66,0,2
893850,66,0,2
893851,66,0,2
893852,66,0,2
893853,66,0,2
897366,66,0,2
897371,66,0,2
897373,66,0,2
897375,66,0,2
897392,66,0,2
897393,66,0,2
897397,66,0,2
897398,66,0,2
897406,66,0,2
897421,66,0,2
897422,66,0,2
897432,66,0,2
897433,66,0,2
897434,66,0,2
897435,66,0,2
897438,66,0,2
897439,66,0,2
897440,66,0,2
897454,66,0,2
897457,66,0,2
897462,66,0,2
897463,66,0,2
908387,66,0,1
908389,66,0,1
908390,66,0,1
908391,66,0,1
908392,66,0,1
908399,66,0,1
908402,66,0,1
908404,66,0,1
908405,66,0,1
908406,66,0,1
924056,67,1,1
924057,67,1,1
924292,67,1,1
924293,67,1,1
924294,67,1,1
924295,67,1,1
932123,68,1,1
932124,68,1,2
932125,68,1,2
932126,68,1,1
932127,68,1,1
935942,68,1,1
935943,68,1,1
937871,69,0,1
937872,69,0,2
937873,69,0,1
937874,69,0,1
937875,69,0,2
937876,69,0,2
937877,69,0,2
940233,69,1,1
940235,69,1,1
940236,69,1,1
940237,69,1,1
940239,69,1,1
940241,69,1,2
946972,70,0,1
946973,70,0,1
955254,71,1,0
956356,71,1,0
956374,71,1,0
956375,71,1,0
956377,71,1,0
956396,71,1,0
956407,71,1,0
956409,71,1,0
956441,71,1,0
956464,71,1,0
958433,73,0,2
958435,73,0,2
958436,73,0,2
958437,73,0,2
958438,73,0,2
958439,73,0,2
958440,73,0,2
958441,73,0,2
958442,73,0,2
964321,73,3,0
964326,73,3,0
964329,73,3,0
964330,73,3,0
964333,73,3,0
964337,73,3,0
964340,73,3,0
965890,73,4,1
965891,73,4,1
965892,73,4,1
965893,73,4,1
965899,73,4,1
965900,73,4,1
966003,73,4,1
966004,73,4,1
966005,73,4,1
966006,73,4,1
966048,73,4,1
966049,73,4,1
966050,73,4,1
966051,73,4,1
966052,73,4,1
971256,74,0,1
971257,74,0,1
971258,74,0,1
971259,74,0,1
971260,74,0,2
971261,74,0,1
975607,74,1,2
975608,74,1,1
975609,74,1,1
975610,74,1,1
978532,74,1,0
978533,74,1,1
978534,74,1,1
978535,74,1,1
978536,74,1,1
978540,74,1,2
978541,74,1,1
978542,74,1,1
978543,74,1,1
978544,74,1,1
978639,74,1,1
978645,74,1,1
978646,74,1,1
983752,74,2,2
983755,74,2,2
983756,74,2,2
983770,74,2,2
983777,74,2,2
983788,74,2,2
998703,74,3,1
1000993,74,3,0
1000994,74,3,2
1000995,74,3,1
1001001,74,3,1
1001002,74,3,1
1005075,75,0,1
1005076,75,0,2
1005077,75,0,1
1005078,75,0,1
1005079,75,0,1
1005529,75,0,2
1005530,75,0,2
1005531,75,0,2
1005532,75,0,2
1005533,75,0,2
1005534,75,0,2
1005535,75,0,2
1005536,75,0,2
1005540,75,0,2
1005541,75,0,2
1009464,75,1,2
1017286,75,2,1
1017287,75,2,1
1018632,75,2,0
1027740,75,4,0
1027741,75,4,0
1027742,75,4,0
1027744,75,4,0
1027746,75,4,0
1027747,75,4,0
1027748,75,4,0
1031369,77,1,1
1031370,77,1,1
1031371,77,1,2
1031372,77,1,1
1031373,77,1,1
1031375,77,1,1
1031376,77,1,1
1031377,77,1,2
1031378,77,1,1
1031379,77,1,1
1031380,77,1,1
1031381,77,1,2
1031382,77,1,2
1031394,77,1,1
1034244,77,2,2
1035425,77,2,1
1035426,77,2,1
1035427,77,2,2
1035428,77,2,1
1035429,77,2,2
1035435,77,2,1
1035436,77,2,1
1037674,77,2,1
1037675,77,2,1
1037676,77,2,2
1037677,77,2,1
1054944,81,0,2
1054945,81,0,1
1054947,81,0,1
1054948,81,0,1
1054953,81,0,1
1054955,81,0,1
1054956,81,0,1
1054957,81,0,1
1054958,81,0,1
1054959,81,0,1
1054961,81,0,1
1054963,81,0,1
1054964,81,0,1
1056761,81,0,1
1056763,81,0,1
1059051,81,1,1
1059052,81,1,1
1062941,81,2,2
1062965,81,2,2
1062966,81,2,2
1067246,81,2,1
1067250,81,2,2
1067251,81,2,1
1067252,81,2,2
1067253,81,2,2
1067260,81,2,1
1067262,81,2,1
1067264,81,2,2
1067269,81,2,1
1067270,81,2,1
1067273,81,2,2
1068855,81,2,2
1068856,81,2,2
1068857,81,2,2
1068858,81,2,2
1068859,81,2,2
1068860,81,2,2
1068865,81,2,2
1073115,81,2,1
1073118,81,2,1
1073119,81,2,1
1073121,81,2,1
1073122,81,2,1
1073123,81,2,1
1073124,81,2,1
1073125,81,2,1
1073130,81,2,1
1073131,81,2,1
1079040,81,2,0
1079046,81,2,0
1079052,81,2,0
1079053,81,2,0
1079065,81,2,0
1079067,81,2,0
1079069,81,2,0
1079070,81,2,0
1079071,81,2,0
1081487,83,0,2
1081490,83,0,2
1081494,83,0,2
1081496,83,0,2
1083187,83,0,1
1083189,83,0,2
1083190,83,0,1
1083191,83,0,1
1083192,83,0,1
1083193,83,0,1
1084061,83,0,1
1084062,83,0,1
1084063,83,0,1
1084066,83,0,1
1084158,83,0,0
1084159,83,0,1
1084160,83,0,1
1093964,84,1,1
1093965,84,1,2
1093966,84,1,2
1093967,84,1,1
1114901,86,1,0
1114902,86,1,1
1114903,86,1,1
1114904,86,1,1
1139593,87,1,2
1139597,87,1,1
1139598,87,1,1
1139607,87,1,1
1139609,87,1,1
1139610,87,1,2
1139611,87,1,1
1146655,89,0,2
1148076,89,0,1
1148077,89,0,1
1148078,89,0,1
1148079,89,0,1
1148080,89,0,1
1148081,89,0,2
1148084,89,0,1
1149552,89,2,1
1151861,89,3,2
1151862,89,3,2
1151864,89,3,2
1151865,89,3,2
1157666,89,3,1
1157667,89,3,1
1157668,89,3,2
1157669,89,3,1
1164608,89,3,1
1164614,89,3,0
1164615,89,3,1
1164616,89,3,1
1175356,91,0,1
1175357,91,0,1
1175358,91,0,1
1179097,91,1,1
1179098,91,1,1
1179100,91,1,1
1179101,91,1,1
1179102,91,1,1
1179103,91,1,1
1179104,91,1,1
1179105,91,1,1
1179106,91,1,1
1179107,91,1,1
1179110,91,1,1
1179111,91,1,1
1179112,91,1,1
1179113,91,1,1
1179114,91,1,1
1179115,91,1,1
1179120,91,1,1
1179121,91,1,1
1186047,92,0,1
1186051,92,0,1
1186057,92,0,1
1186058,92,0,1
1186060,92,0,1
1186061,92,0,1
1186062,92,0,1
1186063,92,0,1
1186064,92,0,1
1186070,92,0,1
1186071,92,0,1
1186827,92,0,1
1186828,92,0,1
1186829,92,0,1
1186830,92,0,1
1186831,92,0,1
1186832,92,0,1
1186833,92,0,1
1186835,92,0,1
1186836,92,0,1
1186837,92,0,1
1186838,92,0,1
1186839,92,0,1
1186840,92,0,1
1186842,92,0,1
1186843,92,0,1
1186844,92,0,1
1186856,92,0,1
1186857,92,0,1
1190402,92,1,1
1192480,92,1,1
1192481,92,1,1
1192482,92,1,1
1192483,92,1,1
1192490,92,1,1
1192491,92,1,1
1198702,94,0,0
1198705,94,0,0
1198708,94,0,0
1198709,94,0,0
1198722,94,0,0
1198730,94,0,0
1198731,94,0,0
1198735,94,0,0
1198741,94,0,0
1204948,96,0,1
1204949,96,0,1
1204950,96,0,1
1209720,96,0,1
1209878,96,0,1
1215857,96,1,1
1215859,96,1,1
1215860,96,1,1
1215861,96,1,1
1218120,97,0,2
1218121,97,0,1
1218122,97,0,1
1218123,97,0,1
1218124,97,0,2
1218125,97,0,2
1218126,97,0,2
1218720,97,0,1
1218721,97,0,1
1218722,97,0,2
1218723,97,0,2
1218724,97,0,1
1218725,97,0,1
1218726,97,0,2
1218727,97,0,1
1218729,97,0,1
1218730,97,0,1
1218731,97,0,2
1218732,97,0,2
1218733,97,0,1
1218739,97,0,1
1218740,97,0,1
1239031,98,1,1
1239034,98,1,1
1239035,98,1,1
1239036,98,1,1
1242178,98,1,1
1242179,98,1,1
1242180,98,1,1
1242281,98,1,1
1242282,98,1,1
1242283,98,1,1
1242284,98,1,1
1242289,98,1,1
1242290,98,1,1
1248023,98,3,0
1248030,98,3,0
1248037,98,3,0
1248039,98,3,0
1248042,98,3,0
1248046,98,3,0
1248048,98,3,0
1248395,98,4,2
1248407,98,4,2
1248409,98,4,2
1248414,98,4,2
1248431,98,4,2
1252750,98,4,1
1252752,98,4,1
1252753,98,4,1
1252754,98,4,1
1252755,98,4,1
1252756,98,4,1
1252758,98,4,1
1252759,98,4,1
1252760,98,4,1
1252761,98,4,1
1252762,98,4,1
1255735,98,5,1
1255736,98,5,2
1255737,98,5,1
1255738,98,5,2
1255740,98,5,2
1255741,98,5,1
1255742,98,5,1
1255743,98,5,2
1255744,98,5,2
1255745,98,5,2
1255746,98,5,1
1255747,98,5,1
1255748,98,5,1
1255749,98,5,1
1255752,98,5,1
1255753,98,5,1
1255756,98,5,2
1255757,98,5,1
1258237,100,0,2
1258238,100,0,2
1258239,100,0,2
1258240,100,0,2
1258405,100,0,1
1258406,100,0,2
1258407,100,0,1
1258408,100,0,1
1258409,100,0,1
1258410,100,0,1
1258411,100,0,1
1258412,100,0,1
1260212,100,2,1
1260213,100,2,1
1260217,100,2,1
1260218,100,2,1
1262917,100,3,0
1262918,100,3,0
1262919,100,3,0
1262920,100,3,0
1262925,100,3,0
1262926,100,3,0
1262930,100,3,0
1262931,100,3,0
1262934,100,3,0
1262935,100,3,0
1262936,100,3,0
1262939,100,3,0
1262940,100,3,0
1262941,100,3,0
1263900,100,4,2
1263901,100,4,1
1263902,100,4,1
1263903,100,4,1
1263904,100,4,1
1263905,100,4,1
1263906,100,4,1
1264482,100,4,0
1264879,100,5,1
1264880,100,5,1
1264881,100,5,2
1264882,100,5,1
1264883,100,5,1
1265128,100,5,1
1265129,100,5,1
1265130,100,5,1
1265131,100,5,1
1265132,100,5,1
1265133,100,5,1
1265134,100,5,1
1265135,100,5,1
1265136,100,5,1
1265137,100,5,2
1265138,100,5,1
1265180,100,5,1
1265181,100,5,1
1265183,100,5,1
1265184,100,5,1
1265185,100,5,1
1265186,100,5,1
1265187,100,5,1
1269467,100,6,1
1269468,100,6,1
1269469,100,6,1
1269470,100,6,1
1269472,100,6,1
1269473,100,6,1
1270286,100,6,1
1270287,100,6,1
1270288,100,6,1
1270289,100,6,1
1272869,101,0,2
1272870,101,0,2
1272871,101,0,2
1272872,101,0,2
1272873,101,0,2
1272874,101,0,2
1272875,101,0,2
1272876,101,0,2
1274118,101,0,2
1274119,101,0,1
1274120,101,0,1
1274122,101,0,2
1276461,101,0,1
1276462,101,0,2
1276463,101,0,1
1276467,101,0,2
1276469,101,0,1
1276470,101,0,2
1276475,101,0,1
1287984,101,2,1
1287985,101,2,1
1287986,101,2,2
1287989,101,2,1
1287990,101,2,1
1287994,101,2,1
1287995,101,2,2
1287996,101,2,1
1288003,101,2,1
1288004,101,2,2
1288005,101,2,1
1288006,101,2,2
1291019,102,0,1
1291020,102,0,1
1291021,102,0,1
1291022,102,0,2
1291023,102,0,2
1291024,102,0,2
1291410,102,0,2
1291411,102,0,2
1291412,102,0,2
1291413,102,0,2
1291414,102,0,2
1291415,102,0,2
1291416,102,0,2
1291417,102,0,2
1291418,102,0,2
1291990,102,1,2
1291992,102,1,2
1291993,102,1,2
1291995,102,1,2
1294419,102,2,2
1294422,102,2,2
1294424,102,2,2
1294425,102,2,2
1294793,102,2,1
1294794,102,2,1
1294795,102,2,1
1294796,102,2,1
1299261,102,3,1
1299262,102,3,1
1299263,102,3,1
1299264,102,3,1
1299265,102,3,1
1299266,102,3,1
1299267,102,3,1
1299268,102,3,1
1299269,102,3,1
1299360,102,3,1
1299361,102,3,2
1299362,102,3,2
1299363,102,3,1
1299364,102,3,1
1299365,102,3,1
1299370,102,3,1
1299371,102,3,1
1299372,102,3,1
1299373,102,3,1
1303554,102,4,1
1303555,102,4,2
1303556,102,4,1
1303557,102,4,1
1305083,103,0,1
1305085,103,0,1
1305086,103,0,1
1307965,103,1,1
1307966,103,1,1
1307967,103,1,1
1307968,103,1,1
1307969,103,1,1
1307970,103,1,1
1307971,103,1,1
1307972,103,1,1
1307974,103,1,1
1307975,103,1,1
1307976,103,1,1
1310801,103,2,2
1310803,103,2,1
1310804,103,2,1
1310806,103,2,1
1313592,103,2,0
1313593,103,2,1
1313594,103,2,1
1313595,103,2,1
1313755,103,2,1
1313756,103,2,1
1313757,103,2,1
1313758,103,2,1
1315183,103,3,1
1315184,103,3,1
1315185,103,3,1
1315186,103,3,1
1315187,103,3,1
1315188,103,3,1
1315189,103,3,1
1315190,103,3,1
