index,User,Merchant Name,Amount,Is Fraud?,Datetime_As_Float
57730,2,11737,95.0,1,8330.789583333333
57731,2,18609,2.73,1,8332.440972222223
66597,2,2478,55.03,1,6689.256944444444
66598,2,4281,98.85,1,6689.288194444444
66599,2,4281,142.82,1,6689.30625
66600,2,4281,96.38,1,6689.397222222222
66601,2,13767,147.34,1,6689.403472222222
66603,2,17392,209.43,1,6689.425694444444
66605,2,11890,49.38,1,6690.16875
66606,2,15886,244.67,1,6690.186111111111
67979,2,16427,15.07,1,7378.441666666667
67980,2,11890,346.11,1,7378.4631944444445
67981,2,17187,208.02,1,7378.475694444444
67982,2,4281,78.16,1,7379.461805555556
67983,2,18802,58.16,1,7379.464583333333
67985,2,11890,73.26,1,7380.569444444444
67986,2,21294,79.6,1,7380.570833333333
67987,2,13928,149.84,1,7380.589583333333
68670,2,20438,385.88,1,7744.956944444444
74952,3,13358,9.53,1,8189.504166666667
74953,3,2478,510.24,1,8189.504861111111
74954,3,20169,2.52,1,8190.8125
74955,3,13210,123.07,1,8191.453472222222
74956,3,5969,358.76,1,8191.649305555556
74957,3,2797,244.98,1,8192.577777777778
74958,3,10176,103.45,1,8193.540277777778
74959,3,169,147.52,1,8193.638888888889
74963,3,21294,131.92,1,8199.740277777777
74964,3,19246,100.61,1,8200.525694444445
75363,3,1842,91.42,1,5646.450694444445
75364,3,7828,10.05,1,5646.471527777778
75365,3,18802,91.75,1,5646.478472222222
75366,3,8339,203.51,1,5646.54375
75367,3,21294,39.36,1,5646.545138888889
75371,3,2478,5.61,1,5646.677777777778
75372,3,16601,52.12,1,5646.6826388888885
75373,3,2478,240.53,1,5648.280555555555
79577,3,13582,187.8,1,7601.459722222222
79578,3,21294,15.84,1,7601.669444444445
82181,4,2875,7.56,1,2119.4194444444443
96297,4,17683,36.68,1,7762.5569444444445
107977,5,2875,11.45,1,7591.440277777778
107979,5,15732,471.0,1,7592.8805555555555
107987,5,15732,398.93,1,7596.629861111111
107988,5,15732,-471.0,1,7596.636111111111
109389,5,18609,44.84,1,8458.552777777777
109390,5,16649,0.32,1,8459.546527777778
109400,5,13358,27.76,1,8463.794444444444
109401,5,17342,146.27,1,8463.795833333334
109406,5,17342,87.74,1,8466.43888888889
109407,5,17342,197.41,1,8466.536805555555
109418,5,21294,39.79,1,8470.503472222223
109423,5,13582,51.83,1,8473.525
109425,5,20404,6.8,1,8473.75
145085,6,836,185.47,1,8662.670833333334
145086,6,18170,85.01,1,8662.718055555555
145091,6,16649,7.23,1,8664.693055555555
145097,6,13582,0.09,1,8667.579861111111
145105,6,836,12.47,1,8671.440277777778
145106,6,18170,133.31,1,8671.65138888889
145119,6,15394,71.82,1,8676.706944444444
145123,6,19246,20.59,1,8678.707638888889
155889,8,15732,159.55,1,8684.820833333333
171773,8,2918,87.51,1,7485.448611111111
172960,8,16649,22.79,1,8514.790277777778
172962,8,13210,121.51,1,8516.609027777778
172969,8,4889,14.73,1,8521.530555555555
172970,8,1842,74.66,1,8521.643055555556
172971,8,6137,159.7,1,8521.711805555555
172973,8,2797,80.06,1,8522.490277777777
172975,8,11642,153.83,1,8523.83125
172977,8,10176,1.01,1,8523.716666666667
180961,9,2875,3.24,1,6865.263888888889
180963,9,2478,62.35,1,6865.579861111111
180968,9,11890,124.14,1,6866.236111111111
180969,9,1842,0.71,1,6866.236805555555
180970,9,14967,206.86,1,6866.251388888889
180971,9,17332,73.35,1,6866.321527777778
180972,9,1842,164.53,1,6866.359027777778
180974,9,2478,60.01,1,6866.553472222222
180975,9,21294,166.54,1,6866.566666666667
180976,9,4281,10.75,1,6866.608333333334
180980,9,14172,212.13,1,6867.320138888889
192033,13,169,197.0,1,4773.439583333334
192034,13,5165,6.4,1,4773.539583333333
192036,13,12124,200.81,1,4773.629166666667
192037,13,15779,42.28,1,4773.653472222222
192041,13,169,-197.0,1,4776.175694444444
192042,13,169,215.51,1,4776.185416666666
194199,13,16601,150.5,1,7706.440972222223
194200,13,4281,267.66,1,7706.445138888889
194201,13,4281,57.87,1,7706.615972222222
197719,13,15145,121.43,1,7349.427083333333
197720,13,13397,1.38,1,7349.459027777778
197721,13,8343,749.71,1,7349.465972222222
197722,13,11874,219.0,1,7350.401388888888
197723,13,2478,110.45,1,7350.420833333334
197724,13,4889,2.74,1,7350.441666666667
197725,13,4281,140.77,1,7350.447222222222
197726,13,4281,82.37,1,7350.458333333333
197727,13,11874,-219.0,1,7351.170138888889
197728,13,11874,55.2,1,7351.170833333334
215119,15,6357,2.33,1,7563.565972222223
215120,15,11890,164.16,1,7563.5680555555555
215121,15,8885,70.63,1,7563.686805555555
215561,15,21294,26.23,1,8744.556944444445
218227,15,13170,77.42,1,4640.525
218228,15,16972,26.34,1,4640.536111111112
218229,15,16796,170.54,1,4640.554166666667
218230,15,19238,61.29,1,4640.676388888889
218231,15,4281,19.79,1,4640.683333333333
218232,15,11,289.0,1,4640.726388888889
218233,15,8343,726.96,1,4640.728472222222
218235,15,20234,230.84,1,4641.844444444445
218236,15,4281,187.15,1,4641.892361111111
218239,15,15505,119.66,1,4641.65
218245,15,11,207.6,1,4645.501388888889
218246,15,11,-289.0,1,4645.515972222222
218379,15,19341,60.86,1,5002.50625
218380,15,18306,191.27,1,5003.344444444445
218381,15,5439,18.3,1,5003.519444444444
218383,15,19716,319.0,1,5006.294444444445
218384,15,16855,0.16,1,5006.316666666667
218385,15,5882,0.84,1,5006.611111111111
218386,15,2875,78.13,1,5006.615972222222
218387,15,20038,182.41,1,5007.497222222222
218391,15,19716,202.67,1,5012.084027777778
218392,15,19716,-319.0,1,5012.090277777777
224091,15,17332,129.29,1,4751.334722222222
224092,15,14967,153.11,1,4751.38125
224094,15,13582,65.29,1,4751.481944444445
224095,15,9791,22.32,1,4751.491666666667
224096,15,14967,150.64,1,4751.533333333334
224097,15,16644,87.79,1,4751.563194444445
224972,16,975,67.0,1,4693.328472222222
224973,16,4281,49.08,1,4693.35
224974,16,7074,414.0,1,4693.418055555556
224975,16,4281,190.09,1,4693.41875
224976,16,7074,-414.0,1,4695.107638888889
224977,16,7074,6.1,1,4695.1194444444445
225038,16,12659,7.79,1,4802.363194444444
225039,16,1311,49.73,1,4802.394444444444
225040,16,2478,128.93,1,4802.411111111112
226961,16,18124,0.37,1,4545.303472222222
226962,16,5772,120.14,1,4545.35
226963,16,14967,141.43,1,4545.460416666667
226964,16,20066,101.23,1,4545.568055555556
226966,16,15779,166.15,1,4546.382638888889
226967,16,11890,69.63,1,4546.39375
226968,16,7497,166.28,1,4546.579861111111
226969,16,2478,113.1,1,4546.603472222222
237123,16,15779,2.9,1,4941.384722222222
237124,16,11890,199.75,1,4941.386805555556
237125,16,11890,88.63,1,4941.561111111111
241907,17,10657,107.88,1,7678.490277777778
241908,17,11890,150.13,1,7678.51875
243281,17,21589,18.71,1,4392.568055555556
243285,17,7303,5.4,1,4394.677083333333
243286,17,5969,287.65,1,4395.70625
243288,17,4281,165.17,1,4399.4125
243608,17,2645,244.95,1,4996.352083333333
243609,17,15779,287.1,1,4996.354861111111
243610,17,7664,182.82,1,4996.365972222222
243611,17,20234,113.77,1,4996.4
243866,17,2478,8.15,1,5446.202083333334
243867,17,6008,26.66,1,5446.218055555555
243868,17,13582,86.92,1,5446.320138888889
243869,17,11890,148.28,1,5446.327777777778
243870,17,1454,12.11,1,5446.581944444444
243871,17,5867,137.26,1,5447.320138888889
243872,17,17409,33.18,1,5447.347222222223
243873,17,4318,0.38,1,5447.513888888889
243874,17,14187,717.33,1,5447.520833333333
243875,17,18140,116.26,1,5447.5256944444445
243876,17,11890,121.01,1,5447.568055555556
243877,17,3634,160.39,1,5449.282638888889
244958,17,11890,221.5,1,7347.4006944444445
244960,17,6165,37.73,1,7347.665277777778
244961,17,18306,282.33,1,7347.690277777778
244962,17,5769,68.04,1,7347.726388888889
244965,17,11890,245.17,1,7349.391666666666
244966,17,20019,13.86,1,7349.534027777778
244967,17,5769,70.57,1,7349.5368055555555
244968,17,5772,295.84,1,7349.620833333333
244969,17,17048,17.57,1,7349.696527777778
244970,17,12173,163.66,1,7350.497222222222
247087,19,8925,117.28,1,2263.534722222222
247088,19,6120,161.64,1,2263.539583333333
247092,19,504,156.37,1,2265.3381944444445
247093,19,2200,217.74,1,2265.5756944444443
247096,19,504,2.26,1,2265.739583333333
247100,19,15080,62.04,1,2266.489583333333
247110,19,8840,5.39,1,2272.302083333333
247111,19,169,326.0,1,2272.347222222222
247112,19,504,103.94,1,2272.3840277777776
247115,19,15080,82.54,1,2273.489583333333
250281,19,20350,97.3,1,3844.620138888889
250283,19,8088,0.5,1,3845.615277777778
250381,19,8088,113.37,1,3880.4479166666665
250404,19,8088,72.76,1,3887.6847222222223
250406,19,4868,62.0,1,3888.4972222222223
267754,19,1842,77.74,1,1822.5375
267757,19,3071,174.42,1,1823.6041666666667
267758,19,2478,278.19,1,1823.6291666666664
267760,19,1545,254.34,1,1823.7416666666663
267774,19,1545,205.87,1,1827.4666666666667
267784,19,769,239.2,1,1830.642361111111
269070,19,11890,1081.07,1,2161.382638888889
269157,19,13582,0.04,1,2183.665972222222
288201,19,18170,65.94,1,6190.638888888889
288202,19,4281,101.73,1,6190.6819444444445
288203,19,11642,338.0,1,6190.748611111111
288205,19,15779,31.73,1,6191.738888888889
288206,19,515,147.59,1,6192.415972222222
288219,19,11642,231.28,1,6197.419444444445
288220,19,11642,-338.0,1,6197.434722222222
302001,22,20438,149.42,1,5158.950694444445
302005,22,11581,2.32,1,5159.160416666667
302018,22,13532,61.4,1,5163.070833333333
302028,22,20011,41.87,1,5166.897222222222
302031,22,15779,12.59,1,5167.921527777778
302044,22,18170,7.41,1,5170.839583333333
302045,22,11890,18.61,1,5170.928472222222
302046,22,11890,81.76,1,5170.997916666666
307573,22,19238,12.5,1,7531.428472222222
307574,22,5506,45.48,1,7531.525
307576,22,9662,58.03,1,7531.628472222223
307601,22,6014,10.75,1,7542.429166666667
307602,22,3346,18.27,1,7542.640277777778
307603,22,2421,32.24,1,7542.644444444444
307604,22,1454,55.27,1,7542.672916666666
307886,22,13582,116.62,1,7689.479861111111
307887,22,4281,71.48,1,7689.492361111111
307888,22,2875,130.59,1,7689.520138888889
310785,22,1434,0.52,1,7545.5569444444445
310786,22,4281,90.47,1,7545.570833333333
310787,22,6357,83.6,1,7545.609027777778
321035,23,15732,124.78,1,8493.772222222222
321041,23,13582,23.43,1,8498.765277777778
321045,23,21294,193.82,1,8502.8125
321046,23,9662,69.28,1,8502.540972222223
321049,23,17342,2.96,1,8505.773611111112
321052,23,10040,167.95,1,8508.563194444445
321053,23,13210,9.8,1,8508.600694444445
321054,23,18170,113.76,1,8508.790277777778
321058,23,17342,37.46,1,8514.476388888888
321059,23,13210,0.23,1,8514.578472222222
321060,23,18609,109.76,1,8514.647916666667
323816,25,11890,154.38,1,6159.407638888889
323817,25,17458,3.35,1,6159.409722222223
323818,25,13635,77.65,1,6159.774305555556
323825,25,16796,27.47,1,6162.501388888889
323827,25,17902,20.4,1,6162.618055555556
323828,25,11890,19.27,1,6162.638194444445
333907,26,13928,278.16,1,5372.229861111111
333908,26,2469,74.33,1,5372.388888888889
333911,26,11890,168.62,1,5372.552083333333
333914,26,2421,104.57,1,5373.341666666666
333915,26,9791,45.11,1,5373.352777777778
333917,26,6696,31.22,1,5373.543055555556
333918,26,11890,102.64,1,5373.623611111111
333921,26,2421,137.42,1,5375.236805555555
333922,26,2421,219.08,1,5375.243055555556
333923,26,1311,3.33,1,5375.277083333333
333924,26,11890,119.69,1,5375.370833333333
333925,26,17833,118.06,1,5375.4125
333926,26,1176,49.42,1,5375.488194444444
333927,26,5822,40.56,1,5375.563888888889
362398,29,5882,5.6,1,7396.384722222222
362399,29,16956,30.59,1,7396.491666666667
362400,29,4281,103.32,1,7396.495833333333
362401,29,4281,121.43,1,7396.542361111111
362402,29,3354,41.08,1,7396.589583333333
362403,29,4281,85.04,1,7396.590277777777
362405,29,11890,122.4,1,7396.665277777778
362406,29,14967,25.93,1,7398.483333333334
367201,29,2875,6.98,1,4742.304166666667
367202,29,4281,193.22,1,4742.304166666667
367203,29,5830,33.19,1,4742.34375
367204,29,17902,123.52,1,4742.458333333333
367205,29,14800,62.83,1,4742.541666666667
373615,29,13582,27.01,1,6236.563888888889
373616,29,2875,79.0,1,6236.6375
373617,29,4281,0.36,1,6237.809027777777
373618,29,14584,96.18,1,6237.817361111112
375788,29,8476,38.78,1,8575.56875
375789,29,9662,7.24,1,8575.759027777778
375791,29,13582,64.24,1,8577.603472222223
375792,29,5439,-96.0,1,8577.74513888889
375793,29,5439,96.0,1,8577.746527777777
375794,29,6137,60.36,1,8579.509722222223
375795,29,21294,99.8,1,8579.513194444444
375799,29,8476,30.86,1,8582.520833333334
375800,29,15394,37.52,1,8582.65
375801,29,3071,19.94,1,8582.788194444445
375802,29,13358,36.97,1,8584.509722222223
375803,29,17342,1.88,1,8584.52638888889
386814,31,4281,1.35,1,3858.402777777778
386815,31,15394,28.8,1,3858.4826388888887
386816,31,10894,26.71,1,3860.500694444445
386817,31,515,12.72,1,3860.636111111111
386818,31,13582,23.5,1,3860.6402777777776
386819,31,20420,76.65,1,3860.6472222222224
386825,31,528,20.54,1,3865.4513888888887
386829,31,5439,24.02,1,3867.398611111111
386830,31,9773,7.89,1,3867.427777777778
389460,31,1377,203.95,1,7832.41875
389461,31,4281,138.99,1,7832.472222222223
409737,34,515,116.37,1,4328.629166666667
409744,34,4346,13.59,1,4330.352083333333
409784,34,15394,114.32,1,4338.665277777778
409809,34,4281,132.07,1,4343.51875
414167,34,5506,5.13,1,5318.954166666666
414168,34,16956,23.1,1,5318.071527777778
414174,34,5506,11.94,1,5320.991666666667
414192,34,882,24.71,1,5325.938888888889
414194,34,5928,1198.09,1,5325.089583333333
414203,34,17191,7.24,1,5328.129861111112
414204,34,18802,13.31,1,5328.165972222222
414212,34,6791,8.73,1,5332.945833333333
414213,34,11890,42.03,1,5332.949305555556
438037,35,4039,76.96,1,6837.202777777778
438038,35,17902,10.92,1,6837.282638888889
438039,35,20066,57.2,1,6837.315277777778
438041,35,16820,300.62,1,6837.4006944444445
438042,35,2478,168.42,1,6837.4125
438043,35,20420,94.38,1,6837.433333333333
438044,35,11890,124.84,1,6837.434722222222
438045,35,6061,36.41,1,6837.477777777778
438047,35,4281,64.67,1,6838.220833333334
452900,36,4318,137.68,1,7743.524305555556
452901,36,14172,2.08,1,7743.535416666667
453671,36,8088,35.81,1,4056.6125
453673,36,4868,80.68,1,4058.551388888889
453674,36,10857,6.42,1,4058.6388888888887
454472,36,2445,9.5,1,4896.297916666666
454473,36,16213,41.58,1,4896.366666666667
454474,36,4281,274.97,1,4896.367361111111
454476,36,5506,168.04,1,4896.424305555555
454477,36,2478,67.44,1,4896.529861111111
454478,36,882,154.32,1,4896.534027777778
454480,36,11890,123.05,1,4897.497222222222
457190,36,17742,577.74,1,4861.472916666667
457191,36,16972,116.98,1,4861.475694444444
457192,36,19024,2.06,1,4861.516666666666
457193,36,9505,144.05,1,4861.596527777778
457194,36,1442,92.83,1,4862.382638888889
458339,36,7941,186.72,1,6682.15
458340,36,12545,843.13,1,6682.272222222222
458341,36,9384,231.31,1,6683.265277777778
458342,36,17727,61.42,1,6683.272916666667
458343,36,6008,31.61,1,6683.325
458344,36,882,37.6,1,6683.376388888889
458346,36,2645,66.05,1,6684.154166666666
458347,36,10564,179.69,1,6684.2625
458348,36,11581,56.43,1,6684.272916666667
458349,36,11581,170.58,1,6684.282638888889
458350,36,18965,215.58,1,6684.336805555556
458351,36,18802,74.51,1,6684.344444444445
458352,36,1311,53.47,1,6684.376388888889
458353,36,11890,100.87,1,6684.388194444445
458354,36,3634,152.31,1,6684.440277777778
466131,37,17342,88.91,1,8277.527777777777
466133,37,17342,63.07,1,8278.50486111111
466134,37,13582,3.63,1,8278.572222222223
466136,37,13582,70.66,1,8278.808333333332
466143,37,17342,13.89,1,8282.809722222222
466148,37,18609,27.86,1,8284.638888888889
466152,37,15394,47.25,1,8288.507638888888
466157,37,19246,164.0,1,8290.488194444444
466158,37,21294,140.37,1,8290.502083333333
472456,39,11890,134.3,1,4535.406944444445
472457,39,6791,98.81,1,4535.413194444444
472458,39,3813,1.49,1,4535.425694444444
472460,39,11890,16.45,1,4535.510416666667
472461,39,1454,365.6,1,4535.561111111111
472463,39,2478,80.37,1,4535.664583333333
474881,39,4700,72.83,1,4871.533333333334
474905,39,6892,182.7,1,4874.653472222222
474926,39,11890,2.17,1,4878.33125
511676,40,11457,60.28,1,4545.3388888888885
511677,40,13718,53.93,1,4545.358333333334
511678,40,18141,48.04,1,4545.376388888889
511680,40,4281,131.43,1,4545.499305555555
525947,40,11642,328.0,1,8372.775
525948,40,21294,56.6,1,8372.77986111111
525951,40,17342,37.8,1,8375.711805555555
525956,40,11874,327.0,1,8379.68611111111
525957,40,11874,117.31,1,8379.68611111111
525962,40,1842,70.78,1,8382.602777777778
525964,40,13210,119.14,1,8383.680555555555
527584,41,16261,92.46,1,7694.418055555556
527585,41,7497,44.34,1,7694.4319444444445
527586,41,12997,95.26,1,7694.445833333333
529506,41,3071,412.12,1,8825.468055555555
529507,41,1842,363.92,1,8825.633333333333
529508,41,21294,24.07,1,8825.694444444445
529511,41,836,0.08,1,8828.695138888888
529512,41,8911,435.03,1,8829.814583333333
529515,41,2797,4.3,1,8830.534027777778
529516,41,17409,8.18,1,8830.554166666667
529518,41,16649,8.47,1,8831.505555555555
529520,41,18609,13.9,1,8831.778472222222
529521,41,13210,9.61,1,8831.783333333333
529522,41,13872,100.57,1,8832.586805555555
529523,41,21294,51.78,1,8832.597916666668
529530,41,21294,32.88,1,8835.665972222223
529531,41,21294,33.86,1,8837.507638888888
529533,41,21294,21.72,1,8838.579861111111
531360,41,3723,110.31,1,4695.878472222223
531363,41,20174,99.18,1,4696.545833333334
535880,41,3499,31.82,1,4553.61875
535881,41,16956,116.77,1,4553.679166666667
535883,41,2012,170.47,1,4555.513194444445
535884,41,6793,469.0,1,4555.704861111111
535885,41,3723,2.96,1,4555.804861111111
535887,41,6793,-469.0,1,4556.386111111111
535888,41,6793,4.19,1,4556.386111111111
536175,41,2478,57.61,1,4854.396527777778
536176,41,8700,60.53,1,4854.415277777778
536177,41,4930,69.63,1,4854.561805555555
536178,41,10583,236.87,1,4854.608333333334
538554,41,11890,3.94,1,7347.561111111111
538555,41,14172,179.66,1,7347.64375
538557,41,14205,5.4,1,7349.554861111111
538558,41,2875,161.5,1,7349.597222222223
538559,41,5772,256.72,1,7349.66875
538560,41,15653,133.63,1,7351.390277777778
538561,41,8700,265.45,1,7351.626388888889
538562,41,3425,140.14,1,7351.688888888889
538563,41,20234,440.49,1,7351.703472222222
538564,41,18661,85.24,1,7352.399305555556
538565,41,1347,1478.49,1,7352.434027777777
538566,41,3723,113.77,1,7352.524305555556
538567,41,4281,1.96,1,7352.534027777778
538569,41,20438,170.58,1,7352.697222222222
538570,41,16820,442.64,1,7352.706944444444
538571,41,15779,217.89,1,7352.719444444445
542506,41,882,5.71,1,7488.422222222222
542507,41,20066,77.6,1,7488.440277777778
542508,41,5506,52.11,1,7488.449305555556
542509,41,4281,115.51,1,7488.507638888889
542603,41,18661,145.12,1,7596.434722222222
542604,41,6165,62.79,1,7596.477777777778
542606,41,8837,247.17,1,7596.695833333333
560095,42,5506,87.41,1,7743.434027777777
560096,42,4318,28.33,1,7743.472222222223
560097,42,15476,87.32,1,7743.592361111111
560098,42,4281,3.73,1,7743.604861111111
565979,42,11581,6.73,1,4640.534027777778
565985,42,18170,34.62,1,4641.661111111112
565986,42,2478,11.81,1,4641.672916666666
565987,42,19929,189.85,1,4641.709722222222
565988,42,4281,94.22,1,4642.858333333334
565989,42,3071,99.66,1,4642.873611111111
565995,42,3297,39.16,1,4645.621527777777
566552,42,20299,122.03,1,4964.358333333334
566553,42,11890,59.84,1,4964.4013888888885
566554,42,17463,227.98,1,4964.524305555556
566555,42,15886,23.27,1,4965.420833333334
566556,42,3297,54.02,1,4965.427083333333
566557,42,5882,29.17,1,4965.438194444445
572581,42,15779,2.02,1,7483.516666666666
572582,42,6165,44.68,1,7483.51875
572583,42,167,1.39,1,7483.607638888889
579810,44,1842,49.64,1,8765.541666666666
579811,44,3035,273.0,1,8765.547916666666
579818,44,12049,86.0,1,8767.481944444444
579819,44,12049,8.78,1,8767.481944444444
579820,44,3071,557.37,1,8767.484722222222
579821,44,12049,-86.0,1,8767.492361111112
579822,44,17342,287.71,1,8767.564583333333
579823,44,1842,0.69,1,8768.543055555556
579825,44,21294,1.61,1,8768.647222222222
579826,44,17163,25.28,1,8768.66111111111
579827,44,16649,13.39,1,8768.72361111111
579832,44,17741,0.05,1,8769.624305555555
579833,44,5439,11.2,1,8769.62986111111
579834,44,2797,21.28,1,8769.634027777778
579835,44,5439,76.0,1,8769.639583333334
579836,44,5439,-76.0,1,8769.643055555556
579837,44,3035,237.39,1,8770.423611111111
579838,44,3035,-273.0,1,8770.429166666667
586696,44,6431,105.14,1,4464.300694444444
586697,44,2478,115.5,1,4464.410416666667
586698,44,20234,9.16,1,4464.4326388888885
586702,44,1842,171.88,1,4465.399305555556
587680,44,515,74.21,1,4728.396527777778
588009,44,13582,215.12,1,4808.743055555556
588985,44,2875,0.88,1,5072.05
589006,44,5506,1.02,1,5076.959027777778
589019,44,11890,18.91,1,5079.096527777778
589027,44,13582,896.24,1,5081.947222222222
589036,44,15902,24.56,1,5083.944444444444
589048,44,18124,17.05,1,5086.913194444444
589049,44,19238,307.12,1,5086.084027777778
589050,44,2645,13.51,1,5086.086805555556
589058,44,21294,83.22,1,5088.129166666667
589059,44,13582,82.6,1,5088.175694444444
589079,44,7497,77.05,1,5093.079861111111
589084,44,18661,59.62,1,5096.893055555555
589085,44,9384,0.47,1,5096.193055555556
589108,44,14172,83.03,1,5102.852083333333
601762,47,10096,4.73,1,6053.548611111111
601765,47,4281,97.79,1,6054.483333333334
601767,47,15538,2.14,1,6054.779166666666
601770,47,4281,77.58,1,6056.508333333333
601773,47,9201,632.89,1,6057.438888888889
601774,47,5506,27.93,1,6057.440972222223
601775,47,3071,32.12,1,6057.501388888889
601777,47,14235,19.83,1,6057.759722222222
604830,47,5249,59.31,1,7720.426388888889
604831,47,11890,85.11,1,7720.452083333334
608805,47,1311,116.69,1,7470.515972222222
608806,47,11890,1.82,1,7470.684027777777
608807,47,19394,0.55,1,7470.694444444444
609961,47,169,246.68,1,8604.478472222223
609962,47,6793,45.72,1,8604.576388888889
609966,47,1842,147.41,1,8608.570833333333
609972,47,1842,26.83,1,8611.585416666667
609975,47,13582,15.9,1,8614.8125
609976,47,16649,17.87,1,8614.484722222222
617673,47,4889,13.59,1,8536.679861111112
617674,47,5439,1.6,1,8537.780555555555
617675,47,18711,25.08,1,8537.799305555556
617680,47,13358,18.44,1,8540.602777777778
617684,47,17342,80.24,1,8543.727777777778
618347,47,2585,105.0,1,4002.336805555556
618349,47,5889,44.93,1,4005.4493055555554
618350,47,5889,76.1,1,4005.4875
618351,47,2585,157.15,1,4006.124305555556
618377,47,5889,36.41,1,4058.5451388888887
618381,47,14516,165.49,1,4062.5666666666666
618709,47,20420,1.96,1,4996.315972222223
618710,47,8837,123.12,1,4996.326388888889
618712,47,18217,387.47,1,4996.38125
618713,47,20438,3.09,1,4996.390277777778
618714,47,14800,26.72,1,4996.442361111112
620799,47,2875,31.86,1,2367.44375
627228,47,6431,210.98,1,4777.315972222223
635360,48,6932,129.41,1,1914.3618055555555
635361,48,1057,42.44,1,1914.5055555555557
635362,48,1842,5.94,1,1914.5659722222224
635363,48,1176,141.19,1,1914.5736111111112
635364,48,13582,756.54,1,1914.7055555555555
636741,48,17382,113.73,1,2410.3125
655578,48,6793,50.96,1,8326.747222222222
655581,48,9662,167.49,1,8327.628472222223
655586,48,21294,79.89,1,8334.494444444445
655589,48,21294,26.61,1,8335.83125
655594,48,21294,4.05,1,8337.59236111111
655598,48,8145,20.46,1,8339.726388888888
