index,Merchant Name,Merchant City,Merchant State,MCC
132834,1325,4872,146,5815
132835,17658,4872,146,5815
132837,15191,4872,146,3596
132838,15191,4872,146,3596
133217,6690,5823,55,3389
133218,6690,5823,55,3389
133219,145,5823,55,3509
133230,19844,5823,55,5661
133231,13749,5823,55,5651
133232,20938,5823,55,5311
133233,20938,5823,55,5311
133237,18351,5823,55,5411
133239,9542,5823,55,5651
133244,3054,5823,55,5311
135003,5798,61,5,5411
135004,8053,61,5,5310
135006,5798,61,5,5411
136041,18941,4872,146,5311
136042,13749,4872,146,5651
136044,14072,4872,146,7801
136045,4216,4872,146,4829
137968,5460,4872,146,5815
139879,3604,6582,95,5912
139880,17658,4872,146,5815
139881,16738,4872,146,5311
139882,19912,4872,146,5311
139883,13066,4872,146,5311
139884,4216,4872,146,4829
139885,11786,4872,146,5300
139886,17347,6958,95,5932
139887,5460,4872,146,5815
141252,809,5823,55,5912
141253,18954,5823,55,5651
141254,13749,5823,55,5651
141255,11942,5823,55,5541
141256,3054,5823,55,5311
146942,5916,4872,146,5311
146943,3519,4872,146,7832
146944,4216,4872,146,4829
146945,8508,4872,146,4411
146946,2831,4872,146,5311
146947,8811,4872,146,3009
146949,6261,4872,146,4121
146950,20938,4872,146,5311
152763,11786,4872,146,5300
152764,4216,4872,146,4829
152765,12294,6611,95,7995
152766,5781,4872,146,5912
152767,6690,4872,146,3389
152768,20938,4872,146,5311
152769,10440,6582,95,5300
152770,4216,4872,146,4829
152771,4216,4872,146,4829
152772,6261,4872,146,4121
152773,18391,4872,146,5311
152775,2440,4872,146,5719
152776,6690,4872,146,3389
152777,6690,4872,146,3389
153032,2831,4872,146,5311
153033,20123,4872,146,3006
153034,5916,4872,146,5311
153035,4216,4872,146,4829
153036,18539,4872,146,5251
153037,5781,4872,146,5912
153038,16,5916,18,5661
153039,4216,4872,146,4829
153040,4216,4872,146,4829
153041,15562,4872,146,5732
153043,13066,4872,146,5311
153044,9176,4872,146,4511
157041,17140,5823,55,5310
157042,6690,5823,55,3389
157044,11942,5823,55,5541
157045,11942,5823,55,5541
157046,18954,5823,55,5651
157051,3054,5823,55,5311
158660,5460,4872,146,5815
161199,12014,4872,146,5651
161200,19930,4872,146,5661
161202,12364,3668,72,5651
184970,4216,4872,146,4829
184972,2385,4872,146,5310
201115,4216,4872,146,4829
201116,2892,4872,146,7832
201117,2831,4872,146,5311
221916,16390,4872,146,5912
221917,15668,4872,146,5816
221921,18685,4872,146,5193
221922,9888,4872,146,5733
221926,6261,4872,146,4121
221935,15562,4872,146,5732
223981,2440,4872,146,5719
223982,4270,4872,146,5211
223983,4216,4872,146,4829
223984,856,4872,146,5310
226111,17228,4872,146,5045
237557,3012,2758,124,7531
237558,17132,4872,146,5912
238303,4216,4872,146,4829
248217,20938,4689,49,5311
248219,16061,3643,88,3775
248220,3208,6227,49,5094
248221,12901,2132,49,5310
248222,12065,1385,69,5094
248223,7649,7387,49,7538
248225,16061,3643,88,3775
248226,16061,3643,88,3775
248243,18235,4689,49,7349
248244,12065,1385,69,5094
249904,4976,7130,49,5411
249906,18040,4872,146,5311
249907,5804,307,49,5411
259382,18040,4872,146,5311
259383,14629,4872,146,5814
259384,13604,7130,49,5812
266023,4216,4872,146,4829
266024,2892,4872,146,7832
266025,15513,4872,146,3504
266026,13066,4872,146,5311
266027,20938,4872,146,5311
266029,2430,4872,146,5712
266032,15513,4872,146,3504
266033,15513,4872,146,3504
268491,7941,493,18,5970
268830,17804,2018,18,5211
272556,856,4872,146,5310
272557,5129,7563,89,5813
272558,1496,4872,146,3058
272559,1840,2710,89,5411
272560,4216,4872,146,4829
283231,16432,5823,55,4121
283232,11544,5823,55,3722
283233,18351,5823,55,5411
283234,15212,5823,55,5045
283235,11774,5823,55,3359
283243,10045,5823,55,5712
283248,20123,5823,55,3006
283251,16432,5823,55,4121
283252,18351,5823,55,5411
283253,18351,5823,55,5411
283264,16432,5823,55,4121
292385,15191,4872,146,3596
292386,18040,4872,146,5311
292387,7054,651,142,5411
292388,2385,4872,146,5310
292396,11544,4872,146,3722
292398,11544,4872,146,3722
292399,11544,4872,146,3722
292400,15191,4872,146,3596
292401,15191,4872,146,3596
292404,4270,4872,146,5211
292405,11786,4872,146,5300
292406,6261,4872,146,4121
292407,7264,1920,142,7922
292411,19912,4872,146,5311
292412,7437,4872,146,5310
292414,4216,4872,146,4829
292415,13698,3941,142,5310
292417,15562,4872,146,5732
300972,1382,3941,142,5411
300973,20105,4872,146,4814
300974,11786,4872,146,5300
300975,5794,4872,146,5942
300976,6336,4872,146,5719
319017,17958,4872,146,4814
319023,4331,586,123,5813
319024,7992,5315,123,5921
319035,15562,4872,146,5732
319036,8919,4872,146,3260
319037,11786,3881,123,5300
323150,11786,4872,146,5300
323151,7941,4872,146,5970
323152,4895,4872,146,4131
323153,5916,4872,146,5311
330265,8312,4872,146,5311
330268,18040,4872,146,5311
330270,16738,4872,146,5311
330273,13474,4872,146,5311
330274,2831,4872,146,5311
330276,15562,4872,146,5732
330277,18040,4872,146,5311
330278,1010,5454,42,5733
330279,5916,4872,146,5311
333124,1463,4872,146,5816
333125,6069,4872,146,4112
333126,2831,4872,146,5311
333127,4216,4872,146,4829
333128,11403,6611,95,5722
333129,11786,4872,146,5300
333131,2385,4872,146,5310
346253,19844,5823,55,5661
346259,16432,5823,55,4121
346262,1820,5823,55,5311
346267,20938,5823,55,5311
346268,16432,5823,55,4121
346274,15513,5823,55,3504
346283,13119,5823,55,5932
359831,12398,4499,108,5211
359832,20105,4872,146,4814
359835,5430,3290,108,5921
376695,3284,3,67,5310
376696,13474,4872,146,5311
376697,15562,4872,146,5732
376698,11786,4872,146,5300
381120,17284,6286,67,7538
381124,13797,4483,136,3174
381127,20938,6286,67,5311
381134,17226,4872,146,9402
381135,17658,4872,146,5815
381136,5842,4872,146,4411
381138,1463,4872,146,5816
381139,5460,4872,146,5815
385995,16583,4872,146,7922
385996,19918,2137,67,5921
385997,8085,3385,67,5912
385998,16583,4872,146,7922
385999,9542,4872,146,5651
386000,1820,4872,146,5311
386001,20938,4872,146,5311
386271,7070,1157,67,5310
386272,11786,4872,146,5300
386274,4216,4872,146,4829
386275,507,4872,146,5816
386276,15212,4872,146,5045
386277,11786,4872,146,5300
386279,4216,4872,146,4829
386280,16751,4872,146,5310
386281,11183,1157,67,5300
386282,1364,4872,146,4411
399853,20930,3568,89,7538
399855,2831,4872,146,5311
399856,15562,4872,146,5732
399857,1018,7175,89,5300
403093,13474,5823,55,5311
403097,11942,5823,55,5541
403101,11942,5823,55,5541
403102,11942,5823,55,5541
403104,16432,5823,55,4121
403106,1820,5823,55,5311
403107,18351,5823,55,5411
403108,17140,5823,55,5310
403109,16432,5823,55,4121
403110,17140,5823,55,5310
403111,11942,5823,55,5541
412686,17658,4872,146,5815
412687,18040,4872,146,5311
412690,5460,4872,146,5815
412692,15398,6029,18,5814
412693,18941,4872,146,5311
412694,10788,4872,146,4899
428082,6336,3098,69,5719
428084,16895,2805,69,7542
428085,11636,5845,69,5499
428086,11636,5845,69,5499
428087,11636,5845,69,5499
428088,13336,5939,69,5812
428089,773,6883,69,3387
428090,6693,6442,69,4121
428096,12017,5939,69,5300
428097,3462,2350,69,4814
428102,18040,2775,69,5311
428103,11786,3572,69,5300
428106,5916,6883,69,5311
428114,1820,5845,69,5311
428115,11786,5777,69,5300
428116,1195,6883,69,5045
428118,6797,269,69,5921
430769,18941,4872,146,5311
430770,18391,4872,146,5311
430772,11296,2877,69,5651
433717,17958,4872,146,4814
435339,14037,4262,77,5812
435341,1555,4262,77,5932
435344,8106,4262,77,5411
435350,4542,4262,77,5814
435351,5916,4262,77,5311
435358,4880,4262,77,4214
445395,8106,5823,55,5411
445399,10070,5823,55,5211
445400,18954,5823,55,5651
445402,13474,5823,55,5311
445404,13474,5823,55,5311
445405,145,5823,55,3509
445411,17140,5823,55,5310
445414,13474,5823,55,5311
445415,3054,5823,55,5311
447083,18391,4872,146,5311
447084,14008,1647,84,5813
447085,18040,4872,146,5311
447086,16751,4872,146,5310
447595,1364,4872,146,4411
447596,6265,2395,130,5310
447603,145,4872,146,3509
447608,145,4872,146,3509
447609,145,4872,146,3509
447631,17228,4872,146,5045
447638,15668,4872,146,5816
450385,11786,4872,146,5300
450386,19387,6582,95,7538
450387,14776,4872,146,4814
450388,16738,4872,146,5311
450389,6336,4872,146,5719
450390,19930,4872,146,5661
450391,2831,4872,146,5311
450392,6069,4872,146,4112
450393,4216,4872,146,4829
452345,4216,4872,146,4829
452346,2831,4872,146,5311
452347,1463,4872,146,5816
452348,11458,20,84,5300
452350,17658,4872,146,5815
453577,4216,4872,146,4829
453592,17185,4872,146,4214
453595,2440,4872,146,5712
453596,5460,4872,146,5815
453597,18223,4058,95,5812
453598,2440,4872,146,5719
453599,16583,4872,146,7922
453606,15562,4872,146,5732
453607,1325,4872,146,5815
459176,15562,3241,33,5732
459177,507,6815,33,5816
459189,2822,835,33,5712
459190,19354,5091,33,4121
459193,13183,835,33,5651
467101,4216,5704,18,4829
467108,5916,493,18,5311
487041,14629,4872,146,5814
487044,1476,4872,146,5311
487046,6687,4872,146,4121
487048,4880,4872,146,4214
487053,8508,4872,146,4411
487599,15562,4872,146,5732
491870,332,5823,55,5499
491895,16949,5823,55,5094
491896,16949,5823,55,5094
491906,16432,5823,55,4121
494464,1334,5454,42,7011
494465,10988,4872,146,3730
494466,13066,4872,146,5311
494467,16751,4872,146,5310
494468,1476,4872,146,5311
494472,3054,4872,146,5311
494473,1195,4872,146,5045
494474,17185,4872,146,4214
494482,10988,4872,146,3730
494483,10988,4872,146,3730
501875,20938,5823,55,5311
501880,5412,5823,55,5541
501881,17140,5823,55,5310
501884,13474,5823,55,5311
501885,3054,5823,55,5311
501896,15513,5823,55,3504
501898,15513,5823,55,3504
501900,2440,5823,55,5712
518319,11544,4872,146,3722
518321,15191,4872,146,3596
518323,13066,4872,146,5311
518324,15562,4872,146,5732
518338,15191,4872,146,3596
518339,15191,4872,146,3596
518346,11544,4872,146,3722
518347,11544,4872,146,3722
529888,2831,4872,146,5311
529889,17958,4872,146,4814
529890,17908,4872,146,5211
552861,9148,5221,33,5300
552862,4216,4872,146,4829
552863,19912,4872,146,5311
552865,15816,4872,146,5941
552866,14291,5221,33,5912
553679,17590,5454,42,5310
553680,11786,4872,146,5300
553681,507,4872,146,5816
553682,11786,4872,146,5300
553683,15191,4872,146,3596
553684,2440,4872,146,5719
553685,8312,4872,146,5311
553686,11786,4872,146,5300
553690,5460,4872,146,5815
553691,15191,4872,146,3596
553692,15191,4872,146,3596
554300,18644,4157,2,5733
554301,750,5221,33,4121
554303,9148,5221,33,5300
554304,2892,179,33,7832
554305,2440,5221,33,5719
554306,7255,5221,33,5932
554307,11786,4872,146,5300
554470,2831,4872,146,5311
554471,18941,4872,146,5311
554472,10297,6582,95,7922
555026,19744,4872,146,7996
555027,11786,4872,146,5300
555028,11786,4872,146,5300
555029,4880,4872,146,4214
559772,8315,4872,146,4411
559773,2430,4872,146,5712
568823,19721,4872,146,5310
568824,5460,4872,146,5815
568825,17226,4872,146,9402
568826,5162,4872,146,5193
568827,5916,4872,146,5311
569095,13474,5823,55,5311
569096,1820,5823,55,5311
569097,8430,5823,55,5813
569098,17185,5823,55,4214
569099,8430,5823,55,5813
569100,16432,5823,55,4121
569101,809,5823,55,5912
569103,18351,5823,55,5411
569104,332,5823,55,5499
569106,20938,5823,55,5311
569107,13237,5823,55,5921
569531,16390,4872,146,5912
569532,11509,4872,146,7922
569533,11470,4872,146,5814
569884,7941,5823,55,5970
569885,20938,5823,55,5311
569888,3054,5823,55,5311
569889,1820,5823,55,5311
569890,809,5823,55,5912
569891,13119,5823,55,5932
569892,145,5823,55,3509
569894,3017,5823,55,7011
569895,18351,5823,55,5411
569896,17504,5823,55,7210
588419,15562,4872,146,5732
588420,15275,4872,146,7996
588421,11786,4872,146,5300
588422,3407,4872,146,3007
588423,7821,1241,82,5300
588424,4216,4872,146,4829
588425,9458,4872,146,4899
588542,4216,4872,146,4829
588543,18539,4872,146,5251
588544,5460,4872,146,5815
588545,6069,4872,146,4112
588671,20105,4872,146,4814
588672,4270,4872,146,5211
588673,17226,4872,146,9402
590731,4216,4872,146,4829
590734,4216,4872,146,4829
590735,4216,4872,146,4829
590736,18040,4872,146,5311
590740,4216,4872,146,4829
613880,19721,4872,146,5310
613881,11786,4872,146,5300
613882,5731,4872,146,5977
613883,17590,5454,42,5310
613884,1476,4872,146,5311
613885,11786,4872,146,5300
613886,15562,4872,146,5732
613887,7437,4872,146,5310
613891,5794,4872,146,5942
613892,10988,4872,146,3730
613894,17132,4872,146,5912
613895,11786,4872,146,5300
613896,6069,4872,146,4112
613899,10988,4872,146,3730
613900,10988,4872,146,3730
624175,7941,4872,146,5970
624176,17958,4872,146,4814
624177,11692,4872,146,3000
624180,3054,4872,146,5311
624181,3054,4872,146,5311
624182,17228,4872,146,5045
624183,18941,4872,146,5311
624184,4216,4872,146,4829
624185,18941,4872,146,5311
624186,2831,4872,146,5311
624187,1325,4872,146,5815
624188,16829,4872,146,5912
624189,11786,4872,146,5300
624190,19912,4872,146,5311
624191,5703,4872,146,5651
624192,11786,4872,146,5300
624783,20938,4872,146,5311
625053,15275,4872,146,7996
625054,17185,4872,146,4214
625058,15562,4872,146,5732
625059,11786,4872,146,5300
628273,16829,4872,146,5912
628274,1155,4872,146,3771
628276,14776,4872,146,4814
628277,17958,4872,146,4814
628278,12065,4872,146,5094
628279,11532,537,73,5932
628280,2831,4872,146,5311
628281,5879,4872,146,3008
628282,20105,4872,146,4814
628283,18971,4872,146,4722
628289,18971,4872,146,4722
628290,18971,4872,146,4722
628291,1155,4872,146,3771
628292,1155,4872,146,3771
628507,15562,4872,146,5732
628508,18040,4872,146,5311
628509,11320,3648,73,5411
628510,10788,4872,146,4899
628511,3054,4872,146,5311
628512,8312,4872,146,5311
630441,2831,4872,146,5311
630442,14629,4872,146,5814
630443,2440,4872,146,5719
630444,14894,6582,95,5655
630445,1325,4872,146,5815
630446,12065,4872,146,5094
630448,11692,4872,146,3000
630450,11692,4872,146,3000
630451,4216,4872,146,4829
630452,8101,463,95,7832
635438,856,4872,146,5310
635439,8404,5454,42,4121
635440,5781,4872,146,5912
635441,2831,4872,146,5311
635444,4294,4872,146,5045
635445,17590,5454,42,5310
635448,13474,4872,146,5311
635449,11786,4872,146,5300
635450,19721,4872,146,5310
635451,16165,5454,42,5411
635452,20938,4872,146,5311
635453,14036,4872,146,5310
635454,856,4872,146,5310
635455,11786,4872,146,5300
635456,15459,4872,146,5732
635458,15157,5454,42,5712
635459,16829,4872,146,5912
637948,7944,537,73,5310
637949,9176,4872,146,4511
637951,2440,4872,146,5712
639714,1155,4872,146,3771
639715,4216,4872,146,4829
639717,17882,4872,146,5732
639718,8312,4872,146,5311
639719,4216,4872,146,4829
639721,4216,4872,146,4829
639723,1155,4872,146,3771
639724,1155,4872,146,3771
639743,14036,537,73,5310
645127,11786,4872,146,5300
645128,8532,5132,73,5300
645129,14036,4872,146,5310
645130,17132,4872,146,5912
645131,9744,4872,146,3640
645132,15513,4872,146,3504
645133,2440,4872,146,5719
645137,15513,4872,146,3504
645138,15513,4872,146,3504
645141,9744,4872,146,3640
645142,9744,4872,146,3640
645445,13749,1337,73,5651
645446,11786,675,73,5300
645447,14269,537,73,8011
645454,11786,675,73,5300
645458,7307,537,73,5655
645459,15117,7510,73,5211
645463,16087,537,73,5921
645467,5588,3648,73,5722
645468,16726,2019,73,8043
669568,3462,4872,146,4814
669569,15562,4872,146,5732
671517,20938,5823,55,5311
671520,17140,5823,55,5310
671521,11544,5823,55,3722
671540,11774,5823,55,3359
671541,6690,5823,55,3389
671542,9944,5823,55,5814
671548,3054,5823,55,5311
671556,11774,5823,55,3359
671557,11774,5823,55,3359
671558,3017,5823,55,7011
671559,18954,5823,55,5651
671560,3017,5823,55,7011
671575,20090,5823,55,3144
684969,1325,4872,146,5815
684970,507,4872,146,5816
684974,8312,4872,146,5311
684975,1496,4872,146,3058
684976,4216,4872,146,4829
684977,13749,4872,146,5651
710233,3054,5823,55,5311
710250,9542,5823,55,5651
710263,15212,5823,55,5045
710271,10070,5823,55,5211
710272,16949,5823,55,5094
710316,8797,5823,55,3684
710317,3054,5823,55,5311
710318,15513,5823,55,3504
710319,16949,5823,55,5094
710320,13474,5823,55,5311
710322,145,5823,55,3509
710323,11544,5823,55,3722
710325,13749,5823,55,5651
712103,6336,493,18,5719
718464,6978,4872,146,3393
718465,2440,4872,146,5719
718466,1195,4872,146,5045
718467,12065,4872,146,5094
718468,2660,4872,146,5814
718469,4216,4872,146,4829
718470,4216,4872,146,4829
718473,6978,4872,146,3393
718474,6978,4872,146,3393
725062,5460,4872,146,5815
725063,2552,6145,124,5651
725065,19049,5151,124,4121
725066,18391,4872,146,5311
732935,18351,5823,55,5411
732936,18351,5823,55,5411
732939,13749,5823,55,5651
732940,3054,5823,55,5311
732946,11636,5823,55,5499
732952,809,5823,55,5912
732953,13119,5823,55,5932
732958,17140,5823,55,5310
739406,20552,4872,146,7801
739407,4216,4872,146,4829
739408,5460,4872,146,5815
739410,11048,4872,146,3132
742696,14868,7185,96,5211
744774,1820,4872,146,5311
744775,4216,4872,146,4829
744776,20938,4872,146,5311
744777,2628,1736,18,5411
744778,4216,4872,146,4829
744799,6336,4872,146,5719
744800,312,3942,18,4121
744801,2660,4872,146,5814
744802,11786,4872,146,5300
744804,2831,4872,146,5311
746041,1476,4872,146,5311
746042,3462,4872,146,4814
746043,8508,4872,146,4411
746084,16751,4872,146,5310
746085,17958,4872,146,4814
749016,14036,4872,146,5310
749017,2831,4872,146,5311
749018,18040,4872,146,5311
749019,11544,4872,146,3722
749027,11544,4872,146,3722
749028,11544,4872,146,3722
751867,983,6738,69,5411
751869,2,17,69,5310
751870,14776,4872,146,4814
751871,11786,4872,146,5300
751984,15275,4872,146,7996
751985,2831,4872,146,5311
751986,4216,4872,146,4829
753299,18941,4872,146,5311
753300,4216,4872,146,4829
753301,5162,4872,146,5193
754657,7258,1264,69,5411
754659,5979,4872,146,7832
754660,7279,1264,69,5094
754661,15459,4872,146,5732
754666,11786,4872,146,5300
754667,11786,4872,146,5300
754668,4532,2976,69,7996
758411,21199,2781,69,7922
758412,16751,4872,146,5310
758414,2595,4872,146,5251
758415,15668,4872,146,5816
758419,15849,5243,69,5932
758420,3503,2163,69,8062
758421,13474,4872,146,5311
770602,11786,4872,146,5300
770603,5703,4872,146,5651
770607,17185,4872,146,4214
770610,18391,4872,146,5311
770612,7437,4872,146,5310
770613,17590,5454,42,5310
770615,11786,4872,146,5300
770616,1334,5454,42,7011
770617,5460,4872,146,5815
770618,15562,4872,146,5732
770626,19912,4872,146,5311
770627,17590,5454,42,5310
770634,17908,4872,146,5211
770635,19225,4872,146,5533
770637,2440,4872,146,5719
797739,4294,4872,146,5045
797740,16738,4872,146,5311
797742,19837,6501,18,5193
797743,4216,4872,146,4829
797745,9744,4872,146,3640
797746,16738,4872,146,5311
797747,9744,4872,146,3640
797748,9744,4872,146,3640
797750,4356,1693,18,5211
803107,15459,4872,146,5732
803108,12987,6619,18,5300
803651,20938,5823,55,5311
803652,8106,5823,55,5411
803654,20938,5823,55,5311
803655,18351,5823,55,5411
803656,20938,5823,55,5311
803659,7941,5823,55,5970
803660,16949,5823,55,5094
803744,20938,5823,55,5311
803745,13474,5823,55,5311
803747,15910,5823,55,7230
803748,16432,5823,55,4121
803749,15212,5823,55,5045
803750,8106,5823,55,5411
803751,13474,5823,55,5311
819168,809,5823,55,5912
819172,15212,5823,55,5045
819173,17140,5823,55,5310
819188,1820,5823,55,5311
819189,16949,5823,55,5094
819190,1820,5823,55,5311
819197,16949,5823,55,5094
819203,3054,5823,55,5311
819210,20938,5823,55,5311
819211,13474,5823,55,5311
819213,17908,5823,55,5211
860370,19912,4872,146,5311
860372,8312,4872,146,5311
860373,1742,5136,71,5300
860374,9427,1705,71,5211
860375,1819,1987,71,5411
860378,6687,4872,146,4121
875572,17193,4551,48,5310
875573,3519,4872,146,7832
875574,3462,4872,146,4814
878422,9964,6492,48,7922
886713,16378,4502,48,5921
886714,13425,4872,146,5814
886716,20938,4872,146,5311
894221,8106,5823,55,5411
894222,1820,5823,55,5311
894223,3054,5823,55,5311
894227,18351,5823,55,5411
894228,17140,5823,55,5310
894229,332,5823,55,5499
894230,332,5823,55,5499
894231,332,5823,55,5499
894232,13237,5823,55,5921
897697,11470,4872,146,5814
897698,13711,3860,18,7996
897699,2831,4872,146,5311
897700,9611,2430,18,5921
901908,1155,4872,146,3771
901909,16751,4872,146,5310
901910,1155,4872,146,3771
901911,1155,4872,146,3771
904633,11458,3230,129,5310
904636,13066,4872,146,5311
904637,1820,4872,146,5311
904644,16980,4872,146,5045
904654,11786,4872,146,5300
904655,1325,4872,146,5815
904661,17860,4872,146,5814
904667,6069,4872,146,4112
909423,2424,3834,18,5932
909424,1561,1530,18,5310
909429,12014,4872,146,5651
910559,19613,2791,18,5300
910560,1616,2430,18,5300
910561,3462,4872,146,4814
910564,17228,4872,146,5045
910565,5916,4872,146,5311
936998,3054,4872,146,5311
937000,11248,5968,70,5411
937001,2831,4872,146,5311
937004,14036,4872,146,5310
937005,754,4872,146,3005
942060,1401,4872,146,7801
942061,12065,4872,146,5094
942062,6261,4872,146,4121
942063,5988,6582,95,5310
942065,15562,4872,146,5732
942066,1463,4872,146,5816
942067,10440,6582,95,5300
942068,4007,6582,95,5651
946068,18040,4872,146,5311
946070,14036,4872,146,5310
946071,18941,4872,146,5311
946072,16738,4872,146,5311
946073,145,4872,146,3509
946074,11692,4872,146,3000
946075,18539,4872,146,5251
946076,507,4872,146,5816
946086,145,4872,146,3509
946087,145,4872,146,3509
953408,8855,5937,48,7996
953409,11786,4872,146,5300
953410,16583,4872,146,7922
953411,18391,4872,146,5311
953412,11470,4872,146,5814
953413,1476,4872,146,5311
953414,10659,6397,48,5310
972282,13474,4872,146,5311
972283,18539,4872,146,5251
972284,14036,4872,146,5310
