index,Merchant Name,Merchant City,Merchant State,MCC
88143,8523,5081,144,5311
88145,17304,5081,144,5310
88146,12206,5081,144,5300
88147,14059,5685,40,5621
88148,11,5081,144,3780
88149,18142,5685,40,5310
88150,11,5081,144,3780
88151,11,5081,144,3780
88152,12206,5081,144,5300
88154,14465,5081,144,5310
88155,17660,5081,144,5912
90234,13885,5081,144,5311
90235,4371,5081,144,4829
90236,2923,5081,144,5311
90237,4416,5081,144,5211
90749,3158,6055,52,5311
90750,9050,6055,52,3684
90751,9050,6055,52,3684
90752,1941,6055,52,5311
90753,12054,6055,52,5499
90754,12054,6055,52,5499
90757,13885,6055,52,5311
92857,3653,6240,13,5921
92858,12108,5081,144,3000
92859,4371,5081,144,4829
92860,5980,5081,144,5912
92861,6129,5081,144,5311
92863,13845,5081,144,5814
92864,810,5081,144,3387
92866,532,5081,144,5816
92867,1529,5081,144,5311
92873,810,5081,144,3387
92874,810,5081,144,3387
92965,7655,5081,144,5310
92966,20819,5081,144,4814
92967,1941,5081,144,5311
93194,7775,6240,13,5310
93195,4878,6240,13,5722
93197,6134,6240,13,4899
93200,21976,6240,13,5411
93203,7655,6879,13,5310
93204,1941,1670,13,5311
93205,1694,5099,13,7996
93206,8436,1670,13,5094
93209,17304,6240,13,5310
93211,8322,1670,13,5411
96051,19149,5081,144,5251
96052,6134,5081,144,4899
96053,7655,5081,144,5310
97497,8730,5081,144,4411
97498,2537,5081,144,5719
97499,1941,5081,144,5311
97500,21973,5081,144,5712
97501,17293,5081,144,5311
97502,14465,5081,144,5310
97503,1362,5081,144,5815
97504,6513,5081,144,5719
97505,8523,5081,144,5311
97506,17511,5081,144,5045
97508,1564,5081,144,3058
97510,16052,5081,144,3504
97517,16052,5081,144,3504
97518,16052,5081,144,3504
108361,17133,5081,144,7922
108362,20809,5081,144,4131
108363,17133,5081,144,7922
117979,4406,452,123,8043
117980,17304,5081,144,5310
117982,18202,5081,144,5815
117983,3571,5081,144,4814
130638,12206,5081,144,5300
130639,6084,5081,144,3008
130641,18142,5685,40,5310
130642,818,5685,40,5912
130643,11,5081,144,3780
130644,20622,5081,144,5311
130647,17304,5081,144,5310
130648,5980,5081,144,5912
130652,11,5081,144,3780
130653,11,5081,144,3780
133618,12473,5081,144,5094
133619,1529,5081,144,5311
133621,20407,5081,144,5310
145518,9236,1767,14,7996
145519,18461,5081,144,5732
145520,20819,5081,144,4814
145531,7707,5081,144,4722
145532,20622,5081,144,5311
145533,18461,5081,144,5732
145534,13885,5081,144,5311
145535,5623,5081,144,5815
155170,903,5081,144,5310
155171,1184,1094,45,7832
155172,4371,5081,144,4829
155173,2537,5081,144,5719
155174,3999,1681,45,5812
155175,1836,1681,45,5300
155176,19589,5081,144,5311
155177,14528,5081,144,4722
158951,18947,6055,52,5411
158957,12358,6055,52,5541
158974,18947,6055,52,5411
158975,1941,6055,52,5311
158979,11947,6055,52,3722
158980,17486,6055,52,5094
158993,17667,6055,52,5310
159000,11947,6055,52,3722
159001,21685,6055,52,5311
166632,974,7032,45,5300
166633,2923,5081,144,5311
166635,4371,5081,144,4829
166636,12206,5081,144,5300
168150,17304,5081,144,5310
168151,2923,5081,144,5311
168153,17735,5081,144,4214
168154,2537,5081,144,5719
168155,18287,5081,144,3066
168156,18630,5081,144,5311
168157,9050,5081,144,3684
168159,5936,5081,144,5977
168162,18985,5081,144,5311
168170,9050,5081,144,3684
168171,9050,5081,144,3684
180139,15669,5081,144,3596
180140,5994,5081,144,5942
180142,5623,5081,144,5815
180143,4416,5081,144,5211
180147,2537,5081,144,5719
180148,17381,5081,144,5912
180149,16109,5081,144,5732
180150,2537,5081,144,5719
180153,12206,5081,144,5300
180154,6129,5081,144,5311
180155,4416,5081,144,5211
180156,15508,5081,144,5733
180158,15669,5081,144,3596
180159,15669,5081,144,3596
180161,3158,5081,144,5311
180163,13491,5081,144,5311
180165,10088,5081,144,3640
180166,818,5685,40,5912
180167,2923,5081,144,5311
180169,1190,5081,144,3771
180171,5623,5081,144,5815
180172,17735,5081,144,4214
180174,10088,5081,144,3640
180175,10088,5081,144,3640
180191,1190,5081,144,3771
180192,1190,5081,144,3771
187184,8164,5081,144,5970
187189,12206,5081,144,5300
187190,6868,5081,144,4121
187191,20407,5081,144,5310
187192,8730,5081,144,4411
187193,1362,5081,144,5815
187194,8523,5081,144,5311
187195,15993,5081,144,5732
187196,18985,5081,144,5311
187197,19589,5081,144,5311
187198,1941,5081,144,5311
187199,15669,5081,144,3596
187202,15669,5081,144,3596
187203,15669,5081,144,3596
188669,4371,5081,144,4829
188670,4371,5081,144,4829
188671,12687,6845,95,7995
188672,903,5081,144,5310
188674,11947,5081,144,3722
188675,20082,5081,144,3395
188676,4138,6812,95,5651
188678,1941,5081,144,5311
188679,15226,5081,144,4814
188680,17293,5081,144,5311
188682,6271,5081,144,4112
188683,20082,5081,144,3395
188684,20082,5081,144,3395
188685,5994,5081,144,5942
188686,17304,5081,144,5310
188690,11947,5081,144,3722
188691,11947,5081,144,3722
188695,16341,5081,144,5941
188696,9851,5081,144,5651
188697,4947,6812,95,8021
192469,18947,6055,52,5411
192473,384,6055,52,5499
192474,384,6055,52,5499
192479,3158,6055,52,5311
192480,18947,6055,52,5411
192481,8653,6055,52,5813
192483,8322,6055,52,5411
192485,8653,6055,52,5813
192486,2836,6055,52,5812
194996,9966,2014,95,5300
194997,15067,7663,95,5921
195314,5026,5081,144,4214
195315,16916,5081,144,5912
195322,12108,5081,144,3000
195323,6129,5081,144,5311
195335,19149,5081,144,5251
195342,2923,5081,144,5311
195348,11804,2529,129,5921
195349,17519,2529,129,4121
195352,13068,2529,129,5812
195367,9961,2529,129,5411
195376,14077,5081,144,4722
195377,2537,5081,144,5712
197822,8718,2590,95,5651
197823,2537,5081,144,5719
197824,19377,5081,144,7996
197827,19377,5081,144,7996
203649,9473,5081,144,4511
203650,5980,5081,144,5912
203651,6439,1227,95,5310
203652,6868,5081,144,4121
207455,1688,3754,3,5300
207456,12206,5081,144,5300
207458,12206,5081,144,5300
207460,18630,5081,144,5311
207461,6513,5081,144,5719
211321,14223,5081,144,3174
211322,6513,5081,144,5719
211323,8109,7793,95,5733
211332,16594,5081,144,3775
211334,11923,5081,144,5193
211336,20407,5081,144,5310
211337,20407,5081,144,5310
211338,13885,5081,144,5311
211339,5623,5081,144,5815
211341,4371,5081,144,4829
211355,16594,5081,144,3775
211356,16594,5081,144,3775
213946,16961,6055,52,4121
215909,17304,5081,144,5310
230647,1941,5423,39,5311
230653,7655,3928,39,5310
230658,8182,3211,39,5733
230659,11004,3672,39,5814
230663,19589,5423,39,5311
230670,6482,7337,39,5932
230671,1941,5423,39,5311
230673,5424,3669,39,5300
230683,21588,5345,39,7832
230687,11576,3737,39,5813
230691,12473,3211,39,5094
230705,12206,7332,39,5300
230710,18630,3130,39,5311
237158,17293,5081,144,5311
237159,17735,5081,144,4214
237161,5623,5081,144,5815
237162,20407,5081,144,5310
237163,173,5081,144,3509
237169,173,5081,144,3509
237170,173,5081,144,3509
237173,16109,5081,144,5732
237174,5623,5081,144,5815
237175,16052,5081,144,3504
237176,2679,5081,144,5251
237177,12206,5081,144,5300
237178,5623,5081,144,5815
237179,17787,5081,144,5045
237188,16052,5081,144,3504
237189,16052,5081,144,3504
238595,17133,5081,144,7922
238596,6513,5081,144,5719
238597,17293,5081,144,5311
238604,3499,5081,144,3007
238605,18985,5081,144,5311
238606,2923,5081,144,5311
238607,12206,5081,144,5300
238608,19383,6812,95,5411
238611,786,5081,144,3005
238612,2923,5081,144,5311
245118,2613,69,4,7011
245122,6000,69,4,5411
245123,22002,69,4,5812
245126,8263,69,4,5310
246218,4582,5685,40,5211
246219,1510,5081,144,5816
246220,170,5081,144,5045
246221,5287,5685,40,5094
246222,12206,5081,144,5300
246223,8523,5081,144,5311
246224,2923,5081,144,5311
246225,11,5081,144,3780
246226,17381,5081,144,5912
246227,16694,5685,40,5411
246230,11,5081,144,3780
246231,11,5081,144,3780
251551,14179,5081,144,5651
251553,12206,5081,144,5300
251554,10088,5081,144,3640
251555,2537,5081,144,5712
251556,1362,5081,144,5815
251557,3158,5081,144,5311
251558,6442,5081,144,4121
251561,17133,5081,144,7922
251562,20622,5081,144,5311
251563,1529,5081,144,5311
251564,10088,5081,144,3640
251565,10088,5081,144,3640
257891,16052,5081,144,3504
257893,1529,5081,144,5311
257894,14127,5081,144,7801
257897,16052,5081,144,3504
257898,16052,5081,144,3504
262367,5623,5081,144,5815
262368,12206,5081,144,5300
262369,2754,5081,144,5814
262370,3636,5081,144,7832
264606,16116,69,4,5651
264608,22002,69,4,5812
264612,8263,69,4,5310
270250,5623,5081,144,5815
270251,6513,5081,144,5719
270252,1362,5081,144,5815
270622,14179,5081,144,5651
270623,17007,131,95,7538
286140,1941,5081,144,5311
287377,18947,6055,52,5411
287378,17667,6055,52,5310
287381,15696,6055,52,5045
287382,8322,6055,52,5411
287393,16961,6055,52,4121
287396,2836,6055,52,5812
287397,21685,6055,52,5311
289105,6129,5081,144,5311
289107,15152,5547,30,5941
289109,6624,5547,30,5300
289110,21745,3821,30,5941
289111,7655,5081,144,5310
289112,14465,5081,144,5310
289114,10088,5081,144,3640
289135,10088,5081,144,3640
289136,10088,5081,144,3640
301680,12206,5081,144,5300
301681,19589,5081,144,5311
301682,12473,5081,144,5094
301683,15669,5081,144,3596
301684,4371,5081,144,4829
301685,4371,5081,144,4829
301686,13885,5081,144,5311
301687,18202,5081,144,5815
301688,14465,5081,144,5310
301689,4371,5081,144,4829
301690,4371,5081,144,4829
301700,15669,5081,144,3596
301701,15669,5081,144,3596
334149,13885,5081,144,5311
334150,3571,5081,144,4814
334151,11910,5081,144,7922
334152,5347,1790,67,5813
334153,1564,5081,144,3058
334156,12206,5081,144,5300
334161,16109,5081,144,5732
334162,1795,3463,67,5310
334574,18087,7473,67,7922
334575,19149,5081,144,5251
334576,5307,5081,144,5193
334577,21685,5081,144,5311
334578,1510,5081,144,5816
334579,12286,3463,67,5300
334580,20407,5081,144,5310
342084,12206,4631,13,5300
345586,8263,69,4,5310
345588,11088,69,4,4121
345592,8263,69,4,5310
366648,20819,5081,144,4814
366649,5307,5081,144,5193
366650,2923,5081,144,5311
366651,2923,5081,144,5311
368637,13885,6055,52,5311
368640,13885,6055,52,5311
368644,5567,6055,52,5541
368657,5567,6055,52,5541
368658,5567,6055,52,5541
368661,13534,6055,52,5932
368663,16052,6055,52,3504
368669,15924,6055,52,5814
368681,852,6055,52,5912
368682,16052,6055,52,3504
368685,13663,6055,52,5921
368686,8653,6055,52,5813
368687,13663,6055,52,5921
368691,1941,6055,52,5311
371379,2297,11,93,5912
371383,9077,11,93,5310
371384,9077,11,93,5310
371385,9077,11,93,5310
371387,3186,11,93,5661
371388,15363,11,93,5411
371389,2297,11,93,5912
371391,523,11,93,5651
371392,9077,11,93,5310
371393,1235,11,93,5812
376526,17293,5081,144,5311
376527,1529,5081,144,5311
376528,3158,5081,144,5311
376529,12206,5081,144,5300
376530,20407,5081,144,5310
376532,17735,5081,144,4214
376533,17381,5081,144,5912
376535,12206,5081,144,5300
376536,16916,5081,144,5912
376537,16916,5081,144,5912
376538,11375,5081,144,3730
376539,6129,5081,144,5311
376541,11375,5081,144,3730
376542,11375,5081,144,3730
376543,9184,5081,144,3260
376544,11874,5081,144,5814
376545,18202,5081,144,5815
379046,4371,5081,144,4829
379047,20436,5081,144,7996
379048,1529,5081,144,5311
379049,3636,5081,144,7832
379051,7172,5081,144,3393
379052,16194,5081,144,5816
379054,7172,5081,144,3393
379055,7172,5081,144,3393
379407,3636,5081,144,7832
379408,16194,5081,144,5816
379409,18612,4936,13,7542
379410,2499,5081,144,5310
379411,12473,5081,144,5094
379412,1315,4543,13,5813
382448,1450,5081,144,7801
382449,6599,3750,13,5411
382450,6868,5081,144,4121
382453,16109,5081,144,5732
382454,12206,5081,144,5300
382455,16916,5081,144,5912
392297,20732,129,43,5300
392298,5623,5081,144,5815
392302,16109,5081,144,5732
392303,19041,3524,43,5300
392304,15495,4265,43,8049
403114,8164,5081,144,5970
403115,12206,5081,144,5300
403116,11874,5081,144,5814
403117,17304,5081,144,5310
403118,17293,5081,144,5311
403119,1403,5081,144,4411
403120,9184,5081,144,3260
403121,2537,5081,144,5719
409044,12206,5081,144,5300
409045,10707,3224,80,5651
409046,2923,5081,144,5311
409047,12427,5081,144,5651
409048,4371,5081,144,4829
409049,6271,5081,144,4112
410301,173,6055,52,3509
410302,17667,6055,52,5310
410303,17667,6055,52,5310
410309,13663,6055,52,5921
410310,18495,6055,52,5211
410311,1941,6055,52,5311
410313,9851,6055,52,5651
410314,6869,6055,52,3389
410315,18495,6055,52,5211
413055,14179,5081,144,5651
421267,15790,5081,144,7996
421268,6129,5081,144,5311
421269,3571,5081,144,4814
421270,12108,3505,123,3000
421271,13476,6726,123,5310
421272,12206,5081,144,5300
421273,18461,5081,144,5732
421274,21433,452,123,5211
421512,6200,6812,95,5310
421513,5623,5081,144,5815
421514,1362,5081,144,5815
421515,18630,5081,144,5311
421517,5663,5081,144,5712
421518,17660,5081,144,5912
421519,1362,5081,144,5815
421520,4371,5081,144,4829
421521,17304,5081,144,5310
421522,10799,6812,95,5300
421523,19377,5081,144,7996
428577,4371,5081,144,4829
428578,5864,1966,84,5300
428579,11,5081,144,3780
428580,14399,4719,84,5411
428581,18985,5081,144,5311
428582,9894,1966,84,5651
428587,11,5081,144,3780
428588,11,5081,144,3780
448833,11910,5081,144,7922
448834,12206,5081,144,5300
448837,12029,5399,99,5300
448838,11270,6015,84,7011
448839,11147,5376,84,5300
448841,2923,5081,144,5311
448842,16584,5081,144,5814
448845,8167,7419,84,5812
448846,18461,5081,144,5732
448847,16194,5081,144,5816
448848,5864,1966,84,5300
448869,6442,5081,144,4121
449593,19377,5081,144,7996
449595,16916,5081,144,5912
449597,6513,5081,144,5719
449599,4371,5081,144,4829
453751,468,4997,84,7996
455243,17667,6055,52,5310
455244,852,6055,52,5912
455245,9050,6055,52,3684
455249,15696,6055,52,5045
455252,9050,6055,52,3684
455260,5567,6055,52,5541
455267,1941,6055,52,5311
455269,14179,6055,52,5651
455272,3158,6055,52,5311
455282,3158,6055,52,5311
455283,21685,6055,52,5311
455284,13885,6055,52,5311
458144,15956,7184,95,7996
458145,2923,5081,144,5311
458146,5623,5081,144,5815
458147,10649,6812,95,7922
458149,18202,5081,144,5815
458151,20819,5081,144,4814
458153,12687,6845,95,7995
458154,14222,6812,95,4121
458155,6513,5081,144,5719
458158,10799,6812,95,5300
458159,12473,5081,144,5094
458160,17304,5081,144,5310
458161,2499,5081,144,5310
459210,15091,4608,84,7995
459211,2973,5081,144,7832
459212,12206,5081,144,5300
464697,2923,7113,87,5311
464698,14179,6344,87,5651
464699,4371,2880,87,4829
464700,13885,50,87,5311
464706,384,2930,87,5499
464707,384,2930,87,5499
464718,15159,3456,87,7995
464719,1941,2850,87,5311
466878,6513,5081,144,5719
466880,4371,5081,144,4829
466881,17304,5081,144,5310
466882,20622,5081,144,5311
466887,16109,5081,144,5732
471268,4371,5081,144,4829
471269,21924,6812,95,5921
471271,12473,5081,144,5094
471274,2923,5081,144,5311
471275,12206,5081,144,5300
471276,5936,5081,144,5977
471277,2537,5081,144,5719
473397,13491,5081,144,5311
473399,17133,5081,144,7922
485365,12054,270,140,5499
485366,12054,270,140,5499
485367,12054,270,140,5499
485368,11947,3630,140,3722
485369,11947,3630,140,3722
485370,9050,4216,140,3684
485378,9050,4216,140,3684
485379,9050,4216,140,3684
487332,21685,5081,144,5311
487333,8523,5081,144,5311
487334,16838,2308,140,8043
487335,21973,5081,144,5712
487336,11375,5081,144,3730
487342,15622,6918,140,7549
487354,11375,5081,144,3730
487355,11375,5081,144,3730
493463,16109,5081,144,5732
493464,18202,5081,144,5815
493529,21685,5081,144,5311
493530,13292,6918,140,5300
493532,17785,5081,144,9402
493533,4371,5081,144,4829
493534,4371,5081,144,4829
500013,12206,5081,144,5300
500014,18545,5081,144,4814
500015,20622,5081,144,5311
500018,1362,5081,144,5815
500020,11986,6918,140,5712
500026,6513,5081,144,5719
501646,18947,6055,52,5411
501651,173,6055,52,3509
501653,18495,6055,52,5211
501654,17667,6055,52,5310
501655,18947,6055,52,5411
501659,8164,6055,52,5970
501660,6251,6055,52,5733
501662,21685,6055,52,5311
501663,8653,6055,52,5813
501666,3158,6055,52,5311
504565,16194,5081,144,5816
504566,17293,5081,144,5311
504567,5623,5081,144,5815
504568,17381,5081,144,5912
504569,1941,5081,144,5311
504570,16109,5081,144,5732
504571,17787,5081,144,5045
504572,818,5685,40,5912
504573,9851,5081,144,5651
507181,15643,618,13,5712
507182,4371,5081,144,4829
507183,1081,1581,13,7832
516229,9050,5081,144,3684
516230,1510,5081,144,5816
516231,3636,5081,144,7832
516232,16916,5081,144,5912
516235,9050,5081,144,3684
516236,9050,5081,144,3684
516942,14465,5081,144,5310
516943,21685,5081,144,5311
516944,8164,5081,144,5970
516945,6442,5081,144,4121
516946,16694,5685,40,5411
516947,16584,5081,144,5814
516948,9495,5685,40,5813
516949,2923,5081,144,5311
516950,19149,5081,144,5251
516951,21685,5081,144,5311
516952,2923,5081,144,5311
516953,6442,5081,144,4121
516954,12206,5081,144,5300
516955,6129,5081,144,5311
516956,6513,5081,144,5719
517347,12011,618,13,5651
517348,16052,2095,13,3504
517352,17660,5081,144,5912
517353,4371,5081,144,4829
517354,2754,5081,144,5814
517355,16052,2095,13,3504
517356,16052,2095,13,3504
518269,727,618,13,5813
518270,6129,5081,144,5311
518393,3555,618,13,5411
519234,2923,5081,144,5311
519235,18985,5081,144,5311
519236,20819,5081,144,4814
519237,17074,2318,13,7922
519238,20819,5081,144,4814
522236,17707,508,13,7922
526323,532,5081,144,5816
526324,173,5081,144,3509
526325,12206,5081,144,5300
526326,1362,5081,144,5815
526327,18630,5081,144,5311
526328,17660,5081,144,5912
526329,12206,5081,144,5300
526330,18142,5685,40,5310
526331,6442,5081,144,4121
526332,12206,5081,144,5300
526333,17381,5081,144,5912
526334,19589,5081,144,5311
526335,17293,5081,144,5311
526336,173,5081,144,3509
526337,173,5081,144,3509
532061,11947,5081,144,3722
532062,4371,5081,144,4829
532063,14478,5081,144,5533
532064,16238,7179,56,5722
532065,18048,5081,144,7801
532076,11947,5081,144,3722
532077,11947,5081,144,3722
539050,3158,6055,52,5311
539056,21510,6055,52,5814
539057,2537,6055,52,5712
539058,12054,6055,52,5499
539059,12054,6055,52,5499
539868,11341,7405,87,5651
539869,6084,5081,144,3008
539870,6129,5081,144,5311
539871,19149,5081,144,5251
539872,6129,5081,144,5311
540094,16052,5081,144,3504
540095,20622,5081,144,5311
540096,18985,5081,144,5311
540097,786,5081,144,3005
540098,20526,3681,87,5310
540099,20407,5081,144,5310
540100,2537,5081,144,5719
540102,16052,5081,144,3504
540103,16052,5081,144,3504
541239,2094,7405,87,5912
541240,5885,5081,144,5651
541241,3930,5081,144,5712
541242,6869,5081,144,3389
541243,6869,5081,144,3389
541244,6869,5081,144,3389
541393,17133,5081,144,7922
541394,17785,5081,144,9402
541395,16594,5081,144,3775
541398,16594,5081,144,3775
541399,16594,5081,144,3775
542757,18807,6893,31,5310
542776,18807,6893,31,5310
542777,16702,6893,31,7011
550345,15349,7405,87,5712
550346,6129,5081,144,5311
550347,12206,5081,144,5300
550348,4371,5081,144,4829
550349,5623,5081,144,5815
550350,21514,3982,87,4121
550352,12206,5081,144,5300
550374,1362,5081,144,5815
550375,8526,5081,144,4411
550380,1941,5081,144,5311
550381,17133,5081,144,7922
550382,18202,5081,144,5815
550761,14465,5081,144,5310
550762,16694,5685,40,5411
550763,5026,5081,144,4214
550765,16594,5081,144,3775
550766,7978,5685,40,5921
550767,12206,5081,144,5300
550768,2679,5081,144,5251
550769,4438,5081,144,5045
550770,16109,5081,144,5732
550771,17735,5081,144,4214
550777,16594,5081,144,3775
550778,16594,5081,144,3775
551787,18495,5081,144,5211
551788,19124,7405,87,5211
551789,13845,5081,144,5814
554594,3499,5081,144,3007
554595,19377,5081,144,7996
554596,12206,6916,87,5300
557901,14179,5081,144,5651
557902,16916,5081,144,5912
557903,11375,5081,144,3730
557904,13885,5081,144,5311
557909,11375,5081,144,3730
557910,11375,5081,144,3730
557925,19589,5081,144,5311
557926,7655,5081,144,5310
557927,8523,5081,144,5311
557928,21685,5081,144,5311
557977,13885,5081,144,5311
557978,1529,5081,144,5311
557979,17133,5081,144,7922
557980,12473,5081,144,5094
558340,16109,5081,144,5732
558341,5623,5081,144,5815
558342,13442,5685,40,5812
558343,12206,5081,144,5300
558344,12206,5081,144,5300
558345,15993,5081,144,5732
558346,18202,5081,144,5815
558347,5885,5081,144,5651
558348,6513,5081,144,5719
558349,3158,5081,144,5311
558350,13442,5685,40,5812
558351,12206,5081,144,5300
558352,3158,5081,144,5311
558353,1529,5081,144,5311
558354,2537,5081,144,5719
559799,13885,6055,52,5311
559802,21685,6055,52,5311
559803,17486,6055,52,5094
559804,5026,6055,52,4214
559809,10412,6055,52,5211
559811,11947,6055,52,3722
559812,17486,6055,52,5094
559815,1941,6055,52,5311
562465,13491,5081,144,5311
562466,12206,5081,144,5300
562467,6043,5081,144,4411
562468,7138,6254,13,5813
562470,19589,5081,144,5311
562471,13491,5081,144,5311
562472,21378,889,13,5094
570233,12473,5081,144,5094
570234,18486,5081,144,4899
571148,16109,5081,144,5732
571149,6271,5081,144,4112
571154,1028,2529,129,5712
571155,7707,5081,144,4722
571156,13356,2529,129,7011
571162,12206,5081,144,5300
571169,6442,5081,144,4121
571171,7707,5081,144,4722
571172,7707,5081,144,4722
584673,13845,5081,144,5814
584674,2499,5081,144,5310
584676,4371,5081,144,4829
584677,12192,7487,14,7542
587102,12473,5081,144,5094
587103,6271,5081,144,4112
587104,19074,7035,14,5651
587105,15074,5081,144,5814
592975,7032,4451,74,5912
592977,11947,4451,74,3722
592978,15696,4451,74,5045
592980,7032,4451,74,5912
595709,6513,508,13,5719
610263,11259,7035,14,5912
610264,19589,5081,144,5311
610265,13885,5081,144,5311
610267,786,5081,144,3005
610268,12206,5081,144,5300
610271,21685,767,14,5311
610272,12206,5081,144,5300
610273,2923,5081,144,5311
613660,7655,5081,144,5310
613661,10256,4232,1,5921
613662,15669,5081,144,3596
613663,18545,5081,144,4814
613664,12206,5081,144,5300
613694,15669,5081,144,3596
613695,15669,5081,144,3596
621478,18630,5081,144,5311
621480,8526,5081,144,4411
621483,9586,5081,144,3001
621484,170,5081,144,5045
621487,4371,5081,144,4829
621488,20407,5081,144,5310
621489,1362,5081,144,5815
621490,5936,5081,144,5977
621492,4371,5081,144,4829
621497,18630,5081,144,5311
623113,17293,5081,144,5311
623114,5026,5081,144,4214
623115,10256,4232,1,5921
623116,5623,5081,144,5815
623117,1941,5081,144,5311
623118,11910,5081,144,7922
623119,21685,5081,144,5311
623120,6271,5081,144,4112
623121,1769,6720,1,5300
623126,12206,5081,144,5300
623127,4371,5081,144,4829
623128,758,4313,1,8099
624572,19030,6055,52,5812
624575,17667,6055,52,5310
624581,6251,6055,52,5733
624582,3158,6055,52,5311
624583,17486,6055,52,5094
625862,9586,5081,144,3001
625863,4371,5081,144,4829
625864,2754,5081,144,5814
625865,8164,5081,144,5970
625867,21924,6812,95,5921
627841,18486,5081,144,4899
627842,16109,5081,144,5732
627843,12108,5081,144,3000
627844,532,5081,144,5816
627845,6537,4232,1,7538
627849,13491,5081,144,5311
627851,12206,5081,144,5300
627854,13593,4313,1,5211
627855,20645,5081,144,5661
627856,20920,4232,1,5411
627857,4371,5081,144,4829
636811,21685,5081,144,5311
636812,10417,3154,45,7832
636813,3636,5081,144,7832
636814,12206,5081,144,5300
636815,4438,5081,144,5045
649522,4371,5081,144,4829
649523,20407,5081,144,5310
649526,4371,5081,144,4829
649527,6271,5081,144,4112
649528,2923,5081,144,5311
649529,17362,5081,144,7349
649871,7655,5081,144,5310
665104,15040,6174,82,5912
665105,11076,1145,82,5094
665106,6129,5081,144,5311
671075,20331,7707,26,7922
671078,18495,5081,144,5211
702565,8263,69,4,5310
702566,8263,69,4,5310
702567,5002,69,4,5912
703656,2367,2571,123,4121
703657,9851,5081,144,5651
703658,5994,5081,144,5942
703659,12206,5081,144,5300
703660,14077,5081,144,4722
703661,2679,5081,144,5251
703666,6513,5081,144,5719
703671,14077,5081,144,4722
703672,14077,5081,144,4722
708562,10088,5081,144,3640
708563,6442,5081,144,4121
708564,18630,5081,144,5311
708569,10088,5081,144,3640
708570,10088,5081,144,3640
708622,17258,6104,123,4121
708623,5860,2743,123,5300
722951,19589,5081,144,5311
722952,4416,5081,144,5211
722953,16109,5081,144,5732
732151,8263,69,4,5310
732158,11088,69,4,4121
732178,20745,69,4,5211
732189,6000,69,4,5411
749081,14500,5081,144,7801
749082,6271,5081,144,4112
749083,3158,5081,144,5311
749084,12206,5081,144,5300
749085,903,5081,144,5310
756097,12206,2261,95,5300
756098,8319,474,95,7832
770023,22002,69,4,5812
798820,10426,4451,74,5094
798821,17316,4451,74,5310
798823,5026,4451,74,4214
798824,1941,4451,74,5311
798829,1941,4451,74,5311
798830,17316,4451,74,5310
804949,7520,2032,66,5094
804952,8683,6198,66,5300
804953,4438,5081,144,5045
804954,15226,5081,144,4814
804955,20423,6198,66,5651
806140,7901,6198,66,5300
806148,14827,6198,66,5912
806151,18495,6198,66,5211
806157,16332,4527,66,5300
806158,17735,6198,66,4214
806167,12026,4527,66,5932
806169,1941,3358,66,5311
806170,1941,3279,141,5311
806171,20819,6198,66,4814
806911,14478,5081,144,5533
806912,2537,5081,144,5712
806915,5936,5081,144,5977
810167,12206,5081,144,5300
810168,16074,6198,66,5310
810169,5623,5081,144,5815
813874,1362,5081,144,5815
