index,User,Card,Use Chip
334150,1412,2,1
334151,1412,2,1
334152,1412,2,2
334153,1412,2,1
334156,1412,2,1
334161,1412,2,1
334162,1412,2,2
334574,1412,2,2
334575,1412,2,1
334576,1412,2,1
334577,1412,2,1
334578,1412,2,1
334579,1412,2,2
334580,1412,2,1
342084,1412,3,2
345586,1412,3,2
345588,1412,3,2
345592,1412,3,2
366648,1414,0,1
366649,1414,0,1
366650,1414,0,1
366651,1414,0,1
368637,1414,0,0
368640,1414,0,0
368644,1414,0,0
368657,1414,0,0
368658,1414,0,0
368661,1414,0,0
368663,1414,0,0
368669,1414,0,0
368681,1414,0,0
368682,1414,0,0
368685,1414,0,0
368686,1414,0,0
368687,1414,0,0
368691,1414,0,0
371379,1415,0,2
371383,1415,0,2
371384,1415,0,2
371385,1415,0,2
371387,1415,0,2
371388,1415,0,2
371389,1415,0,2
371391,1415,0,2
371392,1415,0,2
371393,1415,0,2
376526,1415,0,1
376527,1415,0,1
376528,1415,0,1
376529,1415,0,1
376530,1415,0,1
376532,1415,0,1
376533,1415,0,1
376535,1415,0,1
376536,1415,0,1
376537,1415,0,1
376538,1415,0,1
376539,1415,0,1
376541,1415,0,1
376542,1415,0,1
376543,1415,0,1
376544,1415,0,1
376545,1415,0,1
379046,1415,2,1
379047,1415,2,1
379048,1415,2,1
379049,1415,2,1
379051,1415,2,1
379052,1415,2,1
379054,1415,2,1
379055,1415,2,1
379407,1415,2,1
379408,1415,2,1
379409,1415,2,2
379410,1415,2,1
379411,1415,2,1
379412,1415,2,2
382448,1415,2,1
382449,1415,2,0
382450,1415,2,1
382453,1415,2,1
382454,1415,2,1
382455,1415,2,1
392297,1416,0,2
392298,1416,0,1
392302,1416,0,1
392303,1416,0,2
392304,1416,0,2
403114,1417,0,1
403115,1417,0,1
403116,1417,0,1
403117,1417,0,1
403118,1417,0,1
403119,1417,0,1
403120,1417,0,1
403121,1417,0,1
409044,1417,3,1
409045,1417,3,2
409046,1417,3,1
409047,1417,3,1
409048,1417,3,1
409049,1417,3,1
410301,1417,3,0
410302,1417,3,0
410303,1417,3,0
410309,1417,3,0
410310,1417,3,0
410311,1417,3,0
410313,1417,3,0
410314,1417,3,0
410315,1417,3,0
413055,1418,1,1
421267,1418,4,1
421268,1418,4,1
421269,1418,4,1
421270,1418,4,2
421271,1418,4,2
421272,1418,4,1
421273,1418,4,1
421274,1418,4,2
421512,1418,4,2
421513,1418,4,1
421514,1418,4,1
421515,1418,4,1
421517,1418,4,1
421518,1418,4,1
421519,1418,4,1
421520,1418,4,1
421521,1418,4,1
421522,1418,4,2
421523,1418,4,1
428577,1419,1,1
428578,1419,1,2
428579,1419,1,1
428580,1419,1,2
428581,1419,1,1
428582,1419,1,2
428587,1419,1,1
428588,1419,1,1
448833,1419,3,1
448834,1419,3,1
448837,1419,3,2
448838,1419,3,2
448839,1419,3,2
448841,1419,3,1
448842,1419,3,1
448845,1419,3,2
448846,1419,3,1
448847,1419,3,1
448848,1419,3,2
448869,1419,3,1
449593,1419,3,1
449595,1419,3,1
449597,1419,3,1
449599,1419,3,1
453751,1419,3,2
455243,1419,3,0
455244,1419,3,0
455245,1419,3,0
455249,1419,3,0
455252,1419,3,0
455260,1419,3,0
455267,1419,3,0
455269,1419,3,0
455272,1419,3,0
455282,1419,3,0
455283,1419,3,0
455284,1419,3,0
458144,1419,4,2
458145,1419,4,1
458146,1419,4,1
458147,1419,4,2
458149,1419,4,1
458151,1419,4,1
458153,1419,4,2
458154,1419,4,2
458155,1419,4,1
458158,1419,4,2
458159,1419,4,1
458160,1419,4,1
458161,1419,4,1
459210,1419,4,0
459211,1419,4,1
459212,1419,4,1
464697,1420,1,2
464698,1420,1,2
464699,1420,1,2
464700,1420,1,2
464706,1420,1,2
464707,1420,1,2
464718,1420,1,2
464719,1420,1,2
466878,1420,1,1
466880,1420,1,1
466881,1420,1,1
466882,1420,1,1
466887,1420,1,1
471268,1420,1,1
471269,1420,1,2
471271,1420,1,1
471274,1420,1,1
471275,1420,1,1
471276,1420,1,1
471277,1420,1,1
473397,1420,1,1
473399,1420,1,1
485365,1422,0,2
485366,1422,0,2
485367,1422,0,2
485368,1422,0,2
485369,1422,0,2
485370,1422,0,2
485378,1422,0,2
485379,1422,0,2
487332,1422,0,1
487333,1422,0,1
487334,1422,0,2
487335,1422,0,1
487336,1422,0,1
487342,1422,0,2
487354,1422,0,1
487355,1422,0,1
493463,1422,0,1
493464,1422,0,1
493529,1422,0,1
493530,1422,0,0
493532,1422,0,1
493533,1422,0,1
493534,1422,0,1
500013,1422,1,1
500014,1422,1,1
500015,1422,1,1
500018,1422,1,1
500020,1422,1,2
500026,1422,1,1
501646,1422,1,0
501651,1422,1,0
501653,1422,1,0
501654,1422,1,0
501655,1422,1,0
501659,1422,1,0
501660,1422,1,0
501662,1422,1,0
501663,1422,1,0
501666,1422,1,0
504565,1423,0,1
504566,1423,0,1
504567,1423,0,1
504568,1423,0,1
504569,1423,0,1
504570,1423,0,1
504571,1423,0,1
504572,1423,0,2
504573,1423,0,1
507181,1423,1,2
507182,1423,1,1
507183,1423,1,2
516229,1423,3,1
516230,1423,3,1
516231,1423,3,1
516232,1423,3,1
516235,1423,3,1
516236,1423,3,1
516942,1423,3,1
516943,1423,3,1
516944,1423,3,1
516945,1423,3,1
516946,1423,3,2
516947,1423,3,1
516948,1423,3,2
516949,1423,3,1
516950,1423,3,1
516951,1423,3,1
516952,1423,3,1
516953,1423,3,1
516954,1423,3,1
516955,1423,3,1
516956,1423,3,1
517347,1423,3,2
517348,1423,3,2
517352,1423,3,1
517353,1423,3,1
517354,1423,3,1
517355,1423,3,2
517356,1423,3,2
518269,1423,3,0
518270,1423,3,1
518393,1423,3,0
519234,1423,4,1
519235,1423,4,1
519236,1423,4,1
519237,1423,4,2
519238,1423,4,1
522236,1423,5,2
526323,1423,5,1
526324,1423,5,1
526325,1423,5,1
526326,1423,5,1
526327,1423,5,1
526328,1423,5,1
526329,1423,5,1
526330,1423,5,2
526331,1423,5,1
526332,1423,5,1
526333,1423,5,1
526334,1423,5,1
526335,1423,5,1
526336,1423,5,1
526337,1423,5,1
532061,1424,0,1
532062,1424,0,1
532063,1424,0,1
532064,1424,0,2
532065,1424,0,1
532076,1424,0,1
532077,1424,0,1
539050,1425,1,0
539056,1425,1,0
539057,1425,1,0
539058,1425,1,0
539059,1425,1,0
539868,1425,3,2
539869,1425,3,1
539870,1425,3,1
539871,1425,3,1
539872,1425,3,1
540094,1425,3,1
540095,1425,3,1
540096,1425,3,1
540097,1425,3,1
540098,1425,3,2
540099,1425,3,1
540100,1425,3,1
540102,1425,3,1
540103,1425,3,1
541239,1425,3,0
541240,1425,3,1
541241,1425,3,1
541242,1425,3,1
541243,1425,3,1
541244,1425,3,1
541393,1425,3,1
541394,1425,3,1
541395,1425,3,1
541398,1425,3,1
541399,1425,3,1
542757,1425,4,2
542776,1425,4,2
542777,1425,4,2
550345,1425,4,2
550346,1425,4,1
550347,1425,4,1
550348,1425,4,1
550349,1425,4,1
550350,1425,4,2
550352,1425,4,1
550374,1425,4,1
550375,1425,4,1
550380,1425,4,1
550381,1425,4,1
550382,1425,4,1
550761,1425,4,1
550762,1425,4,2
550763,1425,4,1
550765,1425,4,1
550766,1425,4,2
550767,1425,4,1
550768,1425,4,1
550769,1425,4,1
550770,1425,4,1
550771,1425,4,1
550777,1425,4,1
550778,1425,4,1
551787,1425,4,1
551788,1425,4,0
551789,1425,4,1
554594,1425,5,1
554595,1425,5,1
554596,1425,5,2
557901,1425,7,1
557902,1425,7,1
557903,1425,7,1
557904,1425,7,1
557909,1425,7,1
557910,1425,7,1
557925,1425,7,1
557926,1425,7,1
557927,1425,7,1
557928,1425,7,1
557977,1425,7,1
557978,1425,7,1
557979,1425,7,1
557980,1425,7,1
558340,1425,7,1
558341,1425,7,1
558342,1425,7,2
558343,1425,7,1
558344,1425,7,1
558345,1425,7,1
558346,1425,7,1
558347,1425,7,1
558348,1425,7,1
558349,1425,7,1
558350,1425,7,2
558351,1425,7,1
558352,1425,7,1
558353,1425,7,1
558354,1425,7,1
559799,1425,7,0
559802,1425,7,0
559803,1425,7,0
559804,1425,7,0
559809,1425,7,0
559811,1425,7,0
559812,1425,7,0
559815,1425,7,0
562465,1426,0,1
562466,1426,0,1
562467,1426,0,1
562468,1426,0,2
562470,1426,0,1
562471,1426,0,1
562472,1426,0,0
570233,1427,0,1
570234,1427,0,1
571148,1427,1,1
571149,1427,1,1
571154,1427,1,2
571155,1427,1,1
571156,1427,1,2
571162,1427,1,1
571169,1427,1,1
571171,1427,1,1
571172,1427,1,1
584673,1428,2,1
584674,1428,2,1
584676,1428,2,1
584677,1428,2,2
587102,1428,2,1
587103,1428,2,1
587104,1428,2,2
587105,1428,2,1
592975,1428,4,2
592977,1428,4,2
592978,1428,4,2
592980,1428,4,2
595709,1428,4,2
610263,1428,5,2
610264,1428,5,1
610265,1428,5,1
610267,1428,5,1
610268,1428,5,1
610271,1428,5,2
610272,1428,5,1
610273,1428,5,1
613660,1429,0,1
613661,1429,0,2
613662,1429,0,1
613663,1429,0,1
613664,1429,0,1
613694,1429,0,1
613695,1429,0,1
621478,1429,0,1
621480,1429,0,1
621483,1429,0,1
621484,1429,0,1
621487,1429,0,1
621488,1429,0,1
621489,1429,0,1
621490,1429,0,1
621492,1429,0,1
621497,1429,0,1
623113,1429,0,1
623114,1429,0,1
623115,1429,0,2
623116,1429,0,1
623117,1429,0,1
623118,1429,0,1
623119,1429,0,1
623120,1429,0,1
623121,1429,0,0
623126,1429,0,1
623127,1429,0,1
623128,1429,0,2
624572,1429,0,0
624575,1429,0,0
624581,1429,0,0
624582,1429,0,0
624583,1429,0,0
625862,1429,1,1
625863,1429,1,1
625864,1429,1,1
625865,1429,1,1
625867,1429,1,2
627841,1429,1,1
627842,1429,1,1
627843,1429,1,1
627844,1429,1,1
627845,1429,1,0
627849,1429,1,1
627851,1429,1,1
627854,1429,1,2
627855,1429,1,1
627856,1429,1,0
627857,1429,1,1
636811,1430,0,1
636812,1430,0,2
636813,1430,0,1
636814,1430,0,1
636815,1430,0,1
649522,1430,1,1
649523,1430,1,1
649526,1430,1,1
649527,1430,1,1
649528,1430,1,1
649529,1430,1,1
649871,1430,1,1
665104,1431,1,0
665105,1431,1,0
665106,1431,1,1
671075,1432,0,2
671078,1432,0,1
702565,1434,1,2
702566,1434,1,2
702567,1434,1,2
703656,1434,1,2
703657,1434,1,1
703658,1434,1,1
703659,1434,1,1
703660,1434,1,1
703661,1434,1,1
703666,1434,1,1
703671,1434,1,1
703672,1434,1,1
708562,1434,2,1
708563,1434,2,1
708564,1434,2,1
708569,1434,2,1
708570,1434,2,1
708622,1434,2,0
708623,1434,2,0
722951,1436,0,1
722952,1436,0,1
722953,1436,0,1
732151,1436,1,2
732158,1436,1,2
732178,1436,1,2
732189,1436,1,2
749081,1437,1,1
749082,1437,1,1
749083,1437,1,1
749084,1437,1,1
749085,1437,1,1
756097,1438,1,2
756098,1438,1,2
770023,1439,0,2
798820,1441,0,2
798821,1441,0,2
798823,1441,0,2
798824,1441,0,2
798829,1441,0,2
798830,1441,0,2
804949,1441,0,2
804952,1441,0,2
804953,1441,0,1
804954,1441,0,1
804955,1441,0,2
806140,1441,0,2
806148,1441,0,2
806151,1441,0,2
806157,1441,0,2
806158,1441,0,2
806167,1441,0,2
806169,1441,0,2
806170,1441,0,2
806171,1441,0,2
806911,1441,0,1
806912,1441,0,1
806915,1441,0,1
810167,1441,0,1
810168,1441,0,0
810169,1441,0,1
813874,1441,1,1
813875,1441,1,1
813876,1441,1,1
813877,1441,1,1
813878,1441,1,1
813879,1441,1,2
813880,1441,1,1
813881,1441,1,1
814784,1441,1,1
814785,1441,1,2
814786,1441,1,2
814787,1441,1,2
823073,1443,0,1
823074,1443,0,2
823075,1443,0,1
823078,1443,0,1
823079,1443,0,1
823080,1443,0,1
823081,1443,0,1
823082,1443,0,2
830869,1443,2,1
830870,1443,2,1
830871,1443,2,1
830872,1443,2,1
830873,1443,2,1
830874,1443,2,1
830876,1443,2,2
830879,1443,2,1
830880,1443,2,1
833908,1443,2,1
842142,1444,0,2
842143,1444,0,2
842145,1444,0,2
842149,1444,0,2
842157,1444,0,2
842159,1444,0,2
842163,1444,0,2
842167,1444,0,2
842169,1444,0,2
842170,1444,0,2
842176,1444,0,2
842182,1444,0,2
842186,1444,0,2
842196,1444,0,2
842197,1444,0,2
845816,1444,1,2
845818,1444,1,2
845823,1444,1,2
845827,1444,1,2
845828,1444,1,2
845832,1444,1,2
845835,1444,1,2
845836,1444,1,2
845840,1444,1,2
845842,1444,1,2
845843,1444,1,2
845845,1444,1,2
855971,1446,0,1
855973,1446,0,2
858696,1446,0,1
858697,1446,0,2
858698,1446,0,1
858699,1446,0,2
861500,1446,2,1
861501,1446,2,2
861504,1446,2,2
861506,1446,2,1
861507,1446,2,1
861508,1446,2,2
861509,1446,2,2
861510,1446,2,2
862119,1446,2,1
862121,1446,2,1
862122,1446,2,1
862127,1446,2,1
862128,1446,2,1
862129,1446,2,1
862130,1446,2,1
862139,1446,2,1
862143,1446,2,1
862149,1446,2,1
862150,1446,2,1
862151,1446,2,1
862152,1446,2,1
862153,1446,2,1
862160,1446,2,1
865943,1446,3,1
866191,1446,3,1
866192,1446,3,1
866193,1446,3,1
866194,1446,3,1
866195,1446,3,2
866196,1446,3,1
866197,1446,3,1
868626,1446,3,1
868627,1446,3,1
868628,1446,3,1
868630,1446,3,1
900731,1448,0,1
900732,1448,0,1
900733,1448,0,1
907886,1448,1,2
907888,1448,1,2
912818,1448,1,1
912819,1448,1,1
912820,1448,1,2
912821,1448,1,1
912822,1448,1,1
916814,1448,2,1
916815,1448,2,1
916816,1448,2,1
916817,1448,2,1
916818,1448,2,1
916819,1448,2,1
916820,1448,2,1
916821,1448,2,1
916822,1448,2,1
916823,1448,2,1
919460,1448,3,1
919461,1448,3,1
919462,1448,3,1
922634,1448,4,1
922635,1448,4,1
922637,1448,4,1
922640,1448,4,2
922641,1448,4,1
922642,1448,4,1
922651,1448,4,1
922652,1448,4,1
922776,1448,4,1
922777,1448,4,1
922779,1448,4,1
922783,1448,4,1
922784,1448,4,1
922785,1448,4,1
932406,1450,0,0
932409,1450,0,0
932413,1450,0,0
932414,1450,0,0
932417,1450,0,0
961903,1451,1,1
961905,1451,1,1
961906,1451,1,1
961907,1451,1,1
961908,1451,1,1
961909,1451,1,2
961910,1451,1,1
961919,1451,1,1
961920,1451,1,1
961921,1451,1,1
961922,1451,1,1
972634,1452,0,1
972635,1452,0,2
972636,1452,0,1
972637,1452,0,1
972641,1452,0,1
972642,1452,0,1
972644,1452,0,1
972645,1452,0,1
972646,1452,0,1
972648,1452,0,1
972649,1452,0,1
972652,1452,0,1
972653,1452,0,1
972784,1452,0,2
972785,1452,0,1
972788,1452,0,1
972792,1452,0,1
972793,1452,0,1
972794,1452,0,1
972795,1452,0,1
973524,1452,0,1
973525,1452,0,1
973528,1452,0,2
973530,1452,0,1
973532,1452,0,2
973533,1452,0,1
973534,1452,0,1
992394,1452,3,1
996667,1455,0,1
996668,1455,0,1
996669,1455,0,1
996670,1455,0,1
996671,1455,0,1
996672,1455,0,1
996673,1455,0,2
996674,1455,0,1
996678,1455,0,1
999532,1455,1,0
999539,1455,1,0
999540,1455,1,0
999543,1455,1,0
999544,1455,1,0
999546,1455,1,0
1033317,1459,0,1
1033320,1459,0,1
1033321,1459,0,1
1033322,1459,0,2
1033323,1459,0,1
1033326,1459,0,1
1033327,1459,0,1
1033328,1459,0,1
1033337,1459,0,1
1033338,1459,0,1
1033624,1459,0,2
1033625,1459,0,1
1033627,1459,0,2
1033628,1459,0,1
1033629,1459,0,1
1033631,1459,0,1
1040059,1460,0,1
1040060,1460,0,1
1040061,1460,0,1
1040062,1460,0,1
1040696,1460,0,1
1040697,1460,0,2
1040698,1460,0,1
1040699,1460,0,1
1044117,1460,2,1
1044118,1460,2,1
1044119,1460,2,2
1044120,1460,2,1
1044121,1460,2,1
1048799,1460,4,1
1048800,1460,4,1
1048801,1460,4,1
1079584,1462,1,1
1079585,1462,1,1
1095557,1463,1,1
1095559,1463,1,1
1111409,1468,4,1
1111410,1468,4,1
1111411,1468,4,1
1111412,1468,4,2
1111414,1468,4,1
1111415,1468,4,1
1111417,1468,4,1
1111418,1468,4,2
1111419,1468,4,2
1111420,1468,4,1
1111421,1468,4,1
1111422,1468,4,1
1111431,1468,4,1
1111432,1468,4,1
1111835,1468,4,1
1111836,1468,4,1
1111837,1468,4,1
1111838,1468,4,1
1111839,1468,4,1
1111840,1468,4,1
1111841,1468,4,1
1111842,1468,4,1
1111844,1468,4,1
1111849,1468,4,1
1111850,1468,4,1
1111851,1468,4,1
1111853,1468,4,1
1111865,1468,4,1
1111866,1468,4,1
1111871,1468,4,1
1111872,1468,4,1
1118161,1468,4,0
1118173,1468,4,0
1118177,1468,4,0
1118178,1468,4,0
1118179,1468,4,0
1118180,1468,4,0
1118181,1468,4,0
1118182,1468,4,0
1125852,1470,0,1
1125853,1470,0,1
1125854,1470,0,1
1125856,1470,0,1
1125857,1470,0,1
1125858,1470,0,1
1125860,1470,0,1
1125861,1470,0,1
1128612,1470,0,0
1128613,1470,0,0
1128614,1470,0,0
1128616,1470,0,0
1128617,1470,0,0
1128618,1470,0,0
1128619,1470,0,0
1128626,1470,0,0
1128627,1470,0,0
1128629,1470,0,0
1128630,1470,0,0
1130813,1470,1,1
1130814,1470,1,1
1130815,1470,1,1
1130816,1470,1,1
1130817,1470,1,1
1130818,1470,1,2
1130819,1470,1,1
1144241,1472,1,2
1144242,1472,1,2
1144243,1472,1,2
1144263,1472,1,2
1144264,1472,1,2
1144265,1472,1,2
1144266,1472,1,2
1147860,1472,1,1
1147861,1472,1,1
1147863,1472,1,1
1147864,1472,1,1
1147865,1472,1,1
1147866,1472,1,1
1163115,1473,0,2
1163116,1473,0,1
1163117,1473,0,1
1163138,1473,0,1
1163139,1473,0,1
1169712,1473,1,1
1169713,1473,1,1
1170327,1473,1,0
1170328,1473,1,0
1170329,1473,1,0
1170332,1473,1,0
1170334,1473,1,0
1170339,1473,1,0
1170340,1473,1,0
1170346,1473,1,0
1170347,1473,1,0
1170348,1473,1,0
1170349,1473,1,0
1170544,1473,1,0
1170545,1473,1,0
1170548,1473,1,0
1170551,1473,1,0
1170552,1473,1,0
1170553,1473,1,0
1170554,1473,1,0
1171024,1473,2,1
1171025,1473,2,1
1171026,1473,2,1
1171027,1473,2,0
1171028,1473,2,1
1171033,1473,2,1
1171034,1473,2,1
1171035,1473,2,0
1171036,1473,2,1
1174141,1473,3,1
1174142,1473,3,0
1174143,1473,3,1
1174145,1473,3,1
1174146,1473,3,1
1174151,1473,3,1
1174152,1473,3,0
1174153,1473,3,1
1174154,1473,3,0
1174155,1473,3,1
1174157,1473,3,1
1174158,1473,3,1
1175732,1474,0,1
1175733,1474,0,1
1175734,1474,0,1
1175735,1474,0,1
1175739,1474,0,1
1175740,1474,0,1
1175741,1474,0,1
1175742,1474,0,1
1175743,1474,0,1
1175763,1474,0,1
1175764,1474,0,1
1185065,1474,3,1
1185066,1474,3,1
1185067,1474,3,1
1185068,1474,3,1
1185069,1474,3,0
1185070,1474,3,1
1185071,1474,3,1
1185075,1474,3,1
1185076,1474,3,1
1190480,1475,0,1
1190481,1475,0,1
1190482,1475,0,1
