index,Merchant Name,Merchant City,Merchant State,MCC
226395,6170,4941,137,5719
226396,19667,4941,137,5311
226441,7124,6883,119,5655
226442,2773,4941,137,5311
226782,13246,5869,57,5311
226783,9239,5869,57,5193
226784,1771,5869,57,5311
226785,9991,5869,57,5621
226786,9379,5869,57,5651
226787,13032,5869,57,5921
226788,7871,5869,57,5411
226789,786,5869,57,5912
226790,2992,5869,57,5311
226791,15014,5869,57,5045
235673,5771,4941,137,5311
235674,16528,4941,137,5311
235675,4067,4941,137,4829
236821,1098,4941,137,3771
236822,2773,4941,137,5311
236824,15964,5514,45,5411
236831,1098,4941,137,3771
236832,1098,4941,137,3771
241546,20219,6557,82,5812
241547,1771,4941,137,5311
242162,16876,5869,57,5310
242163,8225,5869,57,5813
242170,335,5869,57,5499
242171,1771,5869,57,5311
242172,5897,5869,57,5733
242173,16707,5869,57,5094
242175,13032,5869,57,5921
242180,2386,5869,57,5712
242181,1771,5869,57,5311
242184,3658,5869,57,5712
242191,13246,5869,57,5311
242203,7871,5869,57,5411
242207,9379,5869,57,5651
244177,20641,6013,70,5651
244178,5026,5892,70,5094
244183,15263,4941,137,5732
244184,3742,6014,70,5651
244185,4067,4941,137,4829
262477,469,4941,137,5816
262478,13795,4941,137,5310
262479,147,4941,137,5045
262480,5771,4941,137,5311
262481,6100,4941,137,4121
262482,18153,4941,137,5311
262484,11906,4941,137,5094
262485,10180,5514,45,5651
262487,20685,4941,137,5311
262492,15964,5514,45,5411
262493,10904,4941,137,3132
262494,16868,4941,137,5912
262495,5771,4941,137,5311
262496,734,4941,137,5733
262497,5296,4941,137,5815
265605,3447,5713,71,5921
265606,17376,4941,137,5815
270022,4692,74,5,5912
270091,4067,359,15,4829
270093,19015,6053,15,5932
270094,15077,3544,15,5300
270095,335,3203,15,5499
270096,335,3203,15,5499
270097,335,3203,15,5499
270098,12781,3544,15,5300
270099,13490,3638,15,7996
270100,15866,3685,88,3775
270101,4067,1960,15,4829
270102,12771,3745,15,5712
270103,13795,3203,15,5310
270104,16943,6053,15,4214
270105,20125,983,15,5300
270116,15866,3685,88,3775
270117,15866,3685,88,3775
271033,19495,4941,137,5310
271034,6170,4941,137,5719
271035,2773,4941,137,5311
277711,2332,4941,137,5310
277712,5923,4941,137,4112
277713,13246,4941,137,5311
278220,16876,5869,57,5310
278221,7715,5869,57,5970
278224,2386,5869,57,5712
280191,13246,4313,77,5311
280195,5771,4313,77,5311
280198,16553,4313,77,5310
280217,13796,4313,77,5812
280220,11603,4313,77,3359
283549,13349,98,15,5300
283550,2773,4941,137,5311
283553,17625,4941,137,5732
283554,6808,4941,137,3390
283555,13795,4941,137,5310
283557,5698,4941,137,4411
283558,11618,4941,137,5300
283560,5296,4941,137,5815
283562,11861,4941,137,5651
283568,6808,4941,137,3390
283569,6808,4941,137,3390
284410,8579,432,15,7832
284411,2386,6053,15,5719
284413,11618,883,15,5300
284414,19495,6053,15,5310
284419,13795,3203,15,5310
284420,6063,6053,15,5921
284422,1771,6053,15,5311
284425,4067,6053,15,4829
284428,13246,3638,15,5311
284434,8604,6759,15,7832
284436,1771,6053,15,5311
284438,469,6053,15,5816
284439,20966,6053,15,5310
284442,11941,6053,15,7922
284450,6170,3638,15,5719
284453,20972,6053,15,5411
284454,16467,6053,15,5300
284455,11906,2393,15,5094
287953,11618,4941,137,5300
287954,11354,4941,137,5193
287955,10754,6053,15,5411
287956,820,4941,137,5310
287957,12872,4941,137,5311
287958,11906,4941,137,5094
288975,6,4941,137,3780
288976,15310,4941,137,3504
288977,6170,4941,137,5719
288978,16984,4941,137,9402
288986,15310,4941,137,3504
288987,15310,4941,137,3504
288990,6,4941,137,3780
288991,6,4941,137,3780
300150,11375,4941,137,3722
300151,20285,4941,137,7801
300152,1428,4941,137,5311
300153,16605,4941,137,5912
300154,12113,6643,94,7995
300155,15310,4941,137,3504
300156,1428,4941,137,5311
300157,4067,4941,137,4829
300159,4067,4941,137,4829
300160,5296,4941,137,5815
300161,3477,4941,137,3256
300162,11618,4941,137,5300
300163,11375,4941,137,3722
300164,11375,4941,137,3722
300166,15310,4941,137,3504
300167,15310,4941,137,3504
321099,4067,4941,137,4829
321100,16605,4941,137,5912
321101,11618,4941,137,5300
321103,2992,4941,137,5311
321104,16591,1283,119,5912
321105,11906,4941,137,5094
321106,11618,4941,137,5300
321108,11906,4941,137,5094
323558,19688,4941,137,5661
328246,15310,514,15,3504
328248,15310,514,15,3504
328249,15310,514,15,3504
328494,5632,2053,15,5411
335136,5638,4941,137,5912
335137,17376,4941,137,5815
335138,4067,4941,137,4829
335139,16540,4941,137,5310
335140,3549,6614,94,5812
335141,9363,6614,94,8011
335142,17090,7002,94,5932
335143,6808,4941,137,3390
335144,8603,4941,137,3684
335145,18524,6614,94,5411
335146,5837,6614,94,5310
335147,4067,4941,137,4829
335148,18524,6614,94,5411
335149,15359,4941,137,5732
335151,8603,4941,137,3684
335152,8603,4941,137,3684
335153,6808,4941,137,3390
335154,6808,4941,137,3390
335960,18105,5869,57,5411
335961,15014,5869,57,5045
336243,2773,4941,137,5311
336244,9016,5514,45,5813
336245,5638,4941,137,5912
336246,15359,4941,137,5732
336247,7561,5514,45,5921
336248,18735,4941,137,5311
336249,1098,4941,137,3771
336250,1098,4941,137,3771
336251,1098,4941,137,3771
336255,2332,4941,137,5310
336256,11618,4941,137,5300
336257,15359,4941,137,5732
336258,4707,4941,137,4214
336259,13795,4941,137,5310
336260,17376,4941,137,5815
336261,19667,4941,137,5311
336262,16943,4941,137,4214
337323,16211,5869,57,4121
337324,2992,5869,57,5311
337325,9769,5869,57,5814
337326,16876,5869,57,5310
337328,16876,5869,57,5310
337330,9857,5869,57,5712
337331,786,5869,57,5912
337332,9904,5869,57,5211
337334,9379,5869,57,5651
337608,16211,5869,57,4121
337610,17657,5869,57,5211
337611,16876,5869,57,5310
337613,20685,5869,57,5311
337614,7871,5869,57,5411
337615,16876,5869,57,5310
337616,335,5869,57,5499
337617,335,5869,57,5499
337618,335,5869,57,5499
337619,15014,5869,57,5045
337620,15014,5869,57,5045
337621,13246,5869,57,5311
340484,16876,5869,57,5310
340490,18105,5869,57,5411
340491,7871,5869,57,5411
340492,17657,5869,57,5211
340494,16707,5869,57,5094
340498,13246,5869,57,5311
340499,4707,5869,57,4214
340501,11777,5869,57,5541
340502,2992,5869,57,5311
340503,786,5869,57,5912
354789,4110,4941,137,5211
354790,147,4941,137,5045
355255,1771,4941,137,5311
355256,4110,4941,137,5211
355257,4067,4941,137,4829
355347,4067,4941,137,4829
355349,2773,4941,137,5311
355350,5587,4941,137,5977
355351,19848,4941,137,4814
355352,17657,4941,137,5211
382145,5828,4941,137,7832
382147,4018,4941,137,7349
382148,18153,4941,137,5311
382151,11618,4941,137,5300
382152,6535,4818,51,5310
382153,17625,4941,137,5732
382154,4067,4941,137,4829
382155,8551,4941,137,5651
383107,5771,4941,137,5311
383108,2974,7677,51,7832
383109,13196,3204,51,5813
388786,6,4941,137,3780
388787,4067,4941,137,4829
388790,10909,982,66,5300
388791,11618,4941,137,5300
388801,6,4941,137,3780
388802,6,4941,137,3780
407886,4067,4941,137,4829
408030,18298,4941,137,5251
408031,7648,4299,4,5722
408032,5638,4941,137,5912
410834,20113,74,5,5712
410836,20113,74,5,5712
410837,4692,74,5,5912
410838,7818,74,5,5310
410839,2459,74,5,7011
410842,2459,74,5,7011
410843,2459,74,5,7011
413516,4707,4941,137,4214
413517,1428,4941,137,5311
413519,2992,4941,137,5311
413520,16943,4941,137,4214
413524,4707,4941,137,4214
413527,2606,4941,137,5814
413531,13197,4941,137,5814
413532,2386,4941,137,5719
413533,18153,4941,137,5311
423073,2773,4941,137,5311
423074,11618,4941,137,5300
423075,16528,4941,137,5311
436120,9379,5869,57,5651
436123,1771,5869,57,5311
436125,16876,5869,57,5310
439271,4067,4941,137,4829
439272,5771,4941,137,5311
439273,19604,4941,137,5661
439274,4067,4941,137,4829
439276,14575,4941,137,4814
439434,4110,4941,137,5211
439435,11354,4941,137,5193
439436,16383,4941,137,3075
439437,1416,4941,137,5816
439440,2992,4941,137,5311
449904,1282,4941,137,5815
449905,14702,2673,86,5912
449906,11354,4941,137,5193
449908,17295,4941,137,5733
449909,11618,4941,137,5300
449910,16540,4941,137,5310
449911,4018,4941,137,7349
449913,1138,4941,137,5045
449914,5784,1061,86,5651
449915,5587,4941,137,5977
449916,245,1061,86,5921
460874,4067,4941,137,4829
460875,2773,4941,137,5311
460876,3402,4941,137,7832
467591,5771,4941,137,5311
467592,12872,4941,137,5311
471438,13246,5869,57,5311
471439,16707,5869,57,5094
471440,15310,5869,57,3504
471441,15310,5869,57,3504
471442,15310,5869,57,3504
471443,20685,5869,57,5311
471444,15310,5869,57,3504
471446,1771,5869,57,5311
471449,8225,5869,57,5813
471841,4145,6597,50,7922
471842,7236,4941,137,5310
471843,18153,4941,137,5311
471844,2992,4941,137,5311
471845,13246,4941,137,5311
485500,15359,4941,137,5732
495783,9379,5869,57,5651
495786,7715,5869,57,5970
495798,16876,5869,57,5310
495801,2956,5869,57,7011
498961,20685,5869,57,5311
498962,1771,5869,57,5311
498963,14407,5869,57,5814
498966,16876,5869,57,5310
498968,13246,5869,57,5311
498979,16211,5869,57,4121
498990,20685,5869,57,5311
498991,3658,5869,57,5712
498993,11777,5869,57,5541
498997,17657,5869,57,5211
500420,18153,4941,137,5311
504981,1098,4941,137,3771
504982,13804,4941,137,5533
504983,16036,3182,119,5300
504984,4067,4941,137,4829
504985,20275,4705,119,5411
504993,1098,4941,137,3771
504994,1098,4941,137,3771
505078,10275,6720,119,5411
505079,4067,4941,137,4829
505080,2992,4941,137,5311
519225,17376,4941,137,5815
519226,5296,4941,137,5815
519227,19263,4281,97,5310
521076,14074,6599,97,5651
521077,18710,2953,97,7832
521078,11311,4941,137,5814
521080,11906,4941,137,5094
521083,16540,4941,137,5310
521084,3342,4941,137,4814
523281,5923,4941,137,4112
523282,17790,4941,137,5311
523283,4067,4941,137,4829
523284,17625,4941,137,5732
528646,659,11,92,5932
528647,12201,11,92,5712
528648,2120,11,92,5912
528649,8626,11,92,5310
528651,2120,11,92,5912
534239,4067,4941,137,4829
534241,178,2045,15,5310
534244,6756,5969,15,5094
534247,1592,5969,15,5812
535725,19512,4941,137,7996
535726,8090,4941,137,4411
535727,4067,4941,137,4829
535728,75,5969,15,5651
535729,6332,5969,15,5300
535730,11603,4941,137,3359
535732,14506,5969,15,5300
535733,6926,1343,15,5651
535734,13795,4941,137,5310
535739,11603,4941,137,3359
535740,11603,4941,137,3359
545999,786,5869,57,5912
546000,1771,5869,57,5311
546001,12909,5869,57,5932
546003,16707,5869,57,5094
547274,16943,4941,137,4214
547275,2386,4941,137,5712
547276,6100,4941,137,4121
547278,1931,446,51,5812
547477,9814,446,51,5300
547478,16540,4941,137,5310
547484,4067,4941,137,4829
547485,3342,4941,137,4814
547574,18735,4941,137,5311
547575,6507,4941,137,4121
547576,16540,4941,137,5310
547577,12872,4941,137,5311
547578,5550,4941,137,5651
547615,9697,446,51,8011
547616,11522,4941,137,3000
547617,7236,4941,137,5310
547618,14407,4941,137,5814
548871,6808,4941,137,3390
548872,19667,4941,137,5311
548874,14575,4941,137,4814
548875,18735,4941,137,5311
548876,16359,4941,137,7922
548878,4067,4941,137,4829
548883,6808,4941,137,3390
548884,6808,4941,137,3390
556966,20685,5869,57,5311
556967,18748,5869,57,5651
556968,17663,5869,57,5499
562385,2773,5749,15,5311
571827,2386,4941,137,5719
580380,4529,3088,82,5813
580381,14986,6740,82,8099
584554,9301,4941,137,4899
584555,18769,4941,137,4722
584556,19495,4941,137,5310
584557,11375,4941,137,3722
584558,6201,1284,72,5812
584560,11375,4941,137,3722
584561,11375,4941,137,3722
586192,11861,4941,137,5651
586194,11618,4941,137,5300
586195,4067,4941,137,4829
592096,2529,4941,137,5251
592097,8612,4941,137,3009
592098,13841,4941,137,7801
592099,16528,4941,137,5311
592101,2386,4941,137,5719
592102,3208,3257,72,5300
592103,20285,4941,137,7801
592104,15866,4941,137,3775
592105,15866,4941,137,3775
592106,15866,4941,137,3775
598175,1771,5869,57,5311
598176,13246,5869,57,5311
598178,12909,5869,57,5932
598179,18105,5869,57,5411
598184,11603,5869,57,3359
598186,13032,5869,57,5921
598190,1771,5869,57,5311
598193,7871,5869,57,5411
600374,5742,5759,72,7011
600375,2773,4941,137,5311
600376,1282,4941,137,5815
600377,5296,4941,137,5815
624899,16540,4941,137,5310
624900,11354,4941,137,5193
624901,4707,4941,137,4214
624902,16943,4941,137,4214
624903,11618,4941,137,5300
624904,2992,4941,137,5311
624905,15359,4941,137,5732
624908,8551,4941,137,5651
624909,11618,4941,137,5300
624914,1282,4941,137,5815
624915,20685,4941,137,5311
624916,20685,4941,137,5311
624917,11618,4941,137,5300
624920,743,5514,45,5912
624921,11618,4941,137,5300
627639,2992,4941,137,5311
627644,3902,798,131,5812
627645,3295,4941,137,3007
627646,8545,7057,131,5411
627649,17708,4941,137,4814
627650,11618,4941,137,5300
627652,712,4941,137,3005
627855,15458,4941,137,5816
627856,4067,4941,137,4829
638492,12316,7057,131,7922
638496,11618,355,96,5300
638497,16099,7057,131,5814
638502,4067,6209,131,4829
638503,9355,7057,131,7531
638505,13795,7057,131,5310
638506,13795,7057,131,5310
638509,15359,7631,131,5732
638512,1428,7226,131,5311
638513,11618,7629,131,5300
638514,4067,5523,96,4829
642631,17534,2053,15,5211
648728,20685,4941,137,5311
648729,8904,4991,94,8043
648730,3295,4941,137,3007
648731,13475,4941,137,7801
648732,11618,4941,137,5300
648735,8087,4941,137,5311
648736,14429,2829,94,5310
648738,11354,4941,137,5193
648739,1771,4941,137,5311
655037,4489,7511,94,7832
655038,6100,4941,137,4121
655039,11618,4941,137,5300
663812,5638,4941,137,5912
679609,15856,4941,137,5814
679610,4067,4941,137,4829
679611,4067,4941,137,4829
681350,4067,4941,137,4829
681351,4067,4941,137,4829
681352,11618,4941,137,5300
681353,11618,4941,137,5300
681354,20685,4941,137,5311
681422,19495,4941,137,5310
686134,3342,4941,137,4814
686137,18735,4941,137,5311
688672,1771,5869,57,5311
688673,9904,5869,57,5211
688674,20685,5869,57,5311
688675,9904,5869,57,5211
688676,12909,5869,57,5932
688678,13246,5869,57,5311
688679,2992,5869,57,5311
688684,6315,5869,57,5947
688686,16211,5869,57,4121
688687,9904,5869,57,5211
688691,18105,5869,57,5411
688693,7871,5869,57,5411
688707,16876,5869,57,5310
693790,8314,4941,137,4411
693793,820,4941,137,5310
693794,11618,4941,137,5300
693796,6170,4941,137,5719
693800,10847,4941,137,3730
693801,9499,4941,137,4131
693802,11375,4941,137,3722
693803,19495,4941,137,5310
693804,10847,4941,137,3730
693805,10847,4941,137,3730
693806,11375,4941,137,3722
693807,11375,4941,137,3722
693810,13532,4941,137,5651
698721,18153,4941,137,5311
698722,18602,1365,16,5411
698723,7684,1674,16,5912
698724,6170,4941,137,5719
706078,16359,4941,137,7922
706079,11618,4941,137,5300
706080,4067,4941,137,4829
706332,11618,4941,137,5300
706333,17708,4941,137,4814
706335,5587,4941,137,5977
706336,152,1674,16,5912
715200,17625,4941,137,5732
715201,16985,4941,137,5045
715202,15734,4256,35,5094
715203,17708,4941,137,4814
715204,19173,4941,137,3395
715208,19173,4941,137,3395
715209,19173,4941,137,3395
721499,2374,4941,137,5712
721500,11618,4941,137,5300
721501,7715,4941,137,5970
721502,5771,4941,137,5311
731647,9554,4941,137,3640
731649,1771,4941,137,5311
731650,1138,4941,137,5045
731651,11345,4941,137,7922
731663,469,4941,137,5816
731681,9554,4941,137,3640
731682,9554,4941,137,3640
752780,4067,4941,137,4829
752781,4604,4097,89,5912
752782,10650,4941,137,4899
762329,786,5869,57,5912
762330,1771,5869,57,5311
762339,18105,5869,57,5411
762340,18748,5869,57,5651
762345,2992,5869,57,5311
762353,786,5869,57,5912
762355,16876,5869,57,5310
762356,20685,5869,57,5311
762363,18105,5869,57,5411
762370,786,5869,57,5912
762373,2992,5869,57,5311
764842,15014,5869,57,5045
764856,12909,5869,57,5932
764857,2956,5869,57,7011
764865,2956,5869,57,7011
764866,11777,5869,57,5541
764868,786,5869,57,5912
764869,13246,5869,57,5311
764870,335,5869,57,5499
764875,9857,5869,57,5712
764886,1771,5869,57,5311
764890,16876,5869,57,5310
764897,8786,5869,57,5814
764902,20685,5869,57,5311
764903,20685,5869,57,5311
764909,16876,5869,57,5310
764910,16876,5869,57,5310
766756,11618,4941,137,5300
766758,8724,4941,137,3260
766759,11345,4941,137,7922
766760,15085,4941,137,7996
766761,1282,4941,137,5815
766762,20685,4941,137,5311
766763,15085,4941,137,7996
766764,20685,4941,137,5311
772279,2332,4941,137,5310
772280,11906,4941,137,5094
772281,18510,4941,137,7996
772283,4007,588,84,5193
773527,11618,4941,137,5300
773528,13532,4941,137,5651
773529,11906,4941,137,5094
773530,16943,4941,137,4214
773531,19848,4941,137,4814
773532,4067,4941,137,4829
773533,19832,4941,137,3144
773534,8314,4941,137,4411
773616,13795,4941,137,5310
773617,17376,4941,137,5815
773618,11906,4941,137,5094
773619,147,4941,137,5045
777772,6100,4941,137,4121
777773,11618,4941,137,5300
778061,12872,4941,137,5311
782357,3828,4902,85,5912
782359,15162,4902,85,5411
782360,16070,3943,130,5310
782361,11471,4902,85,5499
799829,6507,4941,137,4121
800788,2992,5869,57,5311
800790,5897,5869,57,5733
800795,13532,5869,57,5651
800797,17657,5869,57,5211
800798,1771,5869,57,5311
800809,8603,5869,57,3684
800810,20685,5869,57,5311
815803,16528,4941,137,5311
815804,11906,4941,137,5094
815805,14575,4941,137,4814
817013,16707,5869,57,5094
817022,13246,5869,57,5311
817023,1771,5869,57,5311
817034,18105,5869,57,5411
817035,18105,5869,57,5411
817040,18748,5869,57,5651
817041,12909,5869,57,5932
818671,2332,4941,137,5310
818672,16943,4941,137,4214
818673,15603,4941,137,5941
818674,7236,4941,137,5310
818675,17625,4941,137,5732
818677,5923,4941,137,4112
823575,5628,5049,2,5912
823576,3342,4941,137,4814
823577,11618,4941,137,5300
823578,12328,5049,2,5411
825101,8786,5869,57,5814
825103,20685,5869,57,5311
825117,18748,5869,57,5651
825118,2956,5869,57,7011
825119,18105,5869,57,5411
825138,7871,5869,57,5411
825139,15014,5869,57,5045
825147,16876,5869,57,5310
825149,8225,5869,57,5813
825154,11375,5869,57,3722
825155,11375,5869,57,3722
825156,18105,5869,57,5411
825157,8603,5869,57,3684
825158,8603,5869,57,3684
828469,16540,4941,137,5310
828470,1928,5239,15,5300
828471,15603,4941,137,5941
828472,17625,4941,137,5732
828473,15359,4941,137,5732
828474,15359,4941,137,5732
828475,11618,4941,137,5300
828477,8987,4941,137,4511
828479,19667,4941,137,5311
831420,8603,5869,57,3684
831422,15310,5869,57,3504
831425,13032,5869,57,5921
831427,13246,5869,57,5311
831428,9857,5869,57,5712
831430,5241,5869,57,5541
831435,9857,5869,57,5712
831436,2992,5869,57,5311
831437,8225,5869,57,5813
833459,14242,7127,15,3405
833460,11777,7127,15,5541
833463,4707,5547,15,4214
833465,7871,2093,15,5411
833485,14242,7127,15,3405
840647,9098,4941,137,3001
840648,4067,4941,137,4829
857791,1771,4941,137,5311
857792,8087,4941,137,5311
857793,11618,4941,137,5300
857794,17376,4941,137,5815
857795,10682,2832,118,4121
857796,8551,4941,137,5651
869992,15856,4941,137,5814
869993,1455,4941,137,3058
869994,2773,4941,137,5311
869995,3477,4941,137,3256
869997,4110,4941,137,5211
869998,11856,4251,94,5300
881091,11618,4941,137,5300
881092,6100,4941,137,4121
881093,12836,5514,45,5812
881094,16943,4941,137,4214
881095,18735,4941,137,5311
881096,10180,5514,45,5651
881097,2773,4941,137,5311
881098,1771,4941,137,5311
881099,14407,4941,137,5814
881646,6595,6624,94,5921
881647,11345,4941,137,7922
881653,16359,4941,137,7922
881654,5296,4941,137,5815
881655,6100,4941,137,4121
881656,4067,4941,137,4829
881657,17376,4941,137,5815
883071,16528,4941,137,5311
883072,16528,4941,137,5311
883073,5296,4941,137,5815
883074,2992,4941,137,5311
884598,14130,74,5,5094
884601,15367,74,5,5651
890384,5550,4941,137,5651
890453,11618,4941,137,5300
896041,2459,74,5,7011
