index,User,Card,Use Chip
142542,1594,1,1
142547,1594,1,1
142548,1594,1,1
142551,1594,1,1
142552,1594,1,1
142553,1594,1,1
142554,1594,1,1
142555,1594,1,1
142556,1594,1,1
145118,1594,1,1
145119,1594,1,1
164790,1596,0,1
164791,1596,0,2
164792,1596,0,1
164794,1596,0,1
164799,1596,0,2
164800,1596,0,1
193300,1597,2,1
193301,1597,2,1
193302,1597,2,2
193303,1597,2,1
193304,1597,2,1
193306,1597,2,1
195635,1597,2,1
195636,1597,2,1
195637,1597,2,1
195638,1597,2,1
195639,1597,2,1
195640,1597,2,1
195644,1597,2,1
195645,1597,2,1
195646,1597,2,1
195648,1597,2,1
195652,1597,2,1
201974,1597,2,0
201975,1597,2,0
201977,1597,2,0
201982,1597,2,0
201983,1597,2,0
201990,1597,2,0
201992,1597,2,0
201999,1597,2,0
202526,1598,0,2
202527,1598,0,1
202528,1598,0,2
202529,1598,0,1
204134,1598,0,0
209357,1598,2,1
209358,1598,2,2
209359,1598,2,1
209360,1598,2,1
209362,1598,2,1
210382,1598,3,1
210383,1598,3,1
210384,1598,3,1
210531,1598,3,1
210532,1598,3,1
210533,1598,3,1
210535,1598,3,1
210536,1598,3,1
210537,1598,3,1
210538,1598,3,1
210539,1598,3,1
210540,1598,3,1
210541,1598,3,1
210542,1598,3,1
210543,1598,3,1
210544,1598,3,1
210853,1598,3,0
210854,1598,3,0
210855,1598,3,0
210856,1598,3,0
226393,1600,0,2
226394,1600,0,1
226395,1600,0,1
226396,1600,0,1
226441,1600,0,2
226442,1600,0,1
226782,1600,0,2
226783,1600,0,2
226784,1600,0,2
226785,1600,0,2
226786,1600,0,2
226787,1600,0,2
226788,1600,0,2
226789,1600,0,2
226790,1600,0,2
226791,1600,0,2
235673,1601,1,1
235674,1601,1,1
235675,1601,1,1
236821,1601,2,1
236822,1601,2,1
236824,1601,2,2
236831,1601,2,1
236832,1601,2,1
241546,1601,3,0
241547,1601,3,1
242162,1601,3,0
242163,1601,3,0
242170,1601,3,0
242171,1601,3,0
242172,1601,3,0
242173,1601,3,0
242175,1601,3,0
242180,1601,3,0
242181,1601,3,0
242184,1601,3,0
242191,1601,3,0
242203,1601,3,0
242207,1601,3,0
244177,1602,1,2
244178,1602,1,2
244183,1602,1,1
244184,1602,1,2
244185,1602,1,1
262477,1603,2,1
262478,1603,2,1
262479,1603,2,1
262480,1603,2,1
262481,1603,2,1
262482,1603,2,1
262484,1603,2,1
262485,1603,2,2
262487,1603,2,1
262492,1603,2,2
262493,1603,2,1
262494,1603,2,1
262495,1603,2,1
262496,1603,2,1
262497,1603,2,1
265605,1603,2,2
265606,1603,2,1
270022,1604,0,2
270091,1604,0,2
270093,1604,0,2
270094,1604,0,2
270095,1604,0,2
270096,1604,0,2
270097,1604,0,2
270098,1604,0,2
270099,1604,0,2
270100,1604,0,2
270101,1604,0,2
270102,1604,0,2
270103,1604,0,2
270104,1604,0,2
270105,1604,0,2
270116,1604,0,2
270117,1604,0,2
271033,1604,0,1
271034,1604,0,1
271035,1604,0,1
277711,1604,1,1
277712,1604,1,1
277713,1604,1,1
278220,1604,1,0
278221,1604,1,0
278224,1604,1,0
280191,1604,3,2
280195,1604,3,2
280198,1604,3,2
280217,1604,3,2
280220,1604,3,2
283549,1604,3,2
283550,1604,3,1
283553,1604,3,1
283554,1604,3,1
283555,1604,3,1
283557,1604,3,1
283558,1604,3,1
283560,1604,3,1
283562,1604,3,1
283568,1604,3,1
283569,1604,3,1
284410,1604,3,2
284411,1604,3,2
284413,1604,3,2
284414,1604,3,2
284419,1604,3,2
284420,1604,3,2
284422,1604,3,2
284425,1604,3,2
284428,1604,3,2
284434,1604,3,2
284436,1604,3,2
284438,1604,3,2
284439,1604,3,2
284442,1604,3,2
284450,1604,3,2
284453,1604,3,2
284454,1604,3,2
284455,1604,3,2
287953,1604,4,1
287954,1604,4,1
287955,1604,4,2
287956,1604,4,1
287957,1604,4,1
287958,1604,4,1
288975,1604,4,1
288976,1604,4,1
288977,1604,4,1
288978,1604,4,1
288986,1604,4,1
288987,1604,4,1
288990,1604,4,1
288991,1604,4,1
300150,1604,5,1
300151,1604,5,1
300152,1604,5,1
300153,1604,5,1
300154,1604,5,2
300155,1604,5,1
300156,1604,5,1
300157,1604,5,1
300159,1604,5,1
300160,1604,5,1
300161,1604,5,1
300162,1604,5,1
300163,1604,5,1
300164,1604,5,1
300166,1604,5,1
300167,1604,5,1
321099,1607,0,1
321100,1607,0,1
321101,1607,0,1
321103,1607,0,1
321104,1607,0,2
321105,1607,0,1
321106,1607,0,1
321108,1607,0,1
323558,1607,1,1
328246,1607,2,2
328248,1607,2,2
328249,1607,2,2
328494,1607,2,2
335136,1607,2,1
335137,1607,2,1
335138,1607,2,1
335139,1607,2,1
335140,1607,2,2
335141,1607,2,2
335142,1607,2,2
335143,1607,2,1
335144,1607,2,1
335145,1607,2,2
335146,1607,2,2
335147,1607,2,1
335148,1607,2,2
335149,1607,2,1
335151,1607,2,1
335152,1607,2,1
335153,1607,2,1
335154,1607,2,1
335960,1607,2,2
335961,1607,2,2
336243,1607,3,1
336244,1607,3,2
336245,1607,3,1
336246,1607,3,1
336247,1607,3,2
336248,1607,3,1
336249,1607,3,1
336250,1607,3,1
336251,1607,3,1
336255,1607,3,1
336256,1607,3,1
336257,1607,3,1
336258,1607,3,1
336259,1607,3,1
336260,1607,3,1
336261,1607,3,1
336262,1607,3,1
337323,1607,3,0
337324,1607,3,0
337325,1607,3,0
337326,1607,3,0
337328,1607,3,0
337330,1607,3,0
337331,1607,3,0
337332,1607,3,0
337334,1607,3,0
337608,1607,3,0
337610,1607,3,0
337611,1607,3,0
337613,1607,3,0
337614,1607,3,0
337615,1607,3,0
337616,1607,3,0
337617,1607,3,0
337618,1607,3,0
337619,1607,3,0
337620,1607,3,0
337621,1607,3,0
340484,1607,4,0
340490,1607,4,0
340491,1607,4,0
340492,1607,4,0
340494,1607,4,0
340498,1607,4,0
340499,1607,4,0
340501,1607,4,0
340502,1607,4,0
340503,1607,4,0
354789,1608,0,1
354790,1608,0,1
355255,1608,0,1
355256,1608,0,1
355257,1608,0,1
355347,1608,0,1
355349,1608,0,1
355350,1608,0,1
355351,1608,0,1
355352,1608,0,1
382145,1611,0,1
382147,1611,0,1
382148,1611,0,1
382151,1611,0,1
382152,1611,0,0
382153,1611,0,1
382154,1611,0,1
382155,1611,0,1
383107,1611,0,1
383108,1611,0,0
383109,1611,0,0
388786,1612,2,1
388787,1612,2,1
388790,1612,2,2
388791,1612,2,1
388801,1612,2,1
388802,1612,2,1
407886,1613,2,1
408030,1613,2,1
408031,1613,2,0
408032,1613,2,1
410834,1615,0,2
410836,1615,0,2
410837,1615,0,2
410838,1615,0,2
410839,1615,0,2
410842,1615,0,2
410843,1615,0,2
413516,1615,1,1
413517,1615,1,1
413519,1615,1,1
413520,1615,1,1
413524,1615,1,1
413527,1615,1,1
413531,1615,1,1
413532,1615,1,1
413533,1615,1,1
423073,1616,0,1
423074,1616,0,1
423075,1616,0,1
436120,1617,2,0
436123,1617,2,0
436125,1617,2,0
439271,1617,3,1
439272,1617,3,1
439273,1617,3,1
439274,1617,3,1
439276,1617,3,1
439434,1617,3,1
439435,1617,3,1
439436,1617,3,1
439437,1617,3,1
439440,1617,3,1
449904,1618,0,1
449905,1618,0,0
449906,1618,0,1
449908,1618,0,1
449909,1618,0,1
449910,1618,0,1
449911,1618,0,1
449913,1618,0,1
449914,1618,0,2
449915,1618,0,1
449916,1618,0,0
460874,1619,0,1
460875,1619,0,1
460876,1619,0,1
467591,1620,0,1
467592,1620,0,1
471438,1620,3,0
471439,1620,3,0
471440,1620,3,0
471441,1620,3,0
471442,1620,3,0
471443,1620,3,0
471444,1620,3,0
471446,1620,3,0
471449,1620,3,0
471841,1620,4,2
471842,1620,4,1
471843,1620,4,1
471844,1620,4,1
471845,1620,4,1
485500,1621,1,1
495783,1621,3,0
495786,1621,3,0
495798,1621,3,0
495801,1621,3,0
498961,1622,0,0
498962,1622,0,0
498963,1622,0,0
498966,1622,0,0
498968,1622,0,0
498979,1622,0,0
498990,1622,0,0
498991,1622,0,0
498993,1622,0,0
498997,1622,0,0
500420,1622,1,1
504981,1622,1,1
504982,1622,1,1
504983,1622,1,0
504984,1622,1,1
504985,1622,1,0
504993,1622,1,1
504994,1622,1,1
505078,1622,1,0
505079,1622,1,1
505080,1622,1,1
519225,1625,2,1
519226,1625,2,1
519227,1625,2,0
521076,1625,3,2
521077,1625,3,2
521078,1625,3,1
521080,1625,3,1
521083,1625,3,1
521084,1625,3,1
523281,1625,3,1
523282,1625,3,1
523283,1625,3,1
523284,1625,3,1
528646,1627,1,2
528647,1627,1,2
528648,1627,1,2
528649,1627,1,2
528651,1627,1,2
534239,1627,1,1
534241,1627,1,2
534244,1627,1,0
534247,1627,1,0
535725,1627,3,1
535726,1627,3,1
535727,1627,3,1
535728,1627,3,0
535729,1627,3,2
535730,1627,3,1
535732,1627,3,2
535733,1627,3,0
535734,1627,3,1
535739,1627,3,1
535740,1627,3,1
545999,1629,0,0
546000,1629,0,0
546001,1629,0,0
546003,1629,0,0
547274,1629,2,1
547275,1629,2,1
547276,1629,2,1
547278,1629,2,2
547477,1629,2,2
547478,1629,2,1
547484,1629,2,1
547485,1629,2,1
547574,1629,2,1
547575,1629,2,1
547576,1629,2,1
547577,1629,2,1
547578,1629,2,1
547615,1629,2,2
547616,1629,2,1
547617,1629,2,1
547618,1629,2,1
548871,1629,2,1
548872,1629,2,1
548874,1629,2,1
548875,1629,2,1
548876,1629,2,1
548878,1629,2,1
548883,1629,2,1
548884,1629,2,1
556966,1629,4,0
556967,1629,4,0
556968,1629,4,0
562385,1630,0,2
571827,1632,1,1
580380,1633,1,2
580381,1633,1,2
584554,1634,0,1
584555,1634,0,1
584556,1634,0,1
584557,1634,0,1
584558,1634,0,2
584560,1634,0,1
584561,1634,0,1
586192,1634,0,1
586194,1634,0,1
586195,1634,0,1
592096,1634,1,1
592097,1634,1,1
592098,1634,1,1
592099,1634,1,1
592101,1634,1,1
592102,1634,1,2
592103,1634,1,1
592104,1634,1,1
592105,1634,1,1
592106,1634,1,1
598175,1634,2,0
598176,1634,2,0
598178,1634,2,0
598179,1634,2,0
598184,1634,2,0
598186,1634,2,0
598190,1634,2,0
598193,1634,2,0
600374,1634,4,0
600375,1634,4,1
600376,1634,4,1
600377,1634,4,1
624899,1636,0,1
624900,1636,0,1
624901,1636,0,1
624902,1636,0,1
624903,1636,0,1
624904,1636,0,1
624905,1636,0,1
624908,1636,0,1
624909,1636,0,1
624914,1636,0,1
624915,1636,0,1
624916,1636,0,1
624917,1636,0,1
624920,1636,0,2
624921,1636,0,1
627639,1636,1,1
627644,1636,1,2
627645,1636,1,1
627646,1636,1,2
627649,1636,1,1
627650,1636,1,1
627652,1636,1,1
627855,1636,1,1
627856,1636,1,1
638492,1636,3,2
638496,1636,3,2
638497,1636,3,2
638502,1636,3,2
638503,1636,3,2
638505,1636,3,2
638506,1636,3,2
638509,1636,3,2
638512,1636,3,2
638513,1636,3,2
638514,1636,3,2
642631,1638,0,2
648728,1638,0,1
648729,1638,0,0
648730,1638,0,1
648731,1638,0,1
648732,1638,0,1
648735,1638,0,1
648736,1638,0,0
648738,1638,0,1
648739,1638,0,1
655037,1638,4,0
655038,1638,4,1
655039,1638,4,1
663812,1639,0,1
679609,1640,3,1
679610,1640,3,1
679611,1640,3,1
681350,1641,0,1
681351,1641,0,1
681352,1641,0,1
681353,1641,0,1
681354,1641,0,1
681422,1641,0,1
686134,1641,1,1
686137,1641,1,1
688672,1641,1,0
688673,1641,1,0
688674,1641,1,0
688675,1641,1,0
688676,1641,1,0
688678,1641,1,0
688679,1641,1,0
688684,1641,1,0
688686,1641,1,0
688687,1641,1,0
688691,1641,1,0
688693,1641,1,0
688707,1641,1,0
693790,1641,3,1
693793,1641,3,1
693794,1641,3,1
693796,1641,3,1
693800,1641,3,1
693801,1641,3,1
693802,1641,3,1
693803,1641,3,1
693804,1641,3,1
693805,1641,3,1
693806,1641,3,1
693807,1641,3,1
693810,1641,3,1
698721,1643,0,1
698722,1643,0,0
698723,1643,0,0
698724,1643,0,1
706078,1643,3,1
706079,1643,3,1
706080,1643,3,1
706332,1643,3,1
706333,1643,3,1
706335,1643,3,1
706336,1643,3,2
715200,1644,3,1
715201,1644,3,1
715202,1644,3,2
715203,1644,3,1
715204,1644,3,1
715208,1644,3,1
715209,1644,3,1
721499,1644,4,1
721500,1644,4,1
721501,1644,4,1
721502,1644,4,1
731647,1645,0,1
731649,1645,0,1
731650,1645,0,1
731651,1645,0,1
731663,1645,0,1
731681,1645,0,1
731682,1645,0,1
752780,1645,3,1
752781,1645,3,2
752782,1645,3,1
762329,1647,1,0
762330,1647,1,0
762339,1647,1,0
762340,1647,1,0
762345,1647,1,0
762353,1647,1,0
762355,1647,1,0
762356,1647,1,0
762363,1647,1,0
762370,1647,1,0
762373,1647,1,0
764842,1648,0,0
764856,1648,0,0
764857,1648,0,0
764865,1648,0,0
764866,1648,0,0
764868,1648,0,0
764869,1648,0,0
764870,1648,0,0
764875,1648,0,0
764886,1648,0,0
764890,1648,0,0
764897,1648,0,0
764902,1648,0,0
764903,1648,0,0
764909,1648,0,0
764910,1648,0,0
766756,1649,0,1
766758,1649,0,1
766759,1649,0,1
766760,1649,0,1
766761,1649,0,1
766762,1649,0,1
766763,1649,0,1
766764,1649,0,1
772279,1649,2,1
772280,1649,2,1
772281,1649,2,1
772283,1649,2,2
773527,1649,2,1
773528,1649,2,1
773529,1649,2,1
773530,1649,2,1
773531,1649,2,1
773532,1649,2,1
773533,1649,2,1
773534,1649,2,1
773616,1649,2,1
773617,1649,2,1
773618,1649,2,1
773619,1649,2,1
777772,1650,1,1
777773,1650,1,1
778061,1650,1,1
782357,1651,0,2
782359,1651,0,2
782360,1651,0,2
782361,1651,0,2
799829,1654,1,1
800788,1654,1,0
800790,1654,1,0
800795,1654,1,0
800797,1654,1,0
800798,1654,1,0
800809,1654,1,0
800810,1654,1,0
815803,1654,3,1
815804,1654,3,1
815805,1654,3,1
817013,1654,3,0
817022,1654,3,0
817023,1654,3,0
817034,1654,3,0
817035,1654,3,0
817040,1654,3,0
817041,1654,3,0
818671,1656,0,1
818672,1656,0,1
818673,1656,0,1
818674,1656,0,1
818675,1656,0,1
818677,1656,0,1
823575,1656,0,0
823576,1656,0,1
823577,1656,0,1
823578,1656,0,0
825101,1656,0,0
825103,1656,0,0
825117,1656,0,0
825118,1656,0,0
825119,1656,0,0
825138,1656,0,0
825139,1656,0,0
825147,1656,0,0
825149,1656,0,0
825154,1656,0,0
825155,1656,0,0
825156,1656,0,0
825157,1656,0,0
825158,1656,0,0
828469,1657,1,1
828470,1657,1,0
828471,1657,1,1
828472,1657,1,1
828473,1657,1,1
828474,1657,1,1
828475,1657,1,1
828477,1657,1,1
828479,1657,1,1
831420,1657,2,0
831422,1657,2,0
831425,1657,2,0
831427,1657,2,0
831428,1657,2,0
831430,1657,2,0
831435,1657,2,0
831436,1657,2,0
831437,1657,2,0
833459,1657,3,2
833460,1657,3,2
833463,1657,3,2
833465,1657,3,2
833485,1657,3,2
840647,1657,4,1
840648,1657,4,1
857791,1659,3,1
857792,1659,3,1
857793,1659,3,1
857794,1659,3,1
857795,1659,3,2
857796,1659,3,1
869992,1660,2,1
869993,1660,2,1
869994,1660,2,1
869995,1660,2,1
869997,1660,2,1
869998,1660,2,2
881091,1660,4,1
881092,1660,4,1
881093,1660,4,2
881094,1660,4,1
881095,1660,4,1
881096,1660,4,2
881097,1660,4,1
881098,1660,4,1
881099,1660,4,1
881646,1660,4,2
881647,1660,4,1
881653,1660,4,1
881654,1660,4,1
881655,1660,4,1
881656,1660,4,1
881657,1660,4,1
883071,1660,4,1
883072,1660,4,1
883073,1660,4,1
883074,1660,4,1
884598,1660,5,2
884601,1660,5,2
890384,1662,0,1
890453,1662,0,1
896041,1662,3,2
896042,1662,3,2
896043,1662,3,2
896047,1662,3,2
897036,1662,3,1
897037,1662,3,2
897038,1662,3,2
897039,1662,3,1
897174,1662,3,1
897176,1662,3,1
897177,1662,3,2
897178,1662,3,1
897187,1662,3,1
897188,1662,3,1
897190,1662,3,1
897197,1662,3,1
897198,1662,3,1
897199,1662,3,2
897200,1662,3,1
897201,1662,3,1
897204,1662,3,1
897205,1662,3,1
899457,1662,3,1
899458,1662,3,1
899459,1662,3,1
900439,1662,4,1
900440,1662,4,1
900441,1662,4,1
900442,1662,4,1
900443,1662,4,1
904025,1662,5,1
904026,1662,5,1
904027,1662,5,1
910573,1665,2,1
910676,1665,2,1
910677,1665,2,1
910678,1665,2,0
910682,1665,2,1
910683,1665,2,1
914098,1665,3,1
914099,1665,3,1
914100,1665,3,1
914101,1665,3,2
941472,1669,0,1
941473,1669,0,1
941474,1669,0,1
941477,1669,0,1
941478,1669,0,1
943492,1669,1,1
943493,1669,1,1
943495,1669,1,1
943496,1669,1,1
943498,1669,1,1
943499,1669,1,1
943508,1669,1,1
943509,1669,1,1
945957,1669,1,0
945961,1669,1,0
952621,1669,3,1
952622,1669,3,1
952625,1669,3,1
952627,1669,3,1
952628,1669,3,1
952629,1669,3,2
952630,1669,3,1
952631,1669,3,1
952632,1669,3,1
952633,1669,3,1
952634,1669,3,1
952635,1669,3,1
952636,1669,3,1
952637,1669,3,1
952638,1669,3,1
952639,1669,3,1
952640,1669,3,1
952641,1669,3,1
952645,1669,3,1
952646,1669,3,1
954259,1669,3,1
954260,1669,3,1
954785,1669,3,0
954786,1669,3,0
954787,1669,3,0
966658,1671,0,2
966659,1671,0,2
966680,1671,0,2
970374,1671,0,1
970376,1671,0,1
970377,1671,0,1
970382,1671,0,1
971277,1671,0,1
971278,1671,0,1
971290,1671,0,1
971291,1671,0,1
995541,1671,0,1
995542,1671,0,1
995543,1671,0,1
995544,1671,0,1
1011737,1673,1,2
1011738,1673,1,2
1011740,1673,1,2
1011742,1673,1,2
1011749,1673,1,2
1011750,1673,1,2
1011751,1673,1,2
1011752,1673,1,2
1011753,1673,1,2
1011754,1673,1,2
1011757,1673,1,2
1012482,1673,1,1
1012483,1673,1,1
1012487,1673,1,1
1012488,1673,1,1
1012489,1673,1,2
1012490,1673,1,1
1012492,1673,1,1
1014216,1673,1,1
1029991,1674,1,1
1029992,1674,1,1
1029993,1674,1,1
1031049,1675,0,1
1031050,1675,0,1
1031051,1675,0,2
1031052,1675,0,1
1031053,1675,0,1
1033148,1675,0,0
1033149,1675,0,0
1033150,1675,0,0
1033151,1675,0,0
1033153,1675,0,0
1033155,1675,0,0
1033156,1675,0,0
1033158,1675,0,0
1033159,1675,0,0
1035467,1675,1,2
1035472,1675,1,2
1035476,1675,1,2
1035479,1675,1,2
1035481,1675,1,2
1035986,1675,1,1
1035987,1675,1,1
1035990,1675,1,1
1035991,1675,1,1
1035992,1675,1,1
1035993,1675,1,2
1040625,1675,1,0
1040626,1675,1,0
1040627,1675,1,0
1040628,1675,1,0
1040630,1675,1,0
1040633,1675,1,0
1040634,1675,1,0
1044907,1676,0,1
1044912,1676,0,1
1057825,1678,1,2
1061760,1678,1,1
1061761,1678,1,1
1061762,1678,1,1
1061763,1678,1,1
1076074,1680,0,0
1076080,1680,0,0
1076082,1680,0,0
1076084,1680,0,0
1076085,1680,0,0
1076086,1680,0,0
1076087,1680,0,0
1076091,1680,0,0
1076092,1680,0,0
1076093,1680,0,0
1076095,1680,0,0
1076101,1680,0,0
1076103,1680,0,0
1076110,1680,0,0
1078347,1680,1,1
1078348,1680,1,1
1078349,1680,1,1
1078352,1680,1,1
1078353,1680,1,2
1078354,1680,1,1
1078363,1680,1,1
1078365,1680,1,1
1078366,1680,1,1
1078430,1680,1,2
1078431,1680,1,2
1078434,1680,1,2
1078435,1680,1,2
1078436,1680,1,2
1078441,1680,1,2
1078459,1680,1,2
1078460,1680,1,2
1078462,1680,1,2
1078463,1680,1,2
1078835,1680,1,1
1078836,1680,1,1
1078837,1680,1,1
1078838,1680,1,1
1078846,1680,1,1
1078867,1680,1,2
1078868,1680,1,1
1078870,1680,1,1
1078875,1680,1,2
1078876,1680,1,1
1078893,1680,1,1
1078894,1680,1,1
1083197,1680,1,1
1083198,1680,1,1
1083199,1680,1,1
1083200,1680,1,1
1084687,1680,2,1
1084688,1680,2,1
1084689,1680,2,2
1084690,1680,2,1
1084691,1680,2,2
1084693,1680,2,2
1084695,1680,2,1
1084696,1680,2,1
1084699,1680,2,1
1084700,1680,2,1
1084701,1680,2,1
1088389,1681,0,2
1088391,1681,0,2
1088392,1681,0,2
1088394,1681,0,2
1088395,1681,0,2
1088396,1681,0,2
1088397,1681,0,2
1088398,1681,0,2
1088400,1681,0,2
1088401,1681,0,2
1088406,1681,0,2
1088407,1681,0,2
1088413,1681,0,1
1088414,1681,0,1
1088417,1681,0,2
1088418,1681,0,1
1088419,1681,0,1
1088421,1681,0,1
1088424,1681,0,1
1088425,1681,0,1
1088426,1681,0,1
1088427,1681,0,1
1088428,1681,0,1
1088429,1681,0,1
1088430,1681,0,1
1088431,1681,0,1
1088432,1681,0,1
1088433,1681,0,1
1088434,1681,0,1
1089341,1681,0,1
1089342,1681,0,0
1089343,1681,0,1
1089344,1681,0,1
1089345,1681,0,1
1090395,1681,1,1
1090396,1681,1,1
1090397,1681,1,1
1090398,1681,1,1
1090399,1681,1,1
1090401,1681,1,1
1090402,1681,1,1
1090750,1681,1,1
1090751,1681,1,1
1090752,1681,1,1
1090753,1681,1,1
1090754,1681,1,1
1090755,1681,1,1
1090756,1681,1,1
1090757,1681,1,1
1091590,1681,1,0
1091591,1681,1,0
1091592,1681,1,0
1091593,1681,1,0
1091594,1681,1,0
1094703,1681,3,0
1094704,1681,3,0
1094705,1681,3,0
1094707,1681,3,0
1094709,1681,3,0
1094710,1681,3,0
1094711,1681,3,0
1094712,1681,3,0
1094713,1681,3,0
1094714,1681,3,0
1094715,1681,3,0
1096873,1682,0,2
1096874,1682,0,1
1096875,1682,0,1
1096876,1682,0,1
1096877,1682,0,1
1097364,1682,0,1
1097365,1682,0,1
1097366,1682,0,1
1097367,1682,0,1
1097369,1682,0,1
1097370,1682,0,1
1104080,1682,3,1
1105035,1682,3,0
1105036,1682,3,0
1105041,1682,3,0
1105046,1682,3,0
1105047,1682,3,0
1105048,1682,3,0
1105865,1683,0,2
1105867,1683,0,2
1105868,1683,0,2
1105869,1683,0,2
1127811,1683,1,0
1127820,1683,1,0
1127821,1683,1,0
1127825,1683,1,0
1127826,1683,1,0
1127836,1683,1,0
1127862,1683,1,0
1127863,1683,1,0
1127864,1683,1,0
1127870,1683,1,0
1127875,1683,1,0
1137587,1683,2,2
1137593,1683,2,2
1137606,1683,2,2
1137607,1683,2,2
1142712,1683,2,2
1142716,1683,2,2
1142721,1683,2,2
1142731,1683,2,2
1142767,1683,2,2
1142771,1683,2,2
1158206,1683,2,1
1158207,1683,2,1
1158209,1683,2,1
1158211,1683,2,2
1158213,1683,2,1
1168505,1684,0,1
1168506,1684,0,1
1175789,1685,0,1
1175790,1685,0,2
1175792,1685,0,1
1175793,1685,0,1
1175794,1685,0,1
1175795,1685,0,1
1175796,1685,0,1
1175804,1685,0,1
1175805,1685,0,1
1176539,1685,0,1
1176540,1685,0,2
1176541,1685,0,1
1176542,1685,0,1
1176544,1685,0,2
1176545,1685,0,2
1176546,1685,0,1
1176547,1685,0,1
1176548,1685,0,1
1176549,1685,0,1
1176550,1685,0,1
1176551,1685,0,1
1176552,1685,0,1
1176554,1685,0,1
1176555,1685,0,1
1181919,1685,2,1
1181920,1685,2,1
1181921,1685,2,1
1181922,1685,2,1
1181923,1685,2,1
1185101,1685,4,1
1185102,1685,4,1
1185106,1685,4,1
1185107,1685,4,1
1185109,1685,4,1
